"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"2/2","@KC
      L",20,31,64.5,210,6.8,10.9,1,2,1,9,69.2,13,0,0,22,141,6.4,1,8,31,61,43,18,4,18,2,0,3,0,0,6,0,8,2,2,"100.0",42,2,2,"100.0",4,61,"15.3",0,19,1,0,"0.0",0,0,2,86,43,21,8,13,3,8,37.5,0,1,0,5,45,351,141,6.4,1,210,6.8,10.9,1,61,0,45,0,2,0,2,0
"1/19","GB
      W",6,8,75,69,8.6,12.8,0,0,1,8,104.7,3,0,0,42,285,6.8,4,13,20,55,42,13,3,30,2,0,2,1,0,3,0,13,3,3,"100.0",54,4,4,"100.0",2,29,"14.5",0,18,1,26,"26.0",0,26,2,77,38.5,19,13,3,4,10,40,0,0,0,2,10,354,285,6.8,4,69,8.6,12.8,0,29,26,10,3,0,1,2,0
"1/11","MIN
      W",11,19,57.9,122,6.4,11.9,1,1,2,9,74.7,9,0,0,47,186,4,2,12,10,41,35,6,6,46,1,0,2,1,0,4,0,9,2,2,"100.0",35,3,3,"100.0",1,22,"22.0",0,22,3,23,"7.7",0,18,4,186,46.5,21,12,9,5,12,41.7,0,1,0,5,38,308,186,4,2,122,6.4,11.9,1,22,23,38,0,1,1,1,1
"12/29","@SEA
      W",18,22,81.8,270,12.3,15.8,0,0,2,15,118.8,12,0,0,24,128,5.3,3,6,21,63,46,17,1,10,0,0,1,0,0,4,0,8,2,2,"100.0",47,2,2,"100.0",1,0,"0.0",0,0,2,6,"3.0",0,6,2,94,47,18,6,12,4,8,50,0,0,0,8,57,398,128,5.3,3,270,12.3,15.8,0,0,6,57,0,0,0,0,0
"12/21","LAR
      W",16,27,59.3,215,8,15.5,1,2,6,33,71.2,12,0,0,23,119,5.2,2,5,31,57,43,14,0,0,1,1,1,0,0,4,0,10,2,2,"100.0",33,4,4,"100.0",1,81,"81.0",0,81,0,0,"-",0,0,5,219,43.8,19,5,12,4,10,40,0,0,0,3,26,334,119,5.2,2,215,8,15.5,1,81,0,26,-1,2,0,1,0
"12/15","ATL
      L",22,34,64.7,193,5.7,9.1,1,0,1,7,90.3,10,0,0,27,120,4.4,1,8,29,49,37,12,2,9,0,0,1,1,0,6,0,10,3,3,"100.0",46,1,2,"50.0",2,15,"7.5",0,27,0,0,"-",0,0,4,184,46,20,8,10,4,12,33.3,1,1,100,7,67,313,120,4.4,1,193,5.7,9.1,1,15,0,67,-1,0,1,0,2
"12/8","@NO
      W",27,36,75,354,9.8,14.2,5,1,3,30,137,15,0,0,24,162,6.8,1,7,46,58,43,15,0,0,0,0,2,1,0,7,0,12,2,2,"100.0",41,6,6,"100.0",1,21,"21.0",0,21,1,3,"3.0",0,3,3,134,44.7,25,7,15,6,12,50,1,1,100,10,67,516,162,6.8,1,354,9.8,14.2,5,21,3,67,0,1,1,0,0
"12/1","@BAL
      L",15,21,71.4,157,7.5,11,1,0,2,8,110.2,7,0,0,29,174,6,1,7,20,64,43,21,1,0,0,0,1,1,0,3,0,5,1,2,"50.0",32,2,2,"100.0",2,47,"23.5",0,26,0,0,"-",0,0,2,90,45,15,7,7,4,12,33.3,1,2,50,6,54,331,174,6,1,157,7.5,11,1,47,0,54,0,0,1,0,1
"11/24","GB
      W",14,20,70,227,11.4,18.1,2,0,3,26,145.8,9,0,0,22,112,5.1,2,6,8,66,47,19,5,38,0,0,1,1,0,2,0,13,3,3,"100.0",48,4,4,"100.0",0,0,"-",0,0,3,14,"4.7",0,10,4,182,45.5,16,6,9,3,9,33.3,0,0,0,9,78,339,112,5.1,2,227,11.4,18.1,2,0,14,78,1,0,1,0,0
"11/17","ARI
      W",34,45,75.6,408,9.1,12.5,4,2,2,16,115.4,20,0,0,19,34,1.8,0,1,26,59,45,14,4,19,0,0,2,2,1,4,0,6,1,1,"100.0",43,3,3,"100.0",3,70,"23.3",0,27,2,8,"4.0",0,6,2,101,50.5,26,1,20,6,13,46.2,0,2,0,10,127,442,34,1.8,0,408,9.1,12.5,4,70,8,127,0,2,2,0,0
