"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@TB
      W",30,51,58.8,286,5.6,10.4,1,0,6,27,83.2,20,0,0,30,87,2.9,0,6,22,39,26,13,1,8,2,1,3,1,0,6,0,16,5,5,"100.0",45,1,1,"100.0",1,17,"17.0",0,17,2,3,"1.5",0,5,2,70,35,28,6,20,7,18,38.9,1,3,33.3,5,53,373,87,2.9,0,286,5.6,10.4,1,17,3,53,2,0,1,2,1
"12/22","JAX
      W",32,45,71.1,383,8.5,12,1,2,1,1,85.8,20,0,0,27,135,5,2,8,12,49,27,22,3,15,0,0,1,1,0,5,0,6,1,2,"50.0",23,3,3,"100.0",3,43,"14.3",0,15,3,20,"6.7",0,12,3,121,40.3,28,8,20,7,13,53.8,0,0,0,9,64,518,135,5,2,383,8.5,12,1,43,20,64,-1,2,1,0,0
"12/15","@SF
      W",25,39,64.1,201,5.2,8.4,2,0,2,9,95,14,0,0,20,89,4.4,1,3,22,64,35,29,1,7,0,0,2,2,1,4,0,5,1,1,"100.0",43,2,2,"100.0",3,70,"23.3",0,29,4,19,"4.8",0,7,5,252,50.4,20,3,14,7,13,53.8,0,0,0,11,98,290,89,4.4,1,201,5.2,8.4,2,70,19,98,1,0,2,0,1
"12/8","CAR
      W",20,34,58.8,302,8.9,15.6,2,0,1,11,109.1,13,0,0,32,159,5,2,9,20,64,45,19,5,48,2,0,3,2,0,6,0,16,4,4,"100.0",50,4,4,"100.0",0,0,"-",0,0,2,13,"6.5",0,8,4,177,44.3,22,9,13,5,12,41.7,0,0,0,6,58,461,159,5,2,302,8.9,15.6,2,0,13,58,4,0,2,2,0
"11/28","NO
      L",35,50,70,259,5.2,8.9,2,2,9,53,83.1,18,0,0,26,89,3.4,0,4,26,43,26,17,0,0,0,0,0,0,0,4,0,6,2,3,"66.7",45,0,1,"0.0",2,76,"38.0",0,47,2,0,"0.0",0,2,3,87,29,27,4,18,6,16,37.5,2,4,50,4,18,348,89,3.4,0,259,5.2,8.9,2,76,0,18,-3,2,0,0,1
"11/24","TB
      L",28,55,50.9,280,5.1,11.6,1,1,6,46,67.7,14,0,0,19,57,3,1,5,35,64,23,41,0,0,2,0,0,0,0,5,0,10,3,3,"100.0",40,1,1,"100.0",0,0,"-",0,0,3,8,"2.7",0,6,6,261,43.5,22,5,14,4,16,25,2,3,66.7,7,60,337,57,3,1,280,5.1,11.6,1,0,8,60,0,1,0,2,1
"11/17","@CAR
      W",22,32,68.8,295,9.2,14.3,1,0,3,19,110.7,15,0,0,26,54,2.1,1,4,3,68,33,35,5,55,4,0,0,0,0,9,0,11,3,4,"75.0",38,2,2,"100.0",0,0,"-",0,0,3,78,"26.0",1,78,3,127,42.3,20,4,15,6,14,42.9,1,1,100,3,20,349,54,2.1,1,295,9.2,14.3,1,0,78,20,4,0,0,4,0
"11/10","@NO
      W",20,35,57.1,174,5,9.1,2,1,1,8,78.5,9,0,0,34,143,4.2,0,9,9,57,42,15,6,46,0,0,0,0,0,2,0,14,4,4,"100.0",48,2,2,"100.0",0,0,"-",0,0,2,33,"16.5",0,21,2,77,38.5,24,9,9,6,15,40,1,1,100,7,48,317,143,4.2,0,174,5,9.1,2,0,33,48,-1,1,0,0,0
"10/27","SEA
      L",39,52,75,441,8.5,11.8,1,1,2,19,99.8,24,0,0,17,69,4.1,1,4,27,55,33,22,2,11,0,0,0,0,0,2,0,6,2,4,"50.0",47,0,0,"-",1,22,"22.0",0,22,3,8,"2.7",0,6,1,36,36,30,4,24,3,9,33.3,1,1,100,5,40,510,69,4.1,1,441,8.5,11.8,1,22,8,40,-3,1,0,0,2
"10/20","LAR
      L",22,33,66.7,186,5.6,10.2,1,1,5,38,83.4,12,0,0,15,38,2.5,0,1,37,76,53,23,0,0,0,0,0,0,0,3,0,4,1,2,"50.0",52,1,1,"100.0",2,65,"32.5",0,33,1,-6,"-6.0",0,-6,5,205,41,14,1,12,3,12,25,0,0,0,5,48,224,38,2.5,0,186,5.6,10.2,1,65,-6,48,-3,1,0,0,2
