"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","PHI
      L",28,47,59.6,275,5.9,10.8,1,1,4,26,76.6,13,0,0,21,122,5.8,1,4,34,67,43,24,1,10,0,0,0,0,0,6,0,5,1,1,"100.0",37,2,2,100,5,115,"23.0",0,32,4,22,"5.5",0,17,6,257,42.8,19,4,13,5,16,31.3,2,4,50,4,48,397,122,5.8,1,275,5.9,10.8,1,115,22,48,-2,1,0,0,1
"12/22","@WAS
      W",28,42,66.7,346,8.2,12.6,5,0,1,6,132.1,16,0,0,26,206,7.9,1,8,35,72,42,30,3,21,0,0,0,0,0,2,0,5,0,1,"0.0",0,5,5,100,3,86,"28.7",0,35,2,6,"3.0",0,7,4,135,33.8,28,8,16,8,14,57.1,0,0,0,4,33,552,206,7.9,1,346,8.2,12.6,5,86,6,33,0,0,0,0,0
"12/15","MIA
      W",21,29,72.4,274,9.4,13.5,2,3,1,10,86.6,12,0,0,33,138,4.2,3,9,20,61,45,16,3,17,0,0,1,1,0,9,1,4,0,0,"-",0,4,5,80,3,83,"27.7",0,34,1,9,"9.0",0,9,5,209,41.8,24,9,12,5,11,45.5,0,0,0,4,32,412,138,4.2,3,274,9.4,13.5,2,83,9,32,-2,3,1,0,0
"12/9","@PHI
      L",15,30,50,182,6.1,13.5,2,0,2,21,94.2,6,0,0,20,73,3.7,0,5,23,73,56,17,3,25,0,0,1,1,0,6,0,5,1,1,"100.0",34,2,2,100,0,0,"-",0,0,2,11,"5.5",0,8,9,415,46.1,11,5,6,2,12,16.7,0,0,0,7,54,255,73,3.7,0,182,6.1,13.5,2,0,11,54,1,0,1,0,0
"12/1","GB
      L",20,37,54.1,240,6.5,12,1,3,0,0,49.4,12,0,0,27,95,3.5,0,7,31,59,39,20,0,0,0,0,2,0,0,1,0,7,2,2,"100.0",45,1,1,100,6,116,"19.3",0,23,1,12,"12.0",0,12,1,47,47,20,7,12,5,14,35.7,3,4,75,4,31,335,95,3.5,0,240,6.5,12,1,116,12,31,-3,3,0,0,0
"11/24","@CHI
      L",21,36,58.3,134,3.7,7.1,2,0,1,16,86.6,9,0,0,21,109,5.2,0,4,19,54,40,14,2,8,2,0,0,0,0,6,0,2,0,2,"0.0",0,2,2,100,4,86,"21.5",0,25,3,52,"17.3",0,40,5,257,51.4,14,4,9,1,12,8.3,2,4,50,6,35,243,109,5.2,0,134,3.7,7.1,2,86,52,35,1,0,0,2,1
"11/10","@NYJ
      L",26,40,65,258,6.4,11.8,4,0,6,50,121.7,11,0,0,17,23,1.4,0,1,34,61,31,30,2,12,0,0,0,0,0,4,0,1,0,0,"-",0,1,2,50,2,34,"17.0",0,19,1,8,"8.0",0,8,6,322,53.7,15,1,11,8,18,44.4,1,2,50,6,62,281,23,1.4,0,258,6.4,11.8,4,34,8,62,-2,0,0,0,2
"11/4","DAL
      L",26,41,63.4,171,4.2,8.1,1,1,5,39,74.2,11,0,0,22,100,4.5,0,6,37,61,40,21,0,0,1,0,1,1,0,4,0,12,4,4,"100.0",29,0,1,0,7,186,"26.6",0,50,1,15,"15.0",0,15,3,142,47.3,20,6,11,5,16,31.3,1,1,100,8,71,271,100,4.5,0,171,4.2,8.1,1,186,15,71,-1,1,1,1,2
"10/27","@DET
      L",28,41,68.3,290,7.1,11.5,4,0,3,32,124.2,15,0,0,24,80,3.3,0,5,31,56,44,12,4,26,1,0,1,1,0,1,0,2,0,0,"-",0,2,3,66.7,6,123,"20.5",0,30,1,2,"2.0",0,2,3,135,45,24,5,15,7,12,58.3,0,2,0,5,44,370,80,3.3,0,290,7.1,11.5,4,123,2,44,1,0,1,1,1
"10/20","ARI
      L",22,35,62.9,156,4.5,10.1,1,1,8,67,78.6,14,0,0,22,107,4.9,1,5,27,61,37,24,2,15,0,0,0,0,0,5,0,3,0,1,"0.0",0,3,3,100,4,87,"21.8",0,30,1,17,"17.0",0,17,3,112,37.3,21,5,14,4,12,33.3,1,3,33.3,6,75,263,107,4.9,1,156,4.5,10.1,1,87,17,75,-3,1,0,0,2
