"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","CLE
      W",16,28,57.1,182,6.5,11.9,1,1,1,8,75,12,0,0,39,179,4.6,3,9,23,42,28,14,6,40,3,0,1,0,0,5,0,9,2,2,100,47,3,4,"75.0",3,62,"20.7",0,26,2,1,"0.5",0,1,3,167,55.7,22,9,12,9,14,64.3,0,0,0,3,20,361,179,4.6,3,182,6.5,11.9,1,62,1,20,2,1,0,3,0
"12/22","@MIA
      L",33,56,58.9,371,6.6,12,4,0,4,25,104.5,21,0,0,25,59,2.4,0,2,38,70,49,21,2,13,1,0,1,0,0,7,0,7,2,2,100,57,1,1,"100.0",2,50,"25.0",0,29,4,42,"10.5",0,17,8,388,48.5,25,2,21,4,18,22.2,3,3,100,10,77,430,59,2.4,0,371,6.6,12,4,50,42,77,0,0,0,1,1
"12/15","NE
      L",17,31,54.8,151,4.9,8.9,1,4,0,0,39.2,9,0,0,32,164,5.1,0,7,34,54,36,18,2,12,0,0,1,0,0,2,0,7,2,2,100,48,1,1,"100.0",2,36,"18.0",0,21,2,9,"4.5",0,9,3,125,41.7,19,7,9,4,13,30.8,1,2,50,5,25,315,164,5.1,0,151,4.9,8.9,1,36,9,25,-5,4,0,0,1
"12/8","@CLE
      L",23,39,59,272,7,12.5,0,1,2,16,71.3,14,0,0,31,179,5.8,1,12,27,44,29,15,1,5,2,0,0,0,0,9,0,13,4,4,100,46,1,1,"100.0",5,114,"22.8",0,28,1,0,"0.0",0,0,2,83,41.5,27,12,14,3,12,25,1,2,50,8,99,451,179,5.8,1,272,7,12.5,0,114,0,99,1,1,0,2,0
"12/1","NYJ
      W",22,37,59.5,233,6.3,11,1,0,1,10,88,12,0,0,25,44,1.8,1,5,6,57,41,16,4,30,0,0,0,0,0,3,1,8,2,3,66.7,47,2,2,"100.0",3,50,"16.7",0,25,3,6,"2.0",0,7,5,238,47.6,18,5,12,5,14,35.7,0,0,0,2,15,277,44,1.8,1,233,6.3,11,1,50,6,15,0,0,0,0,0
"11/24","PIT
      L",12,26,46.2,158,6.1,16,1,0,4,34,84.1,5,0,0,21,86,4.1,0,2,16,61,37,24,3,24,1,0,0,0,0,4,0,4,1,1,100,27,1,1,"100.0",4,94,"23.5",0,27,4,18,"4.5",0,9,9,418,46.4,11,2,5,2,12,16.7,0,0,0,7,79,244,86,4.1,0,158,6.1,16,1,94,18,79,-1,0,0,1,2
"11/17","@OAK
      L",13,31,41.9,73,2.4,8.8,0,1,5,42,39,6,0,0,22,173,7.9,1,9,17,79,40,39,3,19,1,0,1,1,0,1,0,4,1,2,50,40,1,1,"100.0",2,58,"29.0",0,38,3,32,"10.7",0,15,5,225,45,16,9,6,3,13,23.1,1,2,50,4,40,246,173,7.9,1,73,2.4,8.8,0,58,32,40,0,1,1,1,1
"11/10","BAL
      L",16,30,53.3,150,5,10.4,1,1,2,17,66.9,9,0,0,40,157,3.9,0,11,49,46,26,20,1,0,1,0,0,0,0,3,0,7,2,2,100,42,1,1,"100.0",3,95,"31.7",0,47,0,0,"-",0,0,1,53,53,21,11,9,7,15,46.7,1,4,25,1,5,307,157,3.9,0,150,5,10.4,1,95,0,5,-2,1,0,1,2
"10/27","@LAR
      L",32,52,61.5,297,5.7,10.3,1,0,5,32,86.1,15,0,0,22,104,4.7,0,5,24,42,36,6,0,0,0,0,0,0,0,6,0,4,1,1,100,28,1,1,"100.0",0,0,"-",0,0,1,0,"0.0",0,0,5,208,41.6,24,5,15,6,18,33.3,4,6,66.7,6,40,401,104,4.7,0,297,5.7,10.3,1,0,0,40,0,0,0,0,0
"10/20","JAX
      L",22,43,51.2,258,6,12.5,1,3,2,18,50.1,12,0,0,20,33,1.6,1,3,27,74,44,30,2,11,0,0,0,0,0,6,0,5,1,1,100,38,2,2,"100.0",3,98,"32.7",0,61,1,5,"5.0",0,5,6,290,48.3,21,3,12,5,12,41.7,0,0,0,6,50,291,33,1.6,1,258,6,12.5,1,98,5,50,-4,3,0,0,1
"10/13","@BAL
      L",21,39,53.8,217,5.6,11.2,0,1,2,18,61.4,14,0,0,14,33,2.4,1,2,23,71,54,17,1,8,0,0,1,1,0,3,0,5,1,1,100,22,2,2,"100.0",3,142,"47.3",1,92,0,0,"-",0,0,5,201,40.2,18,2,14,5,11,45.5,0,0,0,4,20,250,33,2.4,1,217,5.6,11.2,0,142,0,20,0,1,1,0,0
"10/6","ARI
      L",27,38,71.1,262,6.9,9.7,2,0,1,0,107.6,12,0,0,23,108,4.7,0,6,26,73,41,32,1,5,0,0,0,0,0,4,0,11,3,3,100,48,2,2,"100.0",3,97,"32.3",0,52,2,9,"4.5",0,10,3,147,49,21,6,12,5,12,41.7,0,1,0,7,60,370,108,4.7,0,262,6.9,9.7,2,97,9,60,0,0,0,0,0
"9/30","@PIT
      L",21,37,56.8,102,2.8,8.1,0,1,8,69,57.4,9,0,0,19,73,3.8,0,5,27,62,40,22,0,0,0,0,1,1,0,0,0,3,1,1,100,28,0,0,"-",2,44,"22.0",0,25,0,0,"-",0,0,5,205,41,16,5,9,4,14,28.6,1,3,33.3,8,60,175,73,3.8,0,102,2.8,8.1,0,44,0,60,-1,1,1,0,1
"9/22","@BUF
      L",20,36,55.6,240,6.7,12.5,1,2,2,10,63.4,12,0,0,19,66,3.5,1,4,21,68,51,17,1,2,1,0,2,1,0,3,0,5,1,1,100,43,2,2,"100.0",2,37,"18.5",0,27,2,8,"4.0",0,4,6,243,40.5,17,4,12,3,11,27.3,0,0,0,8,54,306,66,3.5,1,240,6.7,12.5,1,37,8,54,-2,2,1,1,2
"9/15","SF
      L",26,42,61.9,291,6.9,12,2,1,4,20,90.5,11,0,0,19,25,1.3,0,2,41,69,35,34,0,0,1,0,0,0,0,2,0,5,1,2,50,37,2,2,"100.0",5,114,"22.8",0,37,0,0,"-",0,0,5,226,45.2,14,2,11,9,18,50,1,2,50,7,60,316,25,1.3,0,291,6.9,12,2,114,0,60,0,1,0,1,0
"9/8","@SEA
      L",35,51,68.6,395,7.7,11.9,2,0,5,23,106.5,18,0,0,14,34,2.4,0,1,21,52,24,28,4,35,0,0,1,1,0,0,0,8,2,3,66.7,39,2,2,"100.0",0,0,"-",0,0,4,34,"8.5",0,11,4,177,44.3,22,1,18,6,15,40,0,1,0,7,57,429,34,2.4,0,395,7.7,11.9,2,0,34,57,-2,0,1,0,3
"8/29","IND
      L",27,41,65.9,227,5.5,9.4,0,0,3,26,82.7,8,0,0,23,85,3.7,0,5,13,48,40,8,1,10,1,0,1,2,0,4,0,6,2,4,50,38,0,0,"-",3,59,"19.7",0,22,3,4,"1.3",0,2,5,208,41.6,16,5,8,4,15,26.7,0,2,0,4,35,312,85,3.7,0,227,5.5,9.4,0,59,4,35,2,0,2,1,1
"8/22","NYG
      L",31,42,73.8,325,7.7,11.4,3,0,5,28,122.4,17,0,0,16,29,1.8,0,2,25,55,29,26,3,17,0,0,1,1,0,3,0,5,1,1,100,50,2,2,"100.0",3,67,"22.3",0,29,2,14,"7.0",0,11,5,194,38.8,21,2,17,5,13,38.5,0,2,0,5,40,354,29,1.8,0,325,7.7,11.4,3,67,14,40,1,0,1,0,0
"8/15","@WAS
      W",30,43,69.8,243,5.7,8.1,2,1,0,0,89.6,13,0,0,24,92,3.8,0,4,13,38,30,8,4,25,0,0,1,1,0,3,0,5,1,2,50,57,2,3,"66.7",3,88,"29.3",0,34,5,113,"22.6",1,75,6,245,40.8,19,4,13,5,14,35.7,0,0,0,11,85,335,92,3.8,0,243,5.7,8.1,2,88,113,85,0,1,1,0,0
"8/10","@KC
      L",28,46,60.9,253,5.5,9.6,1,2,3,15,66.2,13,0,0,12,21,1.8,1,1,38,44,36,8,1,6,1,0,0,0,0,5,0,5,1,1,100,47,2,2,"100.0",5,143,"28.6",0,40,3,0,"0.0",0,0,5,240,48,16,1,13,7,15,46.7,0,1,0,11,115,274,21,1.8,1,253,5.5,9.6,1,143,0,115,-3,2,0,1,2
