"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@MIN
      W",26,37,70.3,179,4.8,8,0,0,4,28,84,13,0,0,34,158,4.6,1,10,19,44,26,18,0,0,2,0,0,1,0,4,1,13,4,4,"100.0",34,1,1,"100.0",2,44,"22.0",0,28,0,0,"-",0,0,2,111,55.5,24,10,13,7,16,43.8,1,2,50,3,34,337,158,4.6,1,179,4.8,8,0,44,0,34,2,0,1,2,1
"12/22","KC
      L",18,34,52.9,133,3.9,8.7,0,0,3,24,65.4,8,0,0,22,101,4.6,0,7,26,59,39,20,1,7,0,0,0,0,0,0,0,3,1,1,"100.0",46,0,0,"-",2,37,"18.5",0,26,2,18,"9.0",0,10,3,139,46.3,18,7,8,5,12,41.7,0,3,0,7,50,234,101,4.6,0,133,3.9,8.7,0,37,18,50,0,0,0,0,0
"12/15","@GB
      L",29,53,54.7,319,6,11.5,1,2,3,15,64.5,15,0,0,27,96,3.6,0,4,21,41,36,5,1,11,0,0,0,0,0,3,0,7,2,2,"100.0",30,1,1,"100.0",2,44,"22.0",0,26,2,19,"9.5",0,14,4,155,38.8,20,4,15,9,20,45,0,3,0,4,35,415,96,3.6,0,319,6,11.5,1,44,19,35,-3,2,0,0,1
"12/5","DAL
      W",23,31,74.2,231,7.5,10.6,3,1,2,13,115.5,12,0,0,34,151,4.4,1,9,24,54,40,14,2,8,0,0,0,0,0,7,0,7,1,1,"100.0",36,4,4,"100.0",3,51,"17.0",0,32,4,33,"8.3",0,13,4,162,40.5,24,9,12,7,12,58.3,0,0,0,4,30,382,151,4.4,1,231,7.5,10.6,3,51,33,30,-2,1,0,0,1
"11/28","@DET
      W",29,38,76.3,331,8.7,11.7,3,1,1,7,118.1,16,0,0,23,88,3.8,0,6,20,57,42,15,2,21,1,0,0,0,0,7,0,6,1,1,"100.0",30,3,3,"100.0",2,90,"45.0",0,57,2,-4,"-2.0",0,0,3,144,48,22,6,16,5,10,50,0,1,0,10,89,419,88,3.8,0,331,8.7,11.7,3,90,-4,89,0,1,0,1,0
"11/24","NYG
      W",25,41,61,270,6.6,11.1,1,2,2,8,69,14,0,0,26,65,2.5,1,5,14,47,35,12,1,16,0,0,1,1,0,5,0,7,2,2,"100.0",26,1,2,"50.0",0,0,"-",0,0,1,1,"1.0",0,1,6,250,41.7,20,5,14,4,15,26.7,0,0,0,6,40,335,65,2.5,1,270,6.6,11.1,1,0,1,40,-1,2,1,0,0
"11/17","@LAR
      L",25,47,53.2,193,4.1,8,1,1,3,6,62.3,10,0,0,24,74,3.1,0,5,17,57,34,23,0,0,1,0,3,1,0,1,0,1,0,2,"0.0",0,1,1,"100.0",3,85,"28.3",0,36,0,0,"-",0,0,6,258,43,17,5,10,6,17,35.3,0,2,0,2,25,267,74,3.1,0,193,4.1,8,1,85,0,25,1,1,1,1,0
"11/10","DET
      W",16,23,69.6,145,6.3,10.8,3,0,5,28,131,7,0,0,24,81,3.4,0,4,13,63,47,16,2,10,1,0,0,0,0,6,0,2,0,0,"-",0,2,3,"66.7",4,101,"25.3",0,33,2,9,"4.5",0,8,9,387,43,13,4,7,2,12,16.7,1,1,100,7,57,226,81,3.4,0,145,6.3,10.8,3,101,9,57,1,0,0,1,0
"11/3","@PHI
      L",10,21,47.6,102,4.9,12.5,0,0,3,23,66.6,3,0,0,18,62,3.4,2,6,22,70,52,18,4,12,0,0,0,0,0,5,0,2,0,0,"-",0,2,2,"100.0",3,34,"11.3",0,19,4,36,"9.0",0,24,8,372,46.5,10,6,3,2,10,20,0,0,0,9,70,164,62,3.4,2,102,4.9,12.5,0,34,36,70,-1,0,0,0,1
"10/27","LAC
      L",23,35,65.7,226,6.5,11,0,1,4,27,75.1,9,0,0,38,162,4.3,1,12,17,36,24,12,1,6,1,0,0,0,0,4,0,10,3,5,"60.0",25,1,1,"100.0",4,109,"27.3",0,30,5,50,"10.0",0,24,3,123,41,26,12,9,5,14,35.7,1,1,100,5,42,388,162,4.3,1,226,6.5,11,0,109,50,42,-1,1,0,1,1
