"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/19","@KC
      L",22,32,68.8,210,6.6,10.8,2,0,3,27,111.1,13,0,0,23,85,3.7,1,4,35,51,35,16,2,2,0,0,0,0,0,1,0,6,1,1,"100.0",30,3,3,"100.0",4,61,"15.3",0,22,1,9,"9.0",0,9,3,139,46.3,20,4,13,3,10,30,2,3,66.7,8,85,295,85,3.7,1,210,6.6,10.8,2,61,9,85,0,0,0,0,0
"1/11","@BAL
      W",8,15,53.3,83,5.5,11.4,3,0,1,8,111.4,5,0,0,37,217,5.9,1,9,12,71,55,16,4,20,2,0,1,1,0,8,0,4,0,0,"-",0,4,4,"100.0",2,27,"13.5",0,20,0,0,"-",0,0,6,315,52.5,15,9,5,7,13,53.8,0,0,0,5,20,300,217,5.9,1,83,5.5,11.4,3,27,0,20,3,0,1,2,0
"1/4","@NE
      W",9,16,56.3,71,4.4,8.4,1,1,1,5,63.5,5,0,0,40,201,5,1,13,13,50,38,12,0,0,1,1,1,1,0,7,0,2,0,0,"-",0,2,2,"100.0",2,40,"20.0",0,22,0,0,"-",0,0,6,275,45.8,19,13,5,6,12,50,0,0,0,5,25,272,201,5,1,71,4.4,8.4,1,40,0,25,1,1,1,1,0
"12/29","@HOU
      W",14,21,66.7,222,10.6,15.9,2,0,0,0,133.4,11,0,0,39,245,6.3,3,13,14,55,39,16,4,33,1,0,0,0,0,4,0,5,0,0,"-",0,5,5,"100.0",2,49,"24.5",0,26,2,9,"4.5",0,10,4,189,47.3,25,13,11,5,10,50,0,0,0,5,37,467,245,6.3,3,222,10.6,15.9,2,49,9,37,1,0,0,1,0
"12/22","NO
      L",17,27,63,248,9.2,16,3,0,5,24,133.6,11,0,0,26,149,5.7,1,4,38,50,43,7,3,24,0,0,0,0,0,5,0,4,0,0,"-",0,4,4,"100.0",4,83,"20.8",0,26,3,37,"12.3",0,14,7,299,42.7,17,4,11,5,13,38.5,0,1,0,6,56,397,149,5.7,1,248,9.2,16,3,83,37,56,-1,0,0,0,1
"12/15","HOU
      L",22,37,59.5,269,7.3,12.7,2,1,2,10,89.8,15,0,0,28,163,5.8,1,7,24,61,47,14,1,9,2,0,1,0,0,4,0,3,0,1,"0.0",0,3,3,"100.0",3,55,"18.3",0,24,2,19,"9.5",0,11,3,145,48.3,24,7,15,4,10,40,1,2,50,4,30,432,163,5.8,1,269,7.3,12.7,2,55,19,30,1,1,0,2,0
"12/8","@OAK
      W",21,27,77.8,391,14.5,18.6,3,1,0,0,140.4,15,0,0,32,161,5,2,10,21,70,34,36,2,4,0,0,1,1,1,0,0,6,0,1,"0.0",0,6,6,"100.0",3,71,"23.7",0,26,0,0,"-",0,0,2,102,51,26,10,15,8,11,72.7,0,0,0,4,21,552,161,5,2,391,14.5,18.6,3,71,0,21,0,1,1,0,0
"12/1","@IND
      W",17,22,77.3,138,6.3,10.7,2,0,6,44,131.3,7,0,0,30,154,5.1,1,7,17,66,47,19,3,10,2,0,1,1,0,3,0,7,1,1,"100.0",31,4,4,"100.0",0,0,"-",0,0,2,8,"4.0",0,6,5,244,48.8,15,7,7,5,13,38.5,1,1,100,3,33,292,154,5.1,1,138,6.3,10.7,2,0,8,33,1,0,1,2,2
"11/24","JAX
      W",14,18,77.8,252,14,18.5,2,0,1,7,155.8,11,0,0,33,219,6.6,4,8,20,76,54,22,3,20,0,0,1,1,0,4,0,6,0,0,"-",0,6,6,"100.0",2,34,"17.0",0,34,2,22,"11.0",0,21,3,132,44,21,8,11,4,8,50,0,0,0,6,54,471,219,6.6,4,252,14,18.5,2,34,22,54,-1,0,1,0,2
"11/10","KC
      W",13,19,68.4,146,7.7,13.9,2,0,4,35,133.9,7,0,0,26,225,8.7,2,9,32,81,50,31,2,13,0,0,1,1,1,6,0,3,0,0,"-",0,3,4,"75.0",3,46,"15.3",0,19,0,0,"-",0,0,4,204,51,19,9,7,2,8,25,0,1,0,8,64,371,225,8.7,2,146,7.7,13.9,2,46,0,64,0,0,1,0,1
