"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/5","MIN
      L",27,34,79.4,227,6.7,9.6,1,1,3,31,95.8,12,0,0,17,97,5.7,1,6,26,73,44,29,3,16,0,0,1,1,0,7,0,8,2,3,"66.7",49,2,2,"100.0",5,148,"29.6",0,54,4,44,11,0,17,5,229,45.8,19,6,12,4,11,36.4,0,0,0,6,52,324,97,5.7,1,227,6.7,9.6,1,148,44,52,-1,1,1,0,1
"12/29","@CAR
      W",20,31,64.5,264,8.5,13.4,3,0,1,3,124,16,0,0,35,115,3.3,2,6,10,49,38,11,2,11,2,1,0,1,0,10,0,6,0,0,"-",0,6,6,"100.0",0,0,"-",0,0,2,19,9.5,0,15,6,283,47.2,25,6,16,4,11,36.4,0,0,0,3,44,379,115,3.3,2,264,8.5,13.4,3,0,19,44,3,0,1,2,0
"12/22","@TEN
      W",28,40,70,275,6.9,10.7,3,0,3,24,116.6,16,0,0,23,102,4.4,2,5,28,57,40,17,5,24,0,0,1,1,0,4,0,8,1,1,"100.0",47,5,5,"100.0",5,162,"32.4",0,47,4,21,5.3,0,12,5,244,48.8,23,5,16,4,12,33.3,0,1,0,11,70,377,102,4.4,2,275,6.9,10.7,3,162,21,70,1,0,1,0,0
"12/16","IND
      W",29,30,96.7,307,10.2,10.6,4,0,0,0,148.9,18,0,0,33,117,3.5,0,7,7,43,27,16,1,6,0,0,0,0,0,4,0,10,2,2,"100.0",33,4,4,"100.0",0,0,"-",0,0,3,29,9.7,0,15,2,87,43.5,27,7,18,5,9,55.6,0,0,0,6,52,424,117,3.5,0,307,10.2,10.6,4,0,29,52,0,0,0,0,0
"12/8","SF
      L",29,41,70.7,349,8.5,12,5,0,0,0,136.1,17,0,0,27,116,4.3,1,9,48,55,39,16,3,30,1,0,0,0,0,4,0,10,2,2,"100.0",55,4,4,"100.0",5,155,"31.0",0,51,2,37,18.5,0,25,1,45,45,28,9,17,5,11,45.5,2,3,66.7,5,50,465,116,4.3,1,349,8.5,12,5,155,37,50,0,0,0,1,1
"11/28","@ATL
      W",18,31,58.1,184,5.9,10.2,1,0,0,0,86,10,0,0,18,95,5.3,1,4,18,75,62,13,9,53,2,0,2,1,0,4,0,14,4,4,"100.0",47,2,2,"100.0",3,38,"12.7",0,18,1,0,0,0,0,4,194,48.5,14,4,10,2,10,20,0,0,0,9,121,279,95,5.3,1,184,5.9,10.2,1,38,0,121,3,0,1,2,0
"11/24","CAR
      W",30,39,76.9,300,7.7,10.4,3,1,2,11,114.4,17,0,0,18,118,6.6,1,5,31,62,46,16,4,26,0,0,1,1,0,4,0,10,2,2,"100.0",41,4,4,"100.0",0,0,"-",0,0,1,-2,-2,0,-2,3,148,49.3,23,5,17,4,10,40,0,1,0,12,123,418,118,6.6,1,300,7.7,10.4,3,0,-2,123,0,1,1,0,0
"11/17","@TB
      W",28,35,80,219,6.3,8.1,3,0,1,9,122.4,14,0,0,28,109,3.9,0,7,17,38,34,4,2,15,4,1,0,0,0,12,0,10,2,2,"100.0",44,4,4,"100.0",1,12,"12.0",0,12,3,32,10.7,0,27,3,126,42,21,7,14,7,13,53.8,1,1,100,9,76,328,109,3.9,0,219,6.3,8.1,3,12,32,76,4,0,0,4,0
"11/10","ATL
      L",33,46,71.7,258,5.6,9.2,0,0,6,46,89.4,13,0,0,11,52,4.7,0,4,26,64,44,20,1,8,1,0,0,0,0,8,0,9,3,3,"100.0",47,0,0,"-",4,109,"27.3",0,46,1,19,19,0,19,4,192,48,18,4,13,3,12,25,0,3,0,12,90,310,52,4.7,0,258,5.6,9.2,0,109,19,90,1,0,0,1,0
"10/27","ARI
      W",34,43,79.1,373,8.7,11,3,1,0,0,116.4,20,0,0,29,137,4.7,1,8,9,38,28,10,4,23,0,0,0,0,0,2,0,7,1,2,"50.0",26,4,4,"100.0",0,0,"-",0,0,3,17,5.7,0,8,2,88,44,28,8,20,7,12,58.3,0,0,0,2,15,510,137,4.7,1,373,8.7,11,3,0,17,15,-1,1,0,0,0
