"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/12","@KC
      L",31,52,59.6,348,6.7,12.5,2,0,5,40,95.7,18,0,0,21,94,4.5,1,4,51,36,32,4,1,5,0,0,0,1,0,4,0,7,1,2,"50.0",31,4,4,"100.0",3,51,"17.0",0,26,1,11,"11.0",0,11,3,137,"45.7",23,4,18,5,15,33.3,1,5,20,7,87,442,94,4.5,1,348,6.7,12.5,2,51,11,87,0,0,1,0,1
"1/4","BUF
      W",20,25,80,219,8.8,12.4,1,0,7,28,121.2,13,0,0,33,141,4.3,1,5,19,72,49,23,3,27,0,0,2,1,0,6,0,6,2,2,"100.0",41,0,0,"-",2,15,"7.5",0,13,1,11,"11.0",0,11,5,216,"43.2",19,5,13,6,13,46.2,0,1,0,4,20,360,141,4.3,1,219,8.8,12.4,1,15,11,20,0,0,1,0,1
"12/29","TEN
      L",21,36,58.3,192,5.3,10.7,0,1,4,33,65.2,11,0,0,25,109,4.4,2,9,35,61,29,32,0,0,0,0,0,0,0,2,0,2,0,0,"-",0,2,2,"100.0",0,0,"-",0,0,2,25,"12.5",0,13,5,248,"49.6",20,9,11,3,12,25,2,4,50,5,35,301,109,4.4,2,192,5.3,10.7,0,0,25,35,-1,1,0,0,0
"12/21","@TB
      W",19,32,59.4,161,5,9.7,0,1,5,23,62.5,7,0,0,26,68,2.6,1,5,20,48,42,6,3,6,4,1,1,1,0,10,0,11,3,3,"100.0",37,2,2,"100.0",0,0,"-",0,0,1,10,"10.0",0,10,6,267,"44.5",15,5,7,4,14,28.6,1,1,100,4,35,229,68,2.6,1,161,5,9.7,0,0,10,35,3,1,1,4,1
"12/15","@TEN
      W",19,27,70.4,234,8.7,12.8,2,2,1,9,92.1,12,0,0,35,140,4,1,9,21,61,40,21,2,10,1,0,0,0,0,6,0,6,1,1,"100.0",29,3,3,"100.0",2,54,"27.0",0,31,0,0,"-",0,0,4,185,"46.3",23,9,12,5,10,50,0,0,0,5,27,374,140,4,1,234,8.7,12.8,2,54,0,27,-1,2,0,1,0
"12/8","DEN
      L",28,50,56,280,5.6,10.4,1,2,3,12,63.1,16,0,0,22,134,6.1,2,9,38,61,32,29,1,8,1,0,0,0,0,2,0,6,1,1,"100.0",54,3,3,"100.0",1,26,"26.0",0,26,1,8,"8.0",0,8,2,74,"37.0",26,9,16,6,13,46.2,2,4,50,9,44,414,134,6.1,2,280,5.6,10.4,1,26,8,44,-2,2,0,1,1
"12/1","NE
      W",19,26,73.1,224,8.6,12.6,4,0,3,16,141,12,0,0,23,52,2.3,0,2,22,65,41,24,3,23,1,0,0,0,0,8,0,4,0,0,"-",0,4,4,"100.0",0,0,"-",0,0,2,24,"12.0",0,14,5,236,"47.2",16,2,12,6,11,54.5,0,0,0,8,79,276,52,2.3,0,224,8.6,12.6,4,0,24,79,1,0,0,1,0
"11/21","IND
      W",19,30,63.3,297,9.9,15.7,2,1,1,1,104.6,11,0,0,24,99,4.1,0,5,17,70,47,23,1,8,0,0,0,0,0,3,0,8,2,2,"100.0",36,2,2,"100.0",0,0,"-",0,0,2,23,"11.5",0,13,2,94,"47.0",16,5,11,6,12,50,0,2,0,4,27,396,99,4.1,0,297,9.9,15.7,2,0,23,27,-1,1,0,0,0
"11/17","@BAL
      L",18,30,60,110,3.7,9.4,0,1,7,59,61.7,10,0,0,20,122,6.1,1,3,41,57,43,14,0,0,0,0,0,0,0,1,0,1,0,1,"0.0",0,1,1,"100.0",3,70,"23.3",0,28,0,0,"-",0,0,3,112,"37.3",16,3,10,2,10,20,1,4,25,5,60,232,122,6.1,1,110,3.7,9.4,0,70,0,60,-2,1,0,0,1
"11/3","@JAX
      W",22,28,78.6,194,6.9,9.1,2,0,1,7,120.4,11,0,0,34,216,6.4,1,8,3,48,46,2,4,27,2,0,3,2,0,8,0,8,2,3,"66.7",52,2,3,"66.7",1,19,"19.0",0,19,0,0,"-",0,0,3,136,"45.3",21,8,11,4,11,36.4,1,1,100,7,60,410,216,6.4,1,194,6.9,9.1,2,19,0,60,3,0,2,2,1
"10/27","OAK
      W",27,39,69.2,258,6.6,10.3,3,0,3,21,115.2,17,0,0,32,130,4.1,0,7,24,53,30,23,0,0,0,0,0,0,0,8,0,9,2,2,"100.0",40,3,3,"100.0",1,22,"22.0",0,22,4,32,"8.0",0,14,4,207,"51.8",29,7,17,6,14,42.9,1,1,100,7,50,388,130,4.1,0,258,6.6,10.3,3,22,32,50,0,0,0,0,0
"10/20","@IND
      L",23,34,67.6,291,8.6,13.4,1,2,3,17,81.5,15,0,0,24,100,4.2,1,6,30,50,44,6,1,5,0,0,0,1,0,2,0,11,3,3,"100.0",47,2,2,"100.0",3,63,"21.0",0,28,1,3,"3.0",0,3,2,89,"44.5",21,6,15,4,12,33.3,1,3,33.3,10,54,391,100,4.2,1,291,8.6,13.4,1,63,3,54,-1,2,1,0,0
"10/13","@KC
      W",30,42,71.4,280,6.7,9.3,1,2,0,0,77.5,20,0,0,41,192,4.7,3,12,24,31,23,8,1,17,1,0,1,1,0,6,0,5,1,2,"50.0",44,2,3,"66.7",1,20,"20.0",0,20,1,10,"10.0",0,10,0,0,"-",35,12,20,5,12,41.7,2,3,66.7,10,70,472,192,4.7,3,280,6.7,9.3,1,20,10,70,-1,2,1,1,1
"10/6","ATL
      W",28,33,84.8,426,12.9,15.2,5,0,0,0,158.3,18,0,0,34,166,4.9,1,11,32,67,38,29,2,14,1,1,1,0,0,4,0,11,2,2,"100.0",50,5,7,"71.4",1,22,"22.0",0,22,4,22,"5.5",0,11,1,35,"35.0",31,11,18,10,13,76.9,0,0,0,9,89,592,166,4.9,1,426,12.9,15.2,5,22,22,89,0,0,0,1,1
"9/29","CAR
      L",21,34,61.8,128,3.8,7.6,0,1,6,32,60.9,7,0,0,22,136,6.2,1,8,16,70,42,28,3,29,0,0,3,3,0,5,0,4,1,2,"50.0",37,1,1,"100.0",0,0,"-",0,0,1,18,"18.0",0,18,5,257,"51.4",18,8,7,4,11,36.4,0,0,0,7,81,264,136,6.2,1,128,3.8,7.6,0,0,18,81,1,1,3,0,1
"9/22","@LAC
      W",25,34,73.5,337,9.9,14,3,0,2,14,135.8,15,0,0,19,39,2.1,1,3,20,60,45,15,5,25,0,0,1,1,0,5,0,3,0,1,"0.0",0,3,4,"75.0",0,0,"-",0,0,2,34,"17.0",0,23,4,180,"45.0",20,3,15,6,10,60,0,0,0,6,65,376,39,2.1,1,337,9.9,14,3,0,34,65,0,0,1,0,1
"9/15","JAX
      W",16,29,55.2,137,4.7,9.9,0,0,4,22,70.9,9,0,0,30,126,4.2,1,7,12,60,43,17,4,35,0,0,3,1,0,3,0,7,2,2,"100.0",39,1,1,"100.0",0,0,"-",0,0,1,5,"5.0",0,5,7,307,"43.9",17,7,9,6,15,40,1,1,100,7,47,263,126,4.2,1,137,4.7,9.9,0,0,5,47,1,0,1,0,0
"9/9","@NO
      L",20,30,66.7,234,7.8,13.4,3,1,6,34,114.3,12,0,0,23,180,7.8,1,8,30,60,42,18,1,8,1,0,1,0,0,2,0,4,0,0,"-",0,4,4,"100.0",1,12,"12.0",0,12,0,0,"-",0,0,4,172,"43.0",22,8,12,7,13,53.8,1,1,100,8,69,414,180,7.8,1,234,7.8,13.4,3,12,0,69,0,1,0,1,0
"8/29","LAR
      L",23,35,65.7,162,4.6,8,1,2,3,22,64.5,9,0,0,21,97,4.6,0,5,22,56,43,13,0,0,2,0,1,1,0,4,0,4,1,1,"100.0",39,1,1,"100.0",2,43,"21.5",0,23,4,20,"5.0",0,13,6,282,"47.0",14,5,9,4,13,30.8,1,2,50,8,71,259,97,4.6,0,162,4.6,8,1,43,20,71,1,2,1,2,0
"8/24","@DAL
      L",10,26,38.5,54,2.1,8.8,0,2,8,34,16.2,3,0,0,22,85,3.9,0,4,34,65,38,27,1,8,0,0,0,0,0,2,0,0,0,0,"-",0,0,0,"-",4,99,"24.8",0,31,4,33,"8.3",0,15,8,344,"43.0",8,4,3,1,14,7.1,1,3,33.3,6,54,139,85,3.9,0,54,2.1,8.8,0,99,33,54,-4,2,0,0,2
"8/17","DET
      W",20,33,60.6,242,7.3,12.4,2,1,1,7,91.6,13,0,0,38,168,4.4,1,7,23,57,31,26,2,13,1,0,1,1,0,7,0,12,3,3,"100.0",50,3,3,"100.0",2,62,"31.0",0,38,3,15,"5.0",0,8,5,198,"39.6",22,7,13,6,15,40,0,0,0,9,107,410,168,4.4,1,242,7.3,12.4,2,62,15,107,0,1,1,1,1
"8/8","@GB
      L",25,40,62.5,274,6.8,11.4,1,2,2,12,71.5,16,0,0,29,138,4.8,2,10,28,45,29,16,0,0,0,0,1,1,0,1,0,8,2,2,"100.0",49,2,3,"66.7",2,36,"18.0",0,22,4,29,"7.3",0,21,1,38,"38.0",29,10,16,7,12,58.3,1,2,50,9,100,412,138,4.8,2,274,6.8,11.4,1,36,29,100,-3,2,1,0,2
