"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@LAR
      L",27,43,62.8,322,7.5,12,2,2,1,3,82,13,0,0,17,71,4.2,1,5,31,81,45,36,1,8,0,0,0,0,0,7,0,6,1,1,"100.0",31,3,3,"100.0",3,68,"22.7",0,26,0,0,"-",0,0,3,151,50.3,22,5,13,5,10,50,0,0,0,8,63,393,71,4.2,1,322,7.5,12,2,68,0,63,-5,2,0,0,3
"12/22","@SEA
      W",15,27,55.6,159,5.9,11.1,1,0,2,8,86.5,8,0,0,40,253,6.3,2,12,13,55,29,26,5,36,0,0,2,1,0,5,0,9,2,3,"66.7",46,3,3,"100.0",4,90,"22.5",0,30,5,40,"8.0",0,13,6,257,42.8,21,12,8,5,15,33.3,1,1,100,5,47,412,253,6.3,2,159,5.9,11.1,1,90,40,47,1,0,1,0,0
"12/15","CLE
      W",19,25,76,219,8.8,11.5,1,1,0,0,98.6,11,0,0,35,226,6.5,4,14,24,57,48,9,1,6,1,0,1,1,0,4,0,8,1,1,"100.0",21,5,5,"100.0",4,81,"20.3",0,26,1,-2,"-2.0",0,-2,2,79,39.5,26,14,11,4,8,50,1,1,100,5,34,445,226,6.5,4,219,8.8,11.5,1,81,-2,34,1,1,1,1,0
"12/8","PIT
      L",20,30,66.7,165,5.5,9.7,2,3,5,29,67.2,11,0,0,22,71,3.2,0,5,23,57,47,10,3,17,0,0,3,2,0,1,0,5,1,1,"100.0",30,2,2,"100.0",3,68,"22.7",0,32,1,29,"29.0",0,29,3,164,54.7,17,5,11,4,11,36.4,1,3,33.3,7,75,236,71,3.2,0,165,5.5,9.7,2,68,29,75,-1,3,2,0,0
"12/1","LAR
      L",19,34,55.9,124,3.6,8.6,0,1,6,39,56.4,9,0,0,21,74,3.5,1,2,34,70,52,18,1,10,0,0,0,0,0,1,0,1,0,0,"-",0,1,1,"100.0",0,0,"-",0,0,1,5,"5.0",0,5,7,311,44.4,13,2,9,2,13,15.4,2,4,50,2,7,198,74,3.5,1,124,3.6,8.6,0,0,5,7,-1,1,0,0,0
"11/17","@SF
      L",24,33,72.7,131,4,6.3,2,0,4,19,101.8,9,0,0,25,135,5.4,1,9,36,62,49,13,2,16,2,0,0,0,0,5,0,8,2,2,"100.0",43,2,3,"66.7",2,41,"20.5",0,22,0,0,"-",0,0,4,202,50.5,21,9,9,3,10,30,1,1,100,10,104,266,135,5.4,1,131,4,6.3,2,41,0,104,0,0,0,2,2
"11/10","@TB
      L",28,45,62.2,342,7.6,12.5,3,1,2,8,99.3,14,0,0,18,75,4.2,0,4,30,66,48,18,4,19,2,0,1,1,0,6,0,9,2,2,"100.0",54,3,3,"100.0",2,43,"21.5",0,22,1,2,"2.0",0,2,3,158,52.7,20,4,14,1,10,10,2,3,66.7,11,87,417,75,4.2,0,342,7.6,12.5,3,43,2,87,1,1,1,2,1
"10/31","SF
      L",17,24,70.8,204,8.5,14.2,2,0,3,37,130.7,7,0,0,23,153,6.7,1,10,28,62,47,15,1,7,0,0,0,0,0,4,0,5,1,1,"100.0",36,2,2,"100.0",3,55,"18.3",0,30,3,17,"5.7",0,9,5,253,50.6,19,10,7,2,8,25,0,0,0,9,65,357,153,6.7,1,204,8.5,14.2,2,55,17,65,0,0,0,0,0
"10/27","@NO
      L",19,34,55.9,197,5.8,11.6,0,0,4,23,75.6,8,0,0,11,40,3.6,0,2,31,68,46,22,0,0,1,0,0,0,0,2,0,9,3,3,"100.0",50,0,0,"-",1,39,"39.0",0,39,1,8,"8.0",0,8,5,238,47.6,10,2,8,2,12,16.7,0,2,0,5,35,237,40,3.6,0,197,5.8,11.6,0,39,8,35,1,0,0,1,0
"10/20","@NYG
      W",14,21,66.7,89,4.2,7.4,0,0,2,15,78.3,8,0,0,38,156,4.1,3,8,21,62,40,22,8,67,1,0,3,2,0,3,0,9,2,2,"100.0",47,3,3,"100.0",1,0,"0.0",0,0,1,3,"3.0",0,3,5,169,33.8,18,8,8,7,15,46.7,1,1,100,10,85,245,156,4.1,3,89,4.2,7.4,0,0,3,85,3,0,2,1,0
