"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@KC
      L",31,46,67.4,258,5.6,9.1,2,2,3,23,80.1,14,0,0,25,108,4.3,1,8,31,37,29,8,0,0,1,0,0,0,0,4,0,3,0,0,"-",0,3,3,"100.0",5,99,"19.8",0,28,0,0,"-",0,0,3,134,"44.7",25,8,14,8,15,53.3,2,4,50,8,40,366,108,4.3,1,258,5.6,9.1,2,99,0,40,-1,2,0,1,0
"12/22","OAK
      L",27,39,69.2,265,6.8,10.3,0,0,1,14,89.6,13,0,0,16,19,1.2,2,4,24,65,47,18,3,24,0,0,0,0,0,0,0,5,1,1,"100.0",27,2,2,"100.0",3,73,"24.3",0,34,3,21,"7.0",0,11,6,285,"47.5",21,4,13,3,11,27.3,1,1,100,2,15,284,19,1.2,2,265,6.8,10.3,0,73,21,15,0,0,0,0,0
"12/15","MIN
      L",28,39,71.8,283,7.3,11,1,3,3,24,71.2,14,0,0,19,62,3.3,0,3,39,55,47,8,0,0,1,0,0,0,0,4,0,4,1,1,"100.0",41,1,1,"100.0",3,48,"16.0",0,34,0,0,"-",0,0,1,26,"26.0",17,3,14,6,11,54.5,1,2,50,5,48,345,62,3.3,0,283,7.3,11,1,48,0,48,-6,3,0,1,4
"12/8","@JAX
      W",19,27,70.4,330,12.2,17.9,4,0,1,10,152.4,11,0,0,30,195,6.5,2,13,10,58,40,18,2,7,0,0,0,0,0,3,0,9,1,1,"100.0",40,6,6,"100.0",3,61,"20.3",0,24,2,1,"0.5",0,1,2,104,"52.0",27,13,11,6,8,75,0,0,0,6,65,525,195,6.5,2,330,12.2,17.9,4,61,1,65,0,0,0,0,0
"12/1","@DEN
      L",20,29,69,244,8.4,13.3,2,1,3,21,106.3,11,0,0,29,115,4,0,5,23,52,35,17,0,0,1,0,0,0,0,2,0,8,2,3,"66.7",46,2,2,"100.0",0,0,"-",0,0,1,0,"0.0",0,0,4,181,"45.3",17,5,11,5,15,33.3,1,1,100,7,82,359,115,4,0,244,8.4,13.3,2,0,0,82,-1,1,0,1,1
"11/18","KC
      L",28,52,53.8,345,6.6,12.6,1,4,2,8,49.6,14,0,0,19,93,4.9,0,6,24,55,36,19,1,2,1,0,1,0,0,5,0,9,3,4,"75.0",49,0,0,"-",2,44,"22.0",0,25,2,0,"0.0",0,0,3,143,"47.7",23,6,14,5,15,33.3,1,1,100,9,60,438,93,4.9,0,345,6.6,12.6,1,44,0,60,-3,4,0,1,0
"11/7","@OAK
      L",17,31,54.8,169,5.5,12.2,2,3,5,38,57.5,11,0,0,30,146,4.9,1,10,26,63,37,26,3,18,0,0,0,0,0,2,0,6,1,1,"100.0",27,3,3,"100.0",3,52,"17.3",0,21,3,19,"6.3",0,11,3,130,"43.3",26,10,11,3,10,30,1,2,50,8,70,315,146,4.9,1,169,5.5,12.2,2,52,19,70,-3,3,0,0,0
"11/3","GB
      W",21,28,75,283,10.1,14,0,0,2,11,108.3,13,0,0,38,159,4.2,2,11,11,42,29,13,3,22,0,0,0,0,0,1,0,14,4,5,"80.0",43,2,2,"100.0",2,34,"17.0",0,21,2,1,"0.5",0,1,1,38,"38.0",24,11,13,5,11,45.5,1,1,100,5,45,442,159,4.2,2,283,10.1,14,0,34,1,45,0,0,0,0,0
"10/27","@CHI
      W",19,29,65.5,195,6.7,10.6,1,1,1,6,82.7,8,0,0,12,36,3,1,2,16,66,58,8,4,27,1,0,0,1,0,8,0,5,1,2,"50.0",20,2,2,"100.0",1,20,"20.0",0,20,1,0,"0.0",0,0,5,269,"53.8",11,2,8,2,10,20,0,0,0,8,53,231,36,3,1,195,6.7,10.6,1,20,0,53,1,1,1,1,0
"10/20","@TEN
      L",24,38,63.2,326,8.6,13.7,2,0,1,3,108.3,19,0,0,21,39,1.9,0,2,23,69,46,23,2,17,1,0,1,0,0,4,0,8,2,2,"100.0",50,2,2,"100.0",1,8,"8.0",0,8,0,0,"-",0,0,2,93,"46.5",24,2,19,6,11,54.5,0,1,0,4,29,365,39,1.9,0,326,8.6,13.7,2,8,0,29,0,0,0,1,1
"10/13","PIT
      L",26,44,59.1,316,7.2,12.3,2,2,1,4,77.8,18,0,0,14,32,2.3,0,2,24,57,35,22,0,0,1,0,0,0,0,1,0,5,1,2,"50.0",38,2,2,"100.0",4,97,"24.3",0,29,1,7,"7.0",0,7,3,128,"42.7",23,2,18,7,12,58.3,0,0,0,8,74,348,32,2.3,0,316,7.2,12.3,2,97,7,74,-2,2,0,1,1
"10/6","DEN
      L",32,48,66.7,211,4.4,6.6,0,2,0,0,58.6,14,0,0,16,35,2.2,0,0,20,56,36,20,3,23,1,0,2,1,0,4,0,7,2,3,"66.7",45,1,1,"100.0",3,65,"21.7",0,24,2,69,"34.5",1,68,5,232,"46.4",19,0,14,4,13,30.8,0,1,0,4,43,246,35,2.2,0,211,4.4,6.6,0,65,69,43,-1,2,1,1,1
