"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@DEN
      L","29","46","63.0","380","8.3","13.5","1","0","2","11","97.3","13","0","0","22","97","4.4","0","3","16","49","38","11","2.0","9","0","0","3","1","0","3","0","9","3","4","75.0","33","0","0","-","1","12","12.0","0","12","2","5","2.5","0","5","3","124","41.3","18","3","13","5","16","31.3","1","3","33.3","10","107","477","97","4.4","0","380","8.3","13.5","1","12","5","107","0","0","1","0","1"
"12/22","@LAC
      W","26","30","86.7","267","8.9","11.2","1","0","3","24","118.2","12","0","0","29","99","3.4","2","7","17","44","39","5","1.0","14","0","0","0","0","0","5","0","6","1","1","100.0","48","3","3","100.0","2","51","25.5","0","26","4","41","10.3","0","13","5","259","51.8","19","7","12","7","14","50.0","1","1","100.0","5","47","366","99","3.4","2","267","8.9","11.2","1","51","41","47","0","0","0","0","0"
"12/15","JAX
      L","22","36","61.1","236","6.6","12.1","1","0","4","31","93.2","15","0","0","32","128","4.0","0","8","20","51","31","20","2.0","16","0","0","0","0","0","4","0","10","3","4","75.0","34","1","1","100.0","2","37","18.5","0","26","1","2","2.0","0","2","4","167","41.8","27","8","15","4","11","36.4","0","0","0.0","6","51","364","128","4.0","0","236","6.6","12.1","1","37","2","51","0","0","0","0","0"
"12/8","TEN
      L","25","34","73.5","258","7.6","10.5","2","0","2","4","115.1","13","0","0","24","97","4.0","1","7","42","59","44","15","0.0","0","1","0","0","0","0","4","0","3","0","0","-","0","3","3","100.0","4","91","22.8","0","29","1","12","12.0","0","12","5","221","44.2","22","7","13","4","10","40.0","0","1","0.0","3","20","355","97","4.0","1","258","7.6","10.5","2","91","12","20","0","0","0","1","1"
"12/1","@KC
      L","20","30","66.7","210","7.0","11.1","1","2","2","12","71.8","11","0","0","25","122","4.9","0","8","40","41","37","4","1.0","12","0","0","0","0","0","2","0","3","1","2","50.0","34","0","1","0.0","5","92","18.4","0","23","1","3","3.0","0","3","2","77","38.5","19","8","11","3","9","33.3","1","2","50.0","12","99","332","122","4.9","0","210","7.0","11.1","1","92","3","99","-3","2","0","0","1"
"11/24","@NYJ
      L","19","34","55.9","140","4.1","7.7","0","1","1","7","54.4","8","0","0","22","68","3.1","0","2","34","57","38","19","1.0","2","0","0","0","1","0","2","0","3","1","2","50.0","48","0","0","-","4","70","17.5","0","22","2","14","7.0","0","11","7","315","45.0","10","2","8","5","15","33.3","0","1","0.0","4","35","208","68","3.1","0","140","4.1","7.7","0","70","14","35","-1","1","1","0","1"
"11/17","CIN
      W","25","29","86.2","273","9.4","11.7","1","1","3","19","105.7","12","0","0","34","113","3.3","1","7","10","43","37","6","5.0","42","1","0","1","1","0","10","0","5","1","1","100.0","20","2","2","100.0","0","0","-","0","0","1","0","0.0","0","0","5","216","43.2","20","7","12","7","15","46.7","1","1","100.0","7","42","386","113","3.3","1","273","9.4","11.7","1","0","0","42","0","1","1","1","1"
"11/7","LAC
      W","21","31","67.7","200","6.5","10.4","1","0","3","18","98.6","12","0","0","21","78","3.7","1","3","24","70","38","32","5.0","38","3","1","1","0","0","9","0","8","2","3","66.7","40","2","3","66.7","5","94","18.8","0","23","2","11","5.5","0","10","4","170","42.5","18","3","12","4","12","33.3","1","1","100.0","12","97","278","78","3.7","1","200","6.5","10.4","1","94","11","97","3","0","0","3","0"
"11/3","DET
      W","20","31","64.5","279","9.0","14.4","2","0","1","10","116.2","14","0","0","36","171","4.8","2","10","24","53","42","11","2.0","23","1","0","0","1","0","3","0","7","1","2","50.0","32","4","4","100.0","3","81","27.0","0","31","1","16","16.0","0","16","2","96","48.0","25","10","14","7","13","53.8","1","2","50.0","10","96","450","171","4.8","2","279","9.0","14.4","2","81","16","96","2","0","1","1","0"
"10/27","@HOU
      L","18","30","60.0","285","9.5","15.8","3","0","0","0","125.0","10","0","0","23","93","4.0","0","5","27","64","53","11","3.0","21","0","0","1","0","0","5","0","6","1","1","100.0","44","3","3","100.0","1","18","18.0","0","18","2","3","1.5","0","3","6","292","48.7","15","5","10","5","12","41.7","0","0","0.0","11","100","378","93","4.0","0","285","9.5","15.8","3","18","3","100","0","0","0","0","0"
