"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/11","TEN
      L",31,59,52.5,345,5.8,11.8,1,2,4,20,63.2,18,0,0,29,185,6.4,0,10,28,47,33,14,1,8,0,0,0,0,0,4,0,6,2,2,"100.0",49,0,0,"-",3,71,"23.7",0,27,0,0,"-",0,0,1,44,"44.0",29,10,18,11,18,61.1,0,4,0,7,56,530,185,6.4,0,345,5.8,11.8,1,71,0,56,-3,2,0,0,1
"12/29","PIT
      W",11,21,52.4,81,3.9,8.7,0,1,3,15,44.9,3,0,0,44,223,5.1,1,15,10,43,24,19,2,18,0,0,2,2,1,0,1,14,4,4,"100.0",47,2,2,"100.0",2,50,"25.0",0,31,2,2,"1.0",0,6,3,140,"46.7",19,15,3,7,16,43.8,1,2,50,6,35,304,223,5.1,1,81,3.9,8.7,0,50,2,35,0,1,2,0,1
"12/22","@CLE
      W",20,31,64.5,238,7.7,11.9,3,0,0,0,120.1,13,0,0,40,243,6.1,1,16,15,43,28,15,1,8,1,0,0,0,0,6,0,7,1,1,"100.0",31,4,4,"100.0",3,62,"20.7",0,29,2,7,"3.5",0,7,2,102,"51.0",31,16,13,7,11,63.6,0,1,0,7,50,481,243,6.1,1,238,7.7,11.9,3,62,7,50,0,0,0,1,1
"12/12","NYJ
      W",15,24,62.5,212,8.8,14.1,5,0,1,0,130.6,11,0,0,34,218,6.4,1,10,21,51,29,22,1,11,1,0,1,1,0,5,0,4,0,0,"-",0,4,5,"80.0",1,5,"5.0",0,5,1,8,"8.0",0,8,5,181,"36.2",23,10,11,2,8,25,1,1,100,6,35,430,218,6.4,1,212,8.8,14.1,5,5,8,35,2,0,1,1,0
"12/8","@BUF
      W",16,25,64,139,5.6,9.1,3,1,1,6,102.5,8,0,0,33,118,3.6,0,6,17,56,37,19,6,41,0,0,2,1,0,7,0,6,1,1,"100.0",36,3,3,"100.0",0,0,"-",0,0,1,1,"1.0",0,1,7,309,"44.1",18,6,8,3,11,27.3,0,0,0,9,99,257,118,3.6,0,139,5.6,9.1,3,0,1,99,0,1,1,0,0
"12/1","SF
      W",14,23,60.9,105,4.6,7.5,1,0,1,0,86.3,5,0,0,38,178,4.7,1,14,17,53,38,15,2,8,0,0,1,1,0,2,0,8,2,2,"100.0",49,2,2,"100.0",2,34,"17.0",0,20,1,18,"18.0",0,18,2,103,"51.5",21,14,5,3,10,30,2,3,66.7,3,23,283,178,4.7,1,105,4.6,7.5,1,34,18,23,0,0,1,0,1
"11/25","@LAR
      W",16,23,69.6,195,8.5,13,5,0,3,13,137.3,13,0,0,48,285,5.9,1,17,6,41,32,9,2,13,2,0,1,0,0,2,0,9,1,1,"100.0",34,6,6,"100.0",0,0,"-",0,0,3,45,"15.0",0,20,1,48,"48.0",31,17,13,9,15,60,3,3,100,8,66,480,285,5.9,1,195,8.5,13,5,0,45,66,2,0,0,2,0
"11/17","HOU
      W",20,27,74.1,235,8.7,11.8,4,0,0,0,139.7,11,0,0,37,256,6.9,1,12,7,51,38,13,7,59,1,0,1,1,0,5,0,11,2,3,"66.7",46,5,5,"100.0",2,16,"8.0",0,15,2,4,"2.0",0,4,0,0,"-",25,12,11,5,9,55.6,0,1,0,8,65,491,256,6.9,1,235,8.7,11.8,4,16,4,65,2,0,1,1,0
"11/10","@CIN
      W",18,22,81.8,243,11,13.5,3,1,1,0,133.3,13,0,0,23,136,5.9,2,7,13,72,42,30,2,17,1,1,2,2,1,6,0,7,0,0,"-",0,7,7,"100.0",1,18,"18.0",0,18,1,8,"8.0",0,8,1,34,"34.0",20,7,13,4,6,66.7,1,1,100,5,35,379,136,5.9,2,243,11,13.5,3,18,8,35,2,1,2,1,0
"11/3","NE
      W",17,23,73.9,162,7,9.6,1,0,1,1,107.7,11,0,0,41,210,5.1,3,11,20,54,41,13,2,17,1,0,1,1,1,5,0,7,1,1,"100.0",39,4,5,"80.0",3,38,"12.7",0,14,2,7,"3.5",0,7,2,98,"49.0",26,11,11,5,10,50,1,1,100,4,34,372,210,5.1,3,162,7,9.6,1,38,7,34,0,0,1,1,2
