"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/5","SEA
      L",19,28,67.9,162,5.8,9.3,0,0,7,15,85,9,0,0,26,120,4.6,0,7,17,48,32,16,1,7,0,0,1,0,0,2,0,9,3,3,"100.0",46,0,0,"-",1,24,"24.0",0,24,0,0,"-",0,0,3,136,45.3,20,7,9,3,11,27.3,0,2,0,7,45,282,120,4.6,0,162,5.8,9.3,0,24,0,45,0,0,0,0,0
"12/29","@NYG
      W",23,40,57.5,279,7,12.6,1,0,1,10,88.4,14,0,0,31,121,3.9,3,9,17,61,47,14,4,26,1,0,2,1,0,11,0,10,2,2,"100.0",50,4,4,"100.0",1,4,"4.0",0,4,2,3,"1.5",0,6,7,303,43.3,25,9,14,4,15,26.7,1,2,50,7,55,400,121,3.9,3,279,7,12.6,1,4,3,55,2,0,1,1,0
"12/22","DAL
      W",31,40,77.5,313,7.8,10.3,1,0,1,6,108.2,18,0,0,30,118,3.9,1,4,9,49,35,14,2,8,0,0,1,1,0,5,0,5,1,3,"33.3",36,2,2,"100.0",3,84,"28.0",0,33,1,1,"1.0",0,1,4,163,40.8,23,4,18,6,14,42.9,0,1,0,4,30,431,118,3.9,1,313,7.8,10.3,1,84,1,30,1,0,1,0,0
"12/15","@WAS
      W",30,43,69.8,258,6,8.9,3,0,2,8,109.3,15,0,0,28,157,5.6,1,9,27,43,31,12,1,10,0,0,1,1,1,3,0,7,1,1,"100.0",25,4,4,"100.0",1,29,"29.0",0,29,0,0,"-",0,0,3,140,46.7,27,9,15,11,16,68.8,0,0,0,7,54,415,157,5.6,1,258,6,8.9,3,29,0,54,0,0,1,0,1
"12/9","NYG
      W",33,50,66,300,6,9.8,2,0,3,25,97.5,16,0,0,32,118,3.7,1,9,17,36,30,6,2,21,0,0,1,0,0,7,0,5,1,2,"50.0",34,2,2,"100.0",1,28,"28.0",0,28,3,23,"7.7",0,16,8,387,48.4,27,9,16,9,21,42.9,1,2,50,4,30,418,118,3.7,1,300,6,9.8,2,28,23,30,-1,0,0,0,1
"12/1","@MIA
      L",28,46,60.9,294,6.4,11.1,3,1,2,16,93.6,19,0,0,19,92,4.8,0,3,37,52,37,15,3,15,1,0,0,0,0,5,0,11,3,4,"75.0",48,2,2,"100.0",0,0,"-",0,0,0,0,"-",0,0,3,128,42.7,23,3,19,7,14,50,0,0,0,10,91,386,92,4.8,0,294,6.4,11.1,3,0,0,91,0,1,0,1,0
"11/24","SEA
      L",33,45,73.3,238,5.3,7.8,1,2,3,18,75.8,16,0,0,23,106,4.6,0,5,17,53,29,24,6,26,1,0,1,1,0,4,0,3,1,1,"100.0",28,0,0,"-",2,45,"22.5",0,26,1,-3,"-3.0",0,-3,4,164,41,23,5,16,4,12,33.3,0,1,0,2,15,344,106,4.6,0,238,5.3,7.8,1,45,-3,15,-3,2,1,1,3
"11/17","NE
      L",20,40,50,174,4.3,10.7,1,0,5,40,74.4,11,0,0,21,81,3.9,0,5,17,54,42,12,1,7,0,0,0,0,0,5,0,4,1,1,"100.0",42,1,1,"100.0",3,60,"20.0",0,26,2,13,"6.5",0,7,8,387,48.4,21,5,11,3,13,23.1,0,1,0,7,39,255,81,3.9,0,174,4.3,10.7,1,60,13,39,-1,0,0,0,1
"11/3","CHI
      W",26,39,66.7,227,5.8,9.2,1,0,4,12,91.7,16,0,0,35,146,4.2,1,7,14,37,22,15,3,23,0,0,0,1,0,3,0,10,3,3,"100.0",38,1,2,"50.0",2,31,"15.5",0,16,2,2,"1.0",0,2,5,245,49,26,7,16,8,18,44.4,1,1,100,8,75,373,146,4.2,1,227,5.8,9.2,1,31,2,75,1,0,1,0,0
"10/27","@BUF
      W",17,24,70.8,153,6.4,10.1,1,0,3,19,104.9,10,0,0,41,218,5.3,3,10,13,44,34,10,4,14,0,0,3,1,0,2,0,5,1,1,"100.0",37,2,3,"66.7",2,40,"20.0",0,24,1,6,"6.0",0,6,4,184,46,21,10,10,8,15,53.3,0,2,0,4,44,371,218,5.3,3,153,6.4,10.1,1,40,6,44,0,0,1,0,1
"10/20","@DAL
      L",16,26,61.5,168,6.5,11.9,1,1,3,23,80.8,9,0,0,28,115,4.1,0,5,37,66,40,26,3,26,1,0,1,0,0,1,0,4,1,1,"100.0",38,1,1,"100.0",2,37,"18.5",0,22,1,8,"8.0",0,8,3,152,50.7,16,5,9,3,9,33.3,1,2,50,5,40,283,115,4.1,0,168,6.5,11.9,1,37,8,40,-3,1,0,1,3
"10/13","@MIN
      L",26,41,63.4,292,7.1,11.8,2,2,2,14,82,15,0,0,22,108,4.9,0,3,38,60,42,18,1,8,1,0,1,1,0,2,0,8,2,2,"100.0",53,2,2,"100.0",1,15,"15.0",0,15,2,16,"8.0",0,13,3,131,43.7,19,3,15,4,12,33.3,1,3,33.3,7,49,400,108,4.9,0,292,7.1,11.8,2,15,16,49,-1,2,1,1,1
"10/6","NYJ
      W",17,29,58.6,181,6.2,11.1,1,0,1,8,89.6,9,0,0,29,84,2.9,1,5,6,56,33,23,10,59,2,1,2,1,1,5,0,7,1,1,"100.0",28,4,4,"100.0",1,24,"24.0",0,24,6,35,"5.8",0,16,5,234,46.8,17,5,9,5,13,38.5,0,2,0,9,76,265,84,2.9,1,181,6.2,11.1,1,24,35,76,2,0,1,2,1
"9/26","@GB
      W",16,27,59.3,160,5.9,10,3,0,0,0,113.2,12,0,0,33,176,5.3,2,10,27,62,43,19,1,8,1,0,1,1,0,7,0,4,0,0,"-",0,4,4,"100.0",2,77,"38.5",0,67,0,0,"-",0,0,4,167,41.8,24,10,12,5,9,55.6,0,0,0,9,93,336,176,5.3,2,160,5.9,10,3,77,0,93,2,0,1,1,0
"9/22","DET
      L",19,36,52.8,246,6.8,13.6,2,0,3,13,94.6,11,0,0,30,127,4.2,1,6,27,45,36,9,0,0,0,0,0,0,0,6,0,6,1,1,"100.0",25,3,3,"100.0",3,54,"18.0",0,20,1,2,"2.0",0,2,3,144,48,22,6,11,7,13,53.8,0,2,0,4,30,373,127,4.2,1,246,6.8,13.6,2,54,2,30,-2,0,0,0,2
"9/15","@ATL
      L",28,48,58.3,237,4.9,9.1,1,2,3,18,62.4,11,0,0,21,49,2.3,1,5,24,47,35,12,1,10,3,0,1,0,0,10,0,6,2,2,"100.0",41,0,0,"-",5,125,"25.0",0,29,1,8,"8.0",0,8,4,209,52.3,18,5,11,9,18,50,2,3,66.7,7,60,286,49,2.3,1,237,4.9,9.1,1,125,8,60,0,2,0,3,1
"9/8","WAS
      W",28,39,71.8,313,8,11.2,3,0,1,0,121,13,0,0,31,123,4,1,9,27,45,34,11,1,10,0,0,0,0,0,6,0,6,1,1,"100.0",22,3,3,"100.0",0,0,"-",0,0,4,46,"11.5",0,17,3,154,51.3,22,9,13,11,17,64.7,1,2,50,6,55,436,123,4,1,313,8,11.2,3,0,46,55,0,0,0,0,0
