"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/11","@SF
      L",21,29,72.4,126,4.3,8.2,1,1,6,46,84.3,6,0,0,10,21,2.1,0,0,27,69,44,25,2,9,1,0,1,1,0,4,0,4,1,1,"100.0",39,1,1,"100.0",5,148,"29.6",0,39,2,0,"0.0",0,0,6,290,"48.3",7,0,6,2,12,16.7,0,2,0,1,15,147,21,2.1,0,126,4.3,8.2,1,148,0,15,0,1,1,1,1
"1/5","@NO
      W",19,31,61.3,226,7.3,12.7,1,0,3,16,96.4,11,0,0,40,136,3.4,2,9,20,55,33,22,3,31,1,0,1,1,0,4,0,8,2,2,"100.0",43,2,2,"100.0",1,3,"3.0",0,3,2,17,"8.5",0,10,6,298,"49.7",22,9,11,10,18,55.6,0,0,0,4,26,362,136,3.4,2,226,7.3,12.7,1,3,17,26,1,0,1,1,1
"12/29","CHI
      L",12,21,57.1,126,6,10.5,0,2,0,0,35.1,6,0,0,26,174,6.7,1,7,21,80,50,30,4,28,0,0,2,1,0,2,0,13,4,4,"100.0",39,1,1,"100.0",1,28,"28.0",0,28,1,8,"8.0",0,8,1,52,"52.0",14,7,6,4,9,44.4,0,0,0,3,40,300,174,6.7,1,126,6,10.5,0,28,8,40,-2,2,1,0,1
"12/23","GB
      L",16,32,50,82,2.6,7.6,1,1,5,40,57,6,0,0,16,57,3.6,0,1,23,70,49,21,3,17,1,0,3,2,0,5,0,4,1,1,"100.0",23,1,1,"100.0",0,0,"-",0,0,1,23,"23.0",0,23,8,377,"47.1",7,1,6,4,15,26.7,0,2,0,3,30,139,57,3.6,0,82,2.6,7.6,1,0,23,30,2,1,2,1,0
"12/15","@LAC
      W",19,25,76,207,8.3,10.9,1,1,0,0,96.6,10,0,0,37,137,3.7,2,6,10,54,43,11,3,24,3,0,5,4,1,5,0,15,4,4,"100.0",44,3,4,"75.0",1,25,"25.0",0,25,0,0,"-",0,0,2,103,"51.5",18,6,10,7,14,50,0,0,0,5,41,344,137,3.7,2,207,8.3,10.9,1,25,0,41,6,1,4,3,0
"12/8","DET
      W",24,30,80,234,7.8,10.1,1,0,1,8,111.4,14,0,0,39,120,3.1,1,5,7,56,47,9,5,44,2,0,0,0,0,5,0,8,2,2,"100.0",50,2,2,"100.0",1,14,"14.0",0,14,4,43,"10.8",0,17,6,222,"37.0",22,5,14,5,14,35.7,0,1,0,8,55,354,120,3.1,1,234,7.8,10.1,1,14,43,55,2,0,0,2,0
"12/2","@SEA
      L",22,38,57.9,276,7.3,12.5,2,1,0,0,87.2,12,0,0,14,78,5.6,1,4,37,84,46,38,2,14,1,1,1,1,0,3,0,6,1,1,"100.0",47,3,4,"75.0",3,57,"19.0",0,22,0,0,"-",0,0,4,170,"42.5",17,4,12,5,10,50,0,1,0,3,30,354,78,5.6,1,276,7.3,12.5,2,57,0,30,-1,1,1,1,2
"11/17","DEN
      W",29,35,82.9,284,8.1,11,3,0,5,35,133.2,13,0,0,18,37,2.1,1,5,23,64,38,26,2,8,1,0,0,0,0,6,0,3,0,0,"-",0,3,3,"100.0",2,42,"21.0",0,23,2,0,"0.0",0,0,5,236,"47.2",19,5,13,5,12,41.7,2,2,100,5,49,321,37,2.1,1,284,8.1,11,3,42,0,49,-1,0,0,1,2
"11/10","@DAL
      W",23,32,71.9,211,6.6,9.6,2,0,1,9,111.5,15,0,0,36,153,4.3,1,9,24,50,38,12,1,4,1,0,0,0,0,8,0,8,2,2,"100.0",27,2,2,"100.0",1,29,"29.0",0,29,0,0,"-",0,0,4,170,"42.5",27,9,15,8,14,57.1,1,1,100,5,35,364,153,4.3,1,211,6.6,9.6,2,29,0,35,1,0,0,1,0
"11/3","@KC
      L",19,38,50,212,5.6,11.6,3,0,1,8,94.2,12,0,0,27,96,3.6,0,4,26,55,40,15,5,45,0,0,3,1,0,4,0,5,1,1,"100.0",29,2,3,"66.7",0,0,"-",0,0,5,29,"5.8",0,10,8,353,"44.1",17,4,12,5,15,33.3,1,1,100,3,25,308,96,3.6,0,212,5.6,11.6,3,0,29,25,1,0,1,0,0
"10/24","WAS
      W",23,26,88.5,273,10.5,12.4,0,0,3,12,112.3,9,0,0,38,161,4.2,1,10,9,45,29,16,4,32,1,0,2,1,0,5,0,13,4,4,"100.0",50,1,1,"100.0",0,0,"-",0,0,0,0,"-",0,0,0,0,"-",22,10,9,8,15,53.3,1,3,33.3,7,74,434,161,4.2,1,273,10.5,12.4,0,0,0,74,1,0,1,1,1
"10/20","@DET
      W",24,34,70.6,338,9.9,14.1,4,0,0,0,141.5,19,0,0,37,166,4.5,2,10,30,57,38,19,2,12,1,0,0,0,0,6,0,6,0,1,"0.0",0,6,6,"100.0",4,105,"26.3",0,38,2,9,"4.5",0,9,2,98,"49.0",32,10,19,6,10,60,0,0,0,6,60,504,166,4.5,2,338,9.9,14.1,4,105,9,60,1,0,0,1,0
"10/13","PHI
      W",22,29,75.9,325,11.2,15.1,4,1,1,8,138.4,14,0,0,35,122,3.5,1,8,20,58,39,19,2,14,2,0,1,1,0,7,0,8,1,1,"100.0",39,5,5,"100.0",0,0,"-",0,0,1,6,"6.0",0,6,3,123,"41.0",26,8,14,2,10,20,1,1,100,4,30,447,122,3.5,1,325,11.2,15.1,4,0,6,30,1,1,1,2,1
"10/6","@NYG
      W",22,27,81.5,279,10.3,13.9,2,0,3,27,138.6,14,0,0,34,211,6.2,0,6,10,52,36,16,4,35,1,0,0,0,0,11,1,14,4,4,"100.0",48,2,2,"100.0",2,42,"21.0",0,33,1,15,"15.0",0,15,1,57,"57.0",22,6,14,5,11,45.5,1,1,100,12,112,490,211,6.2,0,279,10.3,13.9,2,42,15,112,0,0,0,1,1
"9/29","@CHI
      L",27,36,75,182,5.1,8.6,0,0,6,51,91.6,9,0,0,16,40,2.5,1,3,16,61,51,10,1,7,0,0,0,0,0,3,0,0,0,0,"-",0,0,0,"-",0,0,"-",0,0,4,12,"3.0",0,9,5,235,"47.0",15,3,9,5,13,38.5,1,2,50,7,55,222,40,2.5,1,182,5.1,8.6,0,0,12,55,-2,0,0,0,2
"9/22","OAK
      W",15,21,71.4,174,8.3,11.6,1,0,0,0,112,8,0,0,38,211,5.6,3,10,14,55,43,12,4,28,1,0,0,0,0,1,0,10,2,2,"100.0",50,4,4,"100.0",1,25,"25.0",0,25,3,21,"7.0",0,13,2,95,"47.5",23,10,8,5,9,55.6,0,0,0,6,59,385,211,5.6,3,174,8.3,11.6,1,25,21,59,1,0,0,1,0
"9/15","@GB
      L",14,32,43.8,223,7,16.4,1,2,1,7,52.9,6,0,0,27,198,7.3,1,8,21,62,45,17,2,18,0,0,1,2,0,4,0,4,1,2,"50.0",31,1,2,"50.0",0,0,"-",0,0,4,25,"6.3",0,15,6,264,"44.0",15,8,6,4,13,30.8,0,0,0,8,100,421,198,7.3,1,223,7,16.4,1,0,25,100,-2,2,2,0,2
"9/8","ATL
      W",8,10,80,97,9.7,12.3,1,0,1,1,140.8,4,0,0,38,172,4.5,3,10,12,59,49,10,4,32,2,0,1,1,0,8,0,4,0,0,"-",0,4,4,"100.0",1,13,"13.0",0,13,0,0,"-",0,0,5,247,"49.4",18,10,4,5,10,50,0,0,0,11,100,269,172,4.5,3,97,9.7,12.3,1,13,0,100,3,0,1,2,0
"8/29","@BUF
      L",24,34,70.6,200,5.9,8.7,1,2,1,9,71.8,13,0,0,39,136,3.5,1,9,27,46,35,11,1,13,0,0,1,1,0,5,0,11,3,4,"75.0",54,2,2,"100.0",0,0,"-",0,0,1,0,"0.0",0,0,3,119,"39.7",25,9,13,6,15,40,1,1,100,4,31,336,136,3.5,1,200,5.9,8.7,1,0,0,31,-1,2,1,0,0
"8/24","ARI
      W",15,29,51.7,178,6.1,12.9,1,0,3,16,84.6,11,0,0,29,190,6.6,2,6,9,54,41,13,1,10,0,0,0,0,0,4,0,2,0,2,"0.0",0,2,2,"100.0",2,62,"31.0",0,36,3,32,"10.7",0,17,6,284,"47.3",18,6,11,3,13,23.1,2,2,100,6,50,368,190,6.6,2,178,6.1,12.9,1,62,32,50,0,0,0,0,0
"8/18","SEA
      W",28,35,80,272,7.8,9.7,2,1,0,0,106.2,18,0,0,39,137,3.5,1,7,19,44,29,15,1,4,1,0,1,0,0,4,0,5,1,1,"100.0",24,2,2,"100.0",6,129,"21.5",0,36,2,11,"5.5",0,11,4,175,"43.8",27,7,18,11,18,61.1,1,1,100,6,87,409,137,3.5,1,272,7.8,9.7,2,129,11,87,0,1,0,1,0
"8/9","@NO
      W",19,27,70.4,247,9.1,13,3,0,0,0,135.9,13,0,0,27,210,7.8,1,6,25,60,42,18,2,18,1,1,0,0,0,6,0,4,0,0,"-",0,4,4,"100.0",5,129,"25.8",0,35,1,0,"0.0",0,0,2,85,"42.5",21,6,13,5,7,71.4,0,0,0,13,136,457,210,7.8,1,247,9.1,13,3,129,0,136,0,0,0,1,1
