"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","NO
      L",26,49,53.1,288,5.9,11.5,0,2,2,11,54.7,13,0,0,18,41,2.3,1,2,42,60,38,22,1,3,0,0,0,0,0,6,0,4,1,1,"100.0",23,1,1,"100.0",1,25,"25.0",0,25,2,4,"2.0",0,5,7,347,49.6,16,2,13,5,16,31.3,1,2,50,5,54,329,41,2.3,1,288,5.9,11.5,0,25,4,54,-3,2,0,0,1
"12/22","@IND
      L",28,45,62.2,199,4.4,8.4,0,3,5,37,48,13,0,0,21,87,4.1,0,6,38,47,42,5,3,13,0,0,0,0,0,1,0,6,2,2,"100.0",50,0,0,"-",0,0,"-",0,0,2,16,"8.0",0,8,3,159,53,19,6,13,4,14,28.6,2,4,50,6,46,286,87,4.1,0,199,4.4,8.4,0,0,16,46,-3,3,0,0,0
"12/15","SEA
      L",25,42,59.5,269,6.4,11.1,1,3,1,8,57.3,18,0,0,29,145,5,2,10,30,64,37,27,2,12,1,0,0,0,0,1,0,6,1,1,"100.0",52,3,3,"100.0",0,0,"-",0,0,0,0,"-",0,0,4,183,45.8,28,10,18,5,11,45.5,0,0,0,2,15,414,145,5,2,269,6.4,11.1,1,0,0,15,-2,3,0,1,0
"12/8","@ATL
      L",28,41,68.3,245,6,10.5,1,2,5,48,76.6,18,0,0,22,100,4.5,1,8,40,57,39,18,1,11,0,0,0,0,0,4,0,8,2,2,"100.0",46,2,2,"100.0",3,67,"22.3",0,25,2,17,"8.5",0,10,4,185,46.3,27,8,18,3,10,30,0,0,0,7,44,345,100,4.5,1,245,6,10.5,1,67,17,44,-4,2,0,0,2
"12/1","WAS
      L",27,46,58.7,213,4.6,10.3,2,1,7,65,81.6,18,0,0,20,65,3.3,1,2,29,58,31,27,5,33,0,0,1,0,0,1,0,3,0,0,"-",0,3,3,"100.0",1,16,"16.0",0,16,3,35,"11.7",0,16,8,338,42.3,22,2,18,5,16,31.3,1,2,50,5,43,278,65,3.3,1,213,4.6,10.3,2,16,35,43,-2,1,0,0,1
"11/24","@NO
      L",23,36,63.9,230,6.4,11.1,3,0,4,26,112.7,15,0,0,29,121,4.2,1,6,34,54,37,17,2,11,1,0,0,0,0,5,0,7,2,3,"66.7",52,1,3,"33.3",1,27,"27.0",0,27,2,0,"0.0",0,0,3,126,42,26,6,15,5,13,38.5,1,1,100,3,25,351,121,4.2,1,230,6.4,11.1,3,27,0,25,0,0,0,1,1
"11/17","ATL
      L",31,50,62,270,5.4,10.5,0,4,5,55,47.5,15,0,0,15,77,5.1,0,2,29,57,38,19,3,19,0,0,1,0,0,3,0,3,1,1,"100.0",31,0,0,"-",3,68,"22.7",0,25,1,6,"6.0",0,6,4,187,46.8,17,2,15,2,14,14.3,3,5,60,8,68,347,77,5.1,0,270,5.4,10.5,0,68,6,68,-4,4,0,0,0
"11/10","@GB
      L",28,43,65.1,281,6.5,11,1,1,3,26,84.2,19,0,0,23,120,5.2,1,6,24,52,34,18,2,8,0,0,0,0,0,4,0,4,1,1,"100.0",50,1,1,"100.0",4,80,"20.0",0,36,0,0,"-",0,0,3,122,40.7,26,6,19,4,10,40,1,1,100,5,46,401,120,5.2,1,281,6.5,11,1,80,0,46,-2,1,0,0,1
"11/3","TEN
      W",17,32,53.1,214,6.7,13.6,2,1,3,18,84.4,13,0,0,33,156,4.7,2,7,20,56,40,16,4,21,2,0,1,1,0,4,0,6,1,2,"50.0",35,3,4,"75.0",2,52,"26.0",0,32,2,11,"5.5",0,11,4,155,38.8,22,7,13,5,14,35.7,2,2,100,6,77,370,156,4.7,2,214,6.7,13.6,2,52,11,77,2,1,1,2,0
"10/27","@SF
      L",19,37,51.4,100,2.7,8.3,0,3,7,58,28.9,8,0,0,19,130,6.8,1,4,51,56,46,10,3,19,1,0,0,0,0,1,1,3,1,1,"100.0",41,0,0,"-",7,147,"21.0",0,35,1,0,"0.0",0,0,7,313,44.7,12,4,8,2,13,15.4,0,2,0,9,70,230,130,6.8,1,100,2.7,8.3,0,147,0,70,-2,3,0,1,0
