"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@BUF
      W",23,36,63.9,185,5.1,8.7,1,1,2,14,76,10,0,0,27,86,3.2,0,7,6,47,38,9,1,1,2,0,1,1,0,7,0,7,2,4,"50.0",47,1,1,"100.0",1,16,"16.0",0,16,1,9,"9.0",0,9,5,214,42.8,18,7,10,5,14,35.7,0,0,0,2,13,271,86,3.2,0,185,5.1,8.7,1,16,9,13,2,1,1,2,0
"12/22","PIT
      W",16,26,61.5,174,6.7,11.4,1,0,2,9,95.5,7,0,0,32,85,2.7,0,5,10,70,33,37,4,28,2,0,0,0,0,5,0,10,3,3,"100.0",54,1,1,"100.0",2,12,"6.0",0,12,1,20,"20.0",0,20,6,275,45.8,14,5,7,4,15,26.7,1,1,100,3,30,259,85,2.7,0,174,6.7,11.4,1,12,20,30,1,0,0,2,1
"12/12","@BAL
      L",18,32,56.3,207,6.5,12.1,2,1,1,11,85.2,9,0,0,24,103,4.3,0,4,42,48,40,8,1,0,0,0,0,0,0,2,0,1,0,1,"0.0",0,1,2,"50.0",7,179,"25.6",0,37,3,48,"16.0",0,21,4,204,51,13,4,9,6,14,42.9,0,2,0,8,94,310,103,4.3,0,207,6.5,12.1,2,179,48,94,-2,1,0,0,1
"12/8","MIA
      W",20,36,55.6,262,7.3,13.5,2,1,1,8,86.6,15,0,0,32,112,3.5,0,4,21,56,44,12,2,5,1,0,1,0,0,4,0,10,3,3,"100.0",44,1,2,"50.0",4,90,"22.5",0,29,1,12,"12.0",0,12,3,125,41.7,22,4,15,6,14,42.9,0,1,0,5,88,374,112,3.5,0,262,7.3,13.5,2,90,12,88,0,1,0,1,0
"12/1","@CIN
      L",28,48,58.3,209,4.4,8.5,0,0,4,30,71.4,13,0,0,17,62,3.6,0,2,22,50,32,18,1,10,0,0,0,0,0,3,0,6,2,2,"100.0",42,0,0,"-",2,32,"16.0",0,19,0,0,"-",0,0,6,249,41.5,15,2,13,7,17,41.2,0,2,0,10,106,271,62,3.6,0,209,4.4,8.5,0,32,0,106,0,0,0,0,0
"11/24","OAK
      W",20,29,69,313,10.8,15.8,2,0,1,2,127.8,15,0,0,30,88,2.9,1,5,3,55,29,26,1,7,1,1,0,1,0,5,0,10,2,3,"66.7",35,4,4,"100.0",1,19,"19.0",0,19,1,26,"26.0",0,26,4,190,47.5,21,5,15,5,12,41.7,0,0,0,4,37,401,88,2.9,1,313,10.8,15.8,2,19,26,37,1,0,1,1,1
"11/17","@WAS
      W",19,31,61.3,285,9.2,15.4,4,1,2,8,118.7,15,0,0,33,115,3.5,1,6,17,49,35,14,6,43,1,0,1,0,0,3,0,4,0,1,"0.0",0,4,5,"80.0",2,40,"20.0",0,27,3,43,"14.3",0,16,4,168,42,23,6,15,5,12,41.7,1,1,100,6,55,400,115,3.5,1,285,9.2,15.4,4,40,43,55,-1,1,0,1,1
"11/10","NYG
      W",19,30,63.3,218,7.3,12.1,1,0,2,12,97.9,10,0,0,29,76,2.6,2,5,27,53,37,16,6,50,0,0,3,2,1,5,0,10,2,3,"66.7",53,4,4,"100.0",2,39,"19.5",0,21,3,29,"9.7",0,17,5,228,45.6,18,5,10,4,13,30.8,1,1,100,7,54,294,76,2.6,2,218,7.3,12.1,1,39,29,54,2,0,2,0,0
"11/3","@MIA
      L",27,39,69.2,238,6.1,9.6,1,1,3,22,85.4,13,0,0,21,83,4,0,3,26,53,43,10,4,22,0,0,0,0,0,5,1,10,3,4,"75.0",52,1,1,"100.0",2,103,"51.5",0,78,0,0,"-",0,0,4,176,44,17,3,13,5,14,35.7,2,2,100,10,105,321,83,4,0,238,6.1,9.6,1,103,0,105,-1,1,0,0,0
"10/27","@JAX
      L",21,30,70,167,5.6,10.4,2,3,8,51,73.3,11,0,0,14,46,3.3,0,2,29,59,41,18,2,1,0,0,2,1,0,4,0,1,0,0,"-",0,1,1,"100.0",2,31,"15.5",0,21,0,0,"-",0,0,5,246,49.2,15,2,11,2,9,22.2,1,2,50,10,83,213,46,3.3,0,167,5.6,10.4,2,31,0,83,-2,3,1,0,0
