"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","WAS
      W",23,33,69.7,294,8.9,13.2,4,0,3,9,138,13,0,0,36,223,6.2,1,9,16,51,27,24,2,23,1,0,1,1,0,7,0,17,4,4,"100.0",48,5,5,"100.0",2,57,"28.5",0,30,3,6,"2.0",0,7,2,62,31,22,9,13,8,15,53.3,1,1,100,10,81,517,223,6.2,1,294,8.9,13.2,4,57,6,81,1,0,1,1,1
"12/22","@PHI
      L",25,44,56.8,257,5.8,10.6,0,0,2,8,74.5,12,0,0,16,54,3.4,0,4,17,70,46,24,1,6,0,0,1,0,0,4,0,9,3,3,"100.0",49,0,0,"-",2,41,"20.5",0,24,1,10,"10.0",0,10,6,237,39.5,16,4,12,3,14,21.4,1,2,50,2,20,311,54,3.4,0,257,5.8,10.6,0,41,10,20,-1,0,0,0,1
"12/15","LAR
      W",15,23,65.2,212,9.2,14.1,2,0,0,0,123.8,8,0,0,45,263,5.8,3,16,21,51,41,10,2,22,1,0,0,0,0,5,0,14,3,3,"100.0",50,5,5,"100.0",0,0,"-",0,0,2,20,"10.0",0,12,2,95,47.5,25,16,8,7,13,53.8,1,1,100,4,16,475,263,5.8,3,212,9.2,14.1,2,0,20,16,1,0,0,1,0
"12/5","@CHI
      L",27,49,55.1,326,6.7,12.4,1,0,2,8,83.2,17,0,0,22,82,3.7,2,5,31,66,45,21,2,13,1,0,1,1,0,5,0,6,1,2,"50.0",31,3,3,"100.0",3,64,"21.3",0,22,0,0,"-",0,0,5,224,44.8,22,5,17,6,15,40,2,3,66.7,6,52,408,82,3.7,2,326,6.7,12.4,1,64,0,52,2,0,1,1,0
"11/28","BUF
      L",32,49,65.3,323,6.6,11.1,2,1,4,32,91.8,22,0,0,19,103,5.4,0,5,26,66,40,26,4,27,0,0,0,0,0,4,0,1,0,2,"0.0",0,1,1,"100.0",0,0,"-",0,0,0,0,"-",0,0,2,81,40.5,32,5,22,7,13,53.8,1,3,33.3,5,66,426,103,5.4,0,323,6.6,11.1,2,0,0,66,-2,1,0,0,1
"11/24","@NE
      L",19,33,57.6,212,6.4,11.2,0,1,0,0,64.2,8,0,0,26,109,4.2,0,6,13,58,37,21,2,9,0,0,1,0,0,4,0,9,3,4,"75.0",46,0,0,"-",3,6,"2.0",0,5,0,0,"-",0,0,5,160,32,16,6,8,2,13,15.4,0,1,0,7,50,321,109,4.2,0,212,6.4,11.2,0,6,0,50,-1,1,0,0,0
"11/17","@DET
      W",29,46,63,434,9.4,15.3,3,0,1,10,116.6,21,0,0,24,75,3.1,1,4,27,45,38,7,3,18,0,0,0,0,0,5,0,9,2,2,"100.0",34,3,3,"100.0",2,42,"21.0",0,24,2,2,"1.0",0,2,3,124,41.3,26,4,21,8,14,57.1,0,0,0,6,45,509,75,3.1,1,434,9.4,15.3,3,42,2,45,-1,0,0,0,1
"11/10","MIN
      L",28,47,59.6,393,8.4,14.2,3,1,1,4,99.3,22,0,0,22,50,2.3,0,0,28,75,37,38,1,9,0,0,0,0,0,2,0,6,1,2,"50.0",23,3,3,"100.0",0,0,"-",0,0,1,0,"0.0",0,0,2,72,36,24,0,22,9,15,60,0,2,0,5,39,443,50,2.3,0,393,8.4,14.2,3,0,0,39,-1,1,0,0,0
"11/4","@NYG
      W",22,35,62.9,257,7.3,11.7,3,1,0,0,101.7,10,0,0,30,172,5.7,0,11,18,67,39,28,5,39,1,0,2,2,1,3,0,13,3,4,"75.0",52,4,4,"100.0",3,31,"10.3",0,16,2,24,"12.0",0,15,2,80,40,24,11,10,4,11,36.4,0,0,0,10,104,429,172,5.7,0,257,7.3,11.7,3,31,24,104,1,1,2,1,1
"10/20","PHI
      W",21,27,77.8,213,7.9,11.4,1,1,3,26,100.5,12,0,0,36,189,5.3,3,10,10,54,35,19,3,23,1,0,3,3,0,5,0,13,3,3,"100.0",63,4,4,"100.0",0,0,"-",0,0,2,12,"6.0",0,6,3,127,42.3,23,10,12,8,14,57.1,1,1,100,6,65,402,189,5.3,3,213,7.9,11.4,1,0,12,65,3,1,3,1,0
