"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","GB
      L",13,30,43.3,134,4.5,10.8,1,1,1,7,55,5,0,0,25,171,6.8,1,9,23,62,41,21,1,11,1,0,1,0,0,6,0,8,2,2,"100.0",56,2,2,"100.0",0,0,"-",0,0,1,11,"11.0",0,11,7,317,45.3,17,9,5,3,12,25,1,1,100,4,50,305,171,6.8,1,134,4.5,10.8,1,0,11,50,0,1,0,1,0
"12/22","@DEN
      L",12,24,50,95,4,9.8,1,0,4,22,78,7,0,0,21,96,4.6,0,4,27,72,38,34,0,0,0,0,0,0,0,3,0,5,1,1,"100.0",26,2,2,"100.0",0,0,"-",0,0,3,75,"25.0",1,64,5,261,52.2,13,4,7,4,11,36.4,0,1,0,7,68,191,96,4.6,0,95,4,9.8,1,0,75,68,0,0,0,0,0
"12/15","TB
      L",24,43,55.8,250,5.8,10.8,0,2,2,10,54.4,11,0,0,18,45,2.5,2,4,38,61,43,18,2,12,1,0,0,0,0,3,0,5,1,1,"100.0",44,2,2,"100.0",0,0,"-",0,0,0,0,"-",0,0,5,258,51.6,16,4,11,6,15,40,0,1,0,2,10,295,45,2.5,2,250,5.8,10.8,0,0,0,10,-2,2,0,1,1
"12/8","@MIN
      L",24,40,60,161,4,8.5,1,2,5,44,60.9,12,0,0,22,70,3.2,0,2,20,75,48,27,1,8,0,0,0,0,0,1,0,1,0,1,"0.0",0,1,1,"100.0",1,23,"23.0",0,23,2,11,"5.5",0,8,7,347,49.6,18,2,12,7,16,43.8,1,1,100,4,28,231,70,3.2,0,161,4,8.5,1,23,11,28,-2,2,0,0,0
"11/28","CHI
      L",22,38,57.9,259,6.8,12.7,2,1,2,21,87.6,13,0,0,27,105,3.9,0,4,24,55,42,13,1,7,1,0,0,0,0,4,0,8,2,2,"100.0",25,2,2,"100.0",1,17,"17.0",0,17,3,14,"4.7",0,6,5,231,46.2,19,4,13,8,16,50,0,1,0,9,85,364,105,3.9,0,259,6.8,12.7,2,17,14,85,0,1,0,1,0
"11/24","@WAS
      L",20,33,60.6,189,5.7,10.4,1,3,6,18,50.9,11,0,0,32,175,5.5,0,8,19,47,35,12,3,12,1,0,1,1,0,6,0,10,3,4,"75.0",49,1,1,"100.0",2,43,"21.5",0,25,4,31,"7.8",0,15,4,162,40.5,21,8,11,6,15,40,0,0,0,6,65,364,175,5.5,0,189,5.7,10.4,1,43,31,65,-2,3,1,1,1
"11/17","DAL
      L",15,26,57.7,191,7.3,13.9,2,0,3,18,109.3,9,0,0,28,121,4.3,2,8,35,55,38,17,1,10,0,0,1,1,0,4,0,3,0,0,"-",0,3,3,"100.0",3,78,"26.0",0,29,2,35,"17.5",0,32,6,269,44.8,19,8,9,6,13,46.2,0,0,0,11,89,312,121,4.3,2,191,7.3,13.9,2,78,35,89,1,0,1,0,0
"11/10","@CHI
      L",27,46,58.7,259,5.6,10,1,1,2,10,73.6,11,0,0,27,98,3.6,0,6,20,46,37,9,5,28,0,0,0,0,0,5,0,7,2,2,"100.0",54,1,1,"100.0",3,66,"22.0",0,30,3,27,"9.0",0,14,6,243,40.5,21,6,11,7,18,38.9,0,2,0,8,76,357,98,3.6,0,259,5.6,10,1,66,27,76,-1,1,0,0,0
"11/3","@OAK
      L",26,41,63.4,383,9.3,15.6,3,1,2,23,110.4,16,0,0,19,90,4.7,0,6,31,70,47,23,1,10,0,0,0,0,0,2,0,6,1,1,"100.0",23,3,3,"100.0",4,76,"19.0",0,23,0,0,"-",0,0,2,86,43,26,6,16,5,11,45.5,1,2,50,5,35,473,90,4.7,0,383,9.3,15.6,3,76,0,35,-2,1,0,0,1
"10/27","NYG
      W",25,32,78.1,316,9.9,13.7,3,1,4,26,129.4,13,0,0,25,59,2.4,0,3,26,57,48,9,3,32,0,0,2,1,1,7,0,7,1,2,"50.0",52,4,4,"100.0",0,0,"-",0,0,1,4,"4.0",0,4,2,88,44,17,3,13,8,14,57.1,0,0,0,7,75,375,59,2.4,0,316,9.9,13.7,3,0,4,75,-1,1,1,0,1
