"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","OAK
      W",17,28,60.7,168,6,10.4,1,0,2,9,90.9,10,0,0,27,70,2.6,0,2,15,66,40,26,2,11,0,0,1,1,0,6,0,10,3,4,"75.0",51,1,1,"100.0",3,28,"9.3",0,22,1,4,"4.0",0,4,5,254,50.8,16,2,10,3,12,25,0,0,0,9,61,238,70,2.6,0,168,6,10.4,1,28,4,61,0,0,1,0,1
"12/22","DET
      W",26,34,76.5,198,5.8,7.6,1,0,0,0,99.9,13,0,0,33,150,4.5,2,8,17,48,26,22,4,22,0,0,0,0,0,4,0,9,2,2,"100.0",34,3,3,"100.0",1,47,"47.0",0,47,2,22,"11.0",0,14,4,189,47.3,25,8,13,5,12,41.7,1,1,100,6,50,348,150,4.5,2,198,5.8,7.6,1,47,22,50,0,0,0,0,0
"12/15","@KC
      L",18,40,45,199,5,11.6,0,1,2,9,50.8,10,0,0,15,52,3.5,0,3,23,64,41,23,3,13,1,0,0,0,0,5,0,3,1,1,"100.0",32,0,0,"-",2,50,"25.0",0,27,1,8,"8.0",0,8,4,171,42.8,15,3,10,5,14,35.7,1,3,33.3,7,72,251,52,3.5,0,199,5,11.6,0,50,8,72,0,1,0,1,0
"12/8","@HOU
      W",22,27,81.5,301,11.1,14,3,1,1,8,136,14,0,0,27,90,3.3,1,5,24,70,37,33,3,12,2,0,1,1,1,9,0,8,1,1,"100.0",36,5,5,"100.0",1,33,"33.0",0,33,1,2,"2.0",0,2,2,86,43,22,5,14,5,8,62.5,0,0,0,7,50,391,90,3.3,1,301,11.1,14,3,33,2,50,2,1,1,2,0
"12/1","LAC
      W",18,28,64.3,134,4.8,7.4,2,1,0,0,84.5,8,0,0,25,84,3.4,0,3,20,69,35,34,3,21,1,0,0,1,0,2,0,11,3,3,"100.0",53,2,2,"100.0",2,56,"28.0",0,30,0,0,"-",0,0,5,226,45.2,13,3,8,7,15,46.7,0,0,0,3,25,218,84,3.4,0,134,4.8,7.4,2,56,0,25,1,1,1,1,0
"11/24","@BUF
      L",10,25,40,49,2,8.2,0,1,4,33,32.4,4,0,0,17,85,5,0,3,20,78,56,22,1,5,1,0,0,0,0,3,0,3,1,1,"100.0",45,0,0,"-",3,61,"20.3",0,27,0,0,"-",0,0,8,355,44.4,9,3,4,2,11,18.2,0,0,0,7,70,134,85,5,0,49,2,8.2,0,61,0,70,0,1,0,1,0
"11/17","@MIN
      L",18,40,45,270,6.8,15.4,1,1,2,8,66.5,11,0,0,33,124,3.8,1,6,27,58,39,19,5,35,0,0,2,2,0,2,0,11,3,4,"75.0",47,2,2,"100.0",1,42,"42.0",0,42,0,0,"-",0,0,3,105,35,20,6,11,5,18,27.8,4,4,100,6,35,394,124,3.8,1,270,6.8,15.4,1,42,0,35,1,1,2,0,0
"11/3","CLE
      W",12,20,60,175,8.8,16.1,2,0,3,18,125.6,6,0,0,20,127,6.3,1,5,19,72,43,29,2,12,0,0,0,0,0,5,0,6,1,1,"100.0",43,3,3,"100.0",2,49,"24.5",0,32,1,20,"20.0",0,20,4,173,43.3,13,5,6,3,9,33.3,0,0,0,7,55,302,127,6.3,1,175,8.8,16.1,2,49,20,55,-1,0,0,0,1
"10/27","@IND
      L",20,32,62.5,166,5.2,8.7,0,0,3,8,76.8,8,0,0,28,113,4,1,7,15,58,43,15,4,11,0,0,2,1,0,5,0,7,2,2,"100.0",29,1,1,"100.0",2,39,"19.5",0,25,3,22,"7.3",0,14,7,276,39.4,21,7,8,2,12,16.7,0,0,0,10,88,279,113,4,1,166,5.2,8.7,0,39,22,88,1,0,1,0,0
"10/17","KC
      L",21,34,61.8,134,3.9,10.1,0,0,9,79,79.7,8,0,0,21,71,3.4,1,4,30,52,38,14,1,2,0,0,0,0,0,5,0,0,0,1,"0.0",0,0,0,"-",0,0,"-",0,0,4,12,"3.0",0,6,7,280,40,15,4,8,1,13,7.7,1,3,33.3,4,33,205,71,3.4,1,134,3.9,10.1,0,0,12,33,-1,0,0,0,1
"10/13","TEN
      W",18,28,64.3,167,6,9.8,0,1,1,10,67.1,7,0,0,30,103,3.4,1,4,0,50,41,9,7,42,3,0,1,0,0,5,0,10,3,3,"100.0",53,1,1,"100.0",0,0,"-",0,0,3,48,"16.0",0,42,8,401,50.1,11,4,7,2,14,14.3,0,0,0,8,51,270,103,3.4,1,167,6,9.8,0,0,48,51,2,1,0,3,0
"10/6","@LAC
      W",14,20,70,159,7.9,13,1,1,3,23,94.2,6,0,0,32,191,6,1,8,13,55,40,15,0,0,2,0,1,0,0,6,0,8,2,3,"66.7",46,2,2,"100.0",0,0,"-",0,0,4,22,"5.5",0,12,4,184,46,15,8,6,3,11,27.3,0,0,0,12,122,350,191,6,1,159,7.9,13,1,0,22,122,1,1,0,2,1
"9/29","JAX
      L",22,38,57.9,303,8,13.8,3,1,0,0,98.9,15,0,0,16,68,4.3,0,2,26,74,46,28,5,27,0,0,1,0,0,3,0,6,1,1,"100.0",33,3,3,"100.0",3,69,"23.0",0,25,2,10,"5.0",0,10,6,271,45.2,19,2,15,4,11,36.4,0,0,0,5,48,371,68,4.3,0,303,8,13.8,3,69,10,48,-1,1,0,0,0
"9/22","@GB
      L",20,29,69,161,5.6,10.6,0,1,6,52,75.8,12,0,0,38,149,3.9,2,8,27,43,30,13,0,0,0,0,0,0,0,2,0,4,1,1,"100.0",30,1,2,"50.0",1,60,"60.0",0,60,1,3,"3.0",0,3,3,148,49.3,20,8,12,8,15,53.3,1,2,50,3,27,310,149,3.9,2,161,5.6,10.6,0,60,3,27,-3,1,0,0,2
"9/15","CHI
      L",35,50,70,282,5.6,8.3,1,1,2,10,83.1,19,0,0,24,90,3.8,0,5,16,50,36,14,0,0,0,0,0,0,0,5,0,6,2,2,"100.0",43,0,0,"-",0,0,"-",0,0,4,35,"8.8",0,17,5,200,40,27,5,19,3,14,21.4,3,3,100,10,81,372,90,3.8,0,282,5.6,8.3,1,0,35,81,-1,1,0,0,0
"9/9","@OAK
      L",21,31,67.7,249,8,12.8,1,0,3,19,105.3,11,0,0,23,95,4.1,0,4,24,58,37,21,0,0,0,0,0,0,0,3,0,10,3,4,"75.0",39,1,1,"100.0",0,0,"-",0,0,0,0,"-",0,0,3,145,48.3,18,4,11,6,13,46.2,0,0,0,6,44,344,95,4.1,0,249,8,12.8,1,0,0,44,0,0,0,0,0
"8/29","ARI
      W",20,34,58.8,216,6.4,11.2,1,3,1,8,51.6,13,0,0,32,124,3.9,1,5,7,37,29,8,3,18,1,0,2,2,0,6,0,8,2,3,"66.7",50,2,2,"100.0",0,0,"-",0,0,4,38,"9.5",0,17,4,189,47.3,19,5,13,4,13,30.8,0,1,0,4,35,340,124,3.9,1,216,6.4,11.2,1,0,38,35,0,3,2,1,0
"8/24","@LAR
      L",22,35,62.9,140,4,6.8,0,1,1,9,60.3,7,0,0,21,73,3.5,0,5,10,59,42,17,0,0,0,0,0,0,0,2,0,6,2,2,"100.0",38,0,0,"-",1,20,"20.0",0,20,2,5,"2.5",0,5,4,173,43.3,16,5,7,4,11,36.4,0,1,0,6,46,213,73,3.5,0,140,4,6.8,0,20,5,46,-1,1,0,0,0
"8/19","SF
      L",19,38,50,102,2.7,7.3,0,1,6,37,48,6,0,0,27,113,4.2,1,6,24,42,26,16,3,15,1,0,1,1,0,5,0,9,3,3,"100.0",52,0,0,"-",1,22,"22.0",0,22,4,12,"3.0",0,7,7,349,49.9,18,6,6,8,19,42.1,0,1,0,9,68,215,113,4.2,1,102,2.7,7.3,0,22,12,68,1,1,1,1,0
"8/8","@SEA
      L",23,39,59,207,5.3,9.8,1,1,3,19,73.2,10,0,0,20,91,4.6,0,4,22,69,36,33,2,17,0,0,0,0,0,2,0,6,2,2,"100.0",25,0,0,"-",5,85,"17.0",0,24,5,5,"1.0",0,3,3,140,46.7,17,4,10,3,13,23.1,1,3,33.3,11,94,298,91,4.6,0,207,5.3,9.8,1,85,5,94,-1,1,0,0,0
"8/1","@ATL
      W",17,29,58.6,93,3.2,6.6,1,0,3,19,78.5,6,0,0,28,95,3.4,1,4,10,60,36,24,3,17,1,0,0,0,0,8,0,2,0,0,"-",0,2,2,"100.0",3,73,"24.3",0,26,3,23,"7.7",0,18,9,417,46.3,14,4,6,3,15,20,1,2,50,8,90,188,95,3.4,1,93,3.2,6.6,1,73,23,90,-1,0,0,1,2
