"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/29","@DAL
      L",18,37,48.6,183,4.9,11.4,1,1,2,23,63.6,8,0,0,20,88,4.4,0,4,47,63,49,14,3,9,0,0,1,1,0,4,0,10,3,3,"100.0",42,1,1,"100.0",2,34,"17.0",0,20,0,0,"-",0,0,4,227,56.8,13,4,8,1,12,8.3,0,3,0,2,10,271,88,4.4,0,183,4.9,11.4,1,34,0,10,-1,1,1,0,1
"12/22","NYG
      L",29,38,76.3,281,7.4,10.4,3,0,3,21,125.1,16,0,0,26,80,3.1,2,7,41,56,46,10,1,6,0,0,1,0,0,5,0,5,0,0,"-",0,5,5,"100.0",1,25,"25.0",0,25,0,0,"-",0,0,5,236,47.2,25,7,16,8,14,57.1,0,0,0,6,51,361,80,3.1,2,281,7.4,10.4,3,25,0,51,0,0,0,0,0
"12/15","PHI
      L",19,28,67.9,251,9,13.7,2,0,1,10,121.3,10,0,0,22,101,4.6,1,7,37,68,46,22,2,8,0,0,3,1,0,4,0,9,2,2,"100.0",53,3,3,"100.0",3,89,"29.7",0,41,2,8,"4.0",0,11,4,196,49,19,7,10,4,10,40,0,0,0,5,60,352,101,4.6,1,251,9,13.7,2,89,8,60,0,0,1,0,1
"12/8","@GB
      L",16,27,59.3,141,5.2,10.6,1,1,4,29,74.6,11,0,0,28,121,4.3,1,5,20,51,40,11,4,28,0,0,1,1,0,1,0,3,1,1,"100.0",52,0,1,"0.0",1,19,"19.0",0,19,1,6,"6.0",0,6,6,264,44,18,5,11,4,11,36.4,0,0,0,3,25,262,121,4.3,1,141,5.2,10.6,1,19,6,25,0,1,1,0,0
"12/1","@CAR
      W",13,25,52,114,4.6,11.3,0,0,5,33,69.9,8,0,0,30,248,8.3,3,11,21,65,35,30,7,65,1,0,1,1,0,4,0,11,3,4,"75.0",42,2,2,"100.0",0,0,"-",0,0,5,17,"3.4",0,6,5,290,58,20,11,8,3,11,27.3,0,0,0,6,65,362,248,8.3,3,114,4.6,11.3,0,0,17,65,2,0,1,1,0
"11/24","DET
      W",13,30,43.3,144,4.8,12,0,1,3,12,46,7,0,0,24,86,3.6,0,5,16,74,49,25,6,18,3,0,2,1,0,5,0,13,4,4,"100.0",42,1,1,"100.0",2,124,"62.0",1,91,2,0,"0.0",0,0,5,260,52,13,5,7,4,14,28.6,0,0,0,8,63,230,86,3.6,0,144,4.8,12,0,124,0,63,2,1,1,3,1
"11/17","NYJ
      L",19,35,54.3,171,4.9,11.3,2,1,6,43,79.9,8,0,0,20,54,2.7,0,4,34,58,38,20,2,8,1,0,2,1,0,3,0,3,1,2,"50.0",44,0,0,"-",6,143,"23.8",0,30,2,9,"4.5",0,9,6,317,52.8,13,4,8,6,16,37.5,0,1,0,11,66,225,54,2.7,0,171,4.9,11.3,2,143,9,66,1,1,1,1,0
"11/3","@BUF
      L",15,22,68.2,116,5.3,9.6,0,0,4,28,86.2,7,0,0,23,127,5.5,0,5,24,61,47,14,2,14,0,0,1,0,0,2,0,9,3,3,"100.0",39,0,0,"-",3,56,"18.7",0,22,1,0,"0.0",0,0,5,172,34.4,12,5,7,2,11,18.2,0,1,0,3,15,243,127,5.5,0,116,5.3,9.6,0,56,0,15,0,0,0,0,0
"10/24","@MIN
      L",15,21,71.4,131,6.2,10.9,0,1,4,32,74.1,10,0,0,16,85,5.3,0,3,19,79,46,33,3,12,0,0,1,1,0,0,0,9,3,3,"100.0",43,0,0,"-",2,54,"27.0",0,31,0,0,"-",0,0,2,107,53.5,14,3,10,2,7,28.6,0,0,0,4,46,216,85,5.3,0,131,6.2,10.9,0,54,0,46,-1,1,1,0,1
"10/20","SF
      L",9,12,75,50,4.2,8.6,0,0,3,27,91.3,4,0,0,26,104,4,0,5,9,65,48,17,2,5,1,0,0,0,0,5,0,0,0,1,"0.0",0,0,0,"-",3,63,"21.0",0,24,1,0,"0.0",0,0,4,198,49.5,10,5,4,3,9,33.3,0,1,0,7,47,154,104,4,0,50,4.2,8.6,0,63,0,47,0,0,0,1,1
"10/13","@MIA
      W",13,25,52,166,6.6,12.8,2,0,0,0,99.8,7,0,0,33,145,4.4,0,5,16,60,44,16,5,30,2,0,1,0,0,6,0,5,1,2,"50.0",21,2,2,"100.0",1,21,"21.0",0,21,2,14,"7.0",0,15,7,315,45,13,5,7,2,11,18.2,0,0,0,6,56,311,145,4.4,0,166,6.6,12.8,2,21,14,56,2,0,0,2,0
"10/6","NE
      L",18,27,66.7,78,2.9,6.8,0,1,6,44,61,5,0,0,20,145,7.3,1,5,33,62,49,13,4,36,1,0,0,0,0,3,0,1,0,0,"-",0,1,1,"100.0",0,0,"-",0,0,1,9,"9.0",0,9,10,500,50,11,5,5,1,11,9.1,0,0,0,6,72,223,145,7.3,1,78,2.9,6.8,0,0,9,72,-1,1,0,1,1
"9/29","@NYG
      L",15,28,53.6,121,4.3,9.6,0,4,3,23,28.6,6,0,0,17,55,3.2,0,2,24,78,34,44,0,0,2,0,2,2,0,3,0,3,1,1,"100.0",21,0,0,"-",2,37,"18.5",0,19,1,6,"6.0",0,6,6,319,53.2,8,2,6,2,11,18.2,0,0,0,12,58,176,55,3.2,0,121,4.3,9.6,0,37,6,58,0,4,2,2,0
"9/23","CHI
      L",30,43,69.8,287,6.7,11.1,2,3,4,45,78.8,20,0,0,21,69,3.3,0,2,31,63,40,23,3,23,1,0,0,0,0,1,0,3,1,2,"50.0",35,0,0,"-",3,102,"34.0",0,45,2,15,"7.5",0,9,1,48,48,25,2,20,3,9,33.3,2,3,66.7,9,61,356,69,3.3,0,287,6.7,11.1,2,102,15,61,-4,3,0,1,2
"9/15","DAL
      L",26,37,70.3,208,5.6,8.5,2,0,1,13,103.5,12,0,0,17,47,2.8,1,4,31,73,47,26,1,8,1,0,0,0,0,3,0,3,0,0,"-",0,3,3,"100.0",1,20,"20.0",0,20,1,9,"9.0",0,9,4,198,49.5,19,4,12,2,9,22.2,2,3,66.7,6,44,255,47,2.8,1,208,5.6,8.5,2,20,9,44,1,0,0,1,0
"9/8","@PHI
      L",30,44,68.2,370,8.4,12.7,3,0,1,10,117.6,15,0,0,13,28,2.2,0,0,32,57,45,12,1,0,0,0,0,0,0,3,0,9,2,2,"100.0",48,3,3,"100.0",3,46,"15.3",0,19,1,11,"11.0",0,11,5,272,54.4,15,0,15,5,13,38.5,2,2,100,12,96,398,28,2.2,0,370,8.4,12.7,3,46,11,96,0,0,0,0,0
"8/29","BAL
      L",12,25,48,107,4.3,9,1,1,2,1,56.8,6,0,0,21,74,3.5,0,3,20,73,44,29,1,6,0,0,0,0,0,4,0,1,0,0,"-",0,1,1,"100.0",3,92,"30.7",0,41,2,10,"5.0",0,6,8,314,39.3,11,3,6,2,11,18.2,0,0,0,9,86,181,74,3.5,0,107,4.3,9,1,92,10,86,-1,1,0,0,0
"8/22","@ATL
      W",16,27,59.3,172,6.4,10.9,0,0,1,3,78.5,8,0,0,28,108,3.9,1,4,7,61,37,24,2,13,0,0,2,3,0,2,0,13,4,4,"100.0",48,1,1,"100.0",2,36,"18.0",0,19,1,12,"12.0",0,12,3,155,51.7,16,4,8,2,11,18.2,0,0,0,6,35,280,108,3.9,1,172,6.4,10.9,0,36,12,35,1,0,3,0,2
"8/15","CIN
      L",12,23,52.2,153,6.7,14.8,1,0,4,25,92.3,7,0,0,18,59,3.3,0,1,23,61,46,15,0,0,1,1,0,0,0,5,0,1,0,1,"0.0",0,1,2,"50.0",2,46,"23.0",0,29,2,37,"18.5",0,27,7,372,53.1,8,1,7,2,12,16.7,0,1,0,10,105,212,59,3.3,0,153,6.7,14.8,1,46,37,105,0,0,0,1,1
"8/8","@CLE
      L",18,34,52.9,189,5.6,12.3,1,3,3,32,46.3,6,0,0,27,82,3,0,5,30,58,38,20,2,7,0,0,2,2,0,10,0,4,1,1,"100.0",35,1,1,"100.0",4,66,"16.5",0,23,1,8,"8.0",0,8,6,309,51.5,12,5,6,7,16,43.8,0,0,0,7,55,271,82,3,0,189,5.6,12.3,1,66,8,55,-2,3,2,0,1
