"Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam"
2019-09-15,"1:00","Home","CIN","AFC North","SF","NFC West",-1,46,17,41,"No",-24,58,"O","Underdog","Underdog","SF","SF"
2019-09-15,"1:00","Away","LAC","AFC West","DET","NFC North",-1,47,10,13,"No",-3,23,"U","Underdog","Underdog","DET","DET"
2019-09-15,"1:00","Home","GB","NFC North","MIN","NFC North",-3,43,21,16,"No",5,37,"U","Favorite","Favorite","GB","GB"
2019-09-15,"1:00","Home","HOU","AFC South","JAC","AFC South",-7.5,43,13,12,"No",1,25,"U","Underdog","Favorite","JAC","HOU"
2019-09-15,"1:00","Away","NE","AFC East","MIA","AFC East",-18,48.5,43,0,"No",43,43,"U","Favorite","Favorite","NE","NE"
2019-09-15,"1:00","Away","BUF","AFC East","NYG","NFC East",-1,44.5,28,14,"No",14,42,"U","Favorite","Favorite","BUF","BUF"
2019-09-15,"1:00","Home","PIT","AFC North","SEA","NFC West",-4,47,26,28,"No",-2,54,"O","Underdog","Underdog","SEA","SEA"
2019-09-15,"1:00","Home","TEN","AFC South","IND","AFC South",-3,43.5,17,19,"No",-2,36,"U","Underdog","Underdog","IND","IND"
2019-09-15,"1:00","Away","DAL","NFC East","WAS","NFC East",-6,46.5,31,21,"No",10,52,"O","Favorite","Favorite","DAL","DAL"
2019-09-15,"4:04","Away","KC","AFC West","OAK","AFC West",-7,53.5,28,10,"No",18,38,"U","Favorite","Favorite","KC","KC"
2019-09-15,"4:25","Away","CHI","NFC North","DEN","AFC West",-3,41,16,14,"No",2,30,"U","Underdog","Favorite","DEN","CHI"
2019-09-15,"4:25","Home","LA","NFC West","NO","NFC South",-2,52.5,27,9,"No",18,36,"U","Favorite","Favorite","LA","LA"
2019-09-15,"8:20","Away","PHI","NFC East","ATL","NFC South",-1,53,20,24,"No",-4,44,"U","Underdog","Underdog","ATL","ATL"
2019-09-16,"8:15","Away","CLE","AFC North","NYJ","AFC East",-6.5,45.5,23,3,"No",20,26,"U","Favorite","Favorite","CLE","CLE"
2019-09-19,"8:20","Away","TEN","AFC South","JAC","AFC South",-1.5,38,7,20,"No",-13,27,"U","Underdog","Underdog","JAC","JAC"
2019-09-22,"1:00","Home","BUF","AFC East","CIN","AFC North",-5.5,43.5,21,17,"No",4,38,"U","Underdog","Favorite","CIN","BUF"
2019-09-22,"1:00","Home","DAL","NFC East","MIA","AFC East",-22,46.5,31,6,"No",25,37,"U","Favorite","Favorite","DAL","DAL"
2019-09-22,"1:00","Home","GB","NFC North","DEN","AFC West",-7,42,27,16,"No",11,43,"O","Favorite","Favorite","GB","GB"
2019-09-22,"1:00","Home","IND","AFC South","ATL","NFC South",-1,48,27,24,"No",3,51,"O","Favorite","Favorite","IND","IND"
2019-09-22,"1:00","Home","KC","AFC West","BAL","AFC North",-4.5,52,33,28,"No",5,61,"O","Favorite","Favorite","KC","KC"
2019-09-22,"1:00","Home","MIN","NFC North","OAK","AFC West",-8.5,43,34,14,"No",20,48,"O","Favorite","Favorite","MIN","MIN"
2019-09-22,"1:00","Home","NE","AFC East","NYJ","AFC East",-20.5,43,30,14,"No",16,44,"O","Underdog","Favorite","NYJ","NE"
2019-09-22,"1:00","Home","PHI","NFC East","DET","NFC North",-4,45,24,27,"No",-3,51,"O","Underdog","Underdog","DET","DET"
2019-09-22,"4:04","Home","ARI","NFC West","CAR","NFC South",-2.5,46,20,38,"No",-18,58,"O","Underdog","Underdog","CAR","CAR"
2019-09-22,"4:04","Home","TB","NFC South","NYG","NFC East",-5,48,31,32,"No",-1,63,"O","Underdog","Underdog","NYG","NYG"
2019-09-22,"4:25","Home","LAC","AFC West","HOU","AFC South",-3,49,20,27,"No",-7,47,"U","Underdog","Underdog","HOU","HOU"
2019-09-22,"4:25","Home","SF","NFC West","PIT","AFC North",-6,44.5,24,20,"No",4,44,"U","Underdog","Favorite","PIT","SF"
2019-09-22,"4:25","Home","SEA","NFC West","NO","NFC South",-5,44,27,33,"No",-6,60,"O","Underdog","Underdog","NO","NO"
2019-09-22,"8:20","Away","LA","NFC West","CLE","AFC North",-4,48,20,13,"No",7,33,"U","Favorite","Favorite","LA","LA"
2019-09-23,"8:15","Away","CHI","NFC North","WAS","NFC East",-5,41,31,15,"No",16,46,"O","Favorite","Favorite","CHI","CHI"
2019-09-26,"8:20","Home","GB","NFC North","PHI","NFC East",-3.5,46,27,34,"No",-7,61,"O","Underdog","Underdog","PHI","PHI"
2019-09-29,"1:00","Home","ATL","NFC South","TEN","AFC South",-3.5,46,10,24,"No",-14,34,"U","Underdog","Underdog","TEN","TEN"
2019-09-29,"1:00","Home","BAL","AFC North","CLE","AFC North",-7.5,47,25,40,"No",-15,65,"O","Underdog","Underdog","CLE","CLE"
2019-09-29,"1:00","Away","NE","AFC East","BUF","AFC East",-7,41.5,16,10,"No",6,26,"U","Underdog","Favorite","BUF","NE"
2019-09-29,"1:00","Away","KC","AFC West","DET","NFC North",-7.5,54.5,34,30,"No",4,64,"O","Underdog","Favorite","DET","KC"
2019-09-29,"1:00","Home","HOU","AFC South","CAR","NFC South",-5.5,47.5,10,16,"No",-6,26,"U","Underdog","Underdog","CAR","CAR"
2019-09-29,"1:00","Home","IND","AFC South","OAK","AFC West",-5.5,46,24,31,"No",-7,55,"O","Underdog","Underdog","OAK","OAK"
2019-09-29,"1:00","Away","LAC","AFC West","MIA","AFC East",-15,43.5,30,10,"No",20,40,"U","Favorite","Favorite","LAC","LAC"
2019-09-29,"1:00","Home","NYG","NFC East","WAS","NFC East",-3,48,24,3,"No",21,27,"U","Favorite","Favorite","NYG","NYG"
2019-09-29,"4:04","Away","SEA","NFC West","ARI","NFC West",-5.5,49,27,10,"No",17,37,"U","Favorite","Favorite","SEA","SEA"
2019-09-29,"4:04","Home","LA","NFC West","TB","NFC South",-9,48.5,40,55,"No",-15,95,"O","Underdog","Underdog","TB","TB"
2019-09-29,"4:25","Away","MIN","NFC North","CHI","NFC North",-1,38,6,16,"No",-10,22,"U","Underdog","Underdog","CHI","CHI"
2019-09-29,"4:25","Home","DEN","AFC West","JAC","AFC South",-2.5,37,24,26,"No",-2,50,"O","Underdog","Underdog","JAC","JAC"
2019-09-29,"8:20","Away","DAL","NFC East","NO","NFC South",-2.5,47,10,12,"No",-2,22,"U","Underdog","Underdog","NO","NO"
2019-09-30,"8:15","Home","PIT","AFC North","CIN","AFC North",-3.5,45.5,27,3,"No",24,30,"U","Favorite","Favorite","PIT","PIT"
2019-10-03,"8:20","Home","SEA","NFC West","LA","NFC West",-1.5,49,30,29,"No",1,59,"O","Underdog","Favorite","LA","SEA"
2019-10-06,"1:00","Home","CAR","NFC South","JAC","AFC South",-3,41,34,27,"No",7,61,"O","Favorite","Favorite","CAR","CAR"
2019-10-06,"1:00","Home","CIN","AFC North","ARI","NFC West",-3,45,23,26,"No",-3,49,"O","Underdog","Underdog","ARI","ARI"
2019-10-06,"1:00","Home","HOU","AFC South","ATL","NFC South",-4,49,53,32,"No",21,85,"O","Favorite","Favorite","HOU","HOU"
2019-10-06,"1:00","Home","NO","NFC South","TB","NFC South",-3,46,31,24,"No",7,55,"O","Favorite","Favorite","NO","NO"
2019-10-06,"1:00","Away","MIN","NFC North","NYG","NFC East",-5.5,44,28,10,"No",18,38,"U","Favorite","Favorite","MIN","MIN"
2019-10-06,"1:00","Neutral","CHI","NFC North","OAK","AFC West",-6.5,39.5,21,24,"No",-3,45,"O","Underdog","Underdog","OAK","OAK"
2019-10-06,"1:00","Home","PHI","NFC East","NYJ","AFC East",-14,43,31,6,"No",25,37,"U","Favorite","Favorite","PHI","PHI"
2019-10-06,"1:00","Away","BAL","AFC North","PIT","AFC North",-3.5,44,26,23,"Yes",3,49,"O","Underdog","Favorite","PIT","BAL"
2019-10-06,"1:00","Home","TEN","AFC South","BUF","AFC East",-3.5,39.5,7,14,"No",-7,21,"U","Underdog","Underdog","BUF","BUF"
2019-10-06,"1:00","Away","NE","AFC East","WAS","NFC East",-15.5,42,33,7,"No",26,40,"U","Favorite","Favorite","NE","NE"
2019-10-06,"4:04","Home","LAC","AFC West","DEN","AFC West",-4,46,13,20,"No",-7,33,"U","Underdog","Underdog","DEN","DEN"
2019-10-06,"4:25","Home","DAL","NFC East","GB","NFC North",-3.5,46.5,24,34,"No",-10,58,"O","Underdog","Underdog","GB","GB"
2019-10-06,"8:20","Home","KC","AFC West","IND","AFC South",-10.5,55.5,13,19,"No",-6,32,"U","Underdog","Underdog","IND","IND"
2019-10-07,"8:15","Home","SF","NFC West","CLE","AFC North",-5,47.5,31,3,"No",28,34,"U","Favorite","Favorite","SF","SF"
2019-10-10,"8:20","Home","NE","AFC East","NYG","NFC East",-16.5,43,35,14,"No",21,49,"O","Favorite","Favorite","NE","NE"
2019-10-13,"9:29","Neutral","CAR","NFC South","TB","NFC South",-2,48.5,37,26,"No",11,63,"O","Favorite","Favorite","CAR","CAR"
2019-10-13,"1:00","Home","BAL","AFC North","CIN","AFC North",-10.5,47,23,17,"No",6,40,"U","Underdog","Favorite","CIN","BAL"
2019-10-13,"1:00","Home","CLE","AFC North","SEA","NFC West",-1,45.5,28,32,"No",-4,60,"O","Underdog","Underdog","SEA","SEA"
2019-10-13,"1:00","Home","JAC","AFC South","NO","NFC South",-2.5,42.5,6,13,"No",-7,19,"U","Underdog","Underdog","NO","NO"
2019-10-13,"1:00","Home","KC","AFC West","HOU","AFC South",-3.5,54.5,24,31,"No",-7,55,"O","Underdog","Underdog","HOU","HOU"
2019-10-13,"1:00","Away","WAS","NFC East","MIA","AFC East",-6,42,17,16,"No",1,33,"U","Underdog","Favorite","MIA","WAS"
2019-10-13,"1:00","Home","MIN","NFC North","PHI","NFC East",-3.5,44,38,20,"No",18,58,"O","Favorite","Favorite","MIN","MIN"
2019-10-13,"4:04","Away","ATL","NFC South","ARI","NFC West",-3,52.5,33,34,"No",-1,67,"O","Underdog","Underdog","ARI","ARI"
2019-10-13,"4:04","Home","LA","NFC West","SF","NFC West",-3,49.5,7,20,"No",-13,27,"U","Underdog","Underdog","SF","SF"
2019-10-13,"4:25","Home","DEN","AFC West","TEN","AFC South",-1,41,16,0,"No",16,16,"U","Favorite","Favorite","DEN","DEN"
2019-10-13,"4:25","Away","DAL","NFC East","NYJ","AFC East",-7,43.5,22,24,"No",-2,46,"O","Underdog","Underdog","NYJ","NYJ"
2019-10-13,"8:20","Home","LAC","AFC West","PIT","AFC North",-6,42.5,17,24,"No",-7,41,"U","Underdog","Underdog","PIT","PIT"
2019-10-14,"8:15","Home","GB","NFC North","DET","NFC North",-3.5,47,23,22,"No",1,45,"U","Underdog","Favorite","DET","GB"
2019-10-17,"8:20","Away","KC","AFC West","DEN","AFC West",-3,49.5,30,6,"No",24,36,"U","Favorite","Favorite","KC","KC"
2019-10-20,"1:00","Away","LA","NFC West","ATL","NFC South",-3,54.5,37,10,"No",27,47,"U","Favorite","Favorite","LA","LA"
2019-10-20,"1:00","Home","BUF","AFC East","MIA","AFC East",-17,42.5,31,21,"No",10,52,"O","Underdog","Favorite","MIA","BUF"
2019-10-20,"1:00","Away","JAC","AFC South","CIN","AFC North",-4,44.5,27,17,"No",10,44,"U","Favorite","Favorite","JAC","JAC"
2019-10-20,"1:00","Away","MIN","NFC North","DET","NFC North",-2.5,43.5,42,30,"No",12,72,"O","Favorite","Favorite","MIN","MIN"
2019-10-20,"1:00","Home","GB","NFC North","OAK","AFC West",-5.5,48,42,24,"No",18,66,"O","Favorite","Favorite","GB","GB"
2019-10-20,"1:00","Home","IND","AFC South","HOU","AFC South",-1.5,46.5,30,23,"No",7,53,"O","Favorite","Favorite","IND","IND"
2019-10-20,"1:00","Home","NYG","NFC East","ARI","NFC West",-3.5,49.5,21,27,"No",-6,48,"U","Underdog","Underdog","ARI","ARI"
2019-10-20,"1:00","Away","SF","NFC West","WAS","NFC East",-10,39,9,0,"No",9,9,"U","Underdog","Favorite","WAS","SF"
2019-10-20,"4:04","Home","TEN","AFC South","LAC","AFC West",-3,42.5,23,20,"No",3,43,"O","Push","Favorite","Push","TEN"
2019-10-20,"4:25","Home","CHI","NFC North","NO","NFC South",-4,37,25,36,"No",-11,61,"O","Underdog","Underdog","NO","NO"
2019-10-20,"4:25","Home","SEA","NFC West","BAL","AFC North",-3,49,16,30,"No",-14,46,"U","Underdog","Underdog","BAL","BAL"
2019-10-20,"8:20","Home","DAL","NFC East","PHI","NFC East",-3,50,37,10,"No",27,47,"U","Favorite","Favorite","DAL","DAL"
2019-10-21,"8:15","Away","NE","AFC East","NYJ","AFC East",-9.5,43,33,0,"No",33,33,"U","Favorite","Favorite","NE","NE"
2019-10-24,"8:20","Home","MIN","NFC North","WAS","NFC East",-16.5,42,19,9,"No",10,28,"U","Underdog","Favorite","WAS","MIN"
2019-10-27,"1:00","Away","SEA","NFC West","ATL","NFC South",-7.5,48.5,27,20,"No",7,47,"U","Underdog","Favorite","ATL","SEA"
2019-10-27,"1:00","Home","BUF","AFC East","PHI","NFC East",-1,39.5,13,31,"No",-18,44,"O","Underdog","Underdog","PHI","PHI"
2019-10-27,"1:00","Home","CHI","NFC North","LAC","AFC West",-3.5,41,16,17,"No",-1,33,"U","Underdog","Underdog","LAC","LAC"
2019-10-27,"1:00","Home","DET","NFC North","NYG","NFC East",-6.5,49,31,26,"No",5,57,"O","Underdog","Favorite","NYG","DET"
2019-10-27,"1:00","Home","IND","AFC South","DEN","AFC West",-6,41,15,13,"No",2,28,"U","Underdog","Favorite","DEN","IND"
2019-10-27,"1:00","Home","JAC","AFC South","NYJ","AFC East",-7,39.5,29,15,"No",14,44,"O","Favorite","Favorite","JAC","JAC"
2019-10-27,"1:00","Neutral","LA","NFC West","CIN","AFC North",-12,48.5,24,10,"No",14,34,"U","Favorite","Favorite","LA","LA"
2019-10-27,"1:00","Home","NO","NFC South","ARI","NFC West",-12.5,47.5,31,9,"No",22,40,"U","Favorite","Favorite","NO","NO"
2019-10-27,"1:00","Home","TEN","AFC South","TB","NFC South",-2,45.5,27,23,"No",4,50,"O","Favorite","Favorite","TEN","TEN"
2019-10-27,"4:04","Home","SF","NFC West","CAR","NFC South",-4.5,41,51,13,"No",38,64,"O","Favorite","Favorite","SF","SF"
2019-10-27,"4:25","Home","HOU","AFC South","OAK","AFC West",-5,52,27,24,"No",3,51,"U","Underdog","Favorite","OAK","HOU"
2019-10-27,"4:25","Home","NE","AFC East","CLE","AFC North",-9.5,43,27,13,"No",14,40,"U","Favorite","Favorite","NE","NE"
2019-10-27,"8:20","Away","GB","NFC North","KC","AFC West",-5,48,31,24,"No",7,55,"O","Favorite","Favorite","GB","GB"
2019-10-28,"8:15","Home","PIT","AFC North","MIA","AFC East",-14,44,27,14,"No",13,41,"U","Underdog","Favorite","MIA","PIT"
2019-10-31,"8:20","Away","SF","NFC West","ARI","NFC West",-10.5,43.5,28,25,"No",3,53,"O","Underdog","Favorite","ARI","SF"
2019-11-03,"9:29","Neutral","JAC","AFC South","HOU","AFC South",-1,46,3,26,"No",-23,29,"U","Underdog","Underdog","HOU","HOU"
2019-11-03,"1:00","Home","BUF","AFC East","WAS","NFC East",-10.5,37,24,9,"No",15,33,"U","Favorite","Favorite","BUF","BUF"
2019-11-03,"1:00","Home","CAR","NFC South","TEN","AFC South",-3.5,43,30,20,"No",10,50,"O","Favorite","Favorite","CAR","CAR"
2019-11-03,"1:00","Away","MIN","NFC North","KC","AFC West",-5.5,46,23,26,"No",-3,49,"O","Underdog","Underdog","KC","KC"
2019-11-03,"1:00","Away","NYJ","AFC East","MIA","AFC East",-3.5,42.5,18,26,"No",-8,44,"O","Underdog","Underdog","MIA","MIA"
2019-11-03,"1:00","Home","PHI","NFC East","CHI","NFC North",-5,41,22,14,"No",8,36,"U","Favorite","Favorite","PHI","PHI"
2019-11-03,"1:00","Home","PIT","AFC North","IND","AFC South",-1,39.5,26,24,"No",2,50,"O","Favorite","Favorite","PIT","PIT"
2019-11-03,"4:04","Home","OAK","AFC West","DET","NFC North",-2.5,51.5,31,24,"No",7,55,"O","Favorite","Favorite","OAK","OAK"
2019-11-03,"4:04","Home","SEA","NFC West","TB","NFC South",-4,51,40,34,"Yes",6,74,"O","Favorite","Favorite","SEA","SEA"
2019-11-03,"4:25","Away","CLE","AFC North","DEN","AFC West",-4,39,19,24,"No",-5,43,"O","Underdog","Underdog","DEN","DEN"
2019-11-03,"4:25","Away","GB","NFC North","LAC","AFC West",-4,50,11,26,"No",-15,37,"U","Underdog","Underdog","LAC","LAC"
2019-11-03,"8:20","Away","NE","AFC East","BAL","AFC North",-3,44.5,20,37,"No",-17,57,"O","Underdog","Underdog","BAL","BAL"
2019-11-04,"8:15","Away","DAL","NFC East","NYG","NFC East",-6.5,48.5,37,18,"No",19,55,"O","Favorite","Favorite","DAL","DAL"
2019-11-07,"8:20","Away","LAC","AFC West","OAK","AFC West",-1,49,24,26,"No",-2,50,"O","Underdog","Underdog","OAK","OAK"
2019-11-10,"1:00","Home","CHI","NFC North","DET","NFC North",-6,38,20,13,"No",7,33,"U","Favorite","Favorite","CHI","CHI"
2019-11-10,"1:00","Away","BAL","AFC North","CIN","AFC North",-10.5,44,49,13,"No",36,62,"O","Favorite","Favorite","BAL","BAL"
2019-11-10,"1:00","Home","CLE","AFC North","BUF","AFC East",-3,42,19,16,"No",3,35,"U","Push","Favorite","Push","CLE"
2019-11-10,"1:00","Home","NO","NFC South","ATL","NFC South",-14,51.5,9,26,"No",-17,35,"U","Underdog","Underdog","ATL","ATL"
2019-11-10,"1:00","Away","NYG","NFC East","NYJ","AFC East",-3,43,27,34,"No",-7,61,"O","Underdog","Underdog","NYJ","NYJ"
2019-11-10,"1:00","Home","TB","NFC South","ARI","NFC West",-5.5,51,30,27,"No",3,57,"O","Underdog","Favorite","ARI","TB"
2019-11-10,"1:00","Away","KC","AFC West","TEN","AFC South",-5,49,32,35,"No",-3,67,"O","Underdog","Underdog","TEN","TEN"
2019-11-10,"4:04","Home","IND","AFC South","MIA","AFC East",-11,44.5,12,16,"No",-4,28,"U","Underdog","Underdog","MIA","MIA"
2019-11-10,"4:25","Home","GB","NFC North","CAR","NFC South",-5,49,24,16,"No",8,40,"U","Favorite","Favorite","GB","GB"
2019-11-10,"4:25","Away","LA","NFC West","PIT","AFC North",-4,43,12,17,"No",-5,29,"U","Underdog","Underdog","PIT","PIT"
2019-11-10,"8:20","Home","DAL","NFC East","MIN","NFC North",-3.5,48.5,24,28,"No",-4,52,"O","Underdog","Underdog","MIN","MIN"
2019-11-11,"8:15","Home","SF","NFC West","SEA","NFC West",-6.5,47,24,27,"Yes",-3,51,"O","Underdog","Underdog","SEA","SEA"
2019-11-14,"8:20","Home","CLE","AFC North","PIT","AFC North",-3,41.5,21,7,"No",14,28,"U","Favorite","Favorite","CLE","CLE"
2019-11-17,"1:00","Home","BAL","AFC North","HOU","AFC South",-4,51,41,7,"No",34,48,"U","Favorite","Favorite","BAL","BAL"
2019-11-17,"1:00","Home","CAR","NFC South","ATL","NFC South",-3.5,49,3,29,"No",-26,32,"U","Underdog","Underdog","ATL","ATL"
2019-11-17,"1:00","Away","DAL","NFC East","DET","NFC North",-7.5,46.5,35,27,"No",8,62,"O","Favorite","Favorite","DAL","DAL"
2019-11-17,"1:00","Home","IND","AFC South","JAC","AFC South",-2.5,41.5,33,13,"No",20,46,"O","Favorite","Favorite","IND","IND"
2019-11-17,"1:00","Away","BUF","AFC East","MIA","AFC East",-7,41.5,37,20,"No",17,57,"O","Favorite","Favorite","BUF","BUF"
2019-11-17,"1:00","Home","MIN","NFC North","DEN","AFC West",-10,40.5,27,23,"No",4,50,"O","Underdog","Favorite","DEN","MIN"
2019-11-17,"1:00","Away","NO","NFC South","TB","NFC South",-5,50.5,34,17,"No",17,51,"O","Favorite","Favorite","NO","NO"
2019-11-17,"1:00","Home","WAS","NFC East","NYJ","AFC East",-1,37.5,17,34,"No",-17,51,"O","Underdog","Underdog","NYJ","NYJ"
2019-11-17,"4:04","Home","SF","NFC West","ARI","NFC West",-10,44,36,26,"No",10,62,"O","Push","Favorite","Push","SF"
2019-11-17,"4:25","Home","OAK","AFC West","CIN","AFC North",-13,48,17,10,"No",7,27,"U","Underdog","Favorite","CIN","OAK"
2019-11-17,"4:25","Away","NE","AFC East","PHI","NFC East",-4.5,45,17,10,"No",7,27,"U","Favorite","Favorite","NE","NE"
2019-11-17,"8:20","Home","LA","NFC West","CHI","NFC North",-5,40,17,7,"No",10,24,"U","Favorite","Favorite","LA","LA"
2019-11-18,"8:15","Neutral","KC","AFC West","LAC","AFC West",-5.5,52.5,24,17,"No",7,41,"U","Favorite","Favorite","KC","KC"
2019-11-21,"8:20","Home","HOU","AFC South","IND","AFC South",-3.5,46,20,17,"No",3,37,"U","Underdog","Favorite","IND","HOU"
2019-11-24,"1:00","Home","ATL","NFC South","TB","NFC South",-3.5,51.5,22,35,"No",-13,57,"O","Underdog","Underdog","TB","TB"
2019-11-24,"1:00","Home","BUF","AFC East","DEN","AFC West",-3.5,37,20,3,"No",17,23,"U","Favorite","Favorite","BUF","BUF"
2019-11-24,"1:00","Home","CHI","NFC North","NYG","NFC East",-6,41,19,14,"No",5,33,"U","Underdog","Favorite","NYG","CHI"
2019-11-24,"1:00","Away","PIT","AFC North","CIN","AFC North",-5.5,37.5,16,10,"No",6,26,"U","Favorite","Favorite","PIT","PIT"
2019-11-24,"1:00","Home","CLE","AFC North","MIA","AFC East",-11,45.5,41,24,"No",17,65,"O","Favorite","Favorite","CLE","CLE"
2019-11-24,"1:00","Home","NO","NFC South","CAR","NFC South",-10,46,34,31,"No",3,65,"O","Underdog","Favorite","CAR","NO"
2019-11-24,"1:00","Away","OAK","AFC West","NYJ","AFC East",-3.5,45,3,34,"No",-31,37,"U","Underdog","Underdog","NYJ","NYJ"
2019-11-24,"1:00","Away","SEA","NFC West","PHI","NFC East",-1,45.5,17,9,"No",8,26,"U","Favorite","Favorite","SEA","SEA"
2019-11-24,"1:00","Away","DET","NFC North","WAS","NFC East",-4,39,16,19,"No",-3,35,"U","Underdog","Underdog","WAS","WAS"
2019-11-24,"4:04","Home","TEN","AFC South","JAC","AFC South",-4.5,42,42,20,"No",22,62,"O","Favorite","Favorite","TEN","TEN"
2019-11-24,"4:25","Home","NE","AFC East","DAL","NFC East",-5.5,44,13,9,"No",4,22,"U","Underdog","Favorite","DAL","NE"
2019-11-24,"8:20","Home","SF","NFC West","GB","NFC North",-3,48,37,8,"No",29,45,"U","Favorite","Favorite","SF","SF"
2019-11-25,"8:15","Away","BAL","AFC North","LA","NFC West",-3.5,47,45,6,"No",39,51,"O","Favorite","Favorite","BAL","BAL"
2019-11-28,"12:30","Away","CHI","NFC North","DET","NFC North",-5.5,37.5,24,20,"No",4,44,"O","Underdog","Favorite","DET","CHI"
2019-11-28,"4:30","Home","DAL","NFC East","BUF","AFC East",-6.5,46.5,15,26,"No",-11,41,"U","Underdog","Underdog","BUF","BUF"
2019-11-28,"8:20","Away","NO","NFC South","ATL","NFC South",-7,48,26,18,"No",8,44,"U","Favorite","Favorite","NO","NO"
2019-12-01,"1:00","Home","BAL","AFC North","SF","NFC West",-5.5,45,20,17,"No",3,37,"U","Underdog","Favorite","SF","BAL"
2019-12-01,"1:00","Home","CAR","NFC South","WAS","NFC East",-10.5,38.5,21,29,"No",-8,50,"O","Underdog","Underdog","WAS","WAS"
2019-12-01,"1:00","Away","NYJ","AFC East","CIN","AFC North",-2.5,43,6,22,"No",-16,28,"U","Underdog","Underdog","CIN","CIN"
2019-12-01,"1:00","Away","TEN","AFC South","IND","AFC South",-1,41.5,31,17,"No",14,48,"O","Favorite","Favorite","TEN","TEN"
2019-12-01,"1:00","Away","TB","NFC South","JAC","AFC South",-3,46.5,28,11,"No",17,39,"U","Favorite","Favorite","TB","TB"
2019-12-01,"1:00","Away","PHI","NFC East","MIA","AFC East",-10.5,45,31,37,"No",-6,68,"O","Underdog","Underdog","MIA","MIA"
2019-12-01,"1:00","Away","GB","NFC North","NYG","NFC East",-6.5,43.5,31,13,"No",18,44,"O","Favorite","Favorite","GB","GB"
2019-12-01,"1:00","Away","CLE","AFC North","PIT","AFC North",-1,40,13,20,"No",-7,33,"U","Underdog","Underdog","PIT","PIT"
2019-12-01,"4:04","Away","LA","NFC West","ARI","NFC West",-2.5,47,34,7,"No",27,41,"U","Favorite","Favorite","LA","LA"
2019-12-01,"4:25","Away","LAC","AFC West","DEN","AFC West",-4.5,39,20,23,"No",-3,43,"O","Underdog","Underdog","DEN","DEN"
2019-12-01,"4:25","Home","KC","AFC West","OAK","AFC West",-11.5,49.5,40,9,"No",31,49,"U","Favorite","Favorite","KC","KC"
2019-12-01,"8:20","Away","NE","AFC East","HOU","AFC South",-3.5,47,22,28,"No",-6,50,"O","Underdog","Underdog","HOU","HOU"
