"Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam"
2021-12-05,"4:25","Home","LA","NFC West","JAC","AFC South",-13,48,37,7,"No",30,44,"U","Favorite","Favorite","LA","LA"
2021-12-05,"4:25","Away","BAL","AFC North","PIT","AFC North",-4.5,44,19,20,"No",-1,39,"U","Underdog","Underdog","PIT","PIT"
2021-12-05,"8:20","Home","KC","AFC West","DEN","AFC West",-9.5,47,22,9,"No",13,31,"U","Favorite","Favorite","KC","KC"
2021-12-06,"8:15","Home","BUF","AFC East","NE","AFC East",-2.5,41,10,14,"No",-4,24,"U","Underdog","Underdog","NE","NE"
2021-12-09,"8:20","Home","MIN","NFC North","PIT","AFC North",-3,44,36,28,"No",8,64,"O","Favorite","Favorite","MIN","MIN"
2021-12-12,"1:00","Home","CAR","NFC South","ATL","NFC South",-2.5,41,21,29,"No",-8,50,"O","Underdog","Underdog","ATL","ATL"
2021-12-12,"1:00","Away","SF","NFC West","CIN","AFC North",-1.5,49,26,23,"Yes",3,49,"P","Favorite","Favorite","SF","SF"
2021-12-12,"1:00","Home","CLE","AFC North","BAL","AFC North",-3,42.5,24,22,"No",2,46,"O","Underdog","Favorite","BAL","CLE"
2021-12-12,"1:00","Away","SEA","NFC West","HOU","AFC South",-9,40.5,33,13,"No",20,46,"O","Favorite","Favorite","SEA","SEA"
2021-12-12,"1:00","Home","KC","AFC West","LV","AFC West",-10,48,48,9,"No",39,57,"O","Favorite","Favorite","KC","KC"
2021-12-12,"1:00","Away","NO","NFC South","NYJ","AFC East",-5.5,43,30,9,"No",21,39,"U","Favorite","Favorite","NO","NO"
2021-12-12,"1:00","Home","TEN","AFC South","JAC","AFC South",-8.5,43.5,20,0,"No",20,20,"U","Favorite","Favorite","TEN","TEN"
2021-12-12,"1:00","Away","DAL","NFC East","WAS","NFC East",-4.5,48,27,20,"No",7,47,"U","Favorite","Favorite","DAL","DAL"
2021-12-12,"4:04","Home","DEN","AFC West","DET","NFC North",-11,42,38,10,"No",28,48,"O","Favorite","Favorite","DEN","DEN"
2021-12-12,"4:04","Home","LAC","AFC West","NYG","NFC East",-9,43,37,21,"No",16,58,"O","Favorite","Favorite","LAC","LAC"
2021-12-12,"4:25","Home","TB","NFC South","BUF","AFC East",-3.5,54.5,33,27,"Yes",6,60,"O","Favorite","Favorite","TB","TB"
2021-12-12,"8:20","Home","GB","NFC North","CHI","NFC North",-11.5,43,45,30,"No",15,75,"O","Favorite","Favorite","GB","GB"
2021-12-13,"8:15","Home","ARI","NFC West","LA","NFC West",-2.5,51.5,23,30,"No",-7,53,"O","Underdog","Underdog","LA","LA"
2021-12-16,"8:20","Away","KC","AFC West","LAC","AFC West",-3,52.5,34,28,"Yes",6,62,"O","Favorite","Favorite","KC","KC"
2021-12-18,"8:20","Home","IND","AFC South","NE","AFC East",-2.5,45.5,27,17,"No",10,44,"U","Favorite","Favorite","IND","IND"
2021-12-19,"1:00","Away","GB","NFC North","BAL","AFC North",-9.5,45,31,30,"No",1,61,"O","Underdog","Favorite","BAL","GB"
2021-12-19,"1:00","Home","BUF","AFC East","CAR","NFC South",-14.5,43,31,14,"No",17,45,"O","Favorite","Favorite","BUF","BUF"
2021-12-19,"1:00","Away","ARI","NFC West","DET","NFC North",-13,48,12,30,"No",-18,42,"U","Underdog","Underdog","DET","DET"
2021-12-19,"1:00","Home","JAC","AFC South","HOU","AFC South",-6,40,16,30,"No",-14,46,"O","Underdog","Underdog","HOU","HOU"
2021-12-19,"1:00","Home","MIA","AFC East","NYJ","AFC East",-10,42,31,24,"No",7,55,"O","Underdog","Favorite","NYJ","MIA"
2021-12-19,"1:00","Away","DAL","NFC East","NYG","NFC East",-11.5,43.5,21,6,"No",15,27,"U","Favorite","Favorite","DAL","DAL"
2021-12-19,"1:00","Home","PIT","AFC North","TEN","AFC South",-1,44,19,13,"No",6,32,"U","Favorite","Favorite","PIT","PIT"
2021-12-19,"4:04","Home","DEN","AFC West","CIN","AFC North",-3,44,10,15,"No",-5,25,"U","Underdog","Underdog","CIN","CIN"
2021-12-19,"4:04","Home","SF","NFC West","ATL","NFC South",-8.5,48,31,13,"No",18,44,"U","Favorite","Favorite","SF","SF"
2021-12-19,"8:20","Home","TB","NFC South","NO","NFC South",-11.5,45.5,0,9,"No",-9,9,"U","Underdog","Underdog","NO","NO"
2021-12-20,"5:00","Home","CLE","AFC North","LV","AFC West",-3,41,14,16,"No",-2,30,"U","Underdog","Underdog","LV","LV"
2021-12-20,"8:15","Away","MIN","NFC North","CHI","NFC North",-6.5,44.5,17,9,"No",8,26,"U","Favorite","Favorite","MIN","MIN"
2021-12-21,"7:00","Home","LA","NFC West","SEA","NFC West",-7,46,20,10,"No",10,30,"U","Favorite","Favorite","LA","LA"
2021-12-21,"7:00","Home","PHI","NFC East","WAS","NFC East",-6.5,42,27,17,"No",10,44,"O","Favorite","Favorite","PHI","PHI"
2021-12-23,"8:20","Away","SF","NFC West","TEN","AFC South",-3.5,44,17,20,"No",-3,37,"U","Underdog","Underdog","TEN","TEN"
2021-12-25,"4:30","Home","GB","NFC North","CLE","AFC North",-7.5,46.5,24,22,"No",2,46,"U","Underdog","Favorite","CLE","GB"
2021-12-25,"8:15","Home","ARI","NFC West","IND","AFC South",-2,49,16,22,"No",-6,38,"U","Underdog","Underdog","IND","IND"
2021-12-26,"1:00","Home","ATL","NFC South","DET","NFC North",-6.5,42,20,16,"No",4,36,"U","Underdog","Favorite","DET","ATL"
2021-12-26,"1:00","Away","TB","NFC South","CAR","NFC South",-9.5,43,32,6,"No",26,38,"U","Favorite","Favorite","TB","TB"
2021-12-26,"1:00","Home","CIN","AFC North","BAL","AFC North",-7,41.5,41,21,"No",20,62,"O","Favorite","Favorite","CIN","CIN"
2021-12-26,"1:00","Away","LAC","AFC West","HOU","AFC South",-11,45.5,29,41,"No",-12,70,"O","Underdog","Underdog","HOU","HOU"
2021-12-26,"1:00","Away","LA","NFC West","MIN","NFC North",-3.5,49,30,23,"No",7,53,"O","Favorite","Favorite","LA","LA"
2021-12-26,"1:00","Home","NE","AFC East","BUF","AFC East",-1.5,43.5,21,33,"No",-12,54,"O","Underdog","Underdog","BUF","BUF"
2021-12-26,"1:00","Home","NYJ","AFC East","JAC","AFC South",-1.5,41,26,21,"No",5,47,"O","Favorite","Favorite","NYJ","NYJ"
2021-12-26,"1:00","Home","PHI","NFC East","NYG","NFC East",-10,40.5,34,10,"No",24,44,"O","Favorite","Favorite","PHI","PHI"
2021-12-26,"4:04","Home","SEA","NFC West","CHI","NFC North",-6.5,41.5,24,25,"No",-1,49,"O","Underdog","Underdog","CHI","CHI"
2021-12-26,"4:25","Home","KC","AFC West","PIT","AFC North",-10,46,36,10,"No",26,46,"P","Favorite","Favorite","KC","KC"
2021-12-26,"4:25","Home","LV","AFC West","DEN","AFC West",0,41,17,13,"No",4,30,"U","Favorite","Favorite","LV","LV"
2021-12-26,"8:20","Home","DAL","NFC East","WAS","NFC East",-10,46.5,56,14,"No",42,70,"O","Favorite","Favorite","DAL","DAL"
2021-12-27,"8:15","Away","MIA","AFC East","NO","NFC South",-2.5,37.5,20,3,"No",17,23,"U","Favorite","Favorite","MIA","MIA"
2022-01-02,"1:00","Home","BUF","AFC East","ATL","NFC South",-14.5,44,29,15,"No",14,44,"P","Underdog","Favorite","ATL","BUF"
2022-01-02,"1:00","Home","CHI","NFC North","NYG","NFC East",-6.5,36.5,29,3,"No",26,32,"U","Favorite","Favorite","CHI","CHI"
2022-01-02,"1:00","Away","KC","AFC West","CIN","AFC North",-4,51.5,31,34,"No",-3,65,"O","Underdog","Underdog","CIN","CIN"
2022-01-02,"1:00","Home","DAL","NFC East","ARI","NFC West",-6.5,52.5,22,25,"No",-3,47,"U","Underdog","Underdog","ARI","ARI"
2022-01-02,"1:00","Home","IND","AFC South","LV","AFC West",-8,45,20,23,"No",-3,43,"U","Underdog","Underdog","LV","LV"
2022-01-02,"1:00","Home","NE","AFC East","JAC","AFC South",-16.5,41.5,50,10,"No",40,60,"O","Favorite","Favorite","NE","NE"
2022-01-02,"1:00","Home","NO","NFC South","CAR","NFC South",-6.5,37.5,18,10,"No",8,28,"U","Favorite","Favorite","NO","NO"
2022-01-02,"1:00","Away","TB","NFC South","NYJ","AFC East",-13.5,45.5,28,24,"No",4,52,"O","Underdog","Favorite","NYJ","TB"
2022-01-02,"1:00","Home","TEN","AFC South","MIA","AFC East",-3,40,34,3,"No",31,37,"U","Favorite","Favorite","TEN","TEN"
2022-01-02,"1:00","Away","PHI","NFC East","WAS","NFC East",-4.5,44.5,20,16,"No",4,36,"U","Underdog","Favorite","WAS","PHI"
2022-01-02,"4:04","Home","LAC","AFC West","DEN","AFC West",-7.5,45,34,13,"No",21,47,"O","Favorite","Favorite","LAC","LAC"
2022-01-02,"4:04","Home","SF","NFC West","HOU","AFC South",-12.5,43.5,23,7,"No",16,30,"U","Favorite","Favorite","SF","SF"
2022-01-02,"4:25","Away","LA","NFC West","BAL","AFC North",-6,46.5,20,19,"No",1,39,"U","Underdog","Favorite","BAL","LA"
2022-01-02,"4:25","Home","SEA","NFC West","DET","NFC North",-7,41.5,51,29,"No",22,80,"O","Favorite","Favorite","SEA","SEA"
2022-01-02,"8:20","Home","GB","NFC North","MIN","NFC North",-13,42.5,37,10,"No",27,47,"O","Favorite","Favorite","GB","GB"
2022-01-03,"8:15","Home","PIT","AFC North","CLE","AFC North",-2,42,26,14,"No",12,40,"U","Favorite","Favorite","PIT","PIT"
2022-01-08,"4:30","Away","KC","AFC West","DEN","AFC West",-11,45,28,24,"No",4,52,"O","Underdog","Favorite","DEN","KC"
2022-01-08,"8:15","Away","DAL","NFC East","PHI","NFC East",-4,43.5,51,26,"No",25,77,"O","Favorite","Favorite","DAL","DAL"
2022-01-09,"1:00","Away","NO","NFC South","ATL","NFC South",-3.5,40,30,20,"No",10,50,"O","Favorite","Favorite","NO","NO"
2022-01-09,"1:00","Home","BAL","AFC North","PIT","AFC North",-3.5,41,13,16,"Yes",-3,29,"U","Underdog","Underdog","PIT","PIT"
2022-01-09,"1:00","Home","BUF","AFC East","NYJ","AFC East",-16.5,40.5,27,10,"No",17,37,"U","Favorite","Favorite","BUF","BUF"
2022-01-09,"1:00","Home","CLE","AFC North","CIN","AFC North",-5.5,37,21,16,"No",5,37,"P","Underdog","Favorite","CIN","CLE"
2022-01-09,"1:00","Away","GB","NFC North","DET","NFC North",-3,44.5,30,37,"No",-7,67,"O","Underdog","Underdog","DET","DET"
2022-01-09,"1:00","Away","TEN","AFC South","HOU","AFC South",-10.5,42.5,28,25,"No",3,53,"O","Underdog","Favorite","HOU","TEN"
2022-01-09,"1:00","Away","IND","AFC South","JAC","AFC South",-15,43.5,11,26,"No",-15,37,"U","Underdog","Underdog","JAC","JAC"
2022-01-09,"1:00","Away","NE","AFC East","MIA","AFC East",-6,40,24,33,"No",-9,57,"O","Underdog","Underdog","MIA","MIA"
2022-01-09,"1:00","Home","MIN","NFC North","CHI","NFC North",-4,44.5,31,17,"No",14,48,"O","Favorite","Favorite","MIN","MIN"
2022-01-09,"1:00","Away","WAS","NFC East","NYG","NFC East",-7,37.5,22,7,"No",15,29,"U","Favorite","Favorite","WAS","WAS"
2022-01-09,"1:00","Home","TB","NFC South","CAR","NFC South",-9,41.5,41,17,"No",24,58,"O","Favorite","Favorite","TB","TB"
2022-01-09,"4:25","Home","ARI","NFC West","SEA","NFC West",-5.5,48,30,38,"No",-8,68,"O","Underdog","Underdog","SEA","SEA"
2022-01-09,"4:25","Away","LAC","AFC West","LV","AFC West",-3,49,32,35,"Yes",-3,67,"O","Underdog","Underdog","LV","LV"
2022-01-09,"4:25","Home","LA","NFC West","SF","NFC West",-3.5,44.5,24,27,"Yes",-3,51,"O","Underdog","Underdog","SF","SF"
2022-01-15,"4:30","Home","CIN","AFC North","LV","AFC West",-5.5,49,26,19,"No",7,45,"U","Favorite","Favorite","CIN","CIN"
2022-01-15,"8:15","Home","BUF","AFC East","NE","AFC East",-4,44,47,17,"No",30,64,"O","Favorite","Favorite","BUF","BUF"
2022-01-16,"1:00","Home","TB","NFC South","PHI","NFC East",-8.5,45.5,31,15,"No",16,46,"O","Favorite","Favorite","TB","TB"
2022-01-16,"4:40","Home","DAL","NFC East","SF","NFC West",-3,51,17,23,"No",-6,40,"U","Underdog","Underdog","SF","SF"
2022-01-16,"8:15","Home","KC","AFC West","PIT","AFC North",-12.5,46.5,42,21,"No",21,63,"O","Favorite","Favorite","KC","KC"
2022-01-17,"8:15","Home","LA","NFC West","ARI","NFC West",-3.5,49.5,34,11,"No",23,45,"U","Favorite","Favorite","LA","LA"
2022-01-22,"4:30","Home","TEN","AFC South","CIN","AFC North",-4,47.5,16,19,"No",-3,35,"U","Underdog","Underdog","CIN","CIN"
2022-01-22,"8:15","Home","GB","NFC North","SF","NFC West",-5.5,47,10,13,"No",-3,23,"U","Underdog","Underdog","SF","SF"
2022-01-23,"3:00","Home","TB","NFC South","LA","NFC West",-3,48,27,30,"No",-3,57,"O","Underdog","Underdog","LA","LA"
2022-01-23,"6:30","Home","KC","AFC West","BUF","AFC East",-2,54.5,42,36,"Yes",6,78,"O","Favorite","Favorite","KC","KC"
2022-01-30,"3:00","Home","KC","AFC West","CIN","AFC North",-7,55,24,27,"Yes",-3,51,"U","Underdog","Underdog","CIN","CIN"
2022-01-30,"6:30","Home","LA","NFC West","SF","NFC West",-3.5,46,20,17,"No",3,37,"U","Underdog","Favorite","SF","LA"
2022-02-13,"6:30","Neutral","LA","NFC West","CIN","AFC North",-4.5,48.5,23,20,"No",3,43,"U","Underdog","Favorite","CIN","LA"
