"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","NE
      W",15,22,68.2,103,4.7,7.3,1,0,1,6,94.7,7,0,0,43,195,4.5,1,12,24,58,39,19,2,16,1,1,0,2,1,5,0,9,2,2,"100.0",49,3,3,"100.0",2,38,"19.0",0,20,0,0,"-",0,0,4,209,52.3,23,12,7,7,15,46.7,0,1,0,5,33,298,195,4.5,1,103,4.7,7.3,1,38,0,33,3,0,2,1,0
"1/2","@TEN
      L",18,39,46.2,182,4.7,11.4,0,1,4,23,51.8,11,0,0,16,74,4.6,0,3,34,64,42,22,1,10,0,0,0,0,0,2,0,3,1,2,"50.0",39,0,0,"-",2,34,"17.0",0,18,2,15,"7.5",0,15,4,147,36.8,16,3,11,3,12,25,1,3,33.3,5,55,256,74,4.6,0,182,4.7,11.4,0,34,15,55,-2,1,0,0,1
"12/27","@NO
      W",19,26,73.1,173,6.7,10.4,1,1,3,25,91.5,10,0,0,30,86,2.9,0,2,3,58,30,28,8,54,2,1,0,0,0,4,0,8,2,3,"66.7",48,2,2,"100.0",1,23,"23.0",0,23,3,9,"3.0",0,10,6,255,42.5,16,2,10,5,15,33.3,0,0,0,7,65,259,86,2.9,0,173,6.7,10.4,1,23,9,65,1,1,0,2,0
"12/19","NYJ
      W",16,27,59.3,196,7.3,12.3,2,2,1,0,75.5,10,0,0,42,183,4.4,2,12,24,58,32,26,6,44,0,0,1,1,0,5,0,7,1,1,"100.0",24,4,4,"100.0",0,0,"-",0,0,1,5,"5.0",0,5,3,159,53,23,12,10,5,12,41.7,2,3,66.7,5,45,379,183,4.4,2,196,7.3,12.3,2,0,5,45,-2,2,1,0,1
"12/5","NYG
      W",30,41,73.2,229,5.6,8.1,2,0,2,15,104.1,17,0,0,25,68,2.7,0,1,9,55,35,20,3,28,1,0,0,0,0,5,0,8,2,3,"66.7",48,2,2,"100.0",2,32,"16.0",0,17,1,7,"7.0",0,7,6,290,48.3,19,1,17,6,15,40,0,0,0,3,15,297,68,2.7,0,229,5.6,8.1,2,32,7,15,1,0,0,1,0
"11/28","CAR
      W",27,31,87.1,204,6.6,8.5,1,0,2,26,108.3,11,0,0,39,111,2.8,2,9,10,46,26,20,5,45,3,0,0,0,0,10,0,9,2,2,"100.0",46,3,4,"75.0",0,0,"-",0,0,3,26,"8.7",0,12,4,162,40.5,22,9,11,6,14,42.9,2,2,100,5,35,315,111,2.8,2,204,6.6,8.5,1,0,26,35,2,0,0,3,1
"11/21","@NYJ
      W",27,34,79.4,273,8,10.1,2,1,0,0,107.5,13,0,0,33,115,3.5,1,5,17,56,34,22,2,13,0,0,1,1,0,5,0,6,1,2,"50.0",24,3,3,"100.0",2,18,"9.0",0,16,0,0,"-",0,0,4,191,47.8,20,5,13,8,14,57.1,0,0,0,8,62,388,115,3.5,1,273,8,10.1,2,18,0,62,0,1,1,0,0
"11/11","BAL
      W",19,36,52.8,290,8.1,16.5,0,0,4,24,82.4,12,0,0,22,60,2.7,1,4,10,64,45,19,4,28,1,0,2,1,1,7,0,10,3,3,"100.0",31,1,1,"100.0",0,0,"-",0,0,2,10,"5.0",0,6,8,348,43.5,17,4,12,3,13,23.1,0,0,0,11,97,350,60,2.7,1,290,8.1,16.5,0,0,10,97,2,0,1,1,0
"11/7","HOU
      W",26,43,60.5,215,5,9.4,1,2,4,29,64.5,16,0,0,25,47,1.9,1,4,9,59,40,19,5,41,3,0,1,1,0,8,0,5,1,1,"100.0",42,2,2,"100.0",2,47,"23.5",0,25,3,31,"10.3",0,15,5,207,41.4,22,4,16,9,16,56.3,0,0,0,2,13,262,47,1.9,1,215,5,9.4,1,47,31,13,-1,2,1,3,3
"10/31","@BUF
      L",21,39,53.8,194,5,9.8,0,1,2,11,58.2,10,0,0,23,68,3,1,4,26,67,44,23,0,0,0,0,1,0,0,5,0,3,1,2,"50.0",51,0,0,"-",2,25,"12.5",0,18,3,12,"4.0",0,8,5,259,51.8,16,4,10,4,14,28.6,1,1,100,9,58,262,68,3,1,194,5,9.8,0,25,12,58,-2,1,0,0,1
