"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/30","CIN
      L",26,39,66.7,236,6.1,10.6,3,2,4,39,91.3,17,0,0,24,139,5.8,0,6,27,64,38,26,1,7,1,0,0,0,0,7,0,6,1,1,"100.0",44,3,3,"100.0",2,38,"19.0",0,22,0,0,"-",0,0,4,209,"52.3",24,6,17,6,12,50,0,0,0,2,11,375,139,5.8,0,236,6.1,10.6,3,38,0,11,-1,2,0,1,0
"1/23","BUF
      W",33,44,75,370,8.4,11.5,3,0,2,8,123.1,21,0,0,27,182,6.7,2,7,36,63,37,26,2,16,0,0,0,0,0,3,0,12,3,4,"75.0",49,3,4,"75.0",1,26,"26.0",0,26,2,60,"30.0",0,45,2,88,"44.0",30,7,21,8,13,61.5,1,1,100,1,10,552,182,6.7,2,370,8.4,11.5,3,26,60,10,0,0,0,0,0
"1/16","PIT
      W",31,40,77.5,372,9.3,13.1,6,1,3,34,138.1,19,0,0,22,106,4.8,0,6,21,63,41,22,2,14,0,0,1,1,0,2,0,6,0,0,"-",0,6,6,"100.0",2,50,"25.0",0,27,4,62,"15.5",0,48,4,138,"34.5",26,6,19,8,12,66.7,0,0,0,3,25,478,106,4.8,0,372,9.3,13.1,6,50,62,25,-1,1,1,0,1
"1/8","@DEN
      W",27,44,61.4,255,5.8,10,2,0,1,15,93.9,19,0,0,29,135,4.7,0,6,24,52,30,22,1,5,0,0,1,1,1,4,0,8,2,2,"100.0",51,2,2,"100.0",0,0,"-",0,0,1,5,"5.0",0,5,2,101,"50.5",28,6,19,8,14,57.1,1,1,100,5,45,390,135,4.7,0,255,5.8,10,2,0,5,45,1,0,1,0,0
"1/2","@CIN
      L",26,35,74.3,259,7.4,10,2,0,0,0,113.9,11,0,0,23,155,6.7,2,11,34,58,40,18,4,31,0,0,0,0,0,3,0,7,1,1,"100.0",34,4,4,"100.0",5,108,"21.6",0,30,2,32,"16.0",0,29,3,108,"36.0",23,11,11,6,11,54.5,1,1,100,10,83,414,155,6.7,2,259,7.4,10,2,108,32,83,0,0,0,0,0
"12/26","PIT
      W",23,30,76.7,254,8.5,11.2,3,0,2,4,135.1,16,0,0,35,127,3.6,1,9,10,67,40,27,2,21,1,0,1,2,0,3,0,12,3,4,"75.0",44,3,4,"75.0",1,20,"20.0",0,20,1,18,"18.0",0,18,2,91,"45.5",25,9,16,4,11,36.4,1,1,100,5,41,381,127,3.6,1,254,8.5,11.2,3,20,18,41,3,0,2,1,0
"12/16","@LAC
      W",31,47,66,410,8.7,13.2,3,1,1,0,105.8,20,0,0,20,86,4.3,1,4,28,74,48,26,0,0,1,0,1,1,0,9,0,8,2,2,"100.0",33,2,2,"100.0",1,19,"19.0",0,19,1,8,"8.0",0,8,1,32,"32.0",26,4,20,7,12,58.3,0,1,0,4,36,496,86,4.3,1,410,8.7,13.2,3,19,8,36,0,1,1,1,1
"12/12","LV
      W",20,24,83.3,240,10,12.9,2,0,3,18,139.2,11,0,0,30,132,4.4,3,6,9,59,37,22,4,17,1,0,4,4,1,3,0,12,2,2,"100.0",54,6,6,"100.0",1,24,"24.0",0,24,1,11,"11.0",0,11,1,52,"52.0",21,6,11,9,13,69.2,0,0,0,8,63,372,132,4.4,3,240,10,12.9,2,24,11,63,5,0,4,1,0
"12/5","DEN
      W",15,29,51.7,178,6.1,12.3,0,1,1,6,57.3,8,0,0,24,89,3.7,1,7,9,75,41,34,1,7,2,1,1,1,0,9,0,10,3,3,"100.0",56,1,2,"50.0",0,0,"-",0,0,2,13,"6.5",0,10,4,190,"47.5",15,7,8,5,12,41.7,0,0,0,7,60,267,89,3.7,1,178,6.1,12.3,0,0,13,60,2,1,1,2,0
"11/21","DAL
      W",23,37,62.2,244,6.6,11.3,0,1,3,16,71.9,12,0,0,26,126,4.8,2,8,9,59,43,16,5,22,2,0,2,1,0,9,0,7,2,3,"66.7",53,1,2,"50.0",3,104,"34.7",0,39,1,9,"9.0",0,9,4,197,"49.3",22,8,12,4,12,33.3,0,0,0,6,64,370,126,4.8,2,244,6.6,11.3,0,104,9,64,1,1,1,2,1
