"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/22","SF
      L",20,29,69,196,6.8,11.3,0,0,5,29,91.9,8,0,0,20,67,3.3,1,5,13,60,41,19,4,25,1,0,0,0,0,4,0,4,1,2,"50.0",33,1,1,"100.0",3,66,"22.0",0,26,2,11,"5.5",0,6,6,235,39.2,14,5,8,5,12,41.7,0,0,0,5,25,263,67,3.3,1,196,6.8,11.3,0,66,11,25,0,0,0,1,1
"1/9","@DET
      L",24,35,68.6,256,7.3,11.3,3,2,4,16,96.4,15,0,0,27,122,4.5,1,6,37,57,40,17,1,8,0,0,0,0,0,0,0,4,1,1,"100.0",36,1,2,"50.0",2,48,"24.0",0,25,1,23,"23.0",0,23,1,35,35,22,6,15,8,14,57.1,1,2,50,0,0,378,122,4.5,1,256,7.3,11.3,3,48,23,0,-3,2,0,0,1
"1/2","MIN
      W",31,42,73.8,307,7.3,9.9,2,0,0,0,109.9,17,0,0,32,174,5.4,2,11,10,43,33,10,2,15,0,0,0,0,0,5,0,13,3,3,"100.0",37,4,4,"100.0",1,17,"17.0",0,17,3,33,"11.0",0,21,2,63,31.5,29,11,17,7,13,53.8,0,1,0,1,5,481,174,5.4,2,307,7.3,9.9,2,17,33,5,0,0,0,0,0
"12/25","CLE
      W",24,34,70.6,202,5.9,8.4,3,0,0,0,115.1,10,0,0,24,109,4.5,0,8,22,56,43,13,5,33,4,0,0,0,0,6,0,6,1,1,"100.0",32,3,3,"100.0",2,44,"22.0",0,27,1,9,"9.0",0,9,5,235,47,19,8,10,3,10,30,1,1,100,3,29,311,109,4.5,0,202,5.9,8.4,3,44,9,29,4,0,0,4,0
"12/19","@BAL
      W",23,31,74.2,250,8.1,11.7,3,0,3,18,132.2,20,0,0,25,96,3.8,1,4,30,61,45,16,1,4,0,0,0,0,0,4,0,7,1,1,"100.0",29,4,4,"100.0",5,76,"15.2",0,26,0,0,"-",0,0,3,146,48.7,26,4,20,5,9,55.6,0,0,0,8,76,346,96,3.8,1,250,8.1,11.7,3,76,0,76,0,0,0,0,0
"12/12","CHI
      W",29,37,78.4,320,8.6,11.8,4,0,3,21,141.1,19,0,0,24,119,5,1,7,30,56,32,24,2,14,2,1,2,1,0,8,0,9,1,1,"100.0",20,6,6,"100.0",2,19,"9.5",0,19,2,28,"14.0",0,15,4,171,42.8,27,7,19,4,10,40,1,1,100,3,30,439,119,5,1,320,8.6,11.8,4,19,28,30,3,0,1,2,0
"11/28","LAR
      W",28,45,62.2,307,6.8,11,2,0,1,0,97.2,14,0,0,32,92,2.9,1,5,28,48,34,14,2,17,1,1,2,2,0,8,0,12,3,4,"75.0",45,3,3,"100.0",3,38,"12.7",0,14,1,0,"0.0",0,0,5,212,42.4,21,5,14,7,19,36.8,2,2,100,3,32,399,92,2.9,1,307,6.8,11,2,38,0,32,2,0,2,1,1
"11/21","@MIN
      L",23,33,69.7,372,11.3,16.7,4,0,2,13,148.4,16,0,0,19,95,5,0,4,34,60,44,16,2,23,0,0,1,0,0,3,0,7,1,2,"50.0",54,4,4,"100.0",0,0,"-",0,0,0,0,"-",0,0,2,102,51,21,4,16,7,11,63.6,0,0,0,8,92,467,95,5,0,372,11.3,16.7,4,0,0,92,0,0,0,0,0
"11/14","SEA
      W",23,37,62.2,287,7.8,12.7,0,1,1,5,75.5,10,0,0,32,106,3.3,2,10,0,40,36,4,3,28,2,0,0,0,0,7,0,5,1,2,"50.0",27,2,2,"100.0",1,32,"32.0",0,32,4,29,"7.3",0,16,3,140,46.7,22,10,10,7,14,50,0,1,0,3,43,393,106,3.3,2,287,7.8,12.7,0,32,29,43,1,1,0,2,0
"11/7","@KC
      L",19,34,55.9,179,5.3,10,1,1,1,11,69.5,11,0,0,25,122,4.9,0,6,13,55,36,19,1,6,0,0,0,0,0,3,0,1,0,2,"0.0",0,1,1,"100.0",3,48,"16.0",0,26,3,15,"5.0",0,15,4,217,54.3,19,6,11,2,12,16.7,2,3,66.7,4,19,301,122,4.9,0,179,5.3,10,1,48,15,19,-2,1,0,0,1
"10/28","@ARI
      W",22,37,59.5,184,5,8.4,2,0,1,0,90.4,10,0,0,34,151,4.4,1,11,21,48,33,15,2,14,2,0,0,1,0,3,0,6,1,1,"100.0",21,3,3,"100.0",1,13,"13.0",0,13,2,12,"6.0",0,7,3,154,51.3,24,11,10,6,14,42.9,2,4,50,7,60,335,151,4.4,1,184,5,8.4,2,13,12,60,3,0,1,2,0
"10/24","WAS
      W",27,35,77.1,247,7.1,10.1,3,0,3,27,127.6,16,0,0,15,57,3.8,0,2,10,64,49,15,4,33,1,0,4,1,0,6,0,6,1,2,"50.0",39,3,3,"100.0",0,0,"-",0,0,0,0,"-",0,0,3,139,46.3,19,2,16,6,12,50,1,1,100,4,36,304,57,3.8,0,247,7.1,10.1,3,0,0,36,1,0,1,1,1
"10/17","@CHI
      W",17,23,73.9,169,7.3,11.5,2,0,3,26,128,10,0,0,31,154,5,1,10,14,47,41,6,4,37,1,0,0,0,0,1,0,6,1,1,"100.0",39,3,3,"100.0",1,23,"23.0",0,23,2,16,"8.0",0,16,3,168,56,22,10,10,2,8,25,1,1,100,3,51,323,154,5,1,169,7.3,11.5,2,23,16,51,1,0,0,1,0
