"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","@JAX
      L",17,29,58.6,139,4.8,10.9,1,1,6,46,74.6,8,0,0,18,94,5.2,0,4,26,66,38,28,1,6,0,0,0,0,0,1,0,3,1,1,100,41,0,0,"-",3,99,"33.0",0,41,1,7,"7.0",0,7,2,78,39,13,4,8,4,12,33.3,2,5,40,4,52,233,94,5.2,0,139,4.8,10.9,1,99,7,52,-2,1,0,0,1
"1/2","LV
      L",16,27,59.3,140,5.2,9.3,1,0,1,8,86.7,6,0,0,26,122,4.7,1,9,23,64,44,20,2,14,2,0,2,0,0,5,0,8,2,2,100,46,2,2,"100.0",1,20,"20.0",0,20,0,0,"-",0,0,5,223,44.6,16,9,6,3,11,27.3,1,1,100,3,25,262,122,4.7,1,140,5.2,9.3,1,20,0,25,2,0,0,2,0
"12/25","@ARI
      W",18,28,64.3,220,7.9,12.5,2,0,2,5,112.9,11,0,0,33,126,3.8,0,5,16,54,41,13,0,0,0,0,0,0,0,3,1,8,2,3,66.7,41,2,2,"100.0",1,16,"16.0",0,16,0,0,"-",0,0,3,115,38.3,20,5,11,8,15,53.3,0,1,0,5,40,346,126,3.8,0,220,7.9,12.5,2,16,0,40,0,0,0,0,0
"12/18","NE
      W",5,12,41.7,49,4.1,11.4,1,1,1,8,49.7,3,0,0,39,226,5.8,1,12,17,54,40,14,1,15,2,0,2,0,0,6,0,9,2,3,66.7,41,3,3,"100.0",3,63,"21.0",0,22,0,0,"-",0,0,2,87,43.5,15,12,3,2,10,20,3,3,100,2,13,275,226,5.8,1,49,4.1,11.4,1,63,0,13,1,1,0,2,0
"12/5","@HOU
      W",16,22,72.7,151,6.9,9.9,1,0,1,7,107.8,8,0,0,48,238,5,3,18,0,40,30,10,4,37,1,0,1,1,0,4,0,7,1,2,50,23,4,4,"100.0",0,0,"-",0,0,5,37,"7.4",0,16,3,124,41.3,26,18,8,7,13,53.8,1,1,100,5,25,389,238,5,3,151,6.9,9.9,1,0,37,25,1,0,1,1,1
"11/28","TB
      L",27,44,61.4,285,6.5,11.3,3,2,3,21,86,15,0,0,20,107,5.3,1,8,38,69,50,19,2,9,1,0,1,1,0,5,0,7,1,1,100,45,4,4,"100.0",1,72,"72.0",0,72,3,22,"7.3",0,13,3,134,44.7,24,8,15,5,11,45.5,2,2,100,6,66,392,107,5.3,1,285,6.5,11.3,3,72,22,66,-3,2,1,1,3
"11/21","@BUF
      W",11,20,55,106,5.3,9.6,1,0,0,0,86.7,6,0,0,46,264,5.7,4,18,15,45,30,15,1,8,3,0,1,1,0,7,0,11,2,2,100,36,5,5,"100.0",2,52,"26.0",0,33,1,7,"7.0",0,7,1,31,31,28,18,6,8,12,66.7,0,1,0,3,30,370,264,5.7,4,106,5.3,9.6,1,52,7,30,4,0,1,3,0
"11/14","JAX
      W",22,34,64.7,168,4.9,8.2,0,0,1,12,78.1,9,0,0,27,127,4.7,1,5,17,57,39,18,3,11,0,0,1,1,0,5,0,11,3,3,100,37,2,2,"100.0",3,72,"24.0",0,27,1,11,"11.0",0,11,7,319,45.6,15,5,9,4,15,26.7,0,0,0,7,47,295,127,4.7,1,168,4.9,8.2,0,72,11,47,1,0,1,0,0
"11/4","NYJ
      W",22,30,73.3,272,9.1,12.4,3,0,1,0,134.3,17,0,0,30,260,8.7,3,9,30,62,46,16,2,14,1,0,1,1,0,7,0,9,1,1,100,39,6,6,"100.0",4,61,"15.3",0,25,1,10,"10.0",0,10,2,85,42.5,28,9,17,5,10,50,1,2,50,2,22,532,260,8.7,3,272,9.1,12.4,3,61,10,22,2,0,1,1,0
"10/31","TEN
      L",27,51,52.9,224,4.4,8.6,3,2,1,7,68.3,10,0,0,20,83,4.2,1,9,34,66,52,14,3,18,2,0,1,0,0,5,0,7,1,1,100,34,4,4,"100.0",3,76,"25.3",0,31,2,27,"13.5",0,16,4,182,45.5,24,9,10,7,16,43.8,2,3,66.7,9,75,307,83,4.2,1,224,4.4,8.6,3,76,27,75,-1,2,0,2,1
