"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/16","@KC
      L",29,44,65.9,201,4.6,7.4,2,0,2,14,92.5,15,0,0,20,56,2.8,0,3,42,57,43,14,3,34,1,0,1,1,1,4,0,3,0,0,"-",0,3,3,"100.0",3,66,"22.0",0,29,2,13,"6.5",0,8,7,348,49.7,19,3,15,7,16,43.8,2,2,100,4,45,257,56,2.8,0,201,4.6,7.4,2,66,13,45,1,0,1,1,1
"1/9","@BAL
      W",30,44,68.2,235,5.3,8.1,1,1,1,9,80.1,14,0,0,30,79,2.6,0,5,13,65,48,17,3,9,2,0,1,1,0,7,0,10,3,3,"100.0",40,1,1,"100.0",3,66,"22.0",0,32,2,29,"14.5",0,23,8,298,37.3,19,5,14,6,17,35.3,1,1,100,6,43,314,79,2.6,0,235,5.3,8.1,1,66,29,43,2,1,1,2,0
"1/3","CLE
      W",24,46,52.2,109,2.4,5.1,1,1,2,14,56.3,10,0,0,31,190,6.1,1,8,14,53,38,15,9,46,2,0,0,0,0,11,0,14,4,4,"100.0",50,2,2,"100.0",0,0,"-",0,0,5,44,"8.8",0,15,5,244,48.8,20,8,10,5,18,27.8,1,2,50,5,51,299,190,6.1,1,109,2.4,5.1,1,0,44,51,1,1,0,2,0
"12/26","@KC
      L",28,43,65.1,173,4,6.9,1,1,2,21,73.2,13,0,0,25,130,5.2,0,6,36,79,39,40,2,4,0,0,1,0,0,2,0,4,1,2,"50.0",34,1,1,"100.0",3,61,"20.3",0,29,1,20,"20.0",0,20,2,121,60.5,20,6,13,5,13,38.5,2,3,66.7,5,40,303,130,5.2,0,173,4,6.9,1,61,20,40,-3,1,0,0,2
"12/19","TEN
      W",16,25,64,133,5.3,9.3,0,0,3,15,80.1,7,0,0,17,35,2.1,1,2,13,85,60,25,4,36,1,0,4,3,0,3,0,13,4,5,"80.0",48,1,1,"100.0",2,38,"19.0",0,20,3,39,"13.0",0,17,5,199,39.8,12,2,7,2,11,18.2,0,0,0,5,30,168,35,2.1,1,133,5.3,9.3,0,38,39,30,4,0,3,1,0
"12/9","@MIN
      L",28,40,70,269,6.7,11,3,1,5,39,107.1,11,0,0,24,106,4.4,1,7,36,62,37,25,0,0,2,0,0,0,0,8,0,2,0,1,"0.0",0,2,2,"100.0",3,62,"20.7",0,23,1,8,"8.0",0,8,6,258,43,22,7,11,4,13,30.8,2,2,100,10,85,375,106,4.4,1,269,6.7,11,3,62,8,85,1,1,0,2,0
"12/5","BAL
      W",21,31,67.7,236,7.6,11.2,2,0,1,0,111.8,11,0,0,25,85,3.4,0,4,19,64,49,15,7,34,1,0,1,0,0,4,0,6,2,2,"100.0",53,0,1,"0.0",3,46,"15.3",0,19,4,33,"8.3",0,14,5,217,43.4,17,4,11,5,12,41.7,0,0,0,5,81,321,85,3.4,0,236,7.6,11.2,2,46,33,81,1,0,0,1,0
"11/28","@CIN
      L",24,41,58.5,250,6.1,11,1,2,3,13,65.4,15,0,0,15,51,3.4,0,1,41,74,43,31,2,18,1,0,0,0,0,3,0,4,1,1,"100.0",40,1,1,"100.0",3,73,"24.3",0,25,2,3,"1.5",0,3,5,190,38,16,1,15,7,13,53.8,0,0,0,4,30,301,51,3.4,0,250,6.1,11,1,73,3,30,-2,2,0,1,1
"11/21","@LAC
      L",28,44,63.6,245,5.6,9.8,3,0,3,28,103.7,14,0,0,18,55,3.1,1,5,41,60,45,15,2,8,1,0,0,0,0,4,0,13,3,3,"100.0",45,4,4,"100.0",2,63,"31.5",0,33,0,0,"-",0,0,1,46,46,22,5,14,8,15,53.3,0,2,0,8,38,300,55,3.1,1,245,5.6,9.8,3,63,0,38,1,0,0,1,0
"11/14","DET
      T",30,50,60,242,4.8,8.1,1,1,0,0,70.6,13,0,0,31,145,4.7,0,7,16,77,50,27,4,37,0,0,0,0,0,4,0,10,3,3,"100.0",51,1,1,"100.0",2,35,"17.5",0,21,6,54,"9.0",0,13,6,280,46.7,22,7,13,7,17,41.2,0,0,0,7,59,387,145,4.7,0,242,4.8,8.1,1,35,54,59,-3,1,0,0,2
"11/8","CHI
      W",21,30,70,175,5.8,9.8,2,0,4,30,111.1,8,0,0,32,105,3.3,1,8,27,50,35,15,3,13,1,0,1,1,0,4,0,11,3,3,"100.0",54,2,3,"66.7",2,40,"20.0",0,21,4,28,"7.0",0,14,5,196,39.2,20,8,8,6,17,35.3,2,2,100,5,30,280,105,3.3,1,175,5.8,9.8,2,40,28,30,1,0,1,1,1
"10/31","@CLE
      W",22,35,62.9,255,7.3,12.1,1,0,2,11,95.7,13,0,0,32,115,3.6,1,7,10,58,39,19,4,15,0,0,1,1,0,2,0,3,1,1,"100.0",31,0,0,"-",2,44,"22.0",0,25,2,29,"14.5",0,19,4,176,44,21,7,13,4,13,30.8,2,4,50,8,65,370,115,3.6,1,255,7.3,12.1,1,44,29,65,1,0,1,0,0
"10/17","SEA
      W",29,40,72.5,226,5.7,7.9,1,0,1,3,94.7,14,0,0,30,119,4,1,6,20,67,43,24,5,44,0,0,3,1,0,5,0,11,3,3,"100.0",52,2,2,"100.0",3,73,"24.3",0,37,4,29,"7.3",0,14,7,335,47.9,22,6,14,5,14,35.7,0,0,0,5,38,345,119,4,1,226,5.7,7.9,1,73,29,38,0,0,1,0,1
"10/10","DEN
      W",15,25,60,244,9.8,16.9,2,0,1,9,120.9,12,0,0,35,147,4.2,1,5,19,51,34,17,2,20,1,0,0,0,0,7,0,9,2,2,"100.0",48,3,3,"100.0",2,35,"17.5",0,20,1,0,"0.0",0,0,2,119,59.5,19,5,12,7,12,58.3,0,0,0,8,59,391,147,4.2,1,244,9.8,16.9,2,35,0,59,0,0,0,1,1
"10/3","@GB
      L",26,40,65,220,5.5,8.9,1,1,2,12,78.3,11,0,0,16,62,3.9,1,5,27,65,44,21,3,12,0,0,1,1,0,4,0,5,1,1,"100.0",52,2,2,"100.0",3,99,"33.0",0,40,1,14,"14.0",0,14,3,102,34,17,5,11,4,11,36.4,0,2,0,5,34,282,62,3.9,1,220,5.5,8.9,1,99,14,34,-1,1,1,0,1
"9/26","CIN
      L",38,58,65.5,297,5.1,8.4,1,2,4,21,70.9,16,0,0,15,45,3,0,2,24,43,25,18,0,0,1,0,0,0,0,2,0,4,1,2,"50.0",26,1,1,"100.0",1,22,"22.0",0,22,1,14,"14.0",0,14,4,162,40.5,21,2,16,9,19,47.4,0,2,0,10,73,342,45,3,0,297,5.1,8.4,1,22,14,73,-1,2,0,1,0
"9/19","LV
      L",27,40,67.5,292,7.3,10.9,1,1,2,3,87,13,0,0,14,39,2.8,1,3,26,65,45,20,2,9,0,0,1,0,0,4,0,5,1,1,"100.0",56,2,2,"100.0",4,92,"23.0",0,28,2,21,"10.5",0,15,4,197,49.3,17,3,13,5,12,41.7,0,1,0,5,43,331,39,2.8,1,292,7.3,10.9,1,92,21,43,-1,1,0,0,0
"9/12","@BUF
      W",18,32,56.3,177,5.5,10.4,1,0,2,11,83.9,9,0,0,21,75,3.6,0,4,16,74,49,25,3,16,0,0,4,1,0,6,0,11,3,3,"100.0",45,2,2,"100.0",0,0,"-",0,0,1,5,"5.0",0,5,5,207,41.4,16,4,9,4,12,33.3,0,0,0,5,32,252,75,3.6,0,177,5.5,10.4,1,0,5,32,1,0,1,0,0
