"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/23","LAR
      L",30,54,55.6,308,5.7,11,1,1,3,21,72.2,14,0,0,14,51,3.6,2,5,30,70,44,26,2,11,0,0,3,4,0,2,0,9,2,3,"66.7",45,3,3,"100.0",4,62,"15.5",0,24,2,7,"3.5",0,5,4,212,53,20,5,14,3,14,21.4,2,4,50,4,61,359,51,3.6,2,308,5.7,11,1,62,7,61,2,1,4,0,1
"1/16","PHI
      W",29,37,78.4,243,6.6,9.3,2,0,4,28,115.2,14,0,0,31,106,3.4,2,8,15,45,36,9,2,14,2,0,1,1,0,7,0,7,1,1,"100.0",34,4,4,"100.0",1,16,"16.0",0,16,4,13,"3.3",0,8,7,341,48.7,23,8,14,4,13,30.8,0,1,0,4,35,349,106,3.4,2,243,6.6,9.3,2,16,13,35,3,0,1,2,0
"1/9","CAR
      W",29,39,74.4,324,8.3,11.2,3,0,1,2,124.5,15,0,0,20,85,4.3,2,6,17,64,45,19,2,12,1,0,1,1,0,6,0,11,2,3,"66.7",40,5,5,"100.0",3,75,"25.0",0,34,1,4,"4.0",0,4,3,133,44.3,21,6,15,4,11,36.4,1,1,100,2,10,409,85,4.3,2,324,8.3,11.2,3,75,4,10,2,0,1,1,0
"1/2","@NYJ
      W",34,50,68,405,8.1,12.1,3,1,1,5,104.6,21,0,0,21,62,3,0,4,24,52,41,11,1,10,0,0,1,1,0,2,0,8,2,2,"100.0",39,2,2,"100.0",1,7,"7.0",0,7,1,3,"3.0",0,3,3,104,34.7,26,4,21,9,15,60,1,1,100,4,39,467,62,3,0,405,8.1,12.1,3,7,3,39,0,1,1,0,0
"12/26","@CAR
      W",18,31,58.1,232,7.5,12.9,1,0,0,0,92.4,12,0,0,31,159,5.1,2,8,6,57,37,20,7,45,1,0,1,0,0,8,0,14,4,4,"100.0",48,2,2,"100.0",0,0,"-",0,0,5,44,"8.8",0,20,3,123,41,21,8,12,7,14,50,0,0,0,6,50,391,159,5.1,2,232,7.5,12.9,1,0,44,50,1,0,0,1,0
"12/19","NO
      L",26,48,54.2,184,3.8,8.2,0,1,4,30,57.1,13,0,0,21,118,5.6,0,3,9,62,35,27,2,3,0,0,1,0,0,3,0,0,0,1,"0.0",0,0,0,"-",2,33,"16.5",0,17,7,41,"5.9",0,11,8,336,42,17,3,13,6,19,31.6,0,1,0,3,30,302,118,5.6,0,184,3.8,8.2,0,33,41,30,-2,1,0,0,1
"12/12","BUF
      W",31,46,67.4,351,7.6,11.7,2,0,2,12,105.6,13,0,0,29,137,4.7,2,10,27,62,51,11,3,15,1,0,0,0,0,4,0,9,2,2,"100.0",24,3,3,"100.0",3,39,"13.0",0,16,1,10,"10.0",0,10,5,196,39.2,26,10,13,8,16,50,0,1,0,4,24,488,137,4.7,2,351,7.6,11.7,2,39,10,24,1,0,0,1,0
"12/5","@ATL
      W",38,51,74.5,368,7.2,9.7,4,1,0,0,112.2,22,0,0,17,57,3.4,0,2,17,71,43,28,5,38,0,0,2,1,0,5,0,6,1,1,"100.0",31,3,4,"75.0",0,0,"-",0,0,2,7,"3.5",0,6,3,133,44.3,25,2,22,8,13,61.5,1,1,100,3,15,425,57,3.4,0,368,7.2,9.7,4,0,7,15,0,1,1,0,0
"11/28","@IND
      W",25,34,73.5,217,6.4,9,1,1,2,9,88.6,11,0,0,27,142,5.3,4,13,31,60,45,15,3,21,2,0,2,3,0,8,0,8,1,1,"100.0",25,5,5,"100.0",3,66,"22.0",0,30,2,3,"1.5",0,4,4,164,41,28,13,11,2,8,25,0,0,0,4,44,359,142,5.3,4,217,6.4,9,1,66,3,44,3,1,3,2,1
"11/22","NYG
      W",32,48,66.7,308,6.4,9.9,2,1,1,10,90.5,17,0,0,27,94,3.5,1,10,10,47,33,14,2,18,2,0,1,1,0,6,0,12,3,3,"100.0",40,3,3,"100.0",3,46,"15.3",0,18,1,9,"9.0",0,9,3,136,45.3,28,10,17,6,13,46.2,1,1,100,6,39,402,94,3.5,1,308,6.4,9.9,2,46,9,39,2,1,1,2,0
