"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/17","@LAR
      L",19,34,55.9,122,3.6,7.2,0,2,2,15,40.9,7,0,0,18,61,3.4,1,6,34,71,37,34,1,7,0,0,0,0,0,0,0,3,1,1,"100.0",55,0,0,"-",1,15,"15.0",0,15,1,0,"0.0",0,0,5,241,48.2,14,6,7,0,9,0,1,2,50,7,50,183,61,3.4,1,122,3.6,7.2,0,15,0,50,-2,2,0,0,0
"1/9","SEA
      L",28,39,71.8,187,4.8,8.6,1,0,5,53,96.1,10,0,0,28,118,4.2,1,9,38,51,35,16,1,9,1,0,1,1,1,3,0,12,3,3,"100.0",41,3,3,"100.0",2,20,"10.0",0,14,0,0,"-",0,0,3,154,51.3,20,9,10,9,18,50,1,2,50,6,46,305,118,4.2,1,187,4.8,8.6,1,20,0,46,1,0,1,1,1
"1/2","@DAL
      W",27,39,69.2,272,7,10.6,2,0,1,14,107.4,12,0,0,32,127,4,0,9,22,48,35,13,1,1,0,0,1,1,0,6,0,13,4,4,"100.0",53,1,1,"100.0",0,0,"-",0,0,1,-5,"-5.0",0,-5,3,121,40.3,23,9,12,7,16,43.8,2,2,100,7,45,399,127,4,0,272,7,10.6,2,0,-5,45,1,0,1,0,0
"12/25","IND
      L",27,43,62.8,245,5.7,9.1,1,0,0,0,85.9,12,0,0,21,133,6.3,1,8,22,66,39,27,2,5,0,0,0,0,0,3,0,4,1,3,"33.3",28,1,2,"50.0",4,81,"20.3",0,31,1,48,"48.0",0,48,1,39,39,20,8,12,6,13,46.2,1,3,33.3,11,85,378,133,6.3,1,245,5.7,9.1,1,81,48,85,0,0,0,0,0
"12/19","@DET
      L",29,50,58,293,5.9,10.8,1,1,2,20,74.8,16,0,0,21,105,5,0,6,30,67,47,20,2,4,0,0,1,1,0,3,0,6,2,2,"100.0",29,0,0,"-",3,79,"26.3",0,31,2,18,"9.0",0,12,3,132,44,23,6,16,7,15,46.7,1,3,33.3,7,83,398,105,5,0,293,5.9,10.8,1,79,18,83,0,1,1,0,0
"12/13","LAR
      L",32,49,65.3,344,7,12,0,2,4,39,72.1,17,0,0,22,103,4.7,2,5,30,56,37,19,3,20,0,0,1,0,0,1,0,11,3,3,"100.0",53,2,2,"100.0",0,0,"-",0,0,0,0,"-",0,0,1,52,52,22,5,17,8,15,53.3,2,4,50,7,54,447,103,4.7,2,344,7,12,0,0,0,54,-2,2,0,0,0
"12/5","@CHI
      W",11,15,73.3,120,8,11.2,2,0,1,3,136.9,6,0,0,35,137,3.9,2,7,22,66,42,24,3,12,4,0,0,0,0,8,0,9,2,2,"100.0",33,3,3,"100.0",3,71,"23.7",0,32,1,0,"0.0",0,0,2,99,49.5,14,7,6,5,11,45.5,1,2,50,8,63,257,137,3.9,2,120,8,11.2,2,71,0,63,4,0,0,4,0
"11/21","@SEA
      W",35,44,79.5,318,7.2,9.4,2,0,2,10,112.9,21,0,0,33,95,2.9,1,6,13,47,28,19,4,27,0,0,1,0,0,5,0,5,1,3,"33.3",53,2,3,"66.7",2,46,"23.0",0,27,2,20,"10.0",0,12,4,165,41.3,29,6,21,7,14,50,1,1,100,3,32,413,95,2.9,1,318,7.2,9.4,2,46,20,32,0,0,0,0,0
"11/14","CAR
      L",17,29,58.6,104,3.6,8.4,0,1,4,39,57.1,6,0,0,20,65,3.3,1,3,34,76,53,23,0,0,1,0,0,1,0,3,0,4,1,1,"100.0",47,1,1,"100.0",2,55,"27.5",0,28,3,24,"8.0",0,17,4,194,48.5,11,3,6,4,13,30.8,0,3,0,4,58,169,65,3.3,1,104,3.6,8.4,0,55,24,58,0,1,1,1,1
"11/7","@SF
      W",23,27,85.2,274,10.1,12.3,1,0,2,8,122.5,11,0,0,39,163,4.2,3,9,17,56,30,26,5,28,1,0,2,2,0,3,0,7,1,1,"100.0",26,4,4,"100.0",4,88,"22.0",0,29,1,2,"2.0",0,2,4,207,51.8,22,9,11,7,15,46.7,1,2,50,9,84,437,163,4.2,3,274,10.1,12.3,1,88,2,84,3,0,2,1,0
"10/28","GB
      L",22,33,66.7,260,7.9,12.5,0,2,2,14,67,12,0,0,20,74,3.7,3,7,24,73,39,34,1,0,0,0,2,0,0,5,0,3,0,0,"-",0,3,3,"100.0",3,60,"20.0",0,28,3,14,"4.7",0,14,3,166,55.3,22,7,12,4,10,40,2,2,100,7,59,334,74,3.7,3,260,7.9,12.5,0,60,14,59,-3,2,0,0,1
"10/24","HOU
      W",20,28,71.4,225,8,13.1,3,1,4,36,121.3,15,0,0,37,172,4.6,1,7,5,49,34,15,2,17,0,0,1,1,0,2,0,7,1,1,"100.0",31,4,4,"100.0",1,22,"22.0",0,22,2,27,"13.5",0,14,4,199,49.8,24,7,15,6,12,50,1,1,100,7,54,397,172,4.6,1,225,8,13.1,3,22,27,54,0,1,1,0,0
