"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"2/13","@CIN
      W",26,41,63.4,270,6.6,10.9,3,2,2,13,87.8,14,0,0,23,43,1.9,0,2,20,62,43,19,7,43,0,0,0,0,0,4,0,5,1,1,100,41,2,2,"100.0",1,17,"17.0",0,17,4,25,"6.3",0,12,6,261,43.5,18,2,14,6,15,40,1,1,100,2,10,313,43,1.9,0,270,6.6,10.9,3,17,25,10,-2,2,0,0,0
"1/30","SF
      W",31,45,68.9,326,7.2,10.9,2,1,2,11,96.2,17,0,0,29,70,2.4,0,5,17,49,25,24,0,0,1,0,0,0,0,7,0,8,2,3,66.7,40,2,2,"100.0",1,24,"24.0",0,24,0,0,"-",0,0,1,58,58,25,5,17,11,18,61.1,0,1,0,2,10,396,70,2.4,0,326,7.2,10.9,2,24,0,10,0,1,0,1,0
"1/23","@TB
      W",28,38,73.7,355,9.3,13.1,2,0,2,11,121.2,17,0,0,30,73,2.4,1,5,27,59,37,22,3,21,1,0,1,1,0,6,0,12,3,4,75,40,3,3,"100.0",1,19,"19.0",0,19,3,60,"20.0",0,33,4,195,48.8,24,5,17,4,11,36.4,0,0,0,4,45,428,73,2.4,1,355,9.3,13.1,2,19,60,45,-2,0,1,1,4
"1/17","ARI
      W",14,18,77.8,235,13.1,17.3,2,0,1,7,155.8,11,0,0,38,140,3.7,1,4,11,46,30,16,2,15,2,1,0,0,0,6,0,10,2,2,100,46,4,4,"100.0",2,28,"14.0",0,21,2,19,"9.5",0,11,5,198,39.6,16,4,11,6,13,46.2,0,0,0,6,48,375,140,3.7,1,235,13.1,17.3,2,28,19,48,2,0,0,2,0
"1/9","SF
      L",21,32,65.6,201,6.3,11.3,3,2,5,37,93,12,0,0,27,64,2.4,0,4,27,76,47,29,3,26,2,0,1,0,0,5,0,6,1,1,100,43,3,3,"100.0",2,36,"18.0",0,22,2,40,"20.0",0,31,4,198,49.5,19,4,12,10,17,58.8,1,1,100,3,15,265,64,2.4,0,201,6.3,11.3,3,36,40,15,0,2,0,2,0
"1/2","@BAL
      W",26,35,74.3,300,8.6,11.9,2,2,1,9,96,14,0,0,20,73,3.7,1,6,19,72,50,22,5,35,1,0,1,1,0,3,0,2,0,1,0,0,2,2,"100.0",1,18,"18.0",0,18,1,18,"18.0",0,18,2,92,46,20,6,14,3,9,33.3,1,1,100,4,35,373,73,3.7,1,300,8.6,11.9,2,18,18,35,-1,2,1,1,1
"12/26","@MIN
      W",21,37,56.8,197,5.3,9.4,1,3,0,0,46.8,11,0,0,33,159,4.8,1,11,23,63,47,16,3,20,1,0,1,0,0,5,0,12,3,3,100,32,3,3,"100.0",0,0,"-",0,0,2,75,"37.5",1,61,2,108,54,22,11,11,7,14,50,1,1,100,1,5,356,159,4.8,1,197,5.3,9.4,1,0,75,5,-2,3,0,1,0
"12/21","SEA
      W",21,29,72.4,209,7.2,11.6,2,1,4,35,106.1,11,0,0,29,123,4.2,0,7,10,53,28,25,3,22,1,0,0,0,0,6,0,8,2,2,100,55,2,2,"100.0",2,46,"23.0",0,32,1,0,"0.0",0,0,3,130,43.3,20,7,11,6,12,50,0,1,0,4,34,332,123,4.2,0,209,7.2,11.6,2,46,0,34,0,1,0,1,0
"12/13","@ARI
      W",23,30,76.7,267,8.9,12.5,3,0,3,20,139.2,12,0,0,21,89,4.2,0,4,23,67,47,20,4,39,2,0,0,0,0,8,0,12,3,3,100,55,3,3,"100.0",1,27,"27.0",0,27,0,0,"-",0,0,3,120,40,18,4,12,6,12,50,0,0,0,5,40,356,89,4.2,0,267,8.9,12.5,3,27,0,40,2,0,0,2,0
"12/5","JAX
      W",26,38,68.4,290,7.6,11.3,3,0,1,5,117.8,15,0,0,27,128,4.7,1,7,7,58,29,29,2,9,0,0,2,2,0,4,0,13,3,3,100,44,4,4,"100.0",2,81,"40.5",0,65,0,0,"-",0,0,3,150,50,24,7,15,5,12,41.7,1,1,100,7,47,418,128,4.7,1,290,7.6,11.3,3,81,0,47,2,0,2,0,0
