"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","KC
      L",13,25,52,173,6.9,13.7,0,0,1,5,75.1,9,0,0,28,191,6.8,3,8,28,68,39,29,1,15,0,0,0,0,0,5,0,6,1,1,"100.0",31,3,3,"100.0",1,0,"0.0",0,0,0,0,"-",0,0,3,145,48.3,18,8,9,7,12,58.3,0,0,0,6,45,364,191,6.8,3,173,6.9,13.7,0,0,0,45,-1,0,0,0,1
"1/2","@LAC
      L",19,28,67.9,236,8.4,12.9,1,0,1,10,107.1,11,0,0,27,83,3.1,0,5,34,75,43,32,0,0,0,0,0,0,0,3,0,7,2,2,"100.0",61,1,1,"100.0",0,0,"-",0,0,2,4,"2.0",0,4,3,137,45.7,18,5,11,3,11,27.3,1,4,25,3,23,319,83,3.1,0,236,8.4,12.9,1,0,4,23,-1,0,0,0,1
"12/26","@LV
      L",15,22,68.2,140,6.4,10.2,0,0,2,13,87.9,4,0,0,16,18,1.1,1,2,17,77,36,41,2,19,1,0,1,2,0,2,0,7,2,3,"66.7",55,1,1,"100.0",1,18,"18.0",0,18,0,0,"-",0,0,5,223,44.6,8,2,4,1,10,10,1,1,100,3,30,158,18,1.1,1,140,6.4,10.2,0,18,0,30,3,0,2,1,0
"12/19","CIN
      L",18,34,52.9,159,4.7,10.3,1,0,3,27,78.8,8,0,0,34,133,3.9,0,10,15,52,36,16,3,21,0,0,0,0,0,2,0,4,1,2,"50.0",54,1,1,"100.0",0,0,"-",0,0,2,18,"9.0",0,18,6,309,51.5,19,10,8,7,16,43.8,0,1,0,6,60,292,133,3.9,0,159,4.7,10.3,1,0,18,60,-1,0,0,0,1
"12/12","DET
      W",18,25,72,174,7,9.9,2,0,1,5,118.6,10,0,0,39,184,4.7,3,14,10,56,38,18,2,17,1,0,1,1,0,6,0,8,1,1,"100.0",52,5,5,"100.0",0,0,"-",0,0,2,13,"6.5",0,11,3,130,43.3,25,14,10,8,12,66.7,1,1,100,2,18,358,184,4.7,3,174,7,9.9,2,0,13,18,2,0,1,1,0
"12/5","@KC
      L",22,40,55,250,6.3,11.7,1,2,1,7,62.2,10,0,0,31,154,5,0,12,22,49,28,21,1,6,1,0,0,0,0,3,0,3,1,1,"100.0",42,0,0,"-",2,44,"22.0",0,26,3,6,"2.0",0,6,3,160,53.3,22,12,10,4,14,28.6,3,6,50,5,37,404,154,5,0,250,6.3,11.7,1,44,6,37,-2,2,0,1,1
"11/28","LAC
      W",15,25,60,155,6.2,10.3,1,1,1,0,74.6,9,0,0,33,147,4.5,2,11,13,54,40,14,3,18,2,1,0,0,0,8,0,4,0,0,"-",0,4,4,"100.0",1,7,"7.0",0,7,2,13,"6.5",0,8,3,125,41.7,23,11,9,8,11,72.7,0,0,0,5,35,302,147,4.5,2,155,6.2,10.3,1,7,13,35,1,1,0,2,0
"11/14","PHI
      L",22,36,61.1,212,5.9,10.3,0,0,1,14,79.2,9,0,0,18,96,5.3,1,5,30,64,42,22,2,8,1,0,1,0,0,3,0,7,2,3,"66.7",28,1,1,"100.0",0,0,"-",0,0,2,27,"13.5",0,19,4,212,53,17,5,9,1,11,9.1,0,2,0,4,29,308,96,5.3,1,212,5.9,10.3,0,0,27,29,0,0,0,1,1
"11/7","@DAL
      W",19,28,67.9,217,7.8,13.1,1,0,4,32,107.6,9,0,0,41,190,4.6,2,12,16,42,29,13,2,20,1,0,0,1,0,7,0,10,3,4,"75.0",53,1,2,"50.0",2,24,"12.0",0,18,1,1,"1.0",0,1,3,94,31.3,23,12,9,8,15,53.3,0,0,0,5,37,407,190,4.6,2,217,7.8,13.1,1,24,1,37,2,0,1,1,0
"10/31","WAS
      W",19,26,73.1,190,7.3,11.2,1,0,4,23,109.9,10,0,0,21,83,4,1,6,10,65,43,22,5,40,2,0,1,0,0,6,0,5,1,2,"50.0",45,2,2,"100.0",0,0,"-",0,0,1,15,"15.0",0,15,3,135,45,17,6,10,7,13,53.8,0,0,0,4,35,273,83,4,1,190,7.3,11.2,1,0,15,35,1,0,0,2,1
"10/21","@CLE
      L",23,33,69.7,182,5.5,8.1,2,1,2,5,91.4,11,0,0,14,41,2.9,0,3,17,68,37,31,1,5,0,0,0,0,0,3,0,2,0,0,"-",0,2,2,"100.0",3,56,"18.7",0,21,2,16,"8.0",0,13,4,202,50.5,15,3,11,5,11,45.5,1,1,100,2,15,223,41,2.9,0,182,5.5,8.1,2,56,16,15,-1,1,0,0,0
"10/17","LV
      L",35,49,71.4,309,6.3,9.5,3,3,5,25,84.9,18,0,0,23,112,4.9,0,6,34,52,32,20,2,1,0,0,0,0,0,1,0,6,1,1,"100.0",32,3,3,"100.0",4,66,"16.5",0,23,0,0,"-",0,0,4,164,41,25,6,18,5,14,35.7,1,3,33.3,6,53,421,112,4.9,0,309,6.3,9.5,3,66,0,53,-4,3,0,0,1
