"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","@ATL
      W",16,24,66.7,174,7.3,11.1,3,0,1,4,128.1,9,0,0,46,195,4.2,0,10,20,43,24,19,3,21,1,0,3,2,0,5,0,12,3,4,"75.0",37,3,3,"100.0",3,41,"13.7",0,27,0,0,"-",0,0,2,100,50,22,10,9,8,16,50,0,1,0,4,40,369,195,4.2,0,174,7.3,11.1,3,41,0,40,3,0,2,1,0
"1/2","CAR
      W",17,28,60.7,207,7.4,13.1,1,0,2,15,97.6,10,0,0,28,73,2.6,0,4,10,64,38,26,7,42,1,0,1,1,0,3,0,12,4,4,"100.0",41,0,1,"0.0",2,63,"31.5",0,32,4,8,"2.0",0,3,5,215,43,15,4,10,5,13,38.5,0,0,0,5,33,280,73,2.6,0,207,7.4,13.1,1,63,8,33,2,0,1,1,0
"12/27","MIA
      L",12,20,60,81,4.1,11.3,0,2,8,54,40.6,5,0,0,23,83,3.6,0,3,20,67,40,27,3,25,1,0,1,0,0,2,0,3,1,1,"100.0",38,0,0,"-",1,26,"26.0",0,26,3,27,"9.0",0,17,7,316,45.1,10,3,5,0,12,0,1,3,33.3,7,62,164,83,3.6,0,81,4.1,11.3,0,26,27,62,-1,2,0,1,0
"12/19","@TB
      W",13,27,48.1,151,5.6,11.8,0,0,2,3,66,5,0,0,31,61,2,0,5,0,61,42,19,4,30,2,0,1,1,0,6,0,9,3,3,"100.0",42,0,0,"-",0,0,"-",0,0,3,38,"12.7",0,34,9,412,45.8,11,5,5,3,16,18.8,0,0,0,6,41,212,61,2,0,151,5.6,11.8,0,0,38,41,2,0,1,2,0
"12/12","@NYJ
      W",15,21,71.4,141,6.7,11.7,0,0,3,34,96.3,8,0,0,44,203,4.6,3,12,9,46,35,11,3,24,0,0,0,0,0,4,0,12,3,3,"100.0",37,3,3,"100.0",0,0,"-",0,0,4,54,"13.5",0,18,5,258,51.6,21,12,8,6,15,40,1,1,100,4,42,344,203,4.6,3,141,6.7,11.7,0,0,54,42,0,0,0,0,0
"12/2","DAL
      L",19,41,46.3,252,6.1,13.9,2,4,2,12,44.2,10,0,0,26,153,5.9,0,7,27,59,38,21,1,7,1,0,0,0,0,7,0,5,1,2,"50.0",42,2,2,"100.0",0,0,"-",0,0,4,37,"9.3",0,19,6,308,51.3,17,7,10,5,14,35.7,1,1,100,7,59,405,153,5.9,0,252,6.1,13.9,2,0,37,59,-3,4,0,1,0
"11/25","BUF
      L",17,30,56.7,146,4.9,9.6,1,1,2,17,69.2,7,0,0,25,44,1.8,0,4,31,67,45,22,2,12,2,0,0,0,0,4,0,0,0,0,"-",0,0,0,"-",4,61,"15.3",0,18,1,12,"12.0",0,12,5,235,47,12,4,7,5,14,35.7,1,3,33.3,4,24,190,44,1.8,0,146,4.9,9.6,1,61,12,24,1,1,0,2,0
"11/21","@PHI
      L",22,40,55,214,5.3,9.7,3,2,0,0,74.4,12,0,0,22,109,5,1,5,40,72,52,20,3,9,0,0,1,1,0,4,0,5,1,1,"100.0",28,2,3,"66.7",3,61,"20.3",0,22,4,29,"7.3",0,14,6,299,49.8,18,5,12,6,13,46.2,0,0,0,3,25,323,109,5,1,214,5.3,9.7,3,61,29,25,-2,2,1,0,1
"11/14","@TEN
      L",21,36,58.3,287,8,14.7,2,0,4,22,105,14,0,0,21,86,4.1,1,5,23,56,40,16,2,15,0,0,0,0,0,4,0,3,1,1,"100.0",20,0,2,"0.0",6,127,"21.2",0,27,1,4,"4.0",0,4,5,202,40.4,22,5,14,5,12,41.7,0,0,0,9,65,373,86,4.1,1,287,8,14.7,2,127,4,65,-1,0,0,0,1
"11/7","ATL
      L",27,43,62.8,267,6.2,10.4,2,0,1,15,97.2,17,0,0,25,109,4.4,1,6,27,61,30,31,2,11,0,0,2,0,0,2,0,7,2,2,"100.0",52,1,1,"100.0",5,101,"20.2",0,27,3,50,"16.7",0,26,3,122,40.7,26,6,17,3,10,30,0,1,0,10,74,376,109,4.4,1,267,6.2,10.4,2,101,50,74,-1,0,0,0,1
