"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","NO
      L",20,33,60.6,195,5.9,10.8,1,1,3,21,77.3,9,0,0,12,62,5.2,1,3,30,81,46,35,1,4,0,0,1,0,0,2,0,8,2,2,"100.0",54,2,2,"100.0",4,93,"23.3",0,36,1,12,"12.0",0,12,2,93,46.5,13,3,9,3,10,30,2,3,66.7,5,46,257,62,5.2,1,195,5.9,10.8,1,93,12,46,-3,1,0,0,2
"1/2","@BUF
      L",13,23,56.5,169,7.3,15.2,0,0,5,28,84.9,9,0,0,22,96,4.4,1,7,29,70,41,29,1,2,3,0,1,0,0,6,1,7,2,2,"100.0",28,1,1,"100.0",2,25,"12.5",0,23,0,0,"-",0,0,4,159,39.8,18,7,9,1,7,14.3,0,1,0,4,27,265,96,4.4,1,169,7.3,15.2,0,25,0,27,2,0,0,3,1
"12/26","DET
      W",18,24,75,207,8.6,11.9,1,0,3,8,115.8,10,0,0,18,47,2.6,1,4,16,78,42,36,0,0,1,0,0,0,0,4,0,8,2,2,"100.0",53,2,2,"100.0",3,79,"26.3",0,32,1,13,"13.0",0,13,2,115,57.5,14,4,10,2,8,25,1,1,100,2,15,254,47,2.6,1,207,8.6,11.9,1,79,13,15,0,0,0,1,1
"12/19","@SF
      L",19,32,59.4,213,6.7,12.4,1,0,3,23,92.7,8,0,0,23,62,2.7,0,3,31,60,37,23,0,0,0,0,1,1,0,3,0,7,2,2,"100.0",48,1,1,"100.0",4,103,"25.8",0,33,1,23,"23.0",0,23,2,99,49.5,13,3,8,5,13,38.5,0,3,0,4,29,275,62,2.7,0,213,6.7,12.4,1,103,23,29,0,0,1,0,1
"12/12","@CAR
      W",19,28,67.9,190,6.8,10,1,0,0,0,98.8,10,0,0,36,128,3.6,1,9,21,52,37,15,1,10,2,1,0,1,0,7,0,11,3,3,"100.0",48,2,2,"100.0",1,38,"38.0",0,38,0,0,"-",0,0,2,110,55,20,9,10,7,14,50,2,2,100,6,60,318,128,3.6,1,190,6.8,10,1,38,0,60,2,0,1,2,1
"12/5","TB
      L",30,41,73.2,259,6.3,9.9,0,0,5,38,93.2,14,0,0,23,121,5.3,1,5,30,68,41,27,0,0,1,1,0,0,0,4,0,5,1,1,"100.0",21,2,2,"100.0",1,30,"30.0",0,30,1,7,"7.0",0,7,5,215,43,21,5,14,9,17,52.9,0,0,0,6,39,380,121,5.3,1,259,6.3,9.9,0,30,7,39,0,0,0,1,1
"11/28","@JAX
      W",19,29,65.5,183,6.3,10,1,1,1,7,81.1,12,0,0,29,149,5.1,2,6,14,66,43,23,1,12,1,0,3,1,0,5,0,3,0,0,"-",0,3,3,"100.0",4,91,"22.8",0,26,1,3,"3.0",0,3,5,224,44.8,21,6,12,5,12,41.7,0,0,0,5,26,332,149,5.1,2,183,6.3,10,1,91,3,26,1,1,1,1,0
"11/18","NE
      L",20,32,62.5,125,3.9,7.9,0,4,4,33,35.2,7,0,0,16,40,2.5,0,3,25,74,37,37,3,33,1,0,0,0,0,1,0,0,0,1,"0.0",0,0,0,"-",6,119,"19.8",0,27,1,11,"11.0",0,11,5,269,53.8,11,3,7,2,11,18.2,1,2,50,9,72,165,40,2.5,0,125,3.9,7.9,0,119,11,72,-3,4,0,1,0
"11/14","@DAL
      L",10,27,37,111,4.1,13.1,0,3,2,20,13.6,8,0,0,24,103,4.3,0,3,43,78,45,33,0,0,0,0,1,1,0,1,0,3,1,1,"100.0",35,0,0,"-",0,0,"-",0,0,3,11,"3.7",0,6,5,231,46.2,11,3,8,1,11,9.1,0,2,0,6,41,214,103,4.3,0,111,4.1,13.1,0,0,11,41,-2,3,1,0,0
"11/7","@NO
      W",23,30,76.7,332,11.1,14.9,2,0,2,11,135.8,14,0,0,25,34,1.4,1,2,25,62,39,23,1,15,0,0,1,1,0,10,0,9,2,2,"100.0",32,3,3,"100.0",3,65,"21.7",0,25,0,0,"-",0,0,5,224,44.8,18,2,14,5,13,38.5,0,1,0,6,76,366,34,1.4,1,332,11.1,14.9,2,65,0,76,1,0,1,0,0
