"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","CIN
      W",17,24,70.8,171,7.1,10.4,2,1,1,5,102.1,8,0,0,41,205,5,1,15,16,49,30,19,4,33,0,0,1,0,0,5,0,3,0,0,"-",0,3,3,"100.0",2,49,"24.5",0,25,4,20,"5.0",0,8,4,150,37.5,24,15,8,6,12,50,0,1,0,4,46,376,205,5,1,171,7.1,10.4,2,49,20,46,-2,1,0,0,1
"1/3","@PIT
      L",16,38,42.1,139,3.7,11.6,2,2,9,46,53.1,8,0,0,20,93,4.7,0,5,26,78,44,34,2,14,1,0,1,0,0,9,0,2,0,0,"-",0,2,2,"100.0",6,140,"23.3",0,29,4,29,"7.3",0,9,8,342,42.8,15,5,8,5,17,29.4,1,3,33.3,10,77,232,93,4.7,0,139,3.7,11.6,2,140,29,77,-1,2,0,1,0
"12/25","@GB
      L",21,36,58.3,189,5.3,10.6,2,4,5,33,55.3,15,0,0,25,219,8.8,1,12,24,64,40,24,0,0,0,0,0,0,0,3,0,4,1,1,"100.0",37,1,2,"50.0",4,83,"20.8",0,28,3,26,"8.7",0,15,1,37,37,28,12,15,7,12,58.3,1,1,100,6,38,408,219,8.8,1,189,5.3,10.6,2,83,26,38,-4,4,0,0,0
"12/20","LV
      L",20,30,66.7,147,4.9,7.3,1,0,0,0,89.2,9,0,0,24,89,3.7,1,3,16,67,40,27,2,6,1,0,2,1,0,4,0,2,0,1,"0.0",0,2,2,"100.0",1,24,"24.0",0,24,1,20,"20.0",0,20,7,313,44.7,13,3,9,6,14,42.9,1,1,100,3,61,236,89,3.7,1,147,4.9,7.3,1,24,20,61,2,0,1,1,0
"12/12","BAL
      W",22,32,68.8,190,5.9,8.6,2,1,0,0,91.9,10,0,0,29,100,3.4,0,7,22,62,53,9,4,16,0,0,2,2,1,2,0,6,1,2,"50.0",43,3,3,"100.0",3,40,"13.3",0,21,5,15,"3.0",0,8,5,196,39.2,20,7,10,6,13,46.2,0,0,0,4,42,290,100,3.4,0,190,5.9,8.6,2,40,15,42,1,1,2,0,0
"11/28","@BAL
      L",18,37,48.6,222,6,13.7,1,0,3,25,79.4,10,0,0,17,40,2.4,0,2,16,81,44,37,2,10,4,0,0,0,0,6,0,4,1,2,"50.0",46,1,1,"100.0",1,15,"15.0",0,15,1,-3,"-3.0",0,0,6,261,43.5,14,2,10,4,13,30.8,0,1,0,5,45,262,40,2.4,0,222,6,13.7,1,15,-3,45,2,0,0,4,2
"11/21","DET
      W",15,29,51.7,165,5.7,11.7,1,2,1,11,53.2,8,0,0,36,184,5.1,1,10,10,50,35,15,0,0,2,0,0,0,0,4,0,1,0,1,"0.0",0,1,2,"50.0",1,26,"26.0",0,26,3,12,"4.0",0,12,5,189,37.8,22,10,8,5,13,38.5,0,0,0,10,82,349,184,5.1,1,165,5.7,11.7,1,26,12,82,0,2,0,2,0
"11/14","@NE
      L",19,33,57.6,118,3.6,8.1,1,1,5,36,67,12,0,0,20,99,4.9,0,4,45,63,48,15,2,15,0,0,0,0,0,1,0,1,0,0,"-",0,1,1,"100.0",8,161,"20.1",0,28,0,0,"-",0,0,4,189,47.3,17,4,12,1,11,9.1,2,4,50,6,42,217,99,4.9,0,118,3.6,8.1,1,161,0,42,-1,1,0,0,0
"11/7","@CIN
      W",14,21,66.7,208,9.9,15.6,2,0,2,10,132.6,7,0,0,23,153,6.7,2,6,16,64,46,18,5,25,2,1,1,1,0,10,0,11,2,3,"66.7",28,5,5,"100.0",1,11,"11.0",0,11,2,4,"2.0",0,5,3,118,39.3,14,6,7,3,9,33.3,0,0,0,10,84,361,153,6.7,2,208,9.9,15.6,2,11,4,84,3,0,1,2,0
"10/31","PIT
      L",20,31,64.5,210,6.8,11.3,0,0,4,15,86.1,10,0,0,23,96,4.2,1,7,15,72,46,26,2,11,0,0,1,0,0,5,0,4,1,1,"100.0",30,1,1,"100.0",1,10,"10.0",0,10,2,1,"0.5",0,1,4,197,49.3,19,7,10,3,10,30,0,2,0,5,30,306,96,4.2,1,210,6.8,11.3,0,10,1,30,-1,0,0,0,1
