"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/23","@KC
      L",27,37,73,313,8.5,12.2,4,0,2,16,136,14,0,0,24,109,4.5,1,9,42,71,48,23,2,8,0,0,1,0,0,0,0,4,0,0,"-",0,4,4,"100.0",1,22,"22.0",0,22,0,0,"-",0,0,4,175,"43.8",23,9,14,6,14,42.9,4,4,100,3,15,422,109,4.5,1,313,8.5,12.2,4,22,0,15,0,0,0,0,0
"1/15","NE
      W",21,25,84,308,12.3,14.7,5,0,0,0,157.6,13,0,0,29,174,6,2,14,17,59,41,18,3,16,2,0,0,0,0,4,0,5,0,0,"-",0,5,7,"71.4",4,35,"8.8",0,15,2,54,"27.0",0,52,0,0,"-",29,14,13,6,7,85.7,0,0,0,3,47,482,174,6,2,308,12.3,14.7,5,35,54,47,2,0,0,2,0
"1/9","NYJ
      W",25,46,54.3,254,5.5,10.2,2,0,0,0,84.9,15,0,0,33,170,5.2,1,7,10,39,29,10,9,82,0,0,1,0,0,3,0,9,2,2,"100.0",41,3,3,"100.0",0,0,"-",0,0,5,28,"5.6",0,17,7,237,"33.9",25,7,15,8,18,44.4,0,1,0,4,40,424,170,5.2,1,254,5.5,10.2,2,0,28,40,0,0,0,0,0
"1/2","ATL
      W",11,26,42.3,118,4.5,10.9,0,3,1,2,17,8,0,0,44,233,5.3,4,19,15,54,36,18,5,28,0,0,1,1,0,3,0,3,0,0,"-",0,3,3,"100.0",3,74,"24.7",0,26,2,9,"4.5",0,19,0,0,"-",28,19,8,7,12,58.3,1,1,100,7,47,351,233,5.3,4,118,4.5,10.9,0,74,9,47,-2,3,1,0,0
"12/26","@NE
      W",30,47,63.8,314,6.7,10.5,3,0,0,0,104.4,20,0,0,28,114,4.1,1,8,21,47,34,13,1,6,2,0,0,0,0,5,0,9,2,2,"100.0",34,3,3,"100.0",2,49,"24.5",0,31,3,34,"11.3",0,15,0,0,"-",28,8,20,6,12,50,3,4,75,5,45,428,114,4.1,1,314,6.7,10.5,3,49,34,45,2,0,0,2,0
"12/19","CAR
      W",19,34,55.9,193,5.7,11.1,3,1,4,17,91.5,12,0,0,27,119,4.4,1,6,14,64,45,19,4,32,1,0,1,0,0,9,0,7,1,1,"100.0",26,4,4,"100.0",3,49,"16.3",0,28,2,31,"15.5",0,17,5,188,"37.6",21,6,12,6,14,42.9,1,1,100,8,67,312,119,4.4,1,193,5.7,11.1,3,49,31,67,0,1,0,1,0
"12/12","@TB
      L",36,54,66.7,293,5.4,8.6,2,1,3,15,86,16,0,0,19,173,9.1,1,10,33,69,48,21,2,12,0,0,0,0,0,4,0,9,2,2,"100.0",25,3,3,"100.0",1,29,"29.0",0,29,2,9,"4.5",0,5,6,286,"47.7",27,10,16,2,13,15.4,2,3,66.7,7,65,466,173,9.1,1,293,5.4,8.6,2,29,9,65,-1,1,0,0,0
"12/6","NE
      L",15,30,50,131,4.4,9.7,1,0,2,14,75,9,0,0,25,99,4,0,5,14,59,41,18,0,0,0,0,0,1,0,1,0,4,1,2,"50.0",35,1,1,"100.0",1,27,"27.0",0,27,1,8,"8.0",0,8,5,233,"46.6",16,5,9,4,13,30.8,0,1,0,3,20,230,99,4,0,131,4.4,9.7,1,27,8,20,0,0,1,0,1
"11/25","@NO
      W",23,28,82.1,248,8.9,11.3,4,2,2,12,115.2,11,0,0,32,113,3.5,0,9,6,57,33,24,2,17,1,0,0,0,0,3,0,7,1,1,"100.0",34,4,4,"100.0",0,0,"-",0,0,5,49,"9.8",0,18,3,127,"42.3",21,9,11,8,13,61.5,1,1,100,4,35,361,113,3.5,0,248,8.9,11.3,4,0,49,35,-1,2,0,1,0
"11/21","IND
      L",24,40,60,220,5.5,9.5,2,3,1,8,61.2,13,0,0,13,91,7,0,5,41,81,45,36,0,0,0,0,0,0,0,2,0,1,0,2,"0.0",0,1,1,"100.0",7,138,"19.7",0,27,0,0,"-",0,0,1,55,"55.0",19,5,13,5,10,50,0,0,0,7,56,311,91,7,0,220,5.5,9.5,2,138,0,56,-4,3,0,0,1
