"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/22","CIN
      L",15,24,62.5,213,8.9,14.7,1,3,1,7,66.7,9,0,0,27,140,5.2,1,7,19,72,48,24,9,68,1,0,0,0,0,4,0,4,1,1,"100.0",34,1,1,100,1,26,"26.0",0,26,3,5,"1.7",0,5,4,166,41.5,16,7,9,1,8,12.5,0,1,0,2,15,353,140,5.2,1,213,8.9,14.7,1,26,5,15,-2,3,0,1,0
"1/9","@HOU
      W",23,32,71.9,281,8.8,12.5,4,0,1,6,138.9,16,0,0,32,124,3.9,0,6,25,53,36,17,2,12,0,0,0,0,0,1,0,4,0,1,"0.0",0,4,4,100,3,58,"19.3",0,25,4,23,"5.8",0,10,4,197,49.3,23,6,16,8,13,61.5,0,0,0,5,42,405,124,3.9,0,281,8.8,12.5,4,58,23,42,0,0,0,0,0
"1/2","MIA
      W",13,18,72.2,110,6.1,9.2,2,0,1,10,127.1,7,0,0,40,198,4.9,2,7,3,49,34,15,4,23,1,0,1,1,0,7,0,10,2,2,"100.0",44,4,4,100,1,24,"24.0",0,24,3,28,"9.3",0,11,4,177,44.3,17,7,7,7,15,46.7,1,1,100,6,70,308,198,4.9,2,110,6.1,9.2,2,24,28,70,2,0,1,1,0
"12/23","SF
      W",22,30,73.3,188,6.3,9.5,1,0,4,21,103.3,11,0,0,24,90,3.8,1,4,17,61,36,25,2,16,2,0,2,0,0,4,0,8,2,2,"100.0",44,2,2,100,2,57,"28.5",0,37,0,0,"-",0,0,5,230,46,16,4,11,9,16,56.3,0,0,0,6,57,278,90,3.8,1,188,6.3,9.5,1,57,0,57,2,0,0,2,0
"12/19","@PIT
      L",23,32,71.9,117,3.7,6.7,0,1,4,36,68.9,8,0,0,42,201,4.8,1,14,19,46,31,15,3,15,0,0,0,0,0,2,0,7,2,2,"100.0",32,1,1,100,2,40,"20.0",0,21,2,48,"24.0",0,55,3,143,47.7,22,14,8,8,18,44.4,1,2,50,7,68,318,201,4.8,1,117,3.7,6.7,0,40,48,68,-4,1,0,0,3
"12/12","JAX
      W",20,31,64.5,161,5.2,9.6,0,0,4,30,81.5,10,0,0,34,102,3,2,8,0,48,28,20,3,37,4,0,0,0,0,9,0,8,2,3,"66.7",44,2,2,100,1,25,"25.0",0,25,3,13,"4.3",0,10,5,192,38.4,22,8,10,6,15,40,0,0,0,2,15,263,102,3,2,161,5.2,9.6,0,25,13,15,4,0,0,4,0
"11/28","@NE
      L",11,21,52.4,85,4,8.5,1,1,2,8,60.2,6,0,0,39,270,6.9,1,11,36,63,39,24,2,21,0,0,0,0,0,3,0,1,0,1,"0.0",0,1,2,50,4,88,"22.0",0,30,0,0,"-",0,0,2,95,47.5,18,11,6,5,11,45.5,1,3,33.3,5,50,355,270,6.9,1,85,4,8.5,1,88,0,50,-4,1,0,0,3
"11/21","HOU
      L",35,52,67.3,317,6.1,9.2,1,4,2,6,58.4,19,0,0,25,103,4.1,0,7,22,72,42,30,0,0,0,0,0,0,0,4,0,1,0,0,"-",0,1,2,50,5,88,"17.6",0,26,4,20,"5.0",0,16,2,80,40,26,7,19,6,15,40,2,4,50,5,52,420,103,4.1,0,317,6.1,9.2,1,88,20,52,-5,4,0,0,1
"11/14","NO
      W",19,27,70.4,198,7.3,11.2,1,0,2,15,105.9,10,0,0,29,66,2.3,1,4,21,56,34,22,4,22,0,0,1,1,0,7,0,11,3,3,"100.0",36,2,2,100,3,54,"18.0",0,27,1,9,"9.0",0,9,5,205,41,17,4,10,3,12,25,0,0,0,8,49,264,66,2.3,1,198,7.3,11.2,1,54,9,49,1,0,1,0,0
"11/7","@LAR
      W",19,27,70.4,125,4.6,7.5,1,1,3,18,79.7,9,0,0,26,69,2.7,2,4,16,71,42,29,5,41,2,1,0,0,0,7,0,4,0,0,"-",0,4,4,100,2,50,"25.0",0,25,1,11,"11.0",0,11,5,217,43.4,16,4,9,4,12,33.3,2,2,100,4,19,194,69,2.7,2,125,4.6,7.5,1,50,11,19,1,1,0,2,0
