"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"2/13","LAR
      L",23,34,67.6,226,6.6,11.7,2,0,7,43,111,10,0,0,20,79,4,0,5,23,61,42,19,2,13,2,0,0,0,0,4,0,8,2,2,100,38,2,2,"100.0",0,0,"-",0,0,2,28,"14.0",0,20,6,260,"43.3",15,5,10,3,14,21.4,1,3,33.3,4,31,305,79,4,0,226,6.6,11.7,2,0,28,31,2,0,0,2,0
"1/30","@KC
      W",23,38,60.5,243,6.4,10.9,2,1,1,7,86.5,12,0,0,27,116,4.3,0,8,24,69,38,31,4,39,2,0,1,0,0,5,0,13,4,4,100,52,1,1,"100.0",1,26,"26.0",0,26,2,22,"11.0",0,11,3,121,"40.3",21,8,12,8,14,57.1,0,0,0,4,30,359,116,4.3,0,243,6.4,10.9,2,26,22,30,1,1,0,2,0
"1/22","@TEN
      W",28,37,75.7,280,7.6,12.4,0,1,9,68,93.1,13,0,0,18,65,3.6,1,4,16,51,39,12,1,7,3,0,0,0,0,5,0,13,4,4,100,54,1,1,"100.0",3,82,"27.3",0,32,0,0,"-",0,0,5,203,"40.6",17,4,13,7,15,46.7,0,0,0,6,46,345,65,3.6,1,280,7.6,12.4,0,82,0,46,2,1,0,3,0
"1/15","LV
      W",24,34,70.6,225,6.6,10.2,2,0,2,19,110.4,14,0,0,25,83,3.3,0,4,19,60,38,22,3,28,1,0,1,1,0,9,0,14,4,4,100,43,2,2,"100.0",5,103,"20.6",0,27,2,26,"13.0",0,14,2,90,"45.0",18,4,14,5,12,41.7,1,1,100,7,56,308,83,3.3,0,225,6.6,10.2,2,103,26,56,2,0,1,1,0
"1/9","@CLE
      L",15,29,51.7,103,3.6,9.1,1,0,4,33,76.2,4,0,0,18,79,4.4,0,6,21,77,48,29,1,5,1,0,2,1,1,3,0,4,1,1,100,36,1,1,"100.0",2,58,"29.0",0,29,1,11,"11.0",0,11,7,311,"44.4",11,6,4,5,14,35.7,1,1,100,4,32,182,79,4.4,0,103,3.6,9.1,1,58,11,32,2,0,1,1,0
"1/2","KC
      W",30,40,75,415,10.4,14.9,4,0,4,31,144.4,12,0,0,19,60,3.2,0,5,31,56,35,21,0,0,0,0,0,0,0,5,0,10,2,2,100,46,4,4,"100.0",0,0,"-",0,0,1,3,"3.0",0,3,3,118,"39.3",23,5,12,4,10,40,1,1,100,5,62,475,60,3.2,0,415,10.4,14.9,4,0,3,62,0,0,0,0,0
"12/26","BAL
      W",37,46,80.4,498,10.8,14.2,4,0,3,27,143.2,26,0,0,21,77,3.7,1,4,21,54,33,21,1,9,1,0,1,0,0,4,0,11,2,3,66.7,36,5,5,"100.0",3,45,"15.0",0,25,2,16,"8.0",0,10,0,0,"-",33,4,26,5,10,50,2,2,100,5,45,575,77,3.7,1,498,10.8,14.2,4,45,16,45,1,0,0,1,0
"12/19","@DEN
      W",15,22,68.2,136,6.2,10.5,1,0,3,21,103.8,5,0,0,26,113,4.3,0,5,10,67,42,25,3,27,0,0,1,1,0,3,0,9,3,3,100,58,0,0,"-",1,23,"23.0",0,23,3,22,"7.3",0,12,7,368,"52.6",12,5,5,4,13,30.8,0,0,0,6,38,249,113,4.3,0,136,6.2,10.5,1,23,22,38,1,0,1,0,0
"12/12","SF
      L",25,34,73.5,311,9.1,13.9,2,0,5,37,125.6,16,0,0,26,86,3.3,0,4,26,65,44,21,5,41,0,0,1,0,0,7,0,11,3,4,75,41,2,2,"100.0",3,40,"13.3",0,18,5,21,"4.2",0,12,4,173,"43.3",22,4,16,4,13,30.8,1,1,100,2,19,397,86,3.3,0,311,9.1,13.9,2,40,21,19,-2,0,0,0,2
"12/5","LAC
      L",24,40,60,260,6.5,12.5,1,2,6,40,70.8,14,0,0,25,96,3.8,2,6,41,69,31,38,4,33,1,0,2,2,0,4,0,4,1,1,100,48,1,2,"50.0",3,52,"17.3",0,25,1,5,"5.0",0,5,4,180,"45.0",21,6,14,6,12,50,0,1,0,7,63,356,96,3.8,2,260,6.5,12.5,1,52,5,63,-1,2,2,1,2
"11/28","PIT
      W",20,25,80,172,6.9,9.5,1,1,2,18,95,11,0,0,38,198,5.2,3,13,10,51,37,14,3,13,2,1,1,1,0,5,0,11,2,2,100,51,5,5,"100.0",1,12,"12.0",0,12,2,17,"8.5",0,17,3,139,"46.3",25,13,11,5,11,45.5,1,1,100,3,18,370,198,5.2,3,172,6.9,9.5,1,12,17,18,2,1,1,2,0
"11/21","@LV
      W",20,29,69,129,4.4,7.4,1,0,3,19,92.3,10,0,0,38,159,4.2,2,10,13,45,32,13,2,9,1,0,2,1,0,1,0,14,4,4,100,54,2,3,"66.7",2,57,"28.5",0,32,2,10,"5.0",0,10,2,105,"52.5",23,10,10,8,16,50,0,0,0,1,5,288,159,4.2,2,129,4.4,7.4,1,57,10,5,1,0,1,1,1
"11/7","CLE
      L",29,42,69,263,6.3,9.9,0,2,5,25,68.4,15,0,0,23,85,3.7,2,6,41,42,27,15,2,10,0,0,1,0,0,1,0,4,1,1,100,27,1,1,"100.0",4,74,"18.5",0,22,2,22,"11.0",0,14,3,122,"40.7",25,6,15,3,11,27.3,0,2,0,4,31,348,85,3.7,2,263,6.3,9.9,0,74,22,31,-3,2,0,0,1
"10/31","@NYJ
      L",22,35,62.9,277,7.9,13.9,3,1,3,28,107.4,13,0,0,16,41,2.6,1,3,34,77,56,21,2,8,2,0,1,1,0,5,0,7,1,1,100,21,4,4,"100.0",1,18,"18.0",0,18,0,0,"-",0,0,4,185,"46.3",18,3,13,4,10,40,0,1,0,5,51,318,41,2.6,1,277,7.9,13.9,3,18,0,51,2,1,1,2,0
"10/24","@BAL
      W",23,38,60.5,409,10.8,18.1,3,1,1,7,113.5,15,0,0,24,111,4.6,2,3,17,60,40,20,5,18,0,0,1,0,0,5,0,11,2,2,100,52,5,5,"100.0",0,0,"-",0,0,3,20,"6.7",0,13,4,216,"54.0",19,3,15,4,13,30.8,1,2,50,1,5,520,111,4.6,2,409,10.8,18.1,3,0,20,5,-1,1,0,0,0
"10/17","@DET
      W",20,30,66.7,256,8.5,13.9,4,1,2,22,121.9,10,0,0,36,142,3.9,0,8,11,54,43,11,1,10,1,0,0,0,0,5,0,10,2,2,100,40,4,4,"100.0",1,2,"2.0",0,2,3,26,"8.7",0,15,3,163,"54.3",20,8,10,8,15,53.3,2,2,100,4,31,398,142,3.9,0,256,8.5,13.9,4,2,26,31,0,1,0,1,0
"10/10","GB
      L",26,38,68.4,264,6.9,10.8,2,2,3,17,85.5,12,0,0,24,103,4.3,1,6,25,62,39,23,2,11,1,0,0,0,0,3,0,2,0,2,0,0,2,2,"100.0",4,120,"30.0",0,44,1,2,"2.0",0,2,5,194,"38.8",18,6,12,5,14,35.7,2,2,100,2,21,367,103,4.3,1,264,6.9,10.8,2,120,2,21,-1,2,0,1,0
"9/30","JAX
      W",25,32,78.1,342,10.7,13.9,2,0,1,6,132.8,16,0,0,22,78,3.5,1,4,21,58,32,26,1,2,0,0,1,0,0,2,0,6,1,2,50,35,3,3,"100.0",2,43,"21.5",0,24,2,9,"4.5",0,10,3,142,"47.3",21,4,16,5,9,55.6,0,0,0,6,38,420,78,3.5,1,342,10.7,13.9,2,43,9,38,0,0,0,0,0
"9/26","@PIT
      W",14,18,77.8,172,9.6,12.3,3,1,0,0,122.9,7,0,0,24,96,4,0,4,10,78,45,33,4,21,2,0,1,0,0,4,0,6,1,1,100,43,3,3,"100.0",2,53,"26.5",0,30,2,9,"4.5",0,16,5,241,"48.2",12,4,7,3,9,33.3,0,0,0,10,89,268,96,4,0,172,9.6,12.3,3,53,9,89,1,1,0,2,0
"9/19","@CHI
      L",19,30,63.3,179,6,10.9,2,3,5,28,66.3,10,0,0,20,69,3.5,0,2,20,60,35,25,3,33,1,0,1,0,0,4,0,5,1,1,100,53,2,2,"100.0",3,54,"18.0",0,27,1,15,"15.0",0,15,2,75,"37.5",14,2,10,6,13,46.2,0,1,0,4,57,248,69,3.5,0,179,6,10.9,2,54,15,57,-3,3,0,1,1
"9/12","MIN
      W",20,27,74.1,217,8,13.1,2,0,5,44,128.8,12,0,0,36,149,4.1,1,7,24,71,46,25,3,26,0,0,1,1,0,2,0,9,2,2,100,53,3,3,"100.0",1,11,"11.0",0,11,5,53,"10.6",0,15,7,332,"47.4",20,7,12,3,14,21.4,2,3,66.7,3,15,366,149,4.1,1,217,8,13.1,2,11,53,15,1,0,1,0,0
"8/29","MIA
      L",23,37,62.2,293,7.9,12.7,2,0,0,0,104.9,14,0,0,29,120,4.1,1,6,29,50,39,11,3,24,1,0,0,0,0,5,0,8,2,2,100,57,2,2,"100.0",1,23,"23.0",0,23,1,-1,"-1.0",0,0,3,150,"50.0",22,6,14,8,15,53.3,1,2,50,11,83,413,120,4.1,1,293,7.9,12.7,2,23,-1,83,1,0,0,1,0
