"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/9","WAS
      L",15,31,48.4,83,2.7,6.9,1,2,3,20,40.1,4,0,0,25,94,3.8,0,4,22,67,36,31,3,21,0,0,0,0,0,3,0,1,0,0,"-",0,1,1,"100.0",4,94,"23.5",0,27,1,16,"16.0",0,16,6,306,51,10,4,4,6,17,35.3,2,4,50,3,21,177,94,3.8,0,83,2.7,6.9,1,94,16,21,-3,2,0,0,1
"1/2","@CHI
      L",4,11,36.4,-6,-0.5,6,0,2,4,30,5.3,2,0,0,40,161,4,0,9,29,63,35,28,2,11,2,0,0,0,0,7,0,3,1,1,"100.0",38,0,0,"-",3,53,"17.7",0,26,2,17,"8.5",0,17,4,156,39,13,9,2,1,11,9.1,0,1,0,3,26,155,161,4,0,-6,-0.5,6,0,53,17,26,-2,2,0,2,2
"12/26","@PHI
      L",23,44,52.3,108,2.5,5.1,1,2,2,10,46.8,8,0,0,27,84,3.1,0,4,34,54,38,16,1,5,0,0,2,0,0,6,0,4,1,1,"100.0",54,1,1,"100.0",2,38,"19.0",0,21,2,16,"8.0",0,13,8,294,36.8,15,4,8,8,20,40,1,2,50,6,40,192,84,3.1,0,108,2.5,5.1,1,38,16,40,-2,2,0,0,0
"12/19","DAL
      L",19,36,52.8,178,4.9,9.5,0,3,1,3,32.3,10,0,0,24,124,5.2,0,3,21,79,49,30,3,14,0,0,2,1,0,4,0,6,2,2,"100.0",42,0,0,"-",1,15,"15.0",0,15,0,0,"-",0,0,2,101,50.5,15,3,10,6,14,42.9,1,3,33.3,6,34,302,124,5.2,0,178,4.9,9.5,0,15,0,34,-3,3,1,0,1
"12/12","@LAC
      L",17,37,45.9,181,4.9,11.2,2,1,2,10,68.6,8,0,0,26,135,5.2,1,10,37,75,45,30,2,4,0,0,0,0,0,1,0,1,0,0,"-",0,1,1,"100.0",2,34,"17.0",0,17,1,0,"0.0",0,0,5,228,45.6,20,10,8,7,14,50,0,2,0,3,20,316,135,5.2,1,181,4.9,11.2,2,34,0,20,-2,1,0,0,1
"12/5","@MIA
      L",23,44,52.3,159,3.6,8.1,0,1,3,28,53.9,10,0,0,17,91,5.4,0,6,20,69,43,26,2,15,0,0,0,0,0,2,0,9,3,4,"75.0",51,0,0,"-",0,0,"-",0,0,3,22,"7.3",0,15,6,248,41.3,16,6,10,6,16,37.5,1,1,100,3,23,250,91,5.4,0,159,3.6,8.1,0,0,22,23,-1,1,0,0,0
"11/28","PHI
      W",19,30,63.3,194,6.5,10.6,1,0,1,8,94,12,0,0,27,70,2.6,0,4,7,63,35,28,1,5,3,0,1,1,0,10,0,7,2,3,"66.7",39,1,1,"100.0",1,22,"22.0",0,22,1,9,"9.0",0,9,5,196,39.2,17,4,12,3,12,25,1,1,100,2,15,264,70,2.6,0,194,6.5,10.6,1,22,9,15,4,0,1,3,0
"11/22","@TB
      L",23,39,59,149,3.8,7.3,1,2,2,18,56.3,8,0,0,13,66,5.1,0,4,30,70,47,23,1,10,1,0,0,0,0,5,0,4,1,1,"100.0",37,1,1,"100.0",0,0,"-",0,0,0,0,"-",0,0,4,193,48.3,15,4,8,1,9,11.1,1,3,33.3,4,30,215,66,5.1,0,149,3.8,7.3,1,0,0,30,-2,2,0,1,1
"11/7","LV
      W",15,20,75,98,4.9,7.3,1,0,3,12,104.2,6,0,0,31,149,4.8,0,8,16,71,38,33,1,10,2,1,2,1,0,8,0,11,3,3,"100.0",38,2,2,"100.0",3,45,"15.0",0,18,2,26,"13.0",0,14,3,146,48.7,16,8,6,6,12,50,0,0,0,4,35,247,149,4.8,0,98,4.9,7.3,1,45,26,35,2,0,1,2,1
"11/1","@KC
      L",23,33,69.7,228,6.9,10.5,2,1,3,13,98.2,10,0,0,20,72,3.6,0,3,20,75,42,33,2,14,1,0,2,1,0,4,0,5,1,1,"100.0",23,2,2,"100.0",3,53,"17.7",0,22,2,0,"0.0",0,0,5,215,43,18,3,10,4,12,33.3,1,2,50,10,88,300,72,3.6,0,228,6.9,10.5,2,53,0,88,1,1,1,1,0
