"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/15","@CIN
      L",17,29,58.6,209,7.2,13.3,2,1,2,17,92,11,0,0,35,155,4.4,0,10,24,55,34,21,4,26,0,0,2,1,0,2,0,5,1,1,100,22,2,2,"100.0",3,65,"21.7",0,29,2,26,"13.0",0,16,3,142,47.3,23,10,11,3,11,27.3,2,3,66.7,4,36,364,155,4.4,0,209,7.2,13.3,2,65,26,36,-1,1,1,0,1
"1/8","@CIN
      L",19,44,43.2,276,6.3,15.1,0,2,4,10,46.2,12,0,0,27,110,4.1,1,7,27,61,44,17,2,13,0,0,1,1,0,5,0,10,3,3,100,51,1,1,"100.0",2,51,"25.5",0,30,1,8,"8.0",0,8,3,137,45.7,20,7,12,6,16,37.5,0,2,0,5,22,386,110,4.1,1,276,6.3,15.1,0,51,8,22,-3,2,1,0,2
"1/1","PIT
      L",14,21,66.7,120,5.7,9.3,1,1,1,10,79.5,8,0,0,28,120,4.3,0,6,16,76,45,31,2,15,0,0,0,0,0,8,0,7,2,2,100,51,1,1,"100.0",2,83,"41.5",0,56,1,2,"2.0",0,2,4,179,44.8,15,6,8,5,12,41.7,0,0,0,4,30,240,120,4.3,0,120,5.7,9.3,1,83,2,30,-1,1,0,0,0
"12/24","ATL
      W",9,17,52.9,115,6.8,12.8,1,0,0,0,94,5,0,0,34,184,5.4,0,10,9,78,40,38,2,6,0,0,1,1,0,4,0,9,3,4,75,27,0,0,"-",3,65,"21.7",0,24,2,14,"7.0",0,9,3,115,38.3,15,10,5,4,12,33.3,0,0,0,1,6,299,184,5.4,0,115,6.8,12.8,1,65,14,6,1,0,1,0,0
"12/17","@CLE
      L",17,30,56.7,126,4.2,8.1,0,1,3,12,54.6,6,0,0,28,198,7.1,0,10,13,67,43,24,3,21,0,0,0,0,0,2,0,3,1,3,33.3,53,0,0,"-",2,41,"20.5",0,21,1,7,"7.0",0,7,1,41,41,17,10,6,5,12,41.7,0,3,0,3,25,324,198,7.1,0,126,4.2,8.1,0,41,7,25,-2,1,0,0,1
"12/11","@PIT
      W",11,17,64.7,94,5.5,9.5,0,0,2,10,81.5,5,0,0,42,215,5.1,1,12,14,51,38,13,2,12,3,0,0,0,0,6,0,10,3,3,100,42,1,1,"100.0",3,58,"19.3",0,22,1,9,"9.0",0,9,3,124,41.3,18,12,5,4,13,30.8,1,2,50,5,46,309,215,5.1,1,94,5.5,9.5,0,58,9,46,3,0,0,3,0
"12/4","DEN
      W",30,37,81.1,182,4.9,6.6,0,2,4,16,66.4,8,0,0,28,103,3.7,1,9,9,62,41,21,2,5,0,0,0,0,0,1,0,4,1,1,100,26,1,1,"100.0",3,62,"20.7",0,23,1,3,"3.0",0,3,6,303,50.5,20,9,8,3,13,23.1,3,3,100,3,15,285,103,3.7,1,182,4.9,6.6,0,62,3,15,-2,2,0,0,0
"11/27","@JAX
      L",16,32,50,253,7.9,15.9,1,0,1,1,87.2,10,0,0,35,162,4.6,1,13,28,61,40,21,4,27,0,0,2,1,0,1,0,13,4,5,80,55,1,1,"100.0",3,35,"11.7",0,15,0,0,"-",0,0,1,53,53,24,13,10,8,14,57.1,0,1,0,3,20,415,162,4.6,1,253,7.9,15.9,1,35,0,20,-1,0,1,0,2
"11/20","CAR
      W",24,33,72.7,193,5.8,8.7,0,1,3,16,76.5,9,0,0,30,115,3.8,1,10,3,53,38,15,4,27,2,0,1,1,0,4,0,7,2,2,100,37,1,1,"100.0",0,0,"-",0,0,2,5,"2.5",0,5,7,251,35.9,19,10,9,6,15,40,0,0,0,10,93,308,115,3.8,1,193,5.8,8.7,0,0,5,93,2,1,1,2,0
"11/7","@NO
      W",12,22,54.5,131,6,11.1,1,0,3,2,87.9,7,0,0,40,188,4.7,2,14,13,44,32,12,4,28,1,0,0,0,0,6,0,9,2,2,100,41,3,3,"100.0",1,9,"9.0",0,9,0,0,"-",0,0,4,193,48.3,23,14,7,9,15,60,0,0,0,5,31,319,188,4.7,2,131,6,11.1,1,9,0,31,1,0,0,1,0
"10/27","@TB
      W",27,38,71.1,222,5.8,8.8,2,0,3,16,104.9,15,0,0,33,231,7,1,11,22,50,36,14,3,20,0,0,0,1,0,7,0,9,2,3,66.7,30,3,3,"100.0",3,72,"24.0",0,33,3,27,"9.0",0,13,4,210,52.5,27,11,15,6,13,46.2,0,1,0,7,101,453,231,7,1,222,5.8,8.8,2,72,27,101,1,0,1,0,0
"10/23","CLE
      W",9,16,56.3,94,5.9,13.3,0,0,3,26,80.2,5,0,0,44,160,3.6,2,11,20,63,40,23,5,35,0,0,3,2,0,1,0,11,3,3,100,55,2,2,"100.0",0,0,"-",0,0,1,46,"46.0",0,46,3,181,60.3,17,11,5,7,15,46.7,2,2,100,3,53,254,160,3.6,2,94,5.9,13.3,0,0,46,53,1,0,2,0,1
"10/16","@NYG
      L",17,32,53.1,195,6.1,12.4,1,1,2,15,71.1,13,0,0,24,211,8.8,1,10,24,60,43,17,4,18,0,0,1,1,0,2,0,8,2,3,66.7,34,2,2,"100.0",0,0,"-",0,0,1,12,"12.0",0,12,2,95,47.5,23,10,13,4,10,40,0,0,0,10,74,406,211,8.8,1,195,6.1,12.4,1,0,12,74,-1,1,1,0,1
"10/9","CIN
      W",19,32,59.4,170,5.3,9.2,1,1,1,4,71.6,7,0,0,28,155,5.5,0,13,17,56,39,17,3,27,1,0,0,0,0,5,0,13,4,4,100,58,1,1,"100.0",1,15,"15.0",0,15,1,4,"4.0",0,4,2,79,39.5,22,13,7,5,11,45.5,0,1,0,6,48,325,155,5.5,0,170,5.3,9.2,1,15,4,48,0,1,0,1,0
"10/2","BUF
      L",20,29,69,134,4.6,7.2,1,2,2,10,63,7,0,0,33,162,4.9,1,13,23,47,31,16,1,12,1,0,1,1,0,8,0,8,2,2,100,51,2,2,"100.0",2,40,"20.0",0,28,0,0,"-",0,0,3,152,50.7,22,13,7,6,13,46.2,1,2,50,9,70,296,162,4.9,1,134,4.6,7.2,1,40,0,70,0,2,1,1,0
"9/25","@NE
      W",18,29,62.1,206,7.1,12.1,4,1,4,12,110.3,11,0,0,26,188,7.2,1,8,26,60,45,15,3,19,3,0,2,1,0,6,0,7,1,1,100,56,4,5,"80.0",1,25,"25.0",0,25,2,55,"27.5",0,43,3,133,44.3,19,8,11,5,11,45.5,0,0,0,2,10,394,188,7.2,1,206,7.1,12.1,4,25,55,10,2,1,1,3,1
"9/18","MIA
      L",21,29,72.4,318,11,15.1,3,0,0,0,142.6,13,0,0,25,155,6.2,1,6,42,60,39,21,1,8,2,0,0,0,0,7,0,8,1,1,100,51,5,5,"100.0",1,103,"103.0",1,103,1,5,"5.0",0,5,2,81,40.5,23,6,13,3,10,30,1,3,33.3,1,5,473,155,6.2,1,318,11,15.1,3,103,5,5,2,0,0,2,0
"9/11","@NYJ
      W",17,30,56.7,211,7,12.5,3,1,2,2,98.3,8,0,0,21,63,3,0,4,9,71,50,21,3,12,1,0,2,1,0,4,0,6,1,1,100,24,3,3,"100.0",0,0,"-",0,0,2,17,"8.5",0,9,6,291,48.5,13,4,8,5,13,38.5,0,0,0,5,29,274,63,3,0,211,7,12.5,3,0,17,29,1,1,1,1,0
"8/27","WAS
      W",17,23,73.9,281,12.2,16.5,1,0,0,0,129.1,7,0,0,14,21,1.5,1,2,15,78,42,36,5,26,0,0,0,0,0,2,0,5,1,1,100,38,2,2,"100.0",2,41,"20.5",0,22,2,0,"0.0",0,2,6,283,47.2,9,2,7,1,8,12.5,0,0,0,4,32,302,21,1.5,1,281,12.2,16.5,1,41,0,32,0,0,0,0,0
"8/21","@ARI
      W",23,27,85.2,217,8,9.6,3,1,1,3,122.2,11,0,0,26,75,2.9,0,5,17,58,34,24,3,15,2,0,0,0,0,3,0,6,1,1,100,29,3,3,"100.0",0,0,"-",0,0,1,12,"12.0",0,12,3,154,51.3,17,5,11,3,8,37.5,0,0,0,12,116,292,75,2.9,0,217,8,9.6,3,0,12,116,1,1,0,2,0
"8/11","TEN
      W",28,35,80,259,7.4,9.6,1,0,3,9,108.1,12,0,0,31,130,4.2,1,7,10,45,35,10,2,13,2,0,0,1,0,4,0,11,3,3,100,47,2,2,"100.0",3,64,"21.3",0,24,1,27,"27.0",0,27,4,191,47.8,19,7,12,8,17,47.1,1,1,100,6,54,389,130,4.2,1,259,7.4,9.6,1,64,27,54,2,0,1,2,1
