"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","LAC
      W",13,24,54.2,266,11.1,21.8,3,1,2,17,118.6,8,0,0,36,205,5.7,1,12,28,56,40,16,1,5,0,0,2,2,0,1,0,7,1,1,"100.0",33,4,4,"100.0",0,0,"-",0,0,2,0,"0.0",0,0,5,238,47.6,22,12,8,5,12,41.7,1,1,100,3,36,471,205,5.7,1,266,11.1,21.8,3,0,0,36,0,1,2,0,1
"1/1","@KC
      L",26,38,68.4,190,5,8.5,1,1,4,32,81.3,12,0,0,24,117,4.9,2,6,27,47,32,15,0,0,1,0,1,1,0,5,0,6,1,1,"100.0",49,3,3,"100.0",1,20,"20.0",0,20,3,37,"12.3",0,17,5,257,51.4,21,6,12,3,12,25,1,2,50,3,23,307,117,4.9,2,190,5,8.5,1,20,37,23,0,1,1,1,1
"12/25","@LAR
      L",19,35,54.3,219,6.3,13.6,1,4,6,40,48.1,11,0,0,20,104,5.2,0,7,51,79,50,29,0,0,0,0,0,0,0,0,0,6,2,2,"100.0",54,0,0,"-",1,29,"29.0",0,29,0,0,"-",0,0,2,100,50,18,7,11,3,10,30,1,3,33.3,6,55,323,104,5.2,0,219,6.3,13.6,1,29,0,55,-4,4,0,0,0
"12/18","ARI
      W",21,26,80.8,156,6,9.4,1,1,7,41,95,10,0,0,34,168,4.9,2,12,15,62,31,31,3,6,3,0,0,0,0,6,0,6,1,2,"50.0",52,3,3,"100.0",1,19,"19.0",0,19,4,23,"5.8",0,8,5,224,44.8,23,12,10,4,11,36.4,0,0,0,4,31,324,168,4.9,2,156,6,9.4,1,19,23,31,1,1,0,3,1
"12/11","KC
      L",27,44,61.4,214,4.9,9.7,4,2,6,49,89.5,10,0,0,19,106,5.6,0,6,34,63,36,27,2,10,3,0,0,0,0,5,0,4,0,0,"-",0,4,4,"100.0",1,29,"29.0",0,29,1,21,"21.0",0,21,7,333,47.6,17,6,10,6,17,35.3,1,2,50,6,38,320,106,5.6,0,214,4.9,9.7,4,29,21,38,1,2,0,3,0
"12/4","@BAL
      L",17,22,77.3,184,8.4,11.1,0,0,2,5,102.3,7,0,0,28,88,3.1,0,4,10,81,48,33,4,16,2,0,1,0,0,3,0,9,3,4,"75.0",52,0,0,"-",3,32,"10.7",0,15,3,19,"6.3",0,14,7,288,41.1,12,4,7,2,12,16.7,0,0,0,4,48,272,88,3.1,0,184,8.4,11.1,0,32,19,48,2,0,0,2,0
"11/27","@CAR
      L",19,35,54.3,125,3.6,7.5,1,0,3,17,73.8,8,0,0,19,121,6.4,0,4,23,71,45,26,0,0,0,0,1,1,0,1,0,4,1,2,"50.0",27,1,1,"100.0",3,69,"23.0",0,25,1,0,"0.0",0,0,7,367,52.4,14,4,8,4,14,28.6,0,1,0,4,44,246,121,6.4,0,125,3.6,7.5,1,69,0,44,-1,0,1,0,2
"11/20","LV
      L",24,31,77.4,226,7.3,10.3,0,0,3,21,99.8,11,0,0,28,94,3.4,1,6,22,60,34,26,1,9,0,0,0,0,0,4,0,10,3,4,"75.0",52,1,1,"100.0",3,41,"13.7",0,17,2,27,"13.5",0,18,4,187,46.8,19,6,11,3,12,25,0,0,0,5,45,320,94,3.4,1,226,7.3,10.3,0,41,27,45,0,0,0,0,0
"11/13","@TEN
      L",21,42,50,248,5.9,13.6,1,1,6,38,70.1,10,0,0,25,65,2.6,0,5,17,55,31,24,1,11,0,0,2,1,0,8,0,4,1,1,"100.0",39,1,1,"100.0",2,18,"9.0",0,10,3,14,"4.7",0,8,9,411,45.7,18,5,10,4,17,23.5,2,3,66.7,8,50,313,65,2.6,0,248,5.9,13.6,1,18,14,50,0,1,1,0,0
"10/30","@JAX
      W",18,30,60,230,7.7,14,1,1,3,22,84.3,11,0,0,28,101,3.6,2,7,17,65,44,21,2,19,2,0,1,0,0,3,0,3,0,0,"-",0,3,3,"100.0",2,35,"17.5",0,20,4,22,"5.5",0,12,6,306,51,18,7,11,2,11,18.2,2,3,66.7,12,80,331,101,3.6,2,230,7.7,14,1,35,22,80,1,1,0,2,0
"10/23","NYJ
      L",24,46,52.2,219,4.8,9.4,0,1,1,6,56.9,10,0,0,28,105,3.8,1,7,16,55,31,24,3,16,0,0,0,0,0,1,0,3,1,2,"50.0",44,0,1,"0.0",0,0,"-",0,0,1,2,"2.0",0,2,6,240,40,21,7,10,5,16,31.3,1,3,33.3,4,34,324,105,3.8,1,219,4.8,9.4,0,0,2,34,-1,1,0,0,0
"10/17","@LAC
      L",15,28,53.6,160,5.7,12.5,1,0,4,28,86.6,8,0,0,23,98,4.3,0,3,19,78,56,22,2,14,1,0,0,0,0,9,0,10,3,3,"100.0",51,1,1,"100.0",1,26,"26.0",0,26,2,0,"0.0",0,0,7,323,46.1,13,3,8,4,14,28.6,0,0,0,10,151,258,98,4.3,0,160,5.7,12.5,1,26,0,151,0,0,0,1,1
"10/6","IND
      L",21,39,53.8,250,6.4,13,0,2,4,24,54.9,11,0,0,28,125,4.5,0,6,12,79,39,40,6,51,2,0,3,0,0,5,0,9,3,4,"75.0",45,0,0,"-",1,20,"20.0",0,20,2,6,"3.0",0,3,5,229,45.8,18,6,11,2,15,13.3,1,2,50,7,49,375,125,4.5,0,250,6.4,13,0,20,6,49,0,2,0,2,0
"10/2","@LV
      L",17,25,68,214,8.6,13.9,2,0,3,23,124.9,7,0,0,20,85,4.3,1,5,32,71,48,23,2,15,0,0,0,0,0,4,0,5,1,1,"100.0",28,2,3,"66.7",0,0,"-",0,0,3,66,"22.0",0,30,5,241,48.2,12,5,7,3,11,27.3,1,2,50,7,50,299,85,4.3,1,214,8.6,13.9,2,0,66,50,-1,0,0,0,1
"9/25","SF
      W",20,33,60.6,160,4.8,9.2,0,0,4,24,75.8,8,0,0,33,101,3.1,1,5,10,52,29,23,4,32,1,0,1,2,0,6,1,3,1,2,"50.0",55,0,0,"-",1,14,"14.0",0,14,1,9,"9.0",0,9,10,476,47.6,14,5,8,6,19,31.6,0,0,0,5,30,261,101,3.1,1,160,4.8,9.2,0,14,9,30,3,0,2,1,0
"9/18","HOU
      W",14,31,45.2,201,6.5,15.6,1,1,3,18,66.5,11,0,0,31,149,4.8,0,5,9,50,34,16,3,23,0,0,2,0,0,4,0,10,3,3,"100.0",50,1,1,"100.0",1,17,"17.0",0,17,4,59,"14.8",0,19,5,214,42.8,20,5,11,3,12,25,1,1,100,13,100,350,149,4.8,0,201,6.5,15.6,1,17,59,100,-1,1,0,0,0
