"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/16","DAL
      L",35,66,53,334,5.1,10,2,1,2,17,72.2,20,0,0,12,52,4.3,0,4,31,66,43,23,1,8,0,0,0,0,0,2,0,0,0,0,"-",0,0,0,"-",3,58,"19.3",0,24,3,34,"11.3",0,14,5,245,49,24,4,20,10,18,55.6,1,3,33.3,3,34,386,52,4.3,0,334,5.1,10,2,58,34,34,-1,1,0,0,0
"1/8","@ATL
      L",22,34,64.7,136,4,6.2,2,0,0,0,92.3,8,0,0,20,86,4.3,0,4,30,71,40,31,1,8,0,0,0,1,0,2,0,5,1,1,"100.0",41,2,2,"100.0",1,24,"24.0",0,24,1,12,"12.0",0,12,5,253,50.6,12,4,8,6,13,46.2,0,1,0,3,30,222,86,4.3,0,136,4,6.2,2,24,12,30,0,0,1,0,1
"1/1","CAR
      W",34,45,75.6,411,9.1,12.7,3,0,3,21,127.3,17,0,0,25,67,2.7,1,6,24,51,39,12,2,15,1,0,4,2,0,4,0,4,1,3,"33.3",22,1,2,"50.0",0,0,"-",0,0,0,0,"-",0,0,5,227,45.4,25,6,17,4,15,26.7,2,2,100,8,51,478,67,2.7,1,411,9.1,12.7,3,0,0,51,2,0,2,1,1
"12/25","@ARI
      W",32,48,66.7,281,5.9,8.8,1,2,0,0,71.6,15,0,0,30,115,3.8,0,5,16,66,46,20,1,17,1,0,1,2,0,5,0,13,4,4,"100.0",42,1,1,"100.0",3,68,"22.7",0,33,1,14,"14.0",0,14,5,244,48.8,21,5,15,6,17,35.3,1,2,50,5,30,396,115,3.8,0,281,5.9,8.8,1,68,14,30,1,2,2,1,0
"12/18","CIN
      L",30,44,68.2,304,6.9,10.4,3,2,1,8,92.2,18,0,0,25,92,3.7,0,6,34,62,31,31,2,16,1,0,1,0,0,9,0,5,1,2,"50.0",21,2,2,"100.0",3,48,"16.0",0,22,2,14,"7.0",0,9,1,51,51,25,6,18,4,12,33.3,2,3,66.7,7,58,396,92,3.7,0,304,6.9,10.4,3,48,14,58,-3,2,0,1,2
"12/11","@SF
      L",34,55,61.8,253,4.6,7.4,1,2,0,0,63.7,14,0,0,19,69,3.6,0,4,35,65,42,23,0,0,0,0,1,1,0,2,0,1,0,1,"0.0",0,1,1,"100.0",6,130,"21.7",0,54,2,21,"10.5",0,11,3,157,52.3,18,4,14,4,16,25,4,7,57.1,8,62,322,69,3.6,0,253,4.6,7.4,1,130,21,62,-2,2,1,0,1
"12/5","NO
      W",36,54,66.7,274,5.1,7.8,2,1,1,7,84,19,0,0,20,76,3.8,0,4,16,56,42,14,2,18,0,0,0,0,0,4,0,5,1,1,"100.0",21,2,2,"100.0",1,25,"25.0",0,25,2,20,"10.0",0,15,5,247,49.4,25,4,19,8,15,53.3,0,0,0,4,39,350,76,3.8,0,274,5.1,7.8,2,25,20,39,-2,1,0,0,1
"11/27","@CLE
      L",29,43,67.4,229,5.3,8.5,2,0,3,17,97.6,9,0,0,20,96,4.8,0,5,23,76,49,27,4,32,1,0,0,0,0,4,0,5,1,1,"100.0",42,2,2,"100.0",0,0,"-",0,0,2,24,"12.0",0,17,9,425,47.2,16,5,9,4,15,26.7,1,1,100,9,70,325,96,4.8,0,229,5.3,8.5,2,0,24,70,1,0,0,1,0
"11/13","SEA
      W",22,30,73.3,258,8.6,11.7,2,2,0,0,93.5,15,0,0,44,161,3.7,1,10,16,48,36,12,3,31,0,0,1,1,0,1,0,3,0,1,"0.0",0,3,3,"100.0",4,72,"18.0",0,24,0,0,"-",0,0,2,122,61,26,10,15,10,15,66.7,0,0,0,4,40,419,161,3.7,1,258,8.6,11.7,2,72,0,40,-1,2,1,0,0
"11/6","LAR
      W",36,58,62.1,272,4.7,7.8,1,0,1,8,79.7,15,0,0,20,51,2.5,0,1,13,49,31,18,4,27,0,0,0,0,0,2,0,10,3,4,"75.0",50,1,1,"100.0",1,25,"25.0",0,25,8,82,"10.3",0,17,6,357,59.5,18,1,15,9,21,42.9,0,2,0,7,55,323,51,2.5,0,272,4.7,7.8,1,25,82,55,0,0,0,0,0
"10/27","BAL
      L",26,44,59.1,305,6.9,12.5,1,0,3,20,89.7,13,0,0,15,44,2.9,1,4,27,72,49,23,3,16,0,0,0,0,0,3,0,10,3,3,"100.0",31,1,1,"100.0",0,0,"-",0,0,3,33,"11.0",0,18,5,267,53.4,20,4,13,4,13,30.8,1,1,100,4,35,349,44,2.9,1,305,6.9,12.5,1,0,33,35,-1,0,0,0,1
"10/23","@CAR
      L",32,49,65.3,276,5.6,9.1,0,0,1,14,81.2,14,0,0,16,46,2.9,0,3,21,53,29,24,1,7,0,0,0,0,0,1,0,3,1,1,"100.0",27,0,0,"-",2,46,"23.0",0,30,4,46,"11.5",0,20,6,279,46.5,17,3,14,2,12,16.7,1,3,33.3,4,30,322,46,2.9,0,276,5.6,9.1,0,46,46,30,0,0,0,0,0
"10/16","@PIT
      L",25,40,62.5,229,5.7,9.7,1,0,2,14,87.8,11,0,0,26,75,2.9,0,7,20,60,37,23,2,18,0,0,0,0,0,3,0,12,4,4,"100.0",54,0,0,"-",2,54,"27.0",0,27,3,14,"4.7",0,6,5,230,46,20,7,11,4,14,28.6,2,2,100,6,42,304,75,2.9,0,229,5.7,9.7,1,54,14,42,0,0,0,0,0
"10/9","ATL
      W",35,52,67.3,351,6.8,10,1,0,0,0,92.7,17,0,0,23,69,3,1,7,15,61,41,20,5,37,0,0,1,0,0,2,0,7,2,2,"100.0",44,1,1,"100.0",1,18,"18.0",0,18,2,40,"20.0",0,24,4,197,49.3,26,7,17,9,16,56.3,0,1,0,6,45,420,69,3,1,351,6.8,10,1,18,40,45,0,0,0,0,0
"10/2","KC
      L",39,52,75,373,7.2,9.9,3,0,1,12,114.7,23,0,0,6,3,0.5,1,2,41,75,46,29,3,21,1,0,0,0,0,4,0,7,1,1,"100.0",45,4,4,"100.0",2,51,"25.5",0,28,0,0,"-",0,0,3,125,41.7,27,2,23,6,10,60,0,0,0,5,40,376,3,0.5,1,373,7.2,9.9,3,51,0,40,-1,0,0,1,2
"9/25","GB
      L",31,42,73.8,251,6,8.7,1,0,3,20,98.4,15,0,0,14,34,2.4,0,1,14,63,44,19,1,7,1,0,2,1,0,1,0,6,2,2,"100.0",45,0,0,"-",1,20,"20.0",0,20,3,26,"8.7",0,16,6,297,49.5,19,1,15,2,11,18.2,1,1,100,6,40,285,34,2.4,0,251,6,8.7,1,20,26,40,0,0,1,1,2
"9/18","@NO
      W",18,34,52.9,188,5.5,10.6,1,0,1,2,79.3,8,0,0,30,72,2.4,0,1,10,61,34,27,6,28,3,1,3,2,0,6,0,8,2,2,"100.0",47,2,2,"100.0",1,14,"14.0",0,14,2,17,"8.5",0,17,6,229,38.2,13,1,8,5,17,29.4,0,1,0,8,101,260,72,2.4,0,188,5.5,10.6,1,14,17,101,4,0,2,3,1
"9/11","@DAL
      W",18,27,66.7,195,7.2,11.8,1,1,2,17,87.3,9,0,0,33,152,4.6,0,9,3,51,37,14,4,25,1,0,0,0,0,6,0,13,4,5,"80.0",47,1,1,"100.0",0,0,"-",0,0,3,28,"9.3",0,10,3,152,50.7,18,9,9,5,14,35.7,0,0,0,5,25,347,152,4.6,0,195,7.2,11.8,1,0,28,25,0,1,0,1,0
