"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/14","@JAX
      L",25,43,58.1,253,5.9,10.9,1,0,3,20,84.7,13,0,0,23,67,2.9,2,4,31,59,39,20,2,15,4,0,0,1,0,13,0,12,3,4,"75.0",50,3,3,100,3,51,"17.0",0,20,0,0,"-",0,0,5,203,40.6,18,4,13,8,17,47.1,0,0,0,7,42,320,67,2.9,2,253,5.9,10.9,1,51,0,42,5,0,1,4,0
"1/8","@DEN
      L",30,44,68.2,293,6.7,9.9,3,0,1,5,109.8,17,0,0,22,59,2.7,0,3,31,60,37,23,2,17,1,0,1,1,0,4,0,8,2,2,"100.0",48,2,2,100,0,0,"-",0,0,2,37,"18.5",0,28,5,279,55.8,21,3,17,7,14,50,0,0,0,5,34,352,59,2.7,0,293,6.7,9.9,3,0,37,34,0,0,1,1,2
"1/1","LAR
      W",24,31,77.4,239,7.7,10,2,0,0,0,120.2,12,0,0,31,192,6.2,2,10,10,50,28,22,3,21,0,0,1,1,0,3,0,7,1,1,"100.0",40,4,4,100,0,0,"-",0,0,3,26,"8.7",0,11,4,161,40.3,22,10,12,8,13,61.5,0,0,0,2,19,431,192,6.2,2,239,7.7,10,2,0,26,19,1,0,1,0,0
"12/26","@IND
      W",24,31,77.4,213,6.9,9.8,0,1,4,22,84.7,10,0,0,32,101,3.2,2,7,3,54,31,23,7,39,3,0,0,0,0,5,0,8,2,2,"100.0",24,2,2,100,0,0,"-",0,0,3,25,"8.3",0,16,4,153,38.3,17,7,10,8,18,44.4,1,1,100,6,60,314,101,3.2,2,213,6.9,9.8,0,0,25,60,1,1,0,3,1
"12/18","TEN
      W",28,42,66.7,291,6.9,11.2,0,2,3,22,68.8,13,0,0,24,74,3.1,2,8,14,62,40,22,4,28,1,0,1,0,0,5,0,5,1,1,"100.0",43,2,2,100,1,17,"17.0",0,17,4,53,"13.3",0,18,7,291,41.6,23,8,13,4,13,30.8,2,2,100,3,20,365,74,3.1,2,291,6.9,11.2,0,17,53,20,-1,2,0,1,0
"12/11","MIA
      W",39,51,76.5,350,6.9,9.4,1,0,4,17,102.3,16,0,0,23,82,3.6,1,6,17,38,27,11,2,18,0,0,1,0,0,6,0,11,3,3,"100.0",33,2,2,100,0,0,"-",0,0,2,23,"11.5",0,23,4,176,44,24,6,16,9,18,50,1,2,50,6,40,432,82,3.6,1,350,6.9,9.4,1,0,23,40,0,0,0,0,0
"12/4","@LV
      L",28,47,59.6,314,6.7,12,1,0,5,21,88.5,16,0,0,22,72,3.3,0,4,27,55,31,24,0,0,1,1,1,1,0,6,0,8,2,3,"66.7",37,2,2,100,5,89,"17.8",0,21,1,23,"23.0",0,23,3,137,45.7,22,4,16,5,16,31.3,3,5,60,4,20,386,72,3.3,0,314,6.7,12,1,89,23,20,1,0,1,1,1
"11/27","@ARI
      W",35,47,74.5,246,5.2,7.8,3,0,4,28,109.7,18,0,0,13,65,5,0,4,24,64,45,19,1,6,1,0,1,1,0,5,0,5,1,1,"100.0",26,2,2,100,0,0,"-",0,0,2,25,"12.5",0,20,6,234,39,22,4,18,6,13,46.2,0,0,0,4,30,311,65,5,0,246,5.2,7.8,3,0,25,30,2,0,1,1,0
"11/20","KC
      L",23,30,76.7,250,8.3,12.2,2,1,5,30,113.2,12,0,0,30,115,3.8,1,9,30,55,39,16,1,7,0,0,2,1,0,1,0,9,2,2,"100.0",46,3,3,100,2,54,"27.0",0,33,0,0,"-",0,0,3,147,49,22,9,12,8,14,57.1,0,0,0,4,25,365,115,3.8,1,250,8.3,12.2,2,54,0,25,-1,1,1,0,1
"11/13","@SF
      L",21,37,56.8,187,5.1,9.3,1,1,3,9,69.2,7,0,0,16,51,3.2,0,3,22,82,42,40,1,10,0,0,1,1,0,0,0,10,3,3,"100.0",47,1,1,100,2,30,"15.0",0,17,0,0,"-",0,0,5,200,40,12,3,7,6,16,37.5,0,1,0,1,5,238,51,3.2,0,187,5.1,9.3,1,30,0,5,0,1,1,0,0
