"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/22","@SF
      L",23,37,62.2,206,5.6,9,1,2,1,0,63.6,9,0,0,22,76,3.5,0,5,19,78,41,37,2,15,0,0,1,1,0,3,0,6,2,2,"100.0",43,0,1,"0.0",4,120,"30.0",0,44,0,0,"-",0,0,4,187,46.8,15,5,9,5,15,33.3,2,2,100,7,50,282,76,3.5,0,206,5.6,9,1,120,0,50,-1,2,1,0,0
"1/16","@TB
      W",25,33,75.8,297,9,12.2,4,0,1,8,143.3,16,0,0,35,128,3.7,1,8,14,56,39,17,2,17,1,0,0,0,0,12,0,1,0,0,"-",0,1,5,"20.0",1,35,"35.0",0,35,2,7,"3.5",0,7,4,189,47.3,26,8,16,7,13,53.8,2,2,100,2,15,425,128,3.7,1,297,9,12.2,4,35,7,15,1,0,0,1,0
"1/8","@WAS
      L",14,38,36.8,118,3.1,9.1,1,1,1,10,44.6,6,0,0,27,64,2.4,0,4,26,69,44,25,3,11,1,0,0,0,0,2,0,0,0,0,"-",0,0,1,"0.0",2,51,"25.5",0,29,4,13,"3.3",0,7,10,478,47.8,10,4,6,4,18,22.2,1,3,33.3,6,74,182,64,2.4,0,118,3.1,9.1,1,51,13,74,-1,1,0,1,1
"12/29","@TEN
      W",29,41,70.7,274,6.7,9.7,2,2,1,8,85.6,16,0,0,32,87,2.7,1,5,13,62,37,25,2,12,1,0,2,1,0,5,0,9,2,2,"100.0",45,3,3,"100.0",0,0,"-",0,0,3,29,"9.7",0,13,3,121,40.3,26,5,16,8,13,61.5,0,0,0,3,35,361,87,2.7,1,274,6.7,9.7,2,0,29,35,-1,2,1,1,1
"12/24","PHI
      W",27,35,77.1,304,8.7,12.9,3,1,6,43,124.3,18,0,0,31,115,3.7,1,6,34,59,40,19,0,0,2,0,1,2,0,5,0,16,4,4,"100.0",48,4,4,"100.0",1,31,"31.0",0,31,0,0,"-",0,0,1,57,57,25,6,18,8,15,53.3,1,1,100,4,36,419,115,3.7,1,304,8.7,12.9,3,31,0,36,3,1,2,2,0
"12/18","@JAX
      L",23,30,76.7,243,8.1,11.1,3,2,3,13,107.1,14,0,0,41,154,3.8,1,9,40,62,42,20,1,7,1,0,2,2,0,3,0,10,2,2,"100.0",53,4,4,"100.0",3,70,"23.3",0,38,1,16,"16.0",0,16,4,185,46.3,24,9,14,9,16,56.3,0,0,0,2,18,397,154,3.8,1,243,8.1,11.1,3,70,16,18,1,2,2,1,0
"12/11","HOU
      W",24,39,61.5,277,7.1,11.8,1,2,1,7,70.9,11,0,0,31,127,4.1,2,10,23,73,45,28,0,0,1,0,1,1,0,4,0,9,2,2,"100.0",53,3,3,"100.0",1,27,"27.0",0,27,2,9,"4.5",0,9,3,157,52.3,21,10,11,8,15,53.3,1,2,50,3,10,404,127,4.1,2,277,7.1,11.8,1,27,9,10,-1,2,1,1,1
"12/4","IND
      W",20,30,66.7,165,5.5,8.5,3,1,1,5,100.7,11,0,0,34,220,6.5,4,10,19,63,43,20,3,30,3,0,2,2,1,7,0,6,0,0,"-",0,6,7,"85.7",3,64,"21.3",0,27,0,0,"-",0,0,4,198,49.5,23,10,11,7,13,53.8,1,1,100,3,43,385,220,6.5,4,165,5.5,8.5,3,64,0,43,4,1,2,3,0
"11/24","NYG
      W",21,30,70,261,8.7,12.4,2,2,0,0,91.1,13,0,0,39,169,4.3,2,10,20,50,38,12,3,18,0,0,1,0,0,1,0,4,0,1,"0.0",0,4,4,"100.0",0,0,"-",0,0,0,0,"-",0,0,1,51,51,26,10,13,7,11,63.6,0,1,0,13,86,430,169,4.3,2,261,8.7,12.4,2,0,0,86,-2,2,0,0,0
"11/20","@MIN
      W",26,30,86.7,307,10.2,11.8,2,0,0,0,131.5,11,0,0,40,151,3.8,2,12,3,45,37,8,7,49,0,0,2,1,0,4,0,16,4,4,"100.0",60,4,4,"100.0",0,0,"-",0,0,4,34,"8.5",0,20,2,101,50.5,23,12,11,12,17,70.6,0,0,0,6,39,458,151,3.8,2,307,10.2,11.8,2,0,34,39,1,0,1,0,0
