"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","HOU
      L",23,35,65.7,202,5.8,9.1,2,2,2,7,77,13,0,0,33,196,5.9,1,9,32,57,36,21,1,10,2,1,1,1,0,4,0,7,1,1,"100.0",54,4,4,"100.0",4,88,"22.0",0,25,2,13,"6.5",0,13,2,117,58.5,25,9,13,4,13,30.8,2,3,66.7,2,10,398,196,5.9,1,202,5.8,9.1,2,88,13,10,0,2,1,2,1
"1/1","@NYG
      L",17,27,63,124,4.6,8.3,1,1,2,17,73.2,7,0,0,27,128,4.7,0,5,38,60,46,14,0,0,0,0,1,1,0,2,0,4,1,2,"50.0",23,1,1,"100.0",4,115,"28.8",0,36,0,0,"-",0,0,4,147,36.8,14,5,7,3,12,25,2,2,100,7,60,252,128,4.7,0,124,4.6,8.3,1,115,0,60,0,1,1,0,0
"12/26","LAC
      L",17,29,58.6,104,3.6,8.4,0,3,7,39,31.9,6,0,0,14,69,4.9,0,2,20,76,43,33,4,22,1,0,1,1,0,2,0,3,1,1,"100.0",46,0,0,"-",3,84,"28.0",0,31,0,0,"-",0,0,3,146,48.7,10,2,6,0,10,0,1,4,25,2,11,173,69,4.9,0,104,3.6,8.4,0,84,0,11,-1,3,1,1,0
"12/17","@MIN
      L",19,33,57.6,170,5.2,9.6,1,0,3,12,83.1,11,0,0,43,171,4,0,8,39,75,47,28,7,34,2,1,1,1,0,10,0,18,5,5,"100.0",52,3,3,"100.0",5,175,"35.0",0,49,1,0,"0.0",0,0,7,305,43.6,20,8,11,6,19,31.6,0,1,0,11,103,341,171,4,0,170,5.2,9.6,1,175,0,103,2,0,1,2,1
"12/4","@DAL
      L",21,37,56.8,203,5.5,11.1,2,3,3,30,59.9,12,0,0,30,106,3.5,0,5,54,65,43,22,1,5,1,0,0,0,0,4,0,7,2,2,"100.0",52,1,1,"100.0",8,212,"26.5",0,34,1,4,"4.0",0,4,3,119,39.7,18,5,12,4,13,30.8,3,3,100,6,88,309,106,3.5,0,203,5.5,11.1,2,212,4,88,-4,3,0,1,2
"11/28","PIT
      L",22,34,64.7,180,5.3,9,1,1,3,19,77.9,11,0,0,25,110,4.4,1,6,24,76,47,29,3,23,0,0,0,0,0,3,0,5,1,2,"50.0",51,2,2,"100.0",5,225,"45.0",0,89,0,0,"-",0,0,3,150,50,19,6,11,3,12,25,2,3,66.7,2,20,290,110,4.4,1,180,5.3,9,1,225,0,20,-2,1,0,0,1
"11/20","PHI
      L",23,32,71.9,185,5.8,9.3,0,0,4,28,89.7,9,0,0,26,99,3.8,1,4,17,64,41,23,3,17,0,0,2,2,0,3,0,10,3,4,"75.0",51,1,1,"100.0",0,0,"-",0,0,2,25,"12.5",0,17,4,208,52,14,4,9,5,15,33.3,0,1,0,8,90,284,99,3.8,1,185,5.8,9.3,0,0,25,90,1,0,2,0,1
"11/13","@LV
      W",21,28,75,208,7.4,10.6,1,0,1,14,109.5,10,0,0,30,207,6.9,2,8,20,58,37,21,2,16,0,0,0,0,0,8,0,7,2,3,"66.7",48,1,1,"100.0",1,21,"21.0",0,21,3,27,"9.0",0,14,3,143,47.7,20,8,10,6,11,54.5,0,0,0,4,25,415,207,6.9,2,208,7.4,10.6,1,21,27,25,-1,0,0,0,1
"11/6","@NE
      L",15,29,51.7,43,1.5,6.9,0,1,9,60,45.6,3,0,0,22,78,3.5,0,4,26,58,45,13,4,14,0,0,2,1,0,0,0,3,1,2,"50.0",40,0,0,"-",2,46,"23.0",0,24,4,30,"7.5",0,12,9,348,38.7,8,4,3,0,14,0,0,2,0,2,15,121,78,3.5,0,43,1.5,6.9,0,46,30,15,0,1,1,0,0
"10/30","WAS
      L",17,23,73.9,189,8.2,11.8,0,0,2,12,100.1,8,0,0,29,135,4.7,1,5,17,68,40,28,2,13,1,0,0,0,0,4,0,10,3,3,"100.0",46,1,1,"100.0",0,0,"-",0,0,2,19,"9.5",0,10,4,227,56.8,15,5,8,5,12,41.7,0,0,0,3,25,324,135,4.7,1,189,8.2,11.8,0,0,19,25,-1,0,0,1,2
"10/23","@TEN
      L",33,44,75,227,5.2,7.4,1,2,3,16,76.2,12,0,0,17,65,3.8,0,5,19,64,41,23,2,16,0,0,0,1,0,3,0,4,1,1,"100.0",50,1,1,"100.0",3,48,"16.0",0,18,3,47,"15.7",0,24,5,176,35.2,17,5,12,4,13,30.8,1,1,100,4,28,292,65,3.8,0,227,5.2,7.4,1,48,47,28,-2,2,1,0,1
"10/16","JAX
      W",42,58,72.4,389,6.7,9.3,3,0,0,0,107.6,22,0,0,16,45,2.8,1,4,27,68,42,26,4,29,0,0,1,1,0,0,0,8,2,2,"100.0",42,2,2,"100.0",3,68,"22.7",0,34,2,19,"9.5",0,19,3,110,36.7,29,4,22,10,15,66.7,0,0,0,7,52,434,45,2.8,1,389,6.7,9.3,3,68,19,52,1,0,1,0,0
"10/6","@DEN
      W",26,41,63.4,200,4.9,9.7,0,2,6,51,60.1,14,0,0,26,106,4.1,0,4,9,68,42,26,4,24,2,0,2,0,0,7,0,12,4,4,"100.0",52,0,0,"-",0,0,"-",0,0,3,22,"7.3",0,13,7,310,44.3,19,4,14,4,16,25,0,0,0,8,64,306,106,4.1,0,200,4.9,9.7,0,0,22,64,0,2,0,2,0
"10/2","TEN
      L",27,37,73,327,8.8,13.2,2,1,3,29,109.7,17,0,0,23,38,1.7,0,3,24,56,33,23,3,21,0,0,0,0,0,0,0,5,1,2,"50.0",27,2,2,"100.0",0,0,"-",0,0,2,20,"10.0",0,14,2,67,33.5,21,3,17,7,13,53.8,0,0,0,7,50,365,38,1.7,0,327,8.8,13.2,2,0,20,50,-3,1,0,0,2
"9/25","KC
      W",27,37,73,177,4.8,8.2,2,0,5,45,105.9,12,0,0,27,82,3,0,5,17,52,37,15,1,5,1,0,0,1,0,6,0,8,2,2,"100.0",51,2,2,"100.0",2,57,"28.5",0,31,1,10,"10.0",0,10,3,154,51.3,19,5,12,6,15,40,1,3,33.3,4,34,259,82,3,0,177,4.8,8.2,2,57,10,34,1,0,1,1,1
