"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","CLE
      W",13,29,44.8,189,6.5,15,1,0,1,6,79,10,0,0,37,144,3.9,2,10,14,65,33,32,7,57,2,0,0,0,0,6,0,8,2,2,100,49,2,2,"100.0",0,0,"-",0,0,3,20,"6.7",0,12,3,144,48,23,10,10,9,15,60,0,0,0,4,20,333,144,3.9,2,189,6.5,15,1,0,20,20,1,0,0,2,1
"1/1","@BAL
      W",15,27,55.6,153,5.7,11.2,1,0,2,15,86.7,9,0,0,41,198,4.8,0,13,13,60,31,29,1,10,1,0,0,0,0,2,0,10,3,4,75,51,1,1,"100.0",1,29,"29.0",0,29,0,0,"-",0,0,2,99,49.5,22,13,9,10,16,62.5,0,0,0,6,43,351,198,4.8,0,153,5.7,11.2,1,29,0,43,1,0,0,1,0
"12/24","LV
      W",26,39,66.7,244,6.3,9.4,1,1,0,0,81.6,13,0,0,27,106,3.9,0,6,10,53,33,20,3,31,3,0,0,0,0,7,0,7,2,4,50,44,1,1,"100.0",1,15,"15.0",0,15,1,9,"9.0",0,9,3,140,46.7,19,6,13,5,14,35.7,2,2,100,3,35,350,106,3.9,0,244,6.3,9.4,1,15,9,35,2,1,0,3,0
"12/18","@CAR
      W",17,22,77.3,169,7.7,10.5,0,0,1,10,100.4,9,0,0,45,156,3.5,3,13,16,42,26,16,4,37,0,0,1,0,0,2,0,6,1,1,100,50,3,3,"100.0",1,17,"17.0",0,17,1,5,"5.0",0,5,3,136,45.3,22,13,9,12,16,75,0,0,0,7,81,325,156,3.5,3,169,7.7,10.5,0,17,5,81,0,0,0,0,0
"12/11","BAL
      L",22,31,71,264,8.5,12.5,1,3,2,12,69.5,16,0,0,20,65,3.3,1,3,16,72,40,32,2,10,0,0,1,0,0,1,0,2,0,1,0,0,2,2,"100.0",1,29,"29.0",0,29,2,0,"0.0",0,0,3,111,37,23,3,16,4,8,50,0,0,0,2,15,329,65,3.3,1,264,8.5,12.5,1,29,0,15,-3,3,0,0,0
"12/4","@ATL
      W",16,28,57.1,197,7,12.3,1,0,0,0,90.9,10,0,0,37,154,4.2,0,11,16,52,33,19,1,7,1,0,0,0,0,3,0,13,4,4,100,48,1,1,"100.0",0,0,"-",0,0,2,1,"0.5",0,1,2,85,42.5,22,11,10,6,12,50,0,0,0,7,30,351,154,4.2,0,197,7,12.3,1,0,1,30,1,0,0,1,0
"11/28","@IND
      W",20,28,71.4,151,5.4,8.7,0,0,3,23,87.5,10,0,0,36,172,4.8,2,11,17,65,35,30,3,19,1,0,2,1,0,5,0,10,3,3,100,52,1,1,"100.0",0,0,"-",0,0,3,18,"6.0",0,18,4,182,45.5,22,11,10,7,14,50,0,0,0,3,19,323,172,4.8,2,151,5.4,8.7,0,0,18,19,2,0,1,1,0
"11/20","CIN
      L",25,42,59.5,249,5.9,10.6,1,0,2,16,85.9,10,0,0,24,102,4.3,2,5,37,61,32,29,2,9,2,0,0,0,0,8,0,12,3,3,100,42,3,3,"100.0",7,154,"22.0",0,37,2,16,"8.0",0,10,6,273,45.5,17,5,10,8,17,47.1,0,1,0,8,70,351,102,4.3,2,249,5.9,10.6,1,154,16,70,2,0,0,2,0
"11/13","NO
      W",18,30,60,162,5.4,11.1,0,0,6,37,79.7,9,0,0,43,217,5,2,13,10,44,28,16,2,17,2,0,1,0,0,5,0,8,2,4,50,33,2,2,"100.0",1,27,"27.0",0,27,1,3,"3.0",0,3,3,123,41,28,13,9,9,17,52.9,1,1,100,3,40,379,217,5,2,162,5.4,11.1,0,27,3,40,2,0,0,2,0
"10/30","@PHI
      L",27,40,67.5,158,4,7.3,1,1,6,38,76.7,9,0,0,24,144,6,0,10,35,49,34,15,3,18,0,0,0,0,0,5,0,7,2,2,100,38,1,1,"100.0",2,47,"23.5",0,27,1,10,"10.0",0,10,4,180,45,21,10,9,1,12,8.3,4,4,100,9,60,302,144,6,0,158,4,7.3,1,47,10,60,-2,1,0,0,1
