"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","DAL
      W",11,19,57.9,158,8.3,15.4,1,1,3,11,83,6,0,0,41,151,3.7,1,7,6,55,31,24,1,10,1,1,0,1,0,7,0,8,2,4,"50.0",29,2,3,"66.7",1,27,27,0,27,7,55,"7.9",0,16,7,319,45.6,16,7,6,3,14,21.4,0,0,0,2,10,309,151,3.7,1,158,8.3,15.4,1,27,55,10,1,1,1,1,0
"1/1","CLE
      L",16,28,57.1,124,4.4,8.9,0,3,3,19,31.4,9,0,0,37,136,3.7,1,7,24,56,30,26,5,14,0,0,0,0,0,2,0,4,1,1,"100.0",43,1,1,"100.0",3,70,23.3,0,26,1,15,"15.0",0,15,2,90,45,17,7,9,7,16,43.8,2,4,50,5,24,260,136,3.7,1,124,4.4,8.9,0,70,15,24,-3,3,0,0,0
"12/24","@SF
      L",25,34,73.5,270,7.9,11.6,3,1,2,19,115.9,18,0,0,33,79,2.4,0,2,37,57,35,22,3,16,1,0,0,0,0,4,0,2,0,0,"-",0,2,2,"100.0",6,93,15.5,0,19,1,4,"4.0",0,4,4,192,48,21,2,18,7,13,53.8,0,2,0,6,51,349,79,2.4,0,270,7.9,11.6,3,93,4,51,-1,1,0,1,1
"12/18","NYG
      L",17,29,58.6,228,7.9,14.6,1,0,3,21,98.2,10,0,0,26,159,6.1,0,9,20,62,36,26,0,0,0,0,1,0,0,4,0,6,2,2,"100.0",51,0,1,"0.0",3,93,31,0,43,1,4,"4.0",0,4,4,177,44.3,20,9,10,1,10,10,1,2,50,6,40,387,159,6.1,0,228,7.9,14.6,1,93,4,40,-2,0,0,0,2
"12/4","@NYG
      T",27,41,65.9,246,6,10.2,2,0,5,29,101.2,13,0,0,36,165,4.6,0,11,20,68,51,17,4,18,0,0,2,1,0,2,0,8,2,3,"66.7",42,2,2,"100.0",2,27,13.5,0,24,4,25,"6.3",0,13,6,265,44.2,25,11,13,3,14,21.4,1,1,100,7,55,411,165,4.6,0,246,6,10.2,2,27,25,55,0,0,1,0,1
"11/27","ATL
      W",14,23,60.9,138,6,9.9,2,1,0,0,88.7,8,0,0,37,176,4.8,0,11,13,59,35,24,1,9,1,0,0,0,0,3,0,7,2,2,"100.0",45,1,2,"50.0",2,51,25.5,0,31,0,0,"-",0,0,3,127,42.3,20,11,8,5,12,41.7,1,1,100,4,28,314,176,4.8,0,138,6,9.9,2,51,0,28,0,1,0,1,0
"11/20","@HOU
      W",15,27,55.6,191,7.1,12.7,0,0,0,0,77.9,10,0,0,40,153,3.8,1,9,10,47,32,15,5,42,2,1,0,0,0,4,0,11,3,3,"100.0",44,2,2,"100.0",2,48,24,0,27,4,22,"5.5",0,16,5,221,44.2,20,9,10,3,13,23.1,2,2,100,5,36,344,153,3.8,1,191,7.1,12.7,0,48,22,36,2,0,0,2,0
"11/14","@PHI
      W",17,29,58.6,178,6.1,12.4,0,1,3,33,66.9,9,0,0,49,152,3.1,2,12,21,46,25,21,1,5,1,0,2,3,1,3,0,14,4,4,"100.0",58,2,2,"100.0",1,14,14,0,14,1,12,"12.0",0,12,2,87,43.5,25,12,9,12,21,57.1,1,1,100,5,58,330,152,3.1,2,178,6.1,12.4,0,14,12,58,2,1,3,1,1
"11/6","MIN
      L",15,28,53.6,126,4.5,9.9,2,1,3,23,77.8,9,0,0,30,137,4.6,0,6,20,61,40,21,2,17,1,0,0,0,0,7,0,5,1,1,"100.0",44,2,2,"100.0",2,68,34,0,45,5,41,"8.2",0,17,5,240,48,18,6,9,3,10,30,0,1,0,3,26,263,137,4.6,0,126,4.5,9.9,2,68,41,26,0,1,0,1,0
"10/30","@IND
      W",23,31,74.2,266,8.6,12.1,1,1,2,13,98.7,13,0,0,28,96,3.4,1,7,16,57,41,16,2,12,0,0,2,2,0,2,0,5,1,1,"100.0",28,2,2,"100.0",2,41,20.5,0,25,3,23,"7.7",0,12,6,294,49,20,7,13,2,12,16.7,2,3,66.7,3,52,362,96,3.4,1,266,8.6,12.1,1,41,23,52,1,1,2,0,0
"10/23","GB
      W",20,33,60.6,198,6,10.1,2,1,1,3,85.5,11,0,0,38,166,4.4,0,8,21,45,21,24,0,0,0,0,0,1,0,3,0,11,3,4,"75.0",31,2,2,"100.0",3,78,26,0,32,2,8,"4.0",0,5,4,192,48,22,8,11,7,16,43.8,0,0,0,7,54,364,166,4.4,0,198,6,10.1,2,78,8,54,0,1,1,0,0
"10/13","@CHI
      W",12,22,54.5,86,3.9,8.3,0,0,3,13,66.3,5,0,0,28,128,4.6,1,7,7,66,45,21,5,36,1,0,1,1,0,5,0,6,2,3,"66.7",38,0,0,"-",1,27,27,0,27,3,35,"11.7",0,14,6,307,51.2,14,7,5,2,11,18.2,0,0,0,7,36,214,128,4.6,1,86,3.9,8.3,0,27,35,36,2,0,1,1,0
"10/9","TEN
      L",25,38,65.8,342,9,14.4,2,1,3,17,102.9,11,0,0,17,43,2.5,0,4,21,63,39,24,5,45,0,0,0,0,0,1,0,5,1,1,"100.0",50,2,2,"100.0",3,46,15.3,0,19,5,29,"5.8",0,9,6,247,41.2,17,4,11,1,11,9.1,1,2,50,9,71,385,43,2.5,0,342,9,14.4,2,46,29,71,-1,1,0,0,0
"10/2","@DAL
      L",25,42,59.5,155,3.7,6.8,1,2,2,15,56.6,10,0,0,27,142,5.3,0,6,25,58,33,25,1,6,0,0,0,0,0,4,0,4,1,1,"100.0",45,1,1,"100.0",1,18,18,0,18,2,8,"4.0",0,8,6,270,45,17,6,10,5,15,33.3,0,2,0,11,136,297,142,5.3,0,155,3.7,6.8,1,18,8,136,-2,2,0,0,0
"9/25","PHI
      L",25,43,58.1,153,3.6,8.4,0,0,9,58,71,11,0,0,22,87,4,1,5,24,60,43,17,3,12,0,0,0,0,0,7,1,0,0,0,"-",0,0,0,"-",1,29,29,0,29,0,0,"-",0,0,8,420,52.5,20,5,11,6,17,35.3,0,2,0,4,48,240,87,4,1,153,3.6,8.4,0,29,0,48,-1,0,0,0,1
"9/18","@DET
      L",30,46,65.2,308,6.7,11.2,3,1,5,29,99.6,15,0,0,21,88,4.2,1,6,36,54,32,22,3,22,0,0,0,0,0,5,0,1,0,0,"-",0,1,2,"50.0",6,128,21.3,0,33,3,33,"11.0",0,19,6,284,47.3,21,6,15,7,15,46.7,1,2,50,2,17,396,88,4.2,1,308,6.7,11.2,3,128,33,17,-1,1,0,0,0
