"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/29","@PHI
      L",11,18,61.1,83,4.6,8.8,0,0,3,14,75.5,4,0,0,24,81,3.4,1,7,31,67,43,24,1,0,0,0,0,0,0,4,0,1,0,0,"-",0,1,1,"100.0",3,107,"35.7",0,42,2,17,"8.5",0,9,4,168,42,11,7,4,2,8,25,0,2,0,11,81,164,81,3.4,1,83,4.6,8.8,0,107,17,81,-3,0,0,0,3
"1/22","DAL
      W",19,29,65.5,199,6.9,11.3,0,0,2,15,87.4,11,0,0,32,113,3.5,1,7,12,56,36,20,1,0,2,0,0,0,0,6,0,13,4,4,"100.0",50,1,1,"100.0",1,53,"53.0",0,53,2,17,"8.5",0,13,4,164,41,21,7,11,7,14,50,0,0,0,3,30,312,113,3.5,1,199,6.9,11.3,0,53,17,30,1,0,0,2,1
"1/14","SEA
      W",18,30,60,324,10.8,18.4,3,0,1,8,131.5,15,0,0,33,181,5.5,1,9,23,56,45,11,3,25,1,0,1,1,0,1,0,15,4,4,"100.0",46,3,3,"100.0",0,0,"-",0,0,1,16,"16.0",0,16,1,57,57,24,9,15,6,11,54.5,0,0,0,3,28,505,181,5.5,1,324,10.8,18.4,3,0,16,28,2,0,1,1,0
"1/8","ARI
      W",15,20,75,142,7.1,11.9,3,0,4,36,141.3,10,0,0,37,169,4.6,2,10,13,53,32,21,3,15,3,0,1,1,0,3,0,8,1,1,"100.0",27,5,5,"100.0",1,33,"33.0",0,33,2,22,"11.0",0,14,5,218,43.6,21,10,10,6,13,46.2,0,1,0,2,10,311,169,4.6,2,142,7.1,11.9,3,33,22,10,4,0,1,3,0
"1/1","@LV
      W",22,35,62.9,284,8.1,12.9,2,1,0,0,95.4,15,0,0,27,170,6.3,2,10,34,70,35,35,0,0,2,0,0,0,0,4,0,13,3,4,"75.0",43,4,4,"100.0",2,48,"24.0",0,26,0,0,"-",0,0,2,93,46.5,27,10,15,4,8,50,0,0,0,9,71,454,170,6.3,2,284,8.1,12.9,2,48,0,71,1,1,0,2,0
"12/24","WAS
      W",15,22,68.2,218,9.9,15.6,2,1,3,16,114.6,8,0,0,26,153,5.9,2,6,20,76,47,29,2,19,1,0,1,1,0,4,0,13,3,3,"100.0",35,4,4,"100.0",1,23,"23.0",0,23,2,12,"6.0",0,13,2,80,40,14,6,8,4,11,36.4,1,2,50,4,25,371,153,5.9,2,218,9.9,15.6,2,23,12,25,1,1,1,1,0
"12/15","@SEA
      W",17,26,65.4,211,8.1,12.8,2,0,1,6,117,8,0,0,34,170,5,1,7,13,56,42,14,3,31,0,0,2,1,0,7,0,3,0,1,"0.0",0,3,3,"100.0",2,67,"33.5",0,39,2,17,"8.5",0,9,6,253,42.2,15,7,8,6,13,46.2,0,0,0,7,60,381,170,5,1,211,8.1,12.8,2,67,17,60,1,0,1,0,0
"12/11","TB
      W",17,23,73.9,195,8.5,11.5,2,0,0,0,128,9,0,0,36,209,5.8,3,12,7,70,41,29,0,0,2,0,2,1,0,6,0,5,0,0,"-",0,5,5,"100.0",2,54,"27.0",0,30,3,43,"14.3",0,15,3,134,44.7,24,12,9,4,9,44.4,1,2,50,2,15,404,209,5.8,3,195,8.5,11.5,2,54,43,15,2,0,1,2,1
"12/4","MIA
      W",27,41,65.9,230,5.6,9.9,2,1,4,36,90.1,15,0,0,34,121,3.6,0,6,17,32,24,8,3,20,3,0,1,1,1,6,0,15,4,4,"100.0",48,3,3,"100.0",2,50,"25.0",0,31,2,34,"17.0",0,20,4,178,44.5,24,6,15,8,19,42.1,1,2,50,4,45,351,121,3.6,0,230,5.6,9.9,2,50,34,45,3,1,1,3,0
"11/27","NO
      W",26,37,70.3,221,6,8.5,1,0,1,1,94.7,12,0,0,29,96,3.3,0,6,0,53,34,19,1,7,0,0,2,2,0,4,0,7,2,2,"100.0",46,1,1,"100.0",0,0,"-",0,0,2,18,"9.0",0,11,4,175,43.8,21,6,12,5,13,38.5,1,2,50,7,64,317,96,3.3,0,221,6,8.5,1,0,18,64,2,0,2,0,0
"11/21","@ARI
      W",20,29,69,228,7.9,11.4,4,0,0,0,131.9,13,0,0,28,159,5.7,1,7,10,62,50,12,3,30,2,0,1,0,0,6,0,8,1,1,"100.0",39,5,5,"100.0",0,0,"-",0,0,2,13,"6.5",0,7,4,218,54.5,21,7,13,6,11,54.5,0,0,0,3,30,387,159,5.7,1,228,7.9,11.4,4,0,13,30,2,0,0,2,0
"11/13","LAC
      W",19,28,67.9,230,8.2,12.6,0,0,1,10,94.3,10,0,0,41,157,3.8,2,12,16,51,33,18,3,9,1,0,1,0,0,7,0,10,3,3,"100.0",26,1,2,"50.0",1,29,"29.0",0,29,0,0,"-",0,0,4,132,33,22,12,10,9,17,52.9,1,1,100,5,52,387,157,3.8,2,230,8.2,12.6,0,29,0,52,0,0,0,1,1
"10/30","@LAR
      W",22,26,84.6,257,9.9,12.2,3,0,3,12,148.2,12,0,0,23,111,4.8,1,8,14,56,31,25,2,20,0,0,0,0,0,2,0,7,1,1,"100.0",29,4,4,"100.0",2,66,"33.0",0,39,3,34,"11.3",0,15,3,123,41,22,8,12,5,9,55.6,0,0,0,3,8,368,111,4.8,1,257,9.9,12.2,3,66,34,8,0,0,0,0,0
"10/23","KC
      L",29,46,63,343,7.5,12.7,2,2,5,26,84.4,18,0,0,21,101,4.8,0,6,44,49,35,14,1,6,1,0,0,1,0,4,0,11,3,3,"100.0",50,2,2,"100.0",4,64,"16.0",0,22,0,0,"-",0,0,1,29,29,25,6,18,8,14,57.1,0,0,0,10,80,444,101,4.8,0,343,7.5,12.7,2,64,0,80,-1,2,1,1,1
"10/16","@ATL
      L",29,41,70.7,296,7.2,10.2,2,2,0,0,87,15,0,0,16,50,3.1,0,4,28,74,48,26,2,8,0,0,1,0,0,0,0,2,0,0,"-",0,2,2,"100.0",3,74,"24.7",0,28,1,35,"35.0",0,35,3,158,52.7,21,4,15,3,8,37.5,0,1,0,5,30,346,50,3.1,0,296,7.2,10.2,2,74,35,30,-3,2,0,0,1
"10/9","@CAR
      W",18,30,60,244,8.1,14.1,2,0,2,9,109.4,12,0,0,29,153,5.3,2,9,15,60,33,27,6,31,1,1,1,0,0,8,0,7,1,2,"50.0",49,4,5,"80.0",1,5,"5.0",0,5,2,8,"4.0",0,7,2,75,37.5,22,9,12,7,12,58.3,0,0,0,9,50,397,153,5.3,2,244,8.1,14.1,2,5,8,50,0,0,0,1,1
"10/3","LAR
      W",16,27,59.3,239,8.9,14.9,1,0,0,0,100.7,9,0,0,22,88,4,1,4,9,64,48,16,7,54,1,1,1,1,0,5,0,6,1,2,"50.0",25,3,3,"100.0",1,21,"21.0",0,21,2,34,"17.0",0,22,4,158,39.5,13,4,9,5,12,41.7,0,1,0,4,25,327,88,4,1,239,8.9,14.9,1,21,34,25,2,0,1,1,0
"9/25","@DEN
      L",18,29,62.1,179,6.2,11.7,1,1,4,32,81.3,9,0,0,19,88,4.6,0,3,11,77,43,34,4,24,0,0,2,0,0,5,0,4,1,1,"100.0",51,1,1,"100.0",2,23,"11.5",0,15,5,40,"8.0",0,18,7,362,51.7,13,3,9,1,10,10,0,0,0,7,40,267,88,4.6,0,179,6.2,11.7,1,23,40,40,-3,1,0,0,2
"9/18","SEA
      W",15,24,62.5,184,7.7,12.3,1,0,1,0,100,8,0,0,45,189,4.2,2,11,7,47,33,14,2,17,2,0,0,1,0,5,0,9,2,3,"66.7",33,3,3,"100.0",0,0,"-",0,0,3,23,"7.7",0,14,3,132,44,25,11,8,6,15,40,2,3,66.7,1,26,373,189,4.2,2,184,7.7,12.3,1,0,23,26,3,0,1,2,0
"9/11","@CHI
      L",13,28,46.4,155,5.5,12.6,0,1,2,9,50.3,5,0,0,37,176,4.8,1,11,19,49,35,14,2,16,1,0,0,0,0,2,0,4,1,1,"100.0",25,1,1,"100.0",2,42,"21.0",0,21,2,23,"11.5",0,16,4,161,40.3,17,11,5,8,17,47.1,0,2,0,12,99,331,176,4.8,1,155,5.5,12.6,0,42,23,99,-1,1,0,1,1
"8/25","@HOU
      L",25,41,61,257,6.3,11.2,0,2,3,23,61,12,0,0,24,51,2.1,0,2,17,64,37,27,3,12,1,0,0,0,0,3,0,0,0,0,"-",0,0,0,"-",3,56,"18.7",0,20,1,4,"4.0",0,4,5,246,49.2,16,2,12,6,15,40,0,3,0,11,104,308,51,2.1,0,257,6.3,11.2,0,56,4,104,-1,2,0,1,0
"8/20","@MIN
      W",27,40,67.5,215,5.4,8.5,1,0,3,15,90.6,15,0,0,31,129,4.2,0,6,7,42,29,13,1,11,2,0,1,1,0,6,0,9,3,3,"100.0",49,0,0,"-",1,38,"38.0",0,38,3,23,"7.7",0,13,4,210,52.5,21,6,15,7,16,43.8,0,2,0,10,65,344,129,4.2,0,215,5.4,8.5,1,38,23,65,2,0,1,2,1
"8/12","GB
      W",15,22,68.2,212,9.6,15.4,3,0,3,19,142.2,6,0,0,32,116,3.6,0,8,21,61,47,14,1,3,3,0,0,0,0,5,0,8,2,2,"100.0",50,2,2,"100.0",4,69,"17.3",0,28,1,7,"7.0",0,7,4,167,41.8,17,8,6,7,14,50,0,0,0,6,44,328,116,3.6,0,212,9.6,15.4,3,69,7,44,2,0,0,3,1
