"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","@SF
      L",20,27,74.1,194,7.2,10.4,1,3,3,15,68.8,6,0,0,20,61,3,1,5,38,78,39,39,4,36,0,0,0,0,0,2,0,1,0,0,"-",0,1,2,"50.0",4,93,"23.3",0,33,2,17,"8.5",0,10,3,154,51.3,11,5,6,4,10,40,0,2,0,7,50,255,61,3,1,194,7.2,10.4,1,93,17,50,-4,3,0,0,1
"1/1","@ATL
      L",24,40,60,213,5.3,9.3,1,0,2,9,83.5,13,0,0,27,126,4.7,0,8,20,63,42,21,1,3,0,0,0,1,0,3,0,13,4,5,"80.0",57,1,1,"100.0",1,25,"25.0",0,25,1,14,"14.0",0,14,2,34,17,22,8,13,4,11,36.4,0,1,0,8,50,339,126,4.7,0,213,5.3,9.3,1,25,14,50,1,0,1,0,0
"12/25","TB
      L",25,46,54.3,204,4.4,8.8,0,1,1,17,58.3,8,0,0,27,121,4.5,1,8,19,88,57,31,0,0,2,0,0,0,0,7,0,10,3,3,"100.0",56,1,1,"100.0",1,17,"17.0",0,17,5,71,"14.2",0,28,7,322,46,16,8,8,5,19,26.3,1,1,100,6,74,325,121,4.5,1,204,4.4,8.8,0,17,71,74,-1,1,0,2,2
"12/18","@DEN
      L",20,36,55.6,167,4.6,8.6,0,3,3,6,33.7,8,0,0,20,73,3.7,1,4,24,80,43,37,7,41,1,0,1,1,0,4,0,9,3,3,"100.0",55,0,0,"-",1,23,"23.0",0,23,2,11,"5.5",0,8,6,299,49.8,13,4,8,2,12,16.7,0,0,0,7,46,240,73,3.7,1,167,4.6,8.6,0,23,11,46,-1,3,1,1,0
"12/12","NE
      L",28,41,68.3,210,5.1,9.1,0,1,6,45,74.7,11,0,0,22,113,5.1,1,5,27,52,33,19,1,10,1,0,0,0,0,5,0,7,2,3,"66.7",33,1,1,"100.0",5,134,"26.8",0,30,2,17,"8.5",0,17,2,97,48.5,19,5,11,4,14,28.6,1,5,20,8,48,323,113,5.1,1,210,5.1,9.1,0,134,17,48,-1,1,0,1,1
"11/27","LAC
      L",18,29,62.1,185,6.4,10.6,2,1,1,6,89.9,10,0,0,34,181,5.3,1,9,25,55,45,10,4,28,0,0,1,0,0,6,0,6,1,2,"50.0",43,3,3,"100.0",1,19,"19.0",0,19,1,15,"15.0",0,15,3,150,50,20,9,10,7,13,53.8,0,1,0,3,19,366,181,5.3,1,185,6.4,10.6,2,19,15,19,-2,1,0,0,1
"11/21","SF
      L",30,44,68.2,247,5.6,9.2,0,2,3,30,66.2,12,0,0,24,67,2.8,1,6,38,58,36,22,0,0,0,0,0,0,0,4,0,4,1,1,"100.0",40,1,1,"100.0",0,0,"-",0,0,1,15,"15.0",0,15,4,181,45.3,19,6,12,8,16,50,0,2,0,5,50,314,67,2.8,1,247,5.6,9.2,0,0,15,50,-2,2,0,0,0
"11/13","@LAR
      W",26,37,70.3,220,5.9,9.2,1,0,2,18,96.5,11,0,0,26,78,3,2,6,17,54,38,16,3,19,1,0,1,1,0,6,0,9,2,2,"100.0",46,3,3,"100.0",2,14,"7.0",0,10,3,40,"13.3",0,17,5,237,47.4,18,6,11,5,15,33.3,3,3,100,10,67,298,78,3,2,220,5.9,9.2,1,14,40,67,2,0,1,1,0
"11/6","SEA
      L",25,35,71.4,140,4,7,2,0,5,35,101.5,8,0,0,21,122,5.8,0,5,31,73,48,25,2,12,1,1,0,0,0,4,0,3,0,0,"-",0,3,3,"100.0",4,81,"20.3",0,29,2,7,"3.5",0,7,6,288,48,15,5,8,6,14,42.9,0,2,0,12,77,262,122,5.8,0,140,4,7,2,81,7,77,0,0,0,1,1
"10/30","@MIN
      L",31,44,70.5,297,6.8,10.5,3,2,4,29,95.5,17,0,0,22,78,3.5,0,5,34,63,48,15,3,24,0,0,1,1,0,3,0,8,2,2,"100.0",44,2,2,"100.0",1,18,"18.0",0,18,3,13,"4.3",0,9,3,139,46.3,25,5,17,4,11,36.4,0,1,0,10,67,375,78,3.5,0,297,6.8,10.5,3,18,13,67,-2,2,1,0,1
