"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","@BUF
      L",26,40,65,234,5.8,9.3,3,3,1,9,75.3,13,0,0,23,107,4.7,0,6,35,58,36,22,2,17,1,0,1,2,0,4,0,5,1,1,"100.0",24,2,2,"100.0",4,82,"20.5",0,36,3,25,8.3,0,13,4,161,40.3,20,6,13,4,13,30.8,2,2,100,2,20,341,107,4.7,0,234,5.8,9.3,3,82,25,20,0,3,2,1,0
"1/1","MIA
      W",20,33,60.6,173,5.2,10.2,2,0,3,31,98.5,9,0,0,21,76,3.6,0,2,21,65,43,22,2,18,2,1,0,0,0,5,0,5,1,1,"100.0",49,2,3,"66.7",1,21,"21.0",0,21,2,10,5,0,8,5,212,42.4,14,2,9,5,13,38.5,0,1,0,6,39,249,76,3.6,0,173,5.2,10.2,2,21,10,39,2,0,0,2,0
"12/24","CIN
      L",21,33,63.6,224,6.8,11.4,2,0,4,16,105.6,9,0,0,16,61,3.8,0,4,22,76,55,21,2,6,2,1,1,1,0,3,0,0,0,0,"-",0,0,2,"0.0",5,111,"22.2",0,26,2,11,5.5,0,11,6,238,39.7,15,4,9,6,13,46.2,0,1,0,10,82,285,61,3.8,0,224,6.8,11.4,2,111,11,82,2,0,1,2,1
"12/18","@LV
      L",13,31,41.9,112,3.6,8.6,0,0,0,0,52.1,6,0,0,32,206,6.4,1,10,30,58,32,26,3,20,1,1,2,0,0,3,0,10,3,3,"100.0",54,1,1,"100.0",0,0,"-",0,0,3,25,8.3,0,17,6,226,37.7,19,10,6,2,13,15.4,0,0,0,6,30,318,206,6.4,1,112,3.6,8.6,0,0,25,30,0,0,0,1,1
"12/12","@ARI
      W",24,35,68.6,225,6.4,9.8,0,1,1,10,75.3,13,0,0,21,103,4.9,2,4,13,74,46,28,6,45,1,0,1,1,1,4,0,9,2,2,"100.0",51,3,3,"100.0",2,47,"23.5",0,25,1,7,7,0,7,6,253,42.2,18,4,13,3,11,27.3,0,0,0,8,80,328,103,4.9,2,225,6.4,9.8,0,47,7,80,1,1,1,1,0
"12/1","BUF
      L",22,36,61.1,182,5.1,8.9,1,0,1,13,84.8,7,0,0,14,60,4.3,0,5,24,71,44,27,2,0,0,0,1,1,0,3,0,4,1,2,"50.0",39,1,1,"100.0",3,65,"21.7",0,30,1,0,0,0,0,6,251,41.8,14,5,7,3,12,25,1,1,100,6,62,242,60,4.3,0,182,5.1,8.9,1,65,0,62,1,0,1,0,0
"11/24","@MIN
      L",28,39,71.8,364,9.3,13.6,2,0,3,18,119.8,14,0,0,13,45,3.5,0,3,33,72,46,26,1,9,1,0,0,0,0,4,0,14,4,4,"100.0",46,2,2,"100.0",1,46,"46.0",0,46,2,11,5.5,0,10,3,123,41,17,3,14,3,10,30,0,1,0,6,55,409,45,3.5,0,364,9.3,13.6,2,46,11,55,1,0,0,1,0
"11/20","NYJ
      W",23,27,85.2,198,7.3,10.7,0,0,6,48,104.6,8,0,0,26,99,3.8,0,5,3,49,28,21,4,33,0,0,0,0,0,3,0,4,1,3,"33.3",24,1,1,"100.0",1,15,"15.0",0,15,5,109,21.8,1,84,7,317,45.3,13,5,8,4,15,26.7,0,1,0,8,55,297,99,3.8,0,198,7.3,10.7,0,15,109,55,0,0,0,0,0
"11/6","IND
      W",20,30,66.7,133,4.4,7.3,1,0,4,14,89.2,6,0,0,28,70,2.5,0,5,3,64,38,26,9,60,1,1,0,0,0,8,0,14,4,4,"100.0",49,2,2,"100.0",1,32,"32.0",0,32,3,34,11.3,0,23,7,271,38.7,11,5,6,6,17,35.3,0,0,0,4,35,203,70,2.5,0,133,4.4,7.3,1,32,34,35,0,0,0,1,1
"10/30","@NYJ
      W",24,35,68.6,161,4.6,8.1,1,1,6,33,79.9,9,0,0,34,127,3.7,0,8,17,49,30,19,2,19,3,0,0,0,0,6,0,16,5,5,"100.0",52,1,1,"100.0",1,16,"16.0",0,16,2,32,16,0,32,4,163,40.8,19,8,9,6,19,31.6,1,2,50,6,54,288,127,3.7,0,161,4.6,8.1,1,16,32,54,2,1,0,3,0
