"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/22","CIN
      L",25,42,59.5,261,6.2,10.6,0,1,1,3,68,14,0,0,19,64,3.4,1,5,27,68,48,20,1,2,0,0,0,0,0,5,0,4,1,1,"100.0",25,1,1,"100.0",4,90,"22.5",0,24,0,0,"-",0,0,4,179,"44.8",19,5,14,5,12,41.7,1,2,50,8,60,325,64,3.4,1,261,6.2,10.6,0,90,0,60,-1,1,0,0,0
"1/15","MIA
      W",23,39,59,316,8.1,15.3,3,2,7,36,93.1,16,0,0,26,107,4.1,1,8,31,52,36,16,4,31,2,0,0,0,0,10,0,10,2,2,"100.0",39,4,4,"100.0",2,56,"28.0",0,30,3,17,"5.7",0,11,5,239,"47.8",25,8,16,9,16,56.3,0,1,0,2,13,423,107,4.1,1,316,8.1,15.3,3,56,17,13,-1,2,0,2,1
"1/8","NE
      W",19,31,61.3,237,7.6,13.4,3,1,2,17,106.1,10,0,0,25,90,3.6,0,8,23,55,43,12,1,9,3,0,1,0,0,7,0,5,0,0,"-",0,5,5,"100.0",4,235,"58.8",2,101,2,6,"3.0",0,6,3,125,"41.7",18,8,10,7,12,58.3,0,0,0,2,20,327,90,3.6,0,237,7.6,13.4,3,235,6,20,0,1,0,3,2
"12/24","@CHI
      W",15,26,57.7,172,6.6,11.5,2,2,1,0,71.3,9,0,0,31,254,8.2,3,11,13,59,48,11,2,15,1,0,1,1,0,5,0,3,0,1,"0.0",0,3,4,"75.0",4,75,"18.8",0,23,3,21,"7.0",0,10,3,161,"53.7",20,11,9,6,11,54.5,1,1,100,9,72,426,254,8.2,3,172,6.6,11.5,2,75,21,72,-1,2,1,1,1
"12/17","MIA
      W",25,40,62.5,296,7.4,12.2,4,0,2,8,119.2,16,0,0,29,150,5.2,0,9,29,52,35,17,2,17,0,0,1,0,0,6,0,6,1,1,"100.0",25,3,3,"100.0",3,76,"25.3",0,36,1,0,"0.0",0,0,5,215,"43.0",29,9,16,8,14,57.1,0,0,0,7,51,446,150,5.2,0,296,7.4,12.2,4,76,0,51,-1,0,0,0,1
"12/11","NYJ
      W",16,27,59.3,130,4.8,9.2,1,0,3,17,86.5,6,0,0,24,102,4.3,1,5,12,67,47,20,4,36,0,0,3,2,0,7,0,8,2,2,"100.0",49,2,2,"100.0",2,40,"20.0",0,21,3,42,"14.0",0,23,8,347,"43.4",14,5,6,2,13,15.4,0,0,0,5,35,232,102,4.3,1,130,4.8,9.2,1,40,42,35,2,0,2,0,0
"12/1","@NE
      W",22,33,66.7,223,6.8,10.1,2,0,2,0,106,15,0,0,37,132,3.6,1,6,10,46,34,12,1,13,0,0,1,0,0,6,0,6,1,1,"100.0",48,3,3,"100.0",2,26,"13.0",0,15,2,4,"2.0",0,4,3,136,"45.3",22,6,15,9,15,60,0,0,0,6,47,355,132,3.6,1,223,6.8,10.1,2,26,4,47,-1,0,0,0,1
"11/24","@DET
      W",24,42,57.1,237,5.6,10.5,2,1,3,16,80.8,16,0,0,29,164,5.7,1,10,25,66,45,21,2,10,0,0,2,2,0,3,1,8,2,2,"100.0",47,2,3,"66.7",1,26,"26.0",0,26,0,0,"-",0,0,4,197,"49.3",28,10,16,7,12,58.3,0,0,0,5,36,401,164,5.7,1,237,5.6,10.5,2,26,0,36,1,1,2,0,0
"11/20","CLE
      W",18,27,66.7,186,6.9,10.9,1,0,2,11,100.4,9,0,0,33,171,5.2,1,12,23,68,41,27,1,8,0,0,0,1,0,5,0,19,6,6,"100.0",56,1,1,"100.0",3,76,"25.3",0,32,2,37,"18.5",0,28,2,99,"49.5",22,12,9,3,11,27.3,0,0,0,8,89,357,171,5.2,1,186,6.9,10.9,1,76,37,89,1,0,1,0,0
"11/13","MIN
      L",29,43,67.4,311,7.2,11.4,1,2,2,19,78.6,17,0,0,27,175,6.5,2,9,33,66,46,20,4,23,2,0,1,0,0,9,0,12,3,3,"100.0",45,3,3,"100.0",7,157,"22.4",0,43,3,25,"8.3",0,13,3,152,"50.7",29,9,17,7,13,53.8,0,1,0,7,64,486,175,6.5,2,311,7.2,11.4,1,157,25,64,-2,2,0,2,2
"11/6","@NYJ
      L",18,34,52.9,183,5.4,11.4,0,2,5,22,46.8,10,0,0,22,134,6.1,2,9,20,70,35,35,2,18,0,0,1,1,0,1,0,5,1,2,"50.0",51,2,2,"100.0",1,0,"0.0",0,0,1,18,"18.0",0,18,2,111,"55.5",19,9,10,8,13,61.5,0,1,0,3,30,317,134,6.1,2,183,5.4,11.4,0,0,18,30,-1,2,1,0,0
"10/30","GB
      W",13,25,52,216,8.6,16.8,2,2,2,2,75.1,8,0,0,27,153,5.7,1,9,17,70,48,22,2,13,1,0,0,0,0,6,0,9,2,2,"100.0",42,3,3,"100.0",3,72,"24.0",0,33,1,17,"17.0",0,17,2,73,"36.5",20,9,8,2,7,28.6,0,0,0,4,35,369,153,5.7,1,216,8.6,16.8,2,72,17,35,-1,2,0,1,0
"10/16","@KC
      W",27,40,67.5,318,7.9,12.2,3,0,1,11,117.6,18,0,0,31,125,4,0,7,20,50,40,10,3,19,2,0,0,0,0,5,0,6,1,1,"100.0",39,3,3,"100.0",1,26,"26.0",0,26,2,6,"3.0",0,6,2,108,"54.0",26,7,18,4,11,36.4,1,3,33.3,7,35,443,125,4,0,318,7.9,12.2,3,26,6,35,1,0,0,2,1
"10/9","PIT
      W",22,36,61.1,432,12,19.6,4,1,0,0,128.5,15,0,0,18,120,6.7,1,4,3,69,49,20,3,17,1,0,0,1,0,10,0,8,1,2,"50.0",35,5,5,"100.0",2,36,"18.0",0,34,0,0,"-",0,0,2,110,"55.0",21,4,15,5,9,55.6,0,0,0,5,28,552,120,6.7,1,432,12,19.6,4,36,0,28,0,1,1,1,1
"10/2","@BAL
      W",19,36,52.8,201,5.6,11.2,1,1,1,12,68.4,14,0,0,25,125,5,1,7,20,66,42,24,2,10,2,0,0,0,0,4,0,11,3,3,"100.0",39,2,2,"100.0",2,46,"23.0",0,42,1,7,"7.0",0,7,3,136,"45.3",22,7,14,4,11,36.4,1,1,100,4,31,326,125,5,1,201,5.6,11.2,1,46,7,31,0,1,0,2,1
"9/25","@MIA
      L",42,63,66.7,382,6.1,9.5,2,0,4,18,94.7,21,0,0,23,115,5,0,9,21,40,23,17,2,15,0,0,0,0,0,3,1,5,1,2,"50.0",30,2,2,"100.0",1,17,"17.0",0,17,3,32,"10.7",0,14,1,31,"31.0",31,9,21,11,18,61.1,2,3,66.7,7,52,497,115,5,0,382,6.1,9.5,2,17,32,52,-1,0,0,0,1
