"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/21","@KC
      L",24,39,61.5,205,5.3,9,1,1,2,12,74.4,11,0,0,19,144,7.6,1,9,27,72,37,35,0,0,0,0,0,0,0,3,0,8,2,2,"100.0",48,2,2,"100.0",3,131,"43.7",0,63,3,23,"7.7",0,9,4,191,47.8,20,9,11,7,13,53.8,0,0,0,5,40,349,144,7.6,1,205,5.3,9,1,131,23,40,-2,1,0,0,1
"1/14","LAC
      W",28,47,59.6,273,5.8,10.3,4,4,2,15,70.2,18,0,0,21,117,5.6,0,5,30,69,37,32,3,20,0,0,0,0,0,7,0,5,1,1,"100.0",36,2,2,"100.0",5,140,"28.0",0,52,2,4,"2.0",0,4,3,124,41.3,24,5,18,2,10,20,2,3,66.7,3,30,390,117,5.6,0,273,5.8,10.3,4,140,4,30,-5,4,0,0,1
"1/7","TEN
      W",20,32,62.5,203,6.3,10.6,1,0,1,9,92.2,10,0,0,14,19,1.4,0,2,16,83,48,35,4,14,1,0,2,1,1,5,0,8,2,2,"100.0",36,2,2,"100.0",4,125,"31.3",0,54,2,33,"16.5",0,22,4,204,51,13,2,10,5,11,45.5,0,0,0,4,25,222,19,1.4,0,203,6.3,10.6,1,125,33,25,1,0,1,1,1
"1/1","@HOU
      W",22,29,75.9,168,5.8,8.2,0,2,2,13,62.6,10,0,0,29,169,5.8,3,7,3,66,40,26,2,18,0,0,1,1,1,1,0,7,1,1,"100.0",53,4,4,"100.0",1,20,"20.0",0,20,4,36,"9.0",0,18,5,217,43.4,20,7,10,4,12,33.3,0,0,0,2,30,337,169,5.8,3,168,5.8,8.2,0,20,36,30,-1,2,1,0,0
"12/22","@NYJ
      W",20,31,64.5,218,7,11.4,0,0,1,11,86.6,10,0,0,39,147,3.8,1,9,3,52,36,16,3,21,1,0,2,1,0,8,0,13,4,5,"80.0",45,1,1,"100.0",1,25,"25.0",0,25,1,4,"4.0",0,4,2,64,32,19,9,10,7,16,43.8,0,0,0,3,25,365,147,3.8,1,218,7,11.4,0,25,4,25,1,0,1,1,1
"12/18","DAL
      W",27,42,64.3,311,7.4,11.8,4,1,1,7,109,13,0,0,27,192,7.1,0,13,34,81,55,26,3,13,2,1,0,0,0,5,0,10,2,2,"100.0",48,4,4,"100.0",0,0,"-",0,0,1,13,"13.0",0,13,3,160,53.3,26,13,13,8,12,66.7,0,0,0,4,37,503,192,7.1,0,311,7.4,11.8,4,0,13,37,-1,1,0,2,2
"12/11","@TEN
      W",30,42,71.4,368,8.8,12.3,3,0,0,0,121.9,18,0,0,25,60,2.4,1,3,22,60,39,21,4,27,1,0,2,3,0,8,0,12,3,3,"100.0",43,3,3,"100.0",2,42,"21.0",0,31,3,20,"6.7",0,9,3,133,44.3,22,3,18,6,13,46.2,0,1,0,9,70,428,60,2.4,1,368,8.8,12.3,3,42,20,70,4,0,3,1,0
"12/4","@DET
      L",19,34,55.9,171,5,9.7,1,0,2,14,81.1,9,0,0,19,95,5,0,5,40,77,46,31,2,3,0,0,0,0,0,4,0,6,2,2,"100.0",42,0,0,"-",2,46,"23.0",0,25,0,0,"-",0,0,3,137,45.7,14,5,9,3,12,25,3,4,75,5,24,266,95,5,0,171,5,9.7,1,46,0,24,-1,0,0,0,1
"11/27","BAL
      W",29,37,78.4,294,7.9,11.1,3,0,4,27,129.8,16,0,0,20,38,1.9,0,1,27,66,41,25,1,1,0,0,3,2,0,3,0,8,2,2,"100.0",29,2,2,"100.0",0,0,"-",0,0,0,0,"-",0,0,3,206,68.7,18,1,16,4,13,30.8,2,3,66.7,4,19,332,38,1.9,0,294,7.9,11.1,3,0,0,19,1,0,2,0,1
"11/13","@KC
      L",29,40,72.5,240,6,8.9,2,0,5,19,106.1,14,0,0,16,75,4.7,0,3,27,52,43,9,0,0,1,0,2,2,0,2,0,5,1,3,"33.3",35,2,2,"100.0",2,72,"36.0",0,39,1,19,"19.0",0,19,6,281,46.8,17,3,14,4,14,28.6,2,2,100,5,30,315,75,4.7,0,240,6,8.9,2,72,19,30,3,0,2,1,0
