"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","@GB
      W",23,34,67.6,219,6.4,9.7,0,0,1,5,85.9,12,0,0,25,104,4.2,2,7,16,60,36,24,2,17,1,0,1,1,0,2,0,8,2,3,"66.7",37,2,2,"100.0",4,94,"23.5",0,26,0,0,"-",0,0,4,188,"47.0",21,7,12,4,12,33.3,2,2,100,5,75,323,104,4.2,2,219,6.4,9.7,0,94,0,75,2,0,1,1,0
"1/1","CHI
      W",21,29,72.4,239,8.2,12.1,3,0,2,16,133.5,14,0,0,39,265,6.8,2,11,10,46,29,17,7,45,1,0,1,1,0,7,0,11,2,2,"100.0",41,5,5,"100.0",0,0,"-",0,0,3,16,"5.3",0,10,3,150,"50.0",26,11,14,4,12,33.3,0,1,0,6,42,504,265,6.8,2,239,8.2,12.1,3,0,16,42,2,0,1,1,0
"12/24","@CAR
      L",25,42,59.5,336,8,14.2,3,0,2,19,110.7,15,0,0,17,45,2.6,0,3,37,69,38,31,0,0,0,0,0,0,0,1,0,5,1,1,"100.0",34,2,2,"100.0",5,140,"28.0",0,42,0,0,"-",0,0,4,206,"51.5",22,3,15,4,12,33.3,2,3,66.7,4,30,381,45,2.6,0,336,8,14.2,3,140,0,30,-1,0,0,0,1
"12/18","@NYJ
      W",23,38,60.5,252,6.6,11,1,0,0,0,88.9,14,0,0,28,107,3.8,0,3,17,53,33,20,4,30,1,0,0,0,0,4,0,8,2,3,"66.7",34,2,2,"100.0",1,25,"25.0",0,25,1,47,"47.0",1,47,4,178,"44.5",17,3,14,5,15,33.3,2,3,66.7,6,52,359,107,3.8,0,252,6.6,11,1,25,47,52,1,0,0,1,0
"12/11","MIN
      W",27,39,69.2,330,8.5,12.2,3,0,0,0,120.7,18,0,0,30,134,4.5,1,4,23,61,45,16,4,31,0,0,2,2,0,5,0,10,2,3,"66.7",49,4,4,"100.0",1,21,"21.0",0,21,2,48,"24.0",0,35,2,96,"48.0",23,4,18,7,15,46.7,1,2,50,7,51,464,134,4.5,1,330,8.5,12.2,3,21,48,51,2,0,2,0,0
"12/4","JAX
      W",31,41,75.6,337,8.2,11,2,0,2,3,115.9,21,0,0,31,100,3.2,2,8,14,48,33,15,2,14,0,0,1,1,0,4,0,16,4,4,"100.0",47,4,4,"100.0",2,71,"35.5",0,39,2,20,"10.0",0,11,0,0,"-",31,8,21,8,12,66.7,0,0,0,1,10,437,100,3.2,2,337,8.2,11,2,71,20,10,1,0,1,0,0
"11/24","BUF
      L",23,37,62.2,230,6.2,10.4,2,0,2,10,98.9,13,0,0,28,96,3.4,1,7,28,66,45,21,3,16,1,0,0,0,0,4,0,5,1,2,"50.0",51,2,2,"100.0",4,80,"20.0",0,24,2,54,"27.0",0,41,2,103,"51.5",22,7,13,6,15,40,3,3,100,3,32,326,96,3.4,1,230,6.2,10.4,2,80,54,32,-1,0,0,1,2
"11/20","@NYG
      W",17,26,65.4,165,6.3,9.7,0,0,0,0,83,9,0,0,37,160,4.3,4,12,18,62,47,15,2,17,2,0,1,1,0,4,0,7,1,1,"100.0",24,4,4,"100.0",2,62,"31.0",0,36,0,0,"-",0,0,5,241,"48.2",23,12,9,6,13,46.2,0,0,0,5,45,325,160,4.3,4,165,6.3,9.7,0,62,0,45,3,0,1,2,0
"11/13","@CHI
      W",19,26,73.1,228,8.8,12.4,1,0,2,8,113.6,12,0,0,31,95,3.1,2,9,30,57,42,15,3,17,1,1,0,0,0,4,0,7,1,1,"100.0",25,4,4,"100.0",1,39,"39.0",0,39,0,0,"-",0,0,4,185,"46.3",25,9,12,5,11,45.5,1,1,100,2,15,323,95,3.1,2,228,8.8,12.4,1,39,0,15,1,0,0,1,0
"11/6","GB
      W",14,26,53.8,137,5.3,9.8,2,1,0,0,78.5,10,0,0,31,117,3.8,0,5,9,74,38,36,1,8,3,0,2,0,0,9,0,1,0,0,"-",0,1,1,"100.0",3,66,"22.0",0,25,0,0,"-",0,0,3,136,"45.3",19,5,10,6,11,54.5,0,2,0,7,62,254,117,3.8,0,137,5.3,9.8,2,66,0,62,2,1,0,3,0
