"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/8","TB
      W",19,30,63.3,208,6.9,11.8,2,0,2,16,108.2,11,0,0,35,174,5,1,10,17,53,31,22,0,0,0,0,1,1,0,5,0,12,3,3,"100.0",51,3,3,"100.0",1,17,"17.0",0,17,0,0,"-",0,0,3,154,51.3,22,10,11,6,15,40,3,3,100,2,18,382,174,5,1,208,6.9,11.8,2,17,0,18,0,0,1,0,1
"1/1","ARI
      W",19,26,73.1,166,6.4,8.9,0,0,1,3,90.1,9,0,0,34,132,3.9,2,10,19,72,36,36,2,9,0,0,0,0,0,4,0,8,2,2,"100.0",27,2,2,"100.0",1,23,"23.0",0,23,0,0,"-",0,0,3,148,49.3,20,10,9,5,11,45.5,1,2,50,5,70,298,132,3.9,2,166,6.4,8.9,0,23,0,70,-1,0,0,0,1
"12/24","@BAL
      L",22,33,66.7,212,6.4,9.9,0,0,2,6,85.2,11,0,0,33,115,3.5,0,5,17,51,34,17,0,0,0,0,1,0,0,0,0,9,3,3,"100.0",37,0,0,"-",4,67,"16.8",0,23,0,0,"-",0,0,3,112,37.3,17,5,11,5,14,35.7,1,4,25,5,48,327,115,3.5,0,212,6.4,9.9,0,67,0,48,-1,0,0,0,1
"12/18","@NO
      L",13,26,50,89,3.4,7.5,0,0,4,8,59.3,6,0,0,39,231,5.9,2,13,21,61,35,26,2,17,0,0,1,1,0,3,0,4,1,1,"100.0",28,1,1,"100.0",1,3,"3.0",0,3,2,13,"6.5",0,10,5,208,41.6,21,13,6,9,16,56.3,0,1,0,3,30,320,231,5.9,2,89,3.4,7.5,0,3,13,30,0,0,1,0,1
"12/4","PIT
      L",13,24,54.2,160,6.7,12.8,1,1,1,7,72.7,9,0,0,28,146,5.2,0,8,19,78,29,49,0,0,0,0,0,0,0,2,0,10,3,3,"100.0",51,1,1,"100.0",3,55,"18.3",0,25,0,0,"-",0,0,3,137,45.7,18,8,9,3,10,30,1,1,100,6,48,306,146,5.2,0,160,6.7,12.8,1,55,0,48,-1,1,0,0,0
"11/27","@WAS
      L",15,25,60,165,6.6,11.6,1,1,1,9,77.8,6,0,0,29,167,5.8,0,10,19,74,28,46,0,0,1,0,0,0,0,3,0,7,2,3,"66.7",48,1,1,"100.0",2,28,"14.0",0,19,0,0,"-",0,0,3,122,40.7,18,10,6,4,10,40,0,1,0,2,20,332,167,5.8,0,165,6.6,11.6,1,28,0,20,0,1,0,1,0
"11/20","CHI
      W",13,20,65,131,6.6,10.1,1,0,0,0,100.2,7,0,0,33,149,4.5,1,8,24,74,49,25,4,25,1,0,0,0,0,4,0,9,2,2,"100.0",53,3,3,"100.0",3,147,"49.0",1,103,3,31,"10.3",0,13,3,139,46.3,18,8,7,2,9,22.2,1,1,100,2,13,280,149,4.5,1,131,6.6,10.1,1,147,31,13,-1,0,0,1,2
"11/10","@CAR
      L",19,30,63.3,153,5.1,9.8,2,1,5,33,89,11,0,0,25,138,5.5,0,6,25,75,37,38,1,7,0,0,0,0,0,4,0,3,1,1,"100.0",33,0,2,"0.0",4,96,"24.0",0,32,2,23,"11.5",0,14,5,174,34.8,20,6,11,3,11,27.3,0,2,0,4,37,291,138,5.5,0,153,5.1,9.8,2,96,23,37,-1,1,0,0,0
"11/6","LAC
      L",12,23,52.2,114,5,10.8,0,0,2,15,68.9,7,0,0,35,201,5.7,2,12,20,75,38,37,0,0,1,0,1,1,0,5,0,5,1,2,"50.0",29,2,2,"100.0",0,0,"-",0,0,0,0,"-",0,0,4,204,51,19,12,7,5,11,45.5,0,0,0,2,15,315,201,5.7,2,114,5,10.8,0,0,0,15,0,0,1,1,2
"10/30","CAR
      W",20,28,71.4,239,8.5,12.6,3,2,2,14,105.2,14,0,0,37,167,4.5,0,7,34,67,43,24,1,8,1,1,0,0,0,7,0,13,3,3,"100.0",41,4,4,"100.0",4,74,"18.5",0,26,1,19,"19.0",0,19,4,210,52.5,21,7,14,6,12,50,0,0,0,7,64,406,167,4.5,0,239,8.5,12.6,3,74,19,64,-1,2,0,1,0
