"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/30","@NE
      L",16,28,57.1,135,4.8,10.4,0,0,4,32,74.6,8,0,0,23,104,4.5,0,4,38,54,41,13,1,6,0,0,0,0,0,4,0,3,1,1,100,0,0,0,"-",4,70,"17.5",0,32,1,0,"0.0",0,0,5,237,47.4,12,4,8,4,13,30.8,0,2,0,4,30,239,104,4.5,0,135,4.8,10.4,0,70,0,30,0,0,0,0,3
"12/23","GB
      L",24,35,68.6,323,9.2,14.2,3,0,2,18,128.4,18,0,0,20,47,2.3,1,4,44,63,45,18,4,29,0,0,1,1,0,4,0,8,1,2,50,0,5,5,"100.0",6,236,"39.3",1,99,2,12,"6.0",0,12,4,176,44,23,4,18,3,11,27.3,2,2,100,16,172,370,47,2.3,1,323,9.2,14.2,3,236,12,172,0,0,1,0,0
"12/15","HOU
      L",24,38,63.2,228,6,10.5,2,0,3,25,100,11,0,0,31,90,2.9,1,7,29,48,36,12,6,55,0,0,0,0,0,1,0,4,1,1,100,0,1,3,"33.3",3,71,"23.7",0,30,2,22,"11.0",0,12,4,197,49.3,21,7,11,9,17,52.9,1,3,33.3,9,60,318,90,2.9,1,228,6,10.5,2,71,22,60,0,0,0,0,1
"12/9","@BUF
      W",16,25,64,170,6.8,10.6,1,1,0,0,80.4,9,0,0,28,78,2.8,2,5,23,56,44,12,3,14,2,0,1,1,0,3,0,9,2,2,100,0,3,3,"100.0",6,186,"31.0",0,86,0,0,"-",0,0,3,120,40,15,5,9,6,13,46.2,1,1,100,7,93,248,78,2.8,2,170,6.8,10.6,1,186,0,93,0,1,1,2,1
"12/2","@TEN
      L",17,30,56.7,124,4.1,7.5,0,1,2,4,53.2,8,0,0,33,156,4.7,0,6,26,52,34,18,3,9,1,1,1,0,0,3,0,16,5,5,100,0,1,1,"100.0",2,82,"41.0",0,59,1,4,"4.0",0,4,6,267,44.5,15,6,8,3,14,21.4,0,0,0,11,96,280,156,4.7,0,124,4.1,7.5,0,82,4,96,0,1,0,1,0
"11/25","NE
      L",26,45,57.8,264,5.9,10.6,1,1,2,12,73.9,12,0,0,15,74,4.9,0,4,27,64,42,22,0,0,0,0,0,0,0,3,0,7,2,2,100,0,1,1,"100.0",2,52,"26.0",0,35,1,1,"1.0",0,1,5,222,44.4,18,4,12,6,14,42.9,0,1,0,8,47,338,74,4.9,0,264,5.9,10.6,1,52,1,47,0,1,0,0,0
"11/11","BUF
      L",17,34,50,116,3.4,7.9,0,2,3,19,35.8,7,0,0,18,83,4.6,1,5,41,69,41,28,1,8,0,0,1,0,0,6,0,4,1,1,100,0,1,1,"100.0",6,142,"23.7",0,36,1,15,"15.0",0,15,7,312,44.6,12,5,7,1,12,8.3,2,3,66.7,1,10,199,83,4.6,1,116,3.4,7.9,0,142,15,10,0,2,0,0,0
"11/4","@MIA
      L",21,39,53.8,202,5.2,10.9,0,4,4,27,31.8,8,0,0,21,80,3.8,0,5,13,56,36,20,4,35,0,0,0,0,0,4,0,6,2,3,66.7,0,0,0,"-",0,0,"-",0,0,2,17,"8.5",0,9,6,277,46.2,15,5,8,2,13,15.4,0,2,0,5,45,282,80,3.8,0,202,5.2,10.9,0,0,17,45,0,4,0,0,0
"10/28","@CHI
      L",14,29,48.3,150,5.2,10.9,1,0,1,3,75.8,8,0,0,24,57,2.4,0,3,24,53,44,9,2,4,0,0,0,0,0,1,0,4,1,1,100,0,1,1,"100.0",0,0,"-",0,0,1,8,"8.0",0,8,8,337,42.1,12,3,8,3,14,21.4,1,1,100,8,45,207,57,2.4,0,150,5.2,10.9,1,0,8,45,0,0,0,0,0
"10/21","MIN
      L",17,42,40.5,192,4.6,12.1,1,3,3,14,34.4,7,0,0,24,71,3,1,8,37,52,39,13,1,13,0,0,0,0,0,8,0,5,1,1,100,0,2,2,"100.0",6,193,"32.2",0,53,2,8,"4.0",0,8,8,377,47.1,16,8,7,2,13,15.4,1,2,50,8,71,263,71,3,1,192,4.6,12.1,1,193,8,71,0,3,0,0,1
