"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/30","DAL
      L",24,41,58.5,298,7.3,12.5,2,1,1,3,87.6,12,0,0,25,143,5.7,2,8,36,60,40,20,4,19,0,0,1,1,0,5,0,9,2,2,"100.0",0,3,3,"100.0",5,142,"28.4",0,38,1,19,"19.0",0,19,2,94,47,20,8,12,7,15,46.7,2,3,66.7,11,78,441,143,5.7,2,298,7.3,12.5,2,142,19,78,0,1,1,0,1
"12/23","@IND
      L",25,33,75.8,309,9.4,12.4,1,1,0,0,101.7,17,0,0,29,83,2.9,2,4,28,49,40,9,1,4,1,0,0,0,0,6,0,9,2,2,"100.0",0,3,3,"100.0",1,16,"16.0",0,16,1,0,"0.0",0,0,3,145,48.3,22,4,17,7,12,58.3,0,0,0,6,24,392,83,2.9,2,309,9.4,12.4,1,16,0,24,0,1,0,1,0
"12/16","TEN
      L",21,44,47.7,213,4.8,10.9,0,1,3,16,54.1,12,0,0,16,47,2.9,0,2,17,76,50,26,1,8,0,0,0,0,0,1,0,0,0,0,"-",0,0,0,"-",4,91,"22.8",0,24,3,2,"0.7",0,4,6,237,39.5,15,2,12,3,16,18.8,2,3,66.7,10,58,260,47,2.9,0,213,4.8,10.9,0,91,2,58,0,1,0,0,1
"12/9","@WAS
      W",14,27,51.9,175,6.5,14.1,3,1,2,22,97.3,11,0,0,34,227,6.7,1,6,16,55,35,20,5,29,3,1,0,0,0,7,0,10,2,2,"100.0",0,4,5,"80.0",0,0,"-",0,0,5,51,"10.2",0,23,6,258,43,19,6,11,4,13,30.8,0,0,0,2,18,402,227,6.7,1,175,6.5,14.1,3,0,51,18,0,1,0,3,0
"12/2","CHI
      W",20,36,55.6,197,5.5,10.9,2,1,3,22,80.7,13,0,0,29,141,4.9,0,4,27,78,59,19,5,28,2,1,3,1,0,7,0,12,3,3,"100.0",0,3,3,"100.0",3,56,"18.7",0,22,3,36,"12.0",0,15,7,311,44.4,18,4,13,6,17,35.3,2,2,100,12,107,338,141,4.9,0,197,5.5,10.9,2,56,36,107,0,1,1,2,0
"11/25","@PHI
      L",26,37,70.3,276,7.5,11.4,1,1,2,21,91.8,14,0,0,18,126,7,1,4,25,53,45,8,3,22,0,0,0,0,0,4,0,10,3,3,"100.0",0,1,1,"100.0",3,101,"33.7",0,46,2,25,"12.5",0,16,3,133,44.3,18,4,14,5,12,41.7,0,0,0,11,91,402,126,7,1,276,7.5,11.4,1,101,25,91,0,1,0,0,0
"11/18","TB
      W",17,18,94.4,196,10.9,13.6,2,0,4,35,155.8,10,0,0,31,163,5.3,2,9,35,70,46,24,1,7,4,1,1,0,0,8,0,8,1,1,"100.0",0,5,5,"100.0",6,138,"23.0",0,40,1,5,"5.0",0,5,4,166,41.5,19,9,10,4,9,44.4,0,0,0,8,60,359,163,5.3,2,196,10.9,13.6,2,138,5,60,0,0,0,4,0
"11/12","@SF
      W",19,31,61.3,180,5.8,9.9,3,0,1,8,110.7,10,0,0,23,97,4.2,0,3,23,67,50,17,0,0,2,0,0,0,0,4,0,9,2,2,"100.0",0,3,3,"100.0",4,104,"26.0",0,51,1,7,"7.0",0,7,5,238,47.6,17,3,10,5,12,41.7,0,0,0,8,78,277,97,4.2,0,180,5.8,9.9,3,104,7,78,0,0,0,2,0
"10/28","WAS
      L",30,47,63.8,266,5.7,10.5,1,2,7,50,72.7,15,0,0,14,37,2.6,0,1,20,62,47,15,0,0,0,0,1,1,0,3,0,7,2,2,"100.0",0,1,1,"100.0",1,30,"30.0",0,30,4,18,"4.5",0,19,5,220,44,18,1,15,2,14,14.3,3,4,75,11,102,303,37,2.6,0,266,5.7,10.5,1,30,18,102,0,2,1,0,0
"10/22","@ATL
      L",27,38,71.1,372,9.8,14.8,1,0,4,27,113.8,15,0,0,20,61,3,1,6,23,56,45,11,3,23,0,0,1,1,0,2,0,6,2,2,"100.0",0,0,0,"-",4,82,"20.5",0,25,2,29,"14.5",0,21,4,163,40.8,21,6,15,5,12,41.7,0,1,0,4,58,433,61,3,1,372,9.8,14.8,1,82,29,58,0,0,1,0,0
