"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/30","@NO
      W",18,30,60,263,8.8,14.9,2,0,1,5,111.5,10,0,0,37,111,3,2,11,14,51,33,18,2,8,1,0,0,0,0,5,0,9,2,2,"100.0",0,3,4,75,0,0,"-",0,0,0,0,"-",0,0,3,164,54.7,25,11,10,6,13,46.2,1,2,50,2,10,374,111,3,2,263,8.8,14.9,2,0,0,10,0,0,0,1,0
"12/23","ATL
      L",37,57,64.9,295,5.2,8.4,1,3,2,17,62.9,19,0,0,25,141,5.6,0,8,24,38,27,11,1,6,0,0,1,2,0,7,0,4,1,1,"100.0",0,1,1,100,4,109,"27.3",0,37,2,16,"8.0",0,13,3,128,42.7,29,8,19,7,14,50,0,2,0,10,86,436,141,5.6,0,295,5.2,8.4,1,109,16,86,0,3,2,0,1
"12/17","NO
      L",17,30,56.7,149,5,10.6,1,1,4,32,71.7,7,0,0,23,98,4.3,0,5,12,67,43,24,2,12,1,0,1,0,0,8,0,1,0,0,"-",0,1,1,100,1,26,"26.0",0,26,1,1,"1.0",0,1,6,239,39.8,13,5,7,7,15,46.7,1,2,50,4,48,247,98,4.3,0,149,5,10.6,1,26,1,48,0,1,0,1,1
"12/9","@CLE
      L",27,43,62.8,297,6.9,11,0,1,1,1,73.6,14,0,0,25,96,3.8,2,6,26,42,26,16,1,6,0,0,2,2,0,1,0,8,2,2,"100.0",0,2,2,100,2,50,"25.0",0,31,1,6,"6.0",0,6,4,158,39.5,22,6,14,5,14,35.7,2,3,66.7,10,68,393,96,3.8,2,297,6.9,11,0,50,6,68,0,1,2,0,0
"12/2","@TB
      L",28,42,66.7,276,6.6,10.7,2,4,4,24,63.7,17,0,0,19,168,8.8,0,8,24,54,43,11,4,29,0,0,0,1,0,6,0,5,1,1,"100.0",0,2,2,100,2,35,"17.5",0,27,3,6,"2.0",0,6,2,113,56.5,27,8,17,3,8,37.5,0,1,0,7,104,444,168,8.8,0,276,6.6,10.7,2,35,6,104,0,4,1,0,0
"11/25","SEA
      L",25,30,83.3,256,8.5,10.2,2,1,0,0,110.6,13,0,0,27,220,8.1,1,10,30,66,30,36,2,17,0,0,1,0,0,2,0,9,2,3,"66.7",0,3,3,100,3,75,"25.0",0,32,2,19,"9.5",0,14,1,55,55,26,10,13,3,8,37.5,0,1,0,3,30,476,220,8.1,1,256,8.5,10.2,2,75,19,30,0,1,0,0,0
"11/18","@DET
      L",25,38,65.8,331,8.7,14.3,3,1,3,26,111.4,16,0,0,16,56,3.5,0,4,20,53,40,13,1,5,0,0,0,0,0,2,0,1,0,1,"0.0",0,1,2,50,2,34,"17.0",0,22,1,-1,"-1.0",0,-1,5,222,44.4,20,4,16,5,11,45.5,0,0,0,2,15,387,56,3.5,0,331,8.7,14.3,3,34,-1,15,0,1,0,0,0
"11/8","@PIT
      L",23,29,79.3,147,5.1,8.4,2,1,5,46,103,12,0,0,22,95,4.3,1,5,52,63,40,23,1,6,0,0,0,0,0,2,0,3,0,0,"-",0,3,3,100,5,107,"21.4",0,31,0,0,"-",0,0,5,205,41,18,5,12,4,11,36.4,1,1,100,5,42,242,95,4.3,1,147,5.1,8.4,2,107,0,42,0,1,0,0,1
"11/4","TB
      W",19,25,76,228,9.1,13,2,0,2,19,133.3,11,0,0,32,179,5.6,4,8,28,57,35,22,3,24,2,0,1,0,0,9,0,6,0,0,"-",0,6,6,100,0,0,"-",0,0,1,12,"12.0",0,12,4,200,50,22,8,11,4,10,40,0,1,0,9,84,407,179,5.6,4,228,9.1,13,2,0,12,84,0,0,0,2,0
"10/28","BAL
      W",22,30,73.3,232,7.7,10.5,2,0,0,0,117.6,14,0,0,33,154,4.7,2,7,21,55,31,24,2,14,2,0,1,1,0,5,0,12,3,3,"100.0",0,3,3,100,1,14,"14.0",0,14,2,21,"10.5",0,17,3,137,45.7,22,7,14,6,12,50,1,1,100,4,30,386,154,4.7,2,232,7.7,10.5,2,14,21,30,0,0,1,2,0
