"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/30","@KC
      L",24,33,72.7,165,5,7.7,0,2,3,20,60.8,11,0,0,29,127,4.4,0,9,35,49,26,23,0,0,1,0,0,0,0,3,0,3,1,1,"100.0",0,0,0,"-",3,91,"30.3",0,34,0,0,"-",0,0,4,182,45.5,20,9,11,4,10,40,1,1,100,4,22,292,127,4.4,0,165,5,7.7,0,91,0,22,0,2,0,1,2
"12/24","DEN
      W",19,26,73.1,159,6.1,8.8,0,0,1,8,89.7,8,0,0,30,114,3.8,2,6,14,60,40,20,1,2,2,0,1,0,0,3,0,9,2,2,"100.0",0,3,3,"100.0",2,46,"23.0",0,26,2,106,"53.0",1,99,5,225,45,16,6,8,5,13,38.5,0,0,0,6,50,273,114,3.8,2,159,6.1,8.8,0,46,106,50,0,0,0,2,0
"12/16","@CIN
      L",21,38,55.3,229,6,12.5,1,0,5,34,85.7,12,0,0,16,68,4.3,0,1,30,61,39,22,1,7,1,0,0,0,0,4,0,10,3,3,"100.0",0,1,1,"100.0",3,71,"23.7",0,31,3,22,"7.3",0,14,6,229,38.2,13,1,12,3,14,21.4,0,0,0,8,90,297,68,4.3,0,229,6,12.5,1,71,22,90,0,0,0,1,2
"12/9","PIT
      W",25,34,73.5,299,8.8,12.9,2,0,4,23,122.4,17,0,0,25,55,2.2,1,3,21,59,38,21,1,6,1,0,0,0,0,7,0,6,1,1,"100.0",0,3,3,"100.0",2,34,"17.0",0,21,0,0,"-",0,0,4,194,48.5,20,3,17,4,12,33.3,2,2,100,13,130,354,55,2.2,1,299,8.8,12.9,2,34,0,130,0,0,0,1,1
"12/2","KC
      L",29,38,76.3,271,7.1,9.8,3,0,3,14,123.2,16,0,0,28,171,6.1,1,10,40,54,39,15,0,0,0,0,1,1,0,3,0,9,2,2,"100.0",0,3,3,"100.0",3,66,"22.0",0,31,0,0,"-",0,0,2,61,30.5,28,10,16,9,12,75,0,0,0,8,74,442,171,6.1,1,271,7.1,9.8,3,66,0,74,0,0,1,0,3
"11/25","@BAL
      L",16,34,47.1,182,5.4,12.1,1,0,3,12,74.9,9,0,0,19,67,3.5,1,4,34,61,42,19,1,4,2,0,0,0,0,7,0,5,1,1,"100.0",0,2,2,"100.0",2,44,"22.0",0,23,1,-3,"-3.0",0,-3,6,268,44.7,13,4,9,3,13,23.1,1,2,50,4,24,249,67,3.5,1,182,5.4,12.1,1,44,-3,24,0,0,0,2,1
"11/18","@ARI
      W",19,31,61.3,173,5.6,10.1,2,0,4,19,100.5,9,0,0,33,152,4.6,0,9,21,43,30,13,1,8,2,0,0,0,0,4,0,11,3,3,"100.0",0,2,2,"100.0",2,53,"26.5",0,28,4,31,"7.8",0,16,8,361,45.1,19,9,9,5,15,33.3,0,0,0,4,20,325,152,4.6,0,173,5.6,10.1,2,53,31,20,0,0,0,2,0
"11/11","LAC
      L",24,37,64.9,203,5.5,10.1,0,0,4,40,83.5,12,0,0,22,114,5.2,0,3,20,55,36,19,1,1,1,0,0,0,0,4,0,6,2,2,"100.0",0,0,0,"-",5,96,"19.2",0,25,3,8,"2.7",0,6,3,162,54,16,3,12,5,15,33.3,1,3,33.3,6,55,317,114,5.2,0,203,5.5,10.1,0,96,8,55,0,0,0,1,1
"11/1","@SF
      L",17,24,70.8,140,5.8,10.5,0,0,8,39,92.2,9,0,0,23,102,4.4,0,5,34,48,40,8,0,0,0,0,0,0,0,2,0,3,1,2,"50.0",0,0,0,"-",2,51,"25.5",0,28,0,0,"-",0,0,6,225,37.5,14,5,9,3,12,25,0,1,0,6,40,242,102,4.4,0,140,5.8,10.5,0,51,0,40,0,0,0,0,0
"10/28","IND
      L",21,28,75,244,8.7,11.6,3,0,0,0,136.6,12,0,0,19,103,5.4,1,7,42,73,53,20,0,0,0,0,0,0,0,4,0,4,0,0,"-",0,4,4,"100.0",1,28,"28.0",0,28,1,-1,"-1.0",0,-1,2,80,40,19,7,12,4,8,50,1,2,50,10,79,347,103,5.4,1,244,8.7,11.6,3,28,-1,79,0,0,0,0,1
"10/14","SEA
      L",23,31,74.2,106,3.4,6.2,0,0,6,36,83,8,0,0,19,79,4.2,0,5,27,52,49,3,1,8,1,0,0,0,0,4,0,3,1,2,"50.0",0,0,0,"-",0,0,"-",0,0,0,0,"-",0,0,3,92,30.7,15,5,8,4,12,33.3,0,1,0,5,38,185,79,4.2,0,106,3.4,6.2,0,0,0,38,0,0,0,1,2
"10/7","@LAC
      L",24,33,72.7,248,7.5,11.2,1,1,3,20,94,10,0,0,13,41,3.2,0,3,26,53,40,13,1,6,0,0,0,0,0,3,0,4,1,2,"50.0",0,1,1,"100.0",2,44,"22.0",0,22,1,2,"2.0",0,2,4,197,49.3,14,3,10,4,11,36.4,1,1,100,7,55,289,41,3.2,0,248,7.5,11.2,1,44,2,55,0,1,0,0,1
"9/30","CLE
      W",35,58,60.3,426,7.3,12.5,4,2,3,11,92.4,20,0,0,29,139,4.8,0,6,42,61,40,21,2,16,2,1,2,2,0,8,0,13,3,5,"60.0",0,4,4,"100.0",0,0,"-",0,0,5,98,"19.6",0,49,6,267,44.5,27,6,20,5,16,31.3,0,1,0,6,65,565,139,4.8,0,426,7.3,12.5,4,0,98,65,0,2,2,2,0
"9/23","@MIA
      L",27,39,69.2,325,8.3,12.8,1,2,3,20,83.8,17,0,0,32,109,3.4,1,5,28,33,24,9,1,9,0,0,0,0,0,4,0,8,2,2,"100.0",0,2,2,"100.0",2,39,"19.5",0,21,3,11,"3.7",0,11,3,112,37.3,25,5,17,7,13,53.8,0,1,0,8,38,434,109,3.4,1,325,8.3,12.8,1,39,11,38,0,2,0,0,0
"9/16","@DEN
      L",29,32,90.6,281,8.8,9.9,1,0,1,7,114.6,16,0,0,27,92,3.4,1,3,20,47,40,7,1,5,1,0,0,0,0,8,0,7,2,2,"100.0",0,1,2,"50.0",0,0,"-",0,0,1,7,"7.0",0,7,4,189,47.3,21,3,16,3,10,30,0,1,0,4,30,373,92,3.4,1,281,8.8,9.9,1,0,7,30,0,0,0,1,0
"9/10","LAR
      L",29,40,72.5,300,7.5,10.4,0,3,1,3,62.8,11,0,0,23,95,4.1,1,7,33,53,41,12,1,8,0,0,1,0,0,5,0,7,2,2,"100.0",0,1,1,"100.0",0,0,"-",0,0,1,10,"10.0",0,10,4,178,44.5,20,7,11,5,11,45.5,0,0,0,11,155,395,95,4.1,1,300,7.5,10.4,0,0,10,155,0,3,0,0,0
"8/30","@SEA
      W",21,27,77.8,289,10.7,13.9,4,0,1,2,151.2,11,0,0,24,63,2.6,0,2,19,64,40,24,1,7,0,0,0,0,0,3,0,6,1,1,"100.0",0,3,4,"75.0",1,15,"15.0",0,15,2,16,"8.0",0,14,7,297,42.4,15,2,11,4,12,33.3,0,0,0,12,113,352,63,2.6,0,289,10.7,13.9,4,15,16,113,0,0,0,0,0
"8/24","GB
      W",16,30,53.3,217,7.2,14.2,0,1,1,10,64.2,9,0,0,31,127,4.1,1,6,6,59,43,16,5,43,0,0,2,0,0,4,0,7,2,3,"66.7",0,1,1,"100.0",1,24,"24.0",0,24,3,7,"2.3",0,8,5,225,45,19,6,9,7,15,46.7,0,0,0,10,100,344,127,4.1,1,217,7.2,14.2,0,24,7,100,0,1,0,0,1
"8/18","@LAR
      L",16,28,57.1,109,3.9,8.6,1,0,4,29,82.1,5,0,0,20,114,5.7,1,5,19,57,38,19,2,9,1,0,1,0,0,5,0,3,1,1,"100.0",0,0,0,"-",0,0,"-",0,0,1,0,"0.0",0,0,7,297,42.4,12,5,5,1,10,10,0,0,0,10,101,223,114,5.7,1,109,3.9,8.6,1,0,0,101,0,0,0,1,2
"8/10","DET
      W",17,29,58.6,198,6.8,11.6,1,0,0,0,90.9,9,0,0,31,147,4.7,0,9,10,57,43,14,4,26,0,0,1,1,0,7,0,10,3,3,"100.0",0,1,1,"100.0",3,67,"22.3",0,27,7,66,"9.4",0,13,5,199,39.8,20,9,9,3,10,30,0,0,0,9,75,345,147,4.7,0,198,6.8,11.6,1,67,66,75,0,0,1,0,1
