"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/30","CHI
      L",20,33,60.6,101,3.1,6.6,1,0,4,31,79.4,6,0,0,15,63,4.2,0,3,24,60,39,21,0,0,0,0,0,0,0,1,0,4,1,1,"100.0",0,1,1,"100.0",0,0,"-",0,0,1,4,"4.0",0,4,5,257,51.4,12,3,6,1,11,9.1,1,4,25,3,30,164,63,4.2,0,101,3.1,6.6,1,0,4,30,0,0,0,0,0
"12/23","@DET
      W",21,28,75,240,8.6,12,3,0,2,13,137.9,11,0,0,28,100,3.6,0,4,9,54,44,10,3,24,0,0,0,0,0,4,0,9,2,2,"100.0",0,3,3,"100.0",2,52,"26.0",0,30,1,8,"8.0",0,8,6,288,48,16,4,11,4,13,30.8,0,1,0,11,78,340,100,3.6,0,240,8.6,12,3,52,8,78,0,0,0,0,0
"12/16","MIA
      W",14,21,66.7,198,9.4,15.4,2,1,2,17,112.2,10,0,0,40,220,5.5,3,10,17,44,33,11,9,71,0,0,0,0,0,5,0,11,2,2,"100.0",0,5,5,"100.0",1,24,"24.0",0,24,5,116,"23.2",0,70,3,127,42.3,22,10,10,5,13,38.5,0,0,0,6,45,418,220,5.5,3,198,9.4,15.4,2,24,116,45,0,1,0,0,0
"12/10","@SEA
      L",20,33,60.6,199,6,10.4,1,0,2,9,89,9,0,0,21,77,3.7,0,5,21,70,43,27,2,12,1,0,0,0,0,4,0,1,0,1,"0.0",0,1,1,"100.0",3,64,"21.3",0,25,0,0,"-",0,0,5,213,42.6,16,5,9,2,10,20,0,2,0,4,51,276,77,3.7,0,199,6,10.4,1,64,0,51,0,0,0,1,1
"12/2","@NE
      L",32,44,72.7,183,4.2,6.3,1,2,2,18,70.4,11,0,0,13,95,7.3,0,5,24,72,43,29,0,0,1,0,0,0,0,3,0,4,1,2,"50.0",0,1,1,"100.0",2,61,"30.5",0,33,1,4,"4.0",0,4,5,228,45.6,16,5,11,3,12,25,1,2,50,5,55,278,95,7.3,0,183,4.2,6.3,1,61,4,55,0,2,0,1,0
"11/25","GB
      W",29,38,76.3,325,8.6,11.8,3,0,2,17,129.5,18,0,0,29,91,3.1,0,4,17,46,29,17,4,26,0,0,0,1,0,2,0,6,1,3,"33.3",0,3,3,"100.0",0,0,"-",0,0,2,20,"10.0",0,20,4,183,45.8,22,4,18,7,14,50,0,1,0,6,55,416,91,3.1,0,325,8.6,11.8,3,0,20,55,0,0,1,0,0
"11/18","@CHI
      L",30,46,65.2,246,5.3,8.7,2,2,2,16,76.5,15,0,0,14,22,1.6,0,2,25,61,53,8,1,5,2,0,1,1,0,6,0,6,2,2,"100.0",0,0,0,"-",2,57,"28.5",0,30,1,10,"10.0",0,10,4,178,44.5,19,2,15,5,12,41.7,1,1,100,4,50,268,22,1.6,0,246,5.3,8.7,2,57,10,50,0,2,1,2,1
"11/4","DET
      W",18,22,81.8,155,7,9.1,1,1,1,9,93.9,10,0,0,23,128,5.6,1,3,9,67,47,20,10,56,0,0,0,1,1,0,0,6,1,1,"100.0",0,3,3,"100.0",1,15,"15.0",0,15,1,24,"24.0",0,24,4,163,40.8,17,3,10,3,8,37.5,1,1,100,3,15,283,128,5.6,1,155,7,9.1,1,15,24,15,0,1,1,0,1
"10/28","NO
      L",31,41,75.6,338,8.2,11.6,2,1,4,21,107.7,19,0,0,22,85,3.9,1,4,30,59,38,21,0,0,1,0,0,0,0,2,0,2,0,0,"-",0,2,3,"66.7",2,37,"18.5",0,20,1,4,"4.0",0,4,2,81,40.5,27,4,19,5,10,50,2,3,66.7,6,54,423,85,3.9,1,338,8.2,11.6,2,37,4,54,0,1,0,1,1
"10/21","@NYJ
      W",25,40,62.5,228,5.7,9.6,2,0,1,13,95.9,10,0,0,24,88,3.7,2,3,17,49,29,20,3,14,3,0,1,1,0,12,0,13,3,4,"75.0",0,4,4,"100.0",2,57,"28.5",0,30,6,57,"9.5",0,20,8,382,47.8,15,3,10,2,15,13.3,1,1,100,6,55,316,88,3.7,2,228,5.7,9.6,2,57,57,55,0,0,1,3,0
