"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"12/30","@BAL
      L",23,42,54.8,376,9,16.3,3,3,0,0,79.1,16,0,0,14,50,3.6,0,1,26,70,48,22,2,12,0,0,1,1,0,2,0,6,1,2,"50.0",0,3,3,"100.0",4,108,"27.0",0,35,3,46,"15.3",0,37,4,180,45,18,1,16,4,11,36.4,0,1,0,4,35,426,50,3.6,0,376,9,16.3,3,108,46,35,0,3,1,0,0
"12/23","CIN
      W",28,38,73.7,347,9.1,12.4,3,0,0,0,127.9,14,0,0,28,146,5.2,0,8,18,43,29,14,3,26,0,0,1,0,0,1,0,8,2,2,"100.0",0,2,3,"66.7",3,42,"14.0",0,22,2,12,"6.0",0,7,3,88,29.3,23,8,14,5,12,41.7,1,1,100,6,57,493,146,5.2,0,347,9.1,12.4,3,42,12,57,0,0,0,0,0
"12/15","@DEN
      W",18,31,58.1,175,5.6,10.4,2,1,2,13,83.8,13,0,0,28,134,4.8,0,5,16,55,46,9,2,19,2,0,0,0,0,5,0,5,1,1,"100.0",0,2,2,"100.0",2,48,"24.0",0,31,2,9,"4.5",0,8,4,194,48.5,21,5,13,5,12,41.7,1,2,50,6,75,309,134,4.8,0,175,5.6,10.4,2,48,9,75,0,1,0,2,1
"12/9","CAR
      W",18,23,78.3,232,10.1,13.2,1,0,1,6,124.3,5,0,0,21,116,5.5,2,6,20,61,43,18,1,1,1,0,0,0,0,4,0,8,2,2,"100.0",0,2,3,"66.7",1,2,"2.0",0,2,1,19,"19.0",0,19,3,143,47.7,12,6,5,4,9,44.4,0,0,0,7,52,348,116,5.5,2,232,10.1,13.2,1,2,19,52,0,0,0,1,2
"12/2","@HOU
      L",29,43,67.4,397,9.2,13.7,1,3,0,0,75.4,15,0,0,9,31,3.4,1,3,29,84,44,40,4,27,0,0,2,0,0,2,0,1,0,0,"-",0,1,1,"100.0",5,107,"21.4",0,27,0,0,"-",0,0,2,91,45.5,20,3,15,2,8,25,0,2,0,6,45,428,31,3.4,1,397,9.2,13.7,1,107,0,45,0,3,0,0,1
"11/25","@CIN
      W",19,26,73.1,258,9.9,13.6,4,0,0,0,143.9,14,0,0,35,84,2.4,1,7,20,52,36,16,1,12,1,0,0,1,0,5,0,5,0,0,"-",0,5,5,"100.0",2,33,"16.5",0,25,2,6,"3.0",0,6,4,188,47,24,7,14,5,10,50,1,1,100,7,61,342,84,2.4,1,258,9.9,13.6,4,33,6,61,0,0,1,1,0
"11/11","ATL
      W",17,21,81,216,10.3,12.7,3,1,0,0,129.3,13,0,0,29,211,7.3,1,6,16,61,45,16,2,19,0,0,2,2,0,4,0,4,0,0,"-",0,4,4,"100.0",4,69,"17.3",0,21,1,6,"6.0",0,6,4,187,46.8,19,6,13,4,8,50,0,0,0,7,38,427,211,7.3,1,216,10.3,12.7,3,69,6,38,0,1,2,0,0
"11/4","KC
      L",30,43,69.8,286,6.7,10.3,2,1,2,22,95.9,17,0,0,25,102,4.1,1,6,37,50,38,12,2,15,1,0,0,0,0,2,0,3,1,1,"100.0",0,0,0,"-",1,16,"16.0",0,16,1,1,"1.0",0,1,2,39,19.5,26,6,17,5,13,38.5,2,3,66.7,4,20,388,102,4.1,1,286,6.7,10.3,2,16,1,20,0,1,0,1,0
"10/28","@PIT
      L",22,36,61.1,163,4.5,8.2,2,1,2,17,80.8,9,0,0,21,74,3.5,0,5,33,60,45,15,1,4,1,0,2,1,0,4,0,6,2,3,"66.7",0,0,1,"0.0",3,62,"20.7",0,23,2,26,"13.0",0,13,5,235,47,17,5,9,3,13,23.1,1,1,100,7,52,237,74,3.5,0,163,4.5,8.2,2,62,26,52,0,1,1,1,0
"10/21","@TB
      L",23,34,67.6,186,5.5,9.3,2,0,5,29,104.4,8,0,0,23,119,5.2,1,7,26,67,59,8,4,23,2,0,2,2,0,8,1,3,0,0,"-",0,3,3,"100.0",2,42,"21.0",0,30,2,46,"23.0",0,32,9,465,51.7,17,7,8,3,14,21.4,0,2,0,14,114,305,119,5.2,1,186,5.5,9.3,2,42,46,114,0,0,2,2,1
"10/14","LAC
      L",22,46,47.8,214,4.7,10.8,1,2,5,24,52.6,13,0,0,21,103,4.9,0,4,38,44,36,8,1,12,1,0,0,0,0,4,0,6,2,2,"100.0",0,0,0,"-",5,120,"24.0",0,31,4,51,"12.8",0,33,6,242,40.3,18,4,13,6,16,37.5,1,3,33.3,6,53,317,103,4.9,0,214,4.7,10.8,1,120,51,53,0,2,0,1,0
"10/7","BAL
      W",25,43,58.1,304,7.1,13.7,1,1,5,38,81.7,13,0,0,28,112,4,0,6,9,67,43,24,2,4,1,0,2,1,0,11,0,6,2,3,"66.7",0,0,1,"0.0",0,0,"-",0,0,3,23,"7.7",0,12,9,452,50.2,20,6,13,6,19,31.6,0,1,0,10,66,416,112,4,0,304,7.1,13.7,1,0,23,66,0,1,1,1,0
"9/30","@OAK
      L",21,41,51.2,279,6.8,14,2,2,2,16,70.7,13,0,0,31,208,6.7,3,6,45,81,52,29,3,11,2,0,0,0,0,7,0,8,2,2,"100.0",0,2,2,"100.0",5,88,"17.6",0,24,2,10,"5.0",0,9,7,350,50,21,6,13,5,15,33.3,1,1,100,8,55,487,208,6.7,3,279,6.8,14,2,88,10,55,0,2,0,2,2
"9/20","NYJ
      W",21,37,56.8,190,5.1,10.5,0,0,4,30,74.2,10,0,0,33,133,4,2,9,17,52,38,14,2,8,2,0,1,1,0,6,0,7,2,2,"100.0",0,1,1,"100.0",1,19,"19.0",0,19,5,20,"4.0",0,8,8,273,34.1,20,9,10,7,18,38.9,0,0,0,5,41,323,133,4,2,190,5.1,10.5,0,19,20,41,0,0,1,2,0
"9/16","@NO
      L",22,30,73.3,234,7.8,11.2,1,1,3,12,94.6,10,0,0,27,93,3.4,1,4,21,61,41,20,3,30,0,0,2,2,0,2,0,6,2,4,"50.0",0,0,2,"0.0",3,82,"27.3",0,28,1,0,"0.0",0,0,3,118,39.3,16,4,10,4,12,33.3,1,2,50,4,43,327,93,3.4,1,234,7.8,11.2,1,82,0,43,0,1,2,0,0
"9/9","PIT
      T",15,40,37.5,150,3.8,13.1,1,1,7,47,51.8,6,0,0,38,177,4.7,2,10,21,72,40,32,4,22,3,0,3,3,0,11,0,3,0,1,"0.0",0,3,3,"100.0",3,46,"15.3",0,24,1,15,"15.0",0,15,12,522,43.5,22,10,6,5,18,27.8,0,1,0,11,87,327,177,4.7,2,150,3.8,13.1,1,46,15,87,0,1,3,3,0
"8/30","@DET
      W",16,30,53.3,261,8.7,16.8,1,0,1,7,94.9,11,0,0,32,163,5.1,2,8,17,47,36,11,1,6,1,1,0,0,0,8,0,9,2,2,"100.0",0,3,3,"100.0",3,69,"23.0",0,26,7,49,"7.0",0,17,6,237,39.5,22,8,11,3,13,23.1,1,1,100,14,134,424,163,5.1,2,261,8.7,16.8,1,69,49,134,0,0,0,1,1
"8/23","PHI
      W",20,31,64.5,120,3.9,7.4,0,1,4,28,62.3,8,0,0,34,138,4.1,0,7,0,58,42,16,7,37,2,0,2,2,0,6,1,3,1,1,"100.0",0,0,0,"-",2,40,"20.0",0,21,2,14,"7.0",0,9,7,302,43.1,17,7,8,5,16,31.3,0,2,0,1,5,258,138,4.1,0,120,3.9,7.4,0,40,14,5,0,1,2,2,0
"8/17","BUF
      L",11,24,45.8,83,3.5,8.8,0,0,2,14,57.1,5,0,0,32,164,5.1,2,10,19,65,37,28,3,13,0,0,1,0,0,2,0,5,1,1,"100.0",0,2,2,"100.0",2,48,"24.0",0,26,5,32,"6.4",0,9,8,341,42.6,17,10,5,3,12,25,0,0,0,7,70,247,164,5.1,2,83,3.5,8.8,0,48,32,70,0,0,0,0,0
"8/9","@NYG
      W",18,29,62.1,322,11.1,18.5,3,0,1,11,136.1,12,0,0,33,50,1.5,0,3,10,48,45,3,2,17,0,0,0,0,0,6,0,2,0,0,"-",0,2,2,"100.0",3,84,"28.0",0,31,6,25,"4.2",0,13,10,424,42.4,15,3,12,5,17,29.4,2,2,100,13,141,372,50,1.5,0,322,11.1,18.5,3,84,25,141,0,0,0,0,1
