"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"2/3","@LAR
      W",21,35,60,253,7.2,12.5,0,1,1,9,71.4,12,0,0,32,154,4.8,1,6,3,46,34,12,4,31,1,0,1,0,0,8,0,7,2,3,66.7,0,1,1,"100.0",1,38,"38.0",0,38,2,2,"1.0",0,7,5,215,"43.0",22,6,12,3,12,25,0,1,0,3,20,407,154,4.8,1,253,7.2,12.5,0,38,2,20,0,1,0,1,0
"1/20","@KC
      W",30,46,65.2,348,7.6,11.6,1,2,0,0,77.1,20,0,0,48,176,3.7,4,15,31,34,25,9,4,46,0,0,1,0,0,2,0,7,1,1,100,0,4,4,"100.0",4,82,"20.5",0,38,3,38,"12.7",0,14,2,75,"37.5",36,15,20,13,19,68.4,1,2,50,6,61,524,176,3.7,4,348,7.6,11.6,1,82,38,61,0,2,0,0,0
"1/13","LAC
      W",34,44,77.3,343,7.8,10.1,1,0,0,0,106.5,18,0,0,34,155,4.6,4,10,28,39,29,10,2,15,1,0,0,1,0,8,0,11,2,2,100,0,5,5,"100.0",2,23,"11.5",0,23,5,37,"7.4",0,16,4,173,"43.3",30,10,18,7,14,50,1,1,100,9,75,498,155,4.6,4,343,7.8,10.1,1,23,37,75,0,0,1,1,0
"12/30","NYJ
      W",24,33,72.7,244,7.4,10.4,4,0,1,6,133.8,14,0,0,30,131,4.4,0,9,3,58,26,32,4,32,0,0,3,3,1,4,0,8,1,1,100,0,5,5,"100.0",0,0,"-",0,0,4,28,"7.0",0,12,4,159,"39.8",24,9,14,5,11,45.5,0,1,0,4,30,375,131,4.4,0,244,7.4,10.4,4,0,28,30,0,0,3,0,0
"12/23","BUF
      W",13,25,52,117,4.7,9.7,1,2,1,9,46.4,4,0,0,47,273,5.8,2,15,12,46,29,17,0,0,2,0,1,1,0,3,0,6,1,1,100,0,3,3,"100.0",3,41,"13.7",0,18,2,37,"18.5",0,25,6,259,"43.2",20,15,4,3,12,25,1,2,50,5,49,390,273,5.8,2,117,4.7,9.7,1,41,37,49,0,2,1,2,1
"12/16","@PIT
      L",25,36,69.4,272,7.6,11.2,1,1,1,7,89.9,9,0,0,19,96,5.1,0,7,17,55,40,15,2,17,2,0,0,0,0,5,0,4,1,1,100,0,1,1,"100.0",1,23,"23.0",0,23,0,0,"-",0,0,5,216,"43.2",18,7,9,3,10,30,0,1,0,14,106,368,96,5.1,0,272,7.6,11.2,1,23,0,106,0,1,0,2,0
"12/9","@MIA
      L",27,43,62.8,344,8,13.3,3,0,2,14,112.4,21,0,0,30,77,2.6,1,3,34,44,29,15,5,42,0,0,2,0,0,1,0,9,2,3,66.7,0,3,4,"75.0",1,30,"30.0",0,30,2,7,"3.5",0,5,3,142,"47.3",28,3,21,9,16,56.3,0,0,0,5,30,421,77,2.6,1,344,8,13.3,3,30,7,30,0,0,0,0,0
"12/2","MIN
      W",24,32,75,311,9.7,13,1,1,0,0,102.5,14,0,0,39,160,4.1,2,11,10,53,33,20,2,18,2,0,0,0,0,3,0,6,1,2,50,0,3,3,"100.0",2,55,"27.5",0,34,3,29,"9.7",0,23,4,166,"41.5",27,11,14,7,14,50,1,1,100,7,60,471,160,4.1,2,311,9.7,13,1,55,29,60,0,1,0,2,0
"11/25","@NYJ
      W",20,31,64.5,283,9.1,14.1,2,0,0,0,115.4,12,0,0,36,215,6,1,11,13,51,31,20,2,12,1,0,0,0,0,5,0,9,2,2,100,0,3,3,"100.0",1,15,"15.0",0,15,2,0,"0.0",0,0,4,184,"46.0",25,11,12,5,12,41.7,1,1,100,11,105,498,215,6,1,283,9.1,14.1,2,15,0,105,0,0,0,1,0
"11/11","@TEN
      L",23,43,53.5,244,5.7,11.6,0,0,3,23,72.5,12,0,0,19,40,2.1,1,4,34,66,42,24,2,14,0,0,2,0,0,0,0,4,1,2,50,0,1,1,"100.0",3,74,"24.7",0,31,2,30,"15.0",0,18,6,298,"49.7",16,4,12,3,15,20,2,3,66.7,4,31,284,40,2.1,1,244,5.7,11.6,0,74,30,31,0,0,0,0,0
"11/4","GB
      W",23,36,63.9,310,8.6,14.4,1,0,2,21,102.9,13,0,0,31,123,4,3,11,17,63,31,32,1,9,0,0,2,1,0,4,0,7,1,1,100,0,4,4,"100.0",2,64,"32.0",0,36,1,0,"0.0",0,0,3,149,"49.7",28,11,13,4,11,36.4,0,1,0,5,30,433,123,4,3,310,8.6,14.4,1,64,0,30,0,0,1,0,0
