"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/3","TEN
      L",29,40,72.5,361,9,13.3,3,1,4,24,117.2,17,0,0,17,96,5.6,1,6,41,71,42,29,2,12,0,0,2,1,0,2,0,14,4,4,"100.0",51,2,3,66.7,4,95,"23.8",0,26,1,2,"2.0",0,2,1,42,42,26,6,17,5,12,41.7,1,1,100,6,44,457,96,5.6,1,361,9,13.3,3,95,2,44,0,1,1,0,0
"12/27","CIN
      L",24,33,72.7,322,9.8,13.5,3,0,1,2,133.9,14,0,0,17,166,9.8,1,8,37,70,49,21,0,0,0,0,0,0,0,5,0,7,1,1,"100.0",21,4,4,100,2,35,"17.5",0,23,0,0,"-",0,0,4,180,45,23,8,14,4,9,44.4,0,0,0,6,46,488,166,9.8,1,322,9.8,13.5,3,35,0,46,-1,0,0,0,1
"12/20","@IND
      L",33,41,80.5,342,8.3,11.3,2,0,5,31,120.8,17,0,0,21,83,4,0,4,27,59,42,17,1,5,0,0,0,0,0,2,0,8,2,2,"100.0",31,2,2,100,5,96,"19.2",0,26,0,0,"-",0,0,2,95,47.5,22,4,17,8,15,53.3,1,2,50,5,24,425,83,4,0,342,8.3,11.3,2,96,0,24,-2,0,0,0,2
"12/13","@CHI
      L",21,30,70,155,5.2,10.4,1,0,7,64,101.9,10,0,0,27,108,4,0,7,36,54,38,16,3,26,0,0,0,0,0,3,0,1,0,0,"-",0,1,1,100,4,64,"16.0",0,20,1,7,"7.0",0,7,4,172,43,17,7,10,7,14,50,1,3,33.3,6,50,263,108,4,0,155,5.2,10.4,1,64,7,50,-2,0,0,0,2
"12/6","IND
      L",26,38,68.4,308,8.1,13.1,0,1,5,33,85.5,15,0,0,19,90,4.7,2,4,26,67,39,28,3,23,0,0,0,0,0,3,0,8,2,3,"66.7",52,2,2,100,4,87,"21.8",0,28,3,25,"8.3",0,11,3,145,48.3,20,4,15,5,13,38.5,0,0,0,3,30,398,90,4.7,2,308,8.1,13.1,0,87,25,30,-2,1,0,0,1
"11/26","@DET
      W",17,25,68,307,12.3,18.7,4,0,2,11,150.4,15,0,0,23,77,3.3,0,4,25,72,48,24,4,16,1,1,3,2,0,7,0,9,2,2,"100.0",42,3,4,75,2,34,"17.0",0,24,0,0,"-",0,0,3,117,39,21,4,15,3,9,33.3,0,0,0,10,74,384,77,3.3,0,307,12.3,18.7,4,34,0,74,2,0,2,1,1
"11/22","NE
      W",28,37,75.7,344,9.3,12.3,2,0,0,0,121.9,17,0,0,19,55,2.9,1,2,20,56,45,11,2,16,0,0,0,0,0,5,0,9,2,2,"100.0",46,3,3,100,1,22,"22.0",0,22,2,14,"7.0",0,7,4,161,40.3,21,2,17,5,11,45.5,0,0,0,5,35,399,55,2.9,1,344,9.3,12.3,2,22,14,35,0,0,0,0,0
"11/15","@CLE
      L",20,30,66.7,153,5.1,8.1,1,0,2,10,91.4,7,0,0,22,90,4.1,0,8,10,60,38,22,1,7,0,0,0,0,0,1,0,1,0,1,"0.0",0,1,1,100,2,39,"19.5",0,24,2,22,"11.0",0,13,4,194,48.5,16,8,7,7,14,50,0,1,0,6,49,243,90,4.1,0,153,5.1,8.1,1,39,22,49,0,0,0,0,0
"11/8","@JAX
      W",19,32,59.4,267,8.3,14.8,2,0,2,14,109,10,0,0,28,107,3.8,1,7,25,62,38,24,2,16,1,0,1,0,0,3,0,9,2,2,"100.0",54,3,3,100,1,20,"20.0",0,20,0,0,"-",0,0,5,223,44.6,19,7,10,6,15,40,0,0,0,3,18,374,107,3.8,1,267,8.3,14.8,2,20,0,18,0,0,0,1,1
"10/25","GB
      L",29,39,74.4,286,7.3,10.7,2,0,3,23,114.2,15,0,0,22,79,3.6,0,4,35,57,33,24,0,0,0,0,0,0,0,0,0,8,2,3,"66.7",38,2,2,100,0,0,"-",0,0,2,19,"9.5",0,14,4,205,51.3,20,4,15,6,14,42.9,0,1,0,6,55,365,79,3.6,0,286,7.3,10.7,2,0,19,55,-1,0,0,0,1
"10/18","@TEN
      L",28,38,73.7,320,8.4,12,4,0,2,15,135.3,17,0,0,27,92,3.4,1,6,42,64,50,14,2,22,1,0,1,1,0,6,0,6,1,1,"100.0",38,3,4,75,2,39,"19.5",0,20,1,0,"0.0",0,0,4,209,52.3,25,6,17,7,14,50,3,3,100,4,46,412,92,3.4,1,320,8.4,12,4,39,0,46,2,0,1,1,0
"10/11","JAX
      W",25,35,71.4,357,10.2,14.4,3,2,1,2,109.1,16,0,0,22,129,5.9,0,7,14,68,41,27,4,12,0,0,1,2,0,3,0,12,3,3,"100.0",46,3,3,100,0,0,"-",0,0,1,9,"9.0",0,9,1,33,33,24,7,16,5,10,50,1,1,100,5,25,486,129,5.9,0,357,10.2,14.4,3,0,9,25,0,2,2,0,0
"10/4","MIN
      L",20,33,60.6,290,8.8,15,2,0,3,10,110.7,12,0,0,26,96,3.7,0,5,31,72,42,30,3,12,0,0,0,0,0,2,0,11,3,3,"100.0",50,2,2,100,2,51,"25.5",0,29,2,14,"7.0",0,13,4,201,50.3,20,5,12,3,12,25,1,2,50,2,15,386,96,3.7,0,290,8.8,15,2,51,14,15,-1,0,0,0,1
"9/27","@PIT
      L",19,27,70.4,231,8.6,13.9,2,1,5,33,110.7,12,0,0,15,29,1.9,1,1,28,69,48,21,2,19,0,0,1,0,0,3,0,3,0,0,"-",0,3,3,100,3,57,"19.0",0,27,3,17,"5.7",0,8,6,291,48.5,13,1,12,5,12,41.7,0,0,0,4,49,260,29,1.9,1,231,8.6,13.9,2,57,17,49,-1,1,0,0,0
"9/20","BAL
      L",25,36,69.4,253,7,11,1,1,4,22,89.5,15,0,0,17,51,3,0,2,33,67,42,25,4,27,0,0,0,0,0,3,0,10,3,3,"100.0",45,1,1,100,1,17,"17.0",0,17,1,10,"10.0",0,10,3,140,46.7,18,2,15,3,9,33.3,0,1,0,4,22,304,51,3,0,253,7,11,1,17,10,22,-2,1,0,0,1
"9/10","@KC
      L",20,32,62.5,242,7.6,12.6,1,1,4,11,84.5,13,0,0,22,118,5.4,2,8,34,62,49,13,1,8,0,0,0,0,0,2,0,2,0,1,"0.0",0,2,2,100,3,66,"22.0",0,23,1,19,"19.0",0,19,3,123,41,21,8,13,4,10,40,1,1,100,5,37,360,118,5.4,2,242,7.6,12.6,1,66,19,37,-1,1,0,0,0
