"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/3","@NE
      L",23,34,67.6,239,7,11.6,1,2,3,27,76.3,14,0,0,25,111,4.4,1,7,28,60,47,13,3,23,0,0,1,0,0,3,0,2,0,0,"-",0,2,2,"100.0",3,58,"19.3",0,22,0,0,"-",0,0,5,187,37.4,21,7,14,3,10,30,1,1,100,3,30,350,111,4.4,1,239,7,11.6,1,58,0,30,-2,2,0,0,0
"12/27","CLE
      W",17,33,51.5,202,6.1,12.8,3,0,2,16,102.8,11,0,0,34,131,3.9,0,6,16,64,35,29,4,31,0,0,3,2,0,11,0,5,1,2,"50.0",34,2,3,"66.7",2,40,"20.0",0,21,3,21,"7.0",0,12,7,260,37.1,18,6,11,7,18,38.9,0,0,0,7,58,333,131,3.9,0,202,6.1,12.8,3,40,21,58,2,0,2,0,0
"12/20","@LAR
      W",22,31,71,196,6.3,9.4,1,0,2,11,99.8,11,0,0,31,93,3,1,5,20,48,36,12,3,20,1,0,0,0,0,2,0,11,3,3,"100.0",39,2,2,"100.0",1,24,"24.0",0,24,1,18,"18.0",0,18,5,247,49.4,17,5,11,7,17,41.2,1,1,100,6,61,289,93,3,1,196,6.3,9.4,1,24,18,61,1,0,0,1,0
"12/13","@SEA
      L",14,26,53.8,116,4.5,9.4,0,0,3,16,68.1,8,0,0,23,69,3,0,3,40,67,43,24,1,3,1,0,0,0,0,1,0,3,1,4,"25.0",45,0,0,"-",4,111,"27.8",0,66,1,11,"11.0",0,11,5,197,39.4,12,3,8,4,12,33.3,0,0,0,7,50,185,69,3,0,116,4.5,9.4,0,111,11,50,0,0,0,1,1
"12/6","LV
      L",14,23,60.9,170,7.4,13.3,2,1,3,16,97.4,11,0,0,34,206,6.1,2,11,31,62,44,18,2,13,1,0,2,1,0,4,0,2,0,0,"-",0,2,3,"66.7",3,58,"19.3",0,33,0,0,"-",0,0,4,182,45.5,24,11,11,5,9,55.6,0,0,0,6,40,376,206,6.1,2,170,7.4,13.3,2,58,0,40,-1,1,1,1,2
"11/29","MIA
      L",16,27,59.3,173,6.4,12.3,0,2,3,24,51,6,0,0,23,87,3.8,0,4,20,64,39,25,4,16,0,0,4,2,0,6,0,3,1,2,"50.0",38,0,0,"-",3,56,"18.7",0,35,1,0,"0.0",0,0,6,286,47.7,10,4,6,3,13,23.1,0,1,0,6,74,260,87,3.8,0,173,6.4,12.3,0,56,0,74,0,2,2,0,0
"11/22","@LAC
      L",15,30,50,196,6.5,13.7,2,1,1,9,80.6,9,0,0,24,96,4,2,6,34,81,47,34,3,19,0,0,1,1,0,2,1,2,0,0,"-",0,2,4,"50.0",3,60,"20.0",0,28,1,16,"16.0",0,16,4,164,41,20,6,9,5,11,45.5,1,2,50,8,88,292,96,4,2,196,6.5,13.7,2,60,16,88,0,1,1,0,0
"11/9","NE
      L",18,25,72,257,10.3,14.6,3,1,1,5,128.7,12,0,0,18,65,3.6,0,4,30,77,53,24,0,0,0,0,1,0,0,3,0,9,2,2,"100.0",50,3,3,"100.0",4,88,"22.0",0,28,1,0,"0.0",0,0,2,83,41.5,18,4,12,6,10,60,0,0,0,4,32,322,65,3.6,0,257,10.3,14.6,3,88,0,32,-1,1,0,0,0
"11/1","@KC
      L",18,30,60,128,4.3,7.4,0,0,1,5,70.6,8,0,0,25,93,3.7,0,4,35,63,37,26,0,0,0,0,1,0,0,2,0,9,3,4,"75.0",55,0,0,"-",1,17,"17.0",0,17,0,0,"-",0,0,5,227,45.4,13,4,8,2,12,16.7,2,2,100,3,25,221,93,3.7,0,128,4.3,7.4,0,17,0,25,-1,0,0,0,1
"10/25","BUF
      L",12,23,52.2,91,4,10,0,2,6,29,31.1,5,0,0,22,100,4.5,1,9,18,70,42,28,2,11,0,0,1,1,0,5,0,4,1,1,"100.0",29,1,1,"100.0",3,66,"22.0",0,25,0,0,"-",0,0,4,168,42,17,9,5,2,8,25,0,1,0,6,49,191,100,4.5,1,91,4,10,0,66,0,49,-1,2,1,0,0
