"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/3","@IND
      L",26,42,61.9,230,5.5,10,2,0,6,31,95.4,15,0,0,17,53,3.1,0,3,28,62,44,18,0,0,1,0,1,0,0,3,0,2,0,0,"-",0,2,2,"100.0",2,47,"23.5",0,25,2,16,"8.0",0,13,7,335,47.9,18,3,15,5,15,33.3,0,2,0,3,54,283,53,3.1,0,230,5.5,10,2,47,16,54,0,0,0,1,1
"12/27","CHI
      L",24,37,64.9,203,5.5,8.8,2,2,1,8,75.4,10,0,0,16,76,4.8,0,3,41,55,44,11,1,2,1,0,2,0,0,2,0,5,1,1,"100.0",26,2,2,"100.0",5,111,"22.2",0,30,0,0,"-",0,0,6,272,45.3,14,3,10,5,12,41.7,0,0,0,10,115,279,76,4.8,0,203,5.5,8.8,2,111,0,115,-1,2,0,1,0
"12/20","@BAL
      L",22,29,75.9,205,7.1,10.3,2,0,5,21,120.8,11,0,0,22,62,2.8,0,5,40,58,44,14,1,0,1,0,2,0,0,4,0,2,0,0,"-",0,2,2,"100.0",1,19,"19.0",0,19,0,0,"-",0,0,3,110,36.7,17,5,11,5,12,41.7,1,3,33.3,7,67,267,62,2.8,0,205,7.1,10.3,2,19,0,67,0,0,0,1,1
"12/13","TEN
      L",31,54,57.4,263,4.9,8.5,1,1,0,0,68.7,16,0,0,15,91,6.1,0,3,31,70,42,28,1,7,0,0,1,1,0,2,0,4,1,2,"50.0",53,1,1,"100.0",1,16,"16.0",0,16,0,0,"-",0,0,4,199,49.8,20,3,16,5,14,35.7,1,3,33.3,10,80,354,91,6.1,0,263,4.9,8.5,1,16,0,80,0,1,1,0,0
"12/6","@MIN
      L",28,42,66.7,266,6.3,10,1,2,2,14,73.5,15,0,0,25,124,5,1,5,27,81,51,30,4,30,1,1,1,1,0,7,0,4,1,2,"50.0",22,1,2,"50.0",0,0,"-",0,0,3,13,"4.3",0,13,5,258,51.6,20,5,15,4,13,30.8,0,0,0,10,83,390,124,5,1,266,6.3,10,1,0,13,83,-2,2,1,1,2
"11/29","CLE
      L",20,35,57.1,235,6.7,11.8,2,0,0,0,96.7,12,0,0,25,140,5.6,1,8,27,59,35,24,2,6,0,0,1,1,0,1,0,7,2,3,"66.7",54,1,1,"100.0",2,34,"17.0",0,18,1,6,"6.0",0,6,3,137,45.7,22,8,12,5,13,38.5,1,1,100,5,24,375,140,5.6,1,235,6.7,11.8,2,34,6,24,1,0,1,0,0
"11/22","PIT
      L",16,37,43.2,133,3.6,9.4,0,4,2,18,15.5,8,0,0,17,73,4.3,0,4,27,63,42,21,0,0,1,0,0,0,0,6,0,3,1,1,"100.0",41,0,0,"-",0,0,"-",0,0,2,10,"5.0",0,10,6,324,54,14,4,8,4,13,30.8,0,1,0,8,105,206,73,4.3,0,133,3.6,9.4,0,0,10,105,-3,4,0,1,0
"11/15","@GB
      L",18,35,51.4,151,4.3,9.4,1,1,3,18,62.7,10,0,0,23,109,4.7,0,5,24,62,36,26,1,10,1,0,2,1,0,4,0,8,2,2,"100.0",52,2,2,"100.0",2,31,"15.5",0,15,3,113,"37.7",1,91,6,275,45.8,16,5,10,4,13,30.8,0,1,0,7,86,260,109,4.7,0,151,4.3,9.4,1,31,113,86,1,1,1,1,0
"11/8","HOU
      L",26,38,68.4,288,7.6,11.7,1,1,2,16,90.2,13,0,0,27,115,4.3,2,8,27,51,31,20,2,14,0,0,1,1,0,3,0,7,2,2,"100.0",59,1,2,"50.0",4,94,"23.5",0,39,2,3,"1.5",0,4,5,234,46.8,22,8,13,6,14,42.9,0,1,0,4,78,403,115,4.3,2,288,7.6,11.7,1,94,3,78,0,1,1,0,0
"10/25","@LAC
      L",14,27,51.9,154,5.7,12.4,2,0,5,19,96.7,7,0,0,27,140,5.2,1,6,39,69,37,32,1,2,0,0,0,0,0,2,0,1,0,0,"-",0,1,1,"100.0",4,89,"22.3",0,26,3,36,"12.0",0,13,5,227,45.4,15,6,7,6,15,40,1,4,25,6,55,294,140,5.2,1,154,5.7,12.4,2,89,36,55,-1,0,0,0,1
"10/18","DET
      L",25,44,56.8,231,5.3,9.7,1,1,1,12,70.5,11,0,0,16,44,2.8,1,3,34,59,44,15,0,0,1,0,0,0,0,6,0,4,1,2,"50.0",31,1,1,"100.0",4,59,"14.8",0,20,0,0,"-",0,0,2,76,38,16,3,11,7,13,53.8,0,2,0,5,56,275,44,2.8,1,231,5.3,9.7,1,59,0,56,-1,1,0,1,1
