"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"1/17","@KC
      L",23,37,62.2,196,5.3,8.9,1,1,1,8,74.6,11,0,0,22,112,5.1,1,8,22,55,41,14,1,6,1,0,0,0,0,3,0,5,1,1,"100.0",46,2,2,"100.0",2,37,"18.5",0,27,0,0,"-",0,0,2,95,47.5,21,8,11,6,13,46.2,3,3,100,3,25,308,112,5.1,1,196,5.3,8.9,1,37,0,25,-1,1,0,1,1
"1/10","@PIT
      W",21,34,61.8,263,7.7,12.5,3,0,0,0,115.2,12,0,0,31,127,4.1,2,8,37,66,51,15,0,0,4,0,0,1,1,7,0,12,2,2,"100.0",37,6,6,"100.0",3,83,"27.7",0,33,1,8,"8.0",0,8,5,198,39.6,20,8,12,6,14,42.9,0,0,0,3,20,390,127,4.1,2,263,7.7,12.5,3,83,8,20,5,0,1,4,0
"1/3","PIT
      W",17,27,63,166,6.1,11.5,1,0,4,30,97.1,13,0,0,31,192,6.2,2,8,22,52,41,11,1,8,1,0,0,0,0,5,0,6,1,1,"100.0",23,3,3,"100.0",5,120,"24.0",0,31,2,4,"2.0",0,4,3,139,46.3,21,8,13,6,12,50,0,2,0,4,19,358,192,6.2,2,166,6.1,11.5,1,120,4,19,1,0,0,1,0
"12/27","@NYJ
      L",28,53,52.8,254,4.8,10.2,0,0,4,31,68.5,12,0,0,18,45,2.5,2,8,23,65,32,33,2,16,0,0,0,0,0,5,0,4,1,2,"50.0",44,1,2,"50.0",3,79,"26.3",0,31,2,13,"6.5",0,10,6,251,41.8,23,8,12,6,15,40,0,1,0,6,51,299,45,2.5,2,254,4.8,10.2,0,79,13,51,-2,0,0,0,2
"12/20","@NYG
      W",27,32,84.4,286,8.9,11,2,0,1,11,126.2,16,0,0,30,106,3.5,1,8,6,56,29,27,1,7,0,0,1,0,0,5,0,2,0,0,"-",0,2,3,"66.7",2,27,"13.5",0,16,1,6,"6.0",0,6,3,120,40,24,8,16,9,13,69.2,0,1,0,6,60,392,106,3.5,1,286,8.9,11,2,27,6,60,0,0,0,0,0
"12/14","BAL
      L",29,48,60.4,355,7.4,12.2,2,1,0,0,88.5,18,0,0,28,138,4.9,4,10,47,52,32,20,4,22,0,0,1,0,0,1,0,4,0,1,"0.0",0,4,5,"80.0",1,16,"16.0",0,16,1,5,"5.0",0,5,2,91,45.5,33,10,18,5,12,41.7,2,2,100,8,75,493,138,4.9,4,355,7.4,12.2,2,16,5,75,-1,1,0,0,0
"12/6","@TEN
      W",26,34,76.5,340,10,13.1,4,0,0,0,146.7,18,0,0,36,118,3.3,1,5,35,54,37,17,3,20,1,0,3,2,0,5,0,11,2,2,"100.0",43,5,5,"100.0",0,0,"-",0,0,3,1,"0.3",0,1,3,123,41,26,5,18,10,16,62.5,0,1,0,13,92,458,118,3.3,1,340,10,13.1,4,0,1,92,2,0,2,1,1
"11/29","@JAX
      W",19,29,65.5,252,8.7,13.6,2,0,2,6,116.7,15,0,0,33,207,6.3,1,10,25,45,39,6,0,0,0,0,1,0,0,5,0,9,2,2,"100.0",45,3,3,"100.0",3,93,"31.0",0,43,1,4,"4.0",0,4,1,47,47,25,10,15,5,11,45.5,1,2,50,6,47,459,207,6.3,1,252,8.7,13.6,2,93,4,47,-1,0,0,0,1
"11/22","PHI
      W",12,22,54.5,187,8.5,17,0,0,3,17,86.2,9,0,0,40,137,3.4,1,7,17,55,44,11,5,26,2,1,2,1,0,8,1,8,2,3,"66.7",46,2,2,"100.0",3,70,"23.3",0,30,4,22,"5.5",0,12,5,225,45,17,7,9,4,14,28.6,0,2,0,3,53,324,137,3.4,1,187,8.5,17,0,70,22,53,2,0,1,2,1
"11/15","HOU
      W",12,20,60,125,6.3,11,0,0,1,7,79.6,5,0,0,41,231,5.6,1,13,7,51,35,16,2,10,0,0,0,0,0,2,0,4,1,1,"100.0",41,1,1,"100.0",1,1,"1.0",0,1,2,11,"5.5",0,9,4,174,43.5,20,13,5,6,12,50,0,1,0,6,63,356,231,5.6,1,125,6.3,11,0,1,11,63,0,0,0,0,0
